[Header]	
System	TOC-L 9mL	
S/W Version	1.00	
User	mkb	
Date/Time	7/14/2022 2:45:56 PM	

[System]	
Instrument Options	TOC/ASI/IC Unit/TN/Sparge Kit/	

[Data]	
Type	Anal.	Sample Name	Sample ID	Origin	Cal. Curve	Manual Dilution	Notes	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Mean Area	Conc.	Mean Conc.	Result	SD Conc	CV Conc	Vial	Excluded	Inj. Vol.	
Standard	TN	STD_0-3ppmTN	Untitled	C:\TOC-L\CalCurves\20220629_TN_0-3ppm.2022_06_29_19_48_06.cal		1.00		6/29/2022 10:19:26 PM	7	4	TN	19.38	0.2152	3.000	 	 	0.000	0.00	16	1	50	
Standard	TN	STD_0-3ppmTN	Untitled	C:\TOC-L\CalCurves\20220629_TN_0-3ppm.2022_06_29_19_48_06.cal		1.00		6/29/2022 10:21:31 PM	7	5	TN	0.06070	0.2152	3.000	 	 	0.000	0.00	16	0	50	
Unknown	NPOC/TN	Blank1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_NPOC_0-50ppm.2022_06_29_16_49_15.cal	1.00		6/29/2022 10:32:48 PM	1	1	NPOC	0.7705	0.7162	0.1431	0.1309	NPOC:0.1309mg/L TN:0.1972mg/L	0.01834	14.02	0	0	50	
Unknown	NPOC/TN	Blank1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_NPOC_0-50ppm.2022_06_29_16_49_15.cal	1.00		6/29/2022 10:37:07 PM	1	2	NPOC	0.6230	0.7162	0.1098	0.1309	NPOC:0.1309mg/L TN:0.1972mg/L	0.01834	14.02	0	0	50	
Unknown	NPOC/TN	Blank1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_NPOC_0-50ppm.2022_06_29_16_49_15.cal	1.00		6/29/2022 10:41:34 PM	1	3	NPOC	0.3025	0.7162	0.03727	0.1309	NPOC:0.1309mg/L TN:0.1972mg/L	0.01834	14.02	0	1	50	
Unknown	NPOC/TN	Blank1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_NPOC_0-50ppm.2022_06_29_16_49_15.cal	1.00		6/29/2022 10:45:47 PM	1	4	NPOC	0.7551	0.7162	0.1397	0.1309	NPOC:0.1309mg/L TN:0.1972mg/L	0.01834	14.02	0	0	50	
Unknown	NPOC/TN	Blank1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_TN_0-3ppm.2022_06_29_19_48_06.cal	1.00		6/29/2022 10:32:48 PM	1	1	TN	4.070	1.443	0.6047	0.1972	NPOC:0.1309mg/L TN:0.1972mg/L	0.05664	28.73	0	1	50	
Unknown	NPOC/TN	Blank1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_TN_0-3ppm.2022_06_29_19_48_06.cal	1.00		6/29/2022 10:37:07 PM	1	2	TN	1.688	1.443	0.2352	0.1972	NPOC:0.1309mg/L TN:0.1972mg/L	0.05664	28.73	0	0	50	
Unknown	NPOC/TN	Blank1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_TN_0-3ppm.2022_06_29_19_48_06.cal	1.00		6/29/2022 10:41:34 PM	1	3	TN	1.617	1.443	0.2242	0.1972	NPOC:0.1309mg/L TN:0.1972mg/L	0.05664	28.73	0	0	50	
Unknown	NPOC/TN	Blank1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_TN_0-3ppm.2022_06_29_19_48_06.cal	1.00		6/29/2022 10:45:47 PM	1	4	TN	0.5612	1.443	0.06043	0.1972	NPOC:0.1309mg/L TN:0.1972mg/L	0.05664	28.73	0	1	50	
Unknown	NPOC/TN	Blank1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_TN_0-3ppm.2022_06_29_19_48_06.cal	1.00		6/29/2022 10:53:48 PM	1	5	TN	1.023	1.443	0.1321	0.1972	NPOC:0.1309mg/L TN:0.1972mg/L	0.05664	28.73	0	0	50	
Unknown	NPOC/TN	CKSTD1_1ppmCN	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_NPOC_0-50ppm.2022_06_29_16_49_15.cal	1.00		6/29/2022 11:05:54 PM	1	1	NPOC	4.383	4.886	0.9603	1.074	NPOC:1.074mg/L TN:0.9985mg/L	0.01998	1.86	17	1	50	
Unknown	NPOC/TN	CKSTD1_1ppmCN	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_NPOC_0-50ppm.2022_06_29_16_49_15.cal	1.00		6/29/2022 11:10:09 PM	1	2	NPOC	5.100	4.886	1.123	1.074	NPOC:1.074mg/L TN:0.9985mg/L	0.01998	1.86	17	1	50	
Unknown	NPOC/TN	CKSTD1_1ppmCN	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_NPOC_0-50ppm.2022_06_29_16_49_15.cal	1.00		6/29/2022 11:14:24 PM	1	3	NPOC	4.802	4.886	1.055	1.074	NPOC:1.074mg/L TN:0.9985mg/L	0.01998	1.86	17	0	50	
Unknown	NPOC/TN	CKSTD1_1ppmCN	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_NPOC_0-50ppm.2022_06_29_16_49_15.cal	1.00		6/29/2022 11:18:40 PM	1	4	NPOC	4.877	4.886	1.072	1.074	NPOC:1.074mg/L TN:0.9985mg/L	0.01998	1.86	17	0	50	
Unknown	NPOC/TN	CKSTD1_1ppmCN	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_NPOC_0-50ppm.2022_06_29_16_49_15.cal	1.00		6/29/2022 11:22:55 PM	1	5	NPOC	4.978	4.886	1.095	1.074	NPOC:1.074mg/L TN:0.9985mg/L	0.01998	1.86	17	0	50	
Unknown	NPOC/TN	CKSTD1_1ppmCN	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_TN_0-3ppm.2022_06_29_19_48_06.cal	1.00		6/29/2022 11:05:54 PM	1	1	TN	7.098	6.609	1.074	0.9985	NPOC:1.074mg/L TN:0.9985mg/L	0.02089	2.09	17	1	50	
Unknown	NPOC/TN	CKSTD1_1ppmCN	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_TN_0-3ppm.2022_06_29_19_48_06.cal	1.00		6/29/2022 11:10:09 PM	1	2	TN	6.589	6.609	0.9954	0.9985	NPOC:1.074mg/L TN:0.9985mg/L	0.02089	2.09	17	0	50	
Unknown	NPOC/TN	CKSTD1_1ppmCN	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_TN_0-3ppm.2022_06_29_19_48_06.cal	1.00		6/29/2022 11:14:24 PM	1	3	TN	6.753	6.609	1.021	0.9985	NPOC:1.074mg/L TN:0.9985mg/L	0.02089	2.09	17	0	50	
Unknown	NPOC/TN	CKSTD1_1ppmCN	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_TN_0-3ppm.2022_06_29_19_48_06.cal	1.00		6/29/2022 11:18:40 PM	1	4	TN	7.625	6.609	1.156	0.9985	NPOC:1.074mg/L TN:0.9985mg/L	0.02089	2.09	17	1	50	
Unknown	NPOC/TN	CKSTD1_1ppmCN	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_TN_0-3ppm.2022_06_29_19_48_06.cal	1.00		6/29/2022 11:22:55 PM	1	5	TN	6.486	6.609	0.9794	0.9985	NPOC:1.074mg/L TN:0.9985mg/L	0.02089	2.09	17	0	50	
Unknown	NPOC/TN	TMP_C_PW_DOC_H6_15cm_20220615	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_NPOC_0-50ppm.2022_06_29_16_49_15.cal	1.00		6/29/2022 11:34:50 PM	1	1	NPOC	77.85	77.11	17.58	17.41	NPOC:17.41mg/L TN:0.6614mg/L	0.1500	0.86	18	0	50	
Unknown	NPOC/TN	TMP_C_PW_DOC_H6_15cm_20220615	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_NPOC_0-50ppm.2022_06_29_16_49_15.cal	1.00		6/29/2022 11:39:28 PM	1	2	NPOC	76.57	77.11	17.29	17.41	NPOC:17.41mg/L TN:0.6614mg/L	0.1500	0.86	18	0	50	
Unknown	NPOC/TN	TMP_C_PW_DOC_H6_15cm_20220615	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_NPOC_0-50ppm.2022_06_29_16_49_15.cal	1.00		6/29/2022 11:44:33 PM	1	3	NPOC	76.91	77.11	17.37	17.41	NPOC:17.41mg/L TN:0.6614mg/L	0.1500	0.86	18	0	50	
Unknown	NPOC/TN	TMP_C_PW_DOC_H6_15cm_20220615	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_TN_0-3ppm.2022_06_29_19_48_06.cal	1.00		6/29/2022 11:34:50 PM	1	1	TN	4.385	4.436	0.6535	0.6614	NPOC:17.41mg/L TN:0.6614mg/L	0.03906	5.91	18	0	50	
Unknown	NPOC/TN	TMP_C_PW_DOC_H6_15cm_20220615	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_TN_0-3ppm.2022_06_29_19_48_06.cal	1.00		6/29/2022 11:39:28 PM	1	2	TN	4.709	4.436	0.7038	0.6614	NPOC:17.41mg/L TN:0.6614mg/L	0.03906	5.91	18	0	50	
Unknown	NPOC/TN	TMP_C_PW_DOC_H6_15cm_20220615	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_TN_0-3ppm.2022_06_29_19_48_06.cal	1.00		6/29/2022 11:44:33 PM	1	3	TN	4.213	4.436	0.6268	0.6614	NPOC:17.41mg/L TN:0.6614mg/L	0.03906	5.91	18	0	50	
Unknown	NPOC/TN	TMP_C_PW_DOC_H6_15cm_20220615	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_TN_0-3ppm.2022_06_29_19_48_06.cal	1.00		6/29/2022 11:52:03 PM	1	4	TN	0.6932	4.436	0.08091	0.6614	NPOC:17.41mg/L TN:0.6614mg/L	0.03906	5.91	18	1	50	
Unknown	NPOC/TN	TMP_C_PW_DOC_H6_15cm_20220615	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_TN_0-3ppm.2022_06_29_19_48_06.cal	1.00		6/29/2022 11:56:18 PM	1	5	TN	0.07760	4.436	-0.01458	0.6614	NPOC:17.41mg/L TN:0.6614mg/L	0.03906	5.91	18	1	50	
Unknown	NPOC/TN	TMP_C_SW_DOC_F6_15cm_20220615	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_NPOC_0-50ppm.2022_06_29_16_49_15.cal	1.00		6/30/2022 12:07:32 AM	1	1	NPOC	0.01670	61.01	-0.02738	13.77	NPOC:13.77mg/L TN:0.5737mg/L	0.08270	0.60	19	1	50	
Unknown	NPOC/TN	TMP_C_SW_DOC_F6_15cm_20220615	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_NPOC_0-50ppm.2022_06_29_16_49_15.cal	1.00		6/30/2022 12:12:30 AM	1	2	NPOC	58.59	61.01	13.22	13.77	NPOC:13.77mg/L TN:0.5737mg/L	0.08270	0.60	19	1	50	
Unknown	NPOC/TN	TMP_C_SW_DOC_F6_15cm_20220615	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_NPOC_0-50ppm.2022_06_29_16_49_15.cal	1.00		6/30/2022 12:17:11 AM	1	3	NPOC	61.03	61.01	13.77	13.77	NPOC:13.77mg/L TN:0.5737mg/L	0.08270	0.60	19	0	50	
Unknown	NPOC/TN	TMP_C_SW_DOC_F6_15cm_20220615	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_NPOC_0-50ppm.2022_06_29_16_49_15.cal	1.00		6/30/2022 12:21:40 AM	1	4	NPOC	60.63	61.01	13.68	13.77	NPOC:13.77mg/L TN:0.5737mg/L	0.08270	0.60	19	0	50	
Unknown	NPOC/TN	TMP_C_SW_DOC_F6_15cm_20220615	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_NPOC_0-50ppm.2022_06_29_16_49_15.cal	1.00		6/30/2022 12:26:09 AM	1	5	NPOC	61.36	61.01	13.85	13.77	NPOC:13.77mg/L TN:0.5737mg/L	0.08270	0.60	19	0	50	
Unknown	NPOC/TN	TMP_C_SW_DOC_F6_15cm_20220615	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_TN_0-3ppm.2022_06_29_19_48_06.cal	1.00		6/30/2022 12:07:32 AM	1	1	TN	0.4604	3.871	0.04480	0.5737	NPOC:13.77mg/L TN:0.5737mg/L	0.01611	2.81	19	1	50	
Unknown	NPOC/TN	TMP_C_SW_DOC_F6_15cm_20220615	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_TN_0-3ppm.2022_06_29_19_48_06.cal	1.00		6/30/2022 12:12:30 AM	1	2	TN	3.762	3.871	0.5569	0.5737	NPOC:13.77mg/L TN:0.5737mg/L	0.01611	2.81	19	0	50	
Unknown	NPOC/TN	TMP_C_SW_DOC_F6_15cm_20220615	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_TN_0-3ppm.2022_06_29_19_48_06.cal	1.00		6/30/2022 12:17:11 AM	1	3	TN	3.167	3.871	0.4646	0.5737	NPOC:13.77mg/L TN:0.5737mg/L	0.01611	2.81	19	1	50	
Unknown	NPOC/TN	TMP_C_SW_DOC_F6_15cm_20220615	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_TN_0-3ppm.2022_06_29_19_48_06.cal	1.00		6/30/2022 12:21:40 AM	1	4	TN	3.881	3.871	0.5754	0.5737	NPOC:13.77mg/L TN:0.5737mg/L	0.01611	2.81	19	0	50	
Unknown	NPOC/TN	TMP_C_SW_DOC_F6_15cm_20220615	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_TN_0-3ppm.2022_06_29_19_48_06.cal	1.00		6/30/2022 12:26:09 AM	1	5	TN	3.969	3.871	0.5890	0.5737	NPOC:13.77mg/L TN:0.5737mg/L	0.01611	2.81	19	0	50	
Unknown	NPOC/TN	TMP_FW_PW_DOC_H3_15cm_20220615_Diluted	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_NPOC_0-50ppm.2022_06_29_16_49_15.cal	1.00		6/30/2022 12:37:37 AM	1	1	NPOC	0.1145	22.49	-0.00526	5.056	NPOC:5.056mg/L TN:0.2754mg/L	0.02232	0.44	20	1	50	
Unknown	NPOC/TN	TMP_FW_PW_DOC_H3_15cm_20220615_Diluted	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_NPOC_0-50ppm.2022_06_29_16_49_15.cal	1.00		6/30/2022 12:42:33 AM	1	2	NPOC	24.72	22.49	5.561	5.056	NPOC:5.056mg/L TN:0.2754mg/L	0.02232	0.44	20	1	50	
Unknown	NPOC/TN	TMP_FW_PW_DOC_H3_15cm_20220615_Diluted	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_NPOC_0-50ppm.2022_06_29_16_49_15.cal	1.00		6/30/2022 12:46:56 AM	1	3	NPOC	22.42	22.49	5.041	5.056	NPOC:5.056mg/L TN:0.2754mg/L	0.02232	0.44	20	0	50	
Unknown	NPOC/TN	TMP_FW_PW_DOC_H3_15cm_20220615_Diluted	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_NPOC_0-50ppm.2022_06_29_16_49_15.cal	1.00		6/30/2022 12:51:11 AM	1	4	NPOC	22.44	22.49	5.045	5.056	NPOC:5.056mg/L TN:0.2754mg/L	0.02232	0.44	20	0	50	
Unknown	NPOC/TN	TMP_FW_PW_DOC_H3_15cm_20220615_Diluted	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_NPOC_0-50ppm.2022_06_29_16_49_15.cal	1.00		6/30/2022 12:55:24 AM	1	5	NPOC	22.60	22.49	5.081	5.056	NPOC:5.056mg/L TN:0.2754mg/L	0.02232	0.44	20	0	50	
Unknown	NPOC/TN	TMP_FW_PW_DOC_H3_15cm_20220615_Diluted	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_TN_0-3ppm.2022_06_29_19_48_06.cal	1.00		6/30/2022 12:37:37 AM	1	1	TN	0.000	1.947	-0.02661	0.2754	NPOC:5.056mg/L TN:0.2754mg/L	0.04758	17.27	20	1	50	
Unknown	NPOC/TN	TMP_FW_PW_DOC_H3_15cm_20220615_Diluted	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_TN_0-3ppm.2022_06_29_19_48_06.cal	1.00		6/30/2022 12:42:33 AM	1	2	TN	1.711	1.947	0.2388	0.2754	NPOC:5.056mg/L TN:0.2754mg/L	0.04758	17.27	20	0	50	
Unknown	NPOC/TN	TMP_FW_PW_DOC_H3_15cm_20220615_Diluted	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_TN_0-3ppm.2022_06_29_19_48_06.cal	1.00		6/30/2022 12:46:56 AM	1	3	TN	2.879	1.947	0.4199	0.2754	NPOC:5.056mg/L TN:0.2754mg/L	0.04758	17.27	20	1	50	
Unknown	NPOC/TN	TMP_FW_PW_DOC_H3_15cm_20220615_Diluted	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_TN_0-3ppm.2022_06_29_19_48_06.cal	1.00		6/30/2022 12:51:11 AM	1	4	TN	2.294	1.947	0.3292	0.2754	NPOC:5.056mg/L TN:0.2754mg/L	0.04758	17.27	20	0	50	
Unknown	NPOC/TN	TMP_FW_PW_DOC_H3_15cm_20220615_Diluted	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_TN_0-3ppm.2022_06_29_19_48_06.cal	1.00		6/30/2022 12:55:24 AM	1	5	TN	1.837	1.947	0.2583	0.2754	NPOC:5.056mg/L TN:0.2754mg/L	0.04758	17.27	20	0	50	
Unknown	NPOC/TN	TMP_C_PW_DOC_H3_15cm_20220615	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_NPOC_0-50ppm.2022_06_29_16_49_15.cal	1.00		6/30/2022 1:06:34 AM	1	1	NPOC	0.05260	94.95	-0.01926	21.45	NPOC:21.45mg/L TN:0.5924mg/L	0.1552	0.72	21	1	50	
Unknown	NPOC/TN	TMP_C_PW_DOC_H3_15cm_20220615	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_NPOC_0-50ppm.2022_06_29_16_49_15.cal	1.00		6/30/2022 1:10:49 AM	1	2	NPOC	0.1616	94.95	0.00540	21.45	NPOC:21.45mg/L TN:0.5924mg/L	0.1552	0.72	21	1	50	
Unknown	NPOC/TN	TMP_C_PW_DOC_H3_15cm_20220615	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_NPOC_0-50ppm.2022_06_29_16_49_15.cal	1.00		6/30/2022 1:15:47 AM	1	3	NPOC	95.61	94.95	21.60	21.45	NPOC:21.45mg/L TN:0.5924mg/L	0.1552	0.72	21	0	50	
Unknown	NPOC/TN	TMP_C_PW_DOC_H3_15cm_20220615	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_NPOC_0-50ppm.2022_06_29_16_49_15.cal	1.00		6/30/2022 1:20:29 AM	1	4	NPOC	94.24	94.95	21.29	21.45	NPOC:21.45mg/L TN:0.5924mg/L	0.1552	0.72	21	0	50	
Unknown	NPOC/TN	TMP_C_PW_DOC_H3_15cm_20220615	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_NPOC_0-50ppm.2022_06_29_16_49_15.cal	1.00		6/30/2022 1:25:01 AM	1	5	NPOC	94.99	94.95	21.46	21.45	NPOC:21.45mg/L TN:0.5924mg/L	0.1552	0.72	21	0	50	
Unknown	NPOC/TN	TMP_C_PW_DOC_H3_15cm_20220615	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_TN_0-3ppm.2022_06_29_19_48_06.cal	1.00		6/30/2022 1:06:34 AM	1	1	TN	0.2109	3.991	0.00610	0.5924	NPOC:21.45mg/L TN:0.5924mg/L	0.02439	4.12	21	1	50	
Unknown	NPOC/TN	TMP_C_PW_DOC_H3_15cm_20220615	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_TN_0-3ppm.2022_06_29_19_48_06.cal	1.00		6/30/2022 1:10:49 AM	1	2	TN	0.2036	3.991	0.00497	0.5924	NPOC:21.45mg/L TN:0.5924mg/L	0.02439	4.12	21	1	50	
Unknown	NPOC/TN	TMP_C_PW_DOC_H3_15cm_20220615	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_TN_0-3ppm.2022_06_29_19_48_06.cal	1.00		6/30/2022 1:15:47 AM	1	3	TN	3.928	3.991	0.5826	0.5924	NPOC:21.45mg/L TN:0.5924mg/L	0.02439	4.12	21	0	50	
Unknown	NPOC/TN	TMP_C_PW_DOC_H3_15cm_20220615	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_TN_0-3ppm.2022_06_29_19_48_06.cal	1.00		6/30/2022 1:20:29 AM	1	4	TN	3.875	3.991	0.5744	0.5924	NPOC:21.45mg/L TN:0.5924mg/L	0.02439	4.12	21	0	50	
Unknown	NPOC/TN	TMP_C_PW_DOC_H3_15cm_20220615	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_TN_0-3ppm.2022_06_29_19_48_06.cal	1.00		6/30/2022 1:25:01 AM	1	5	TN	4.170	3.991	0.6202	0.5924	NPOC:21.45mg/L TN:0.5924mg/L	0.02439	4.12	21	0	50	
Unknown	NPOC/TN	TMP_SW_PW_DOC_C6_15cm_20220615	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_NPOC_0-50ppm.2022_06_29_16_49_15.cal	1.00		6/30/2022 1:36:11 AM	1	1	NPOC	0.000	93.50	-0.03116	21.12	NPOC:21.12mg/L TN:0.9684mg/L	0.1130	0.54	22	1	50	
Unknown	NPOC/TN	TMP_SW_PW_DOC_C6_15cm_20220615	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_NPOC_0-50ppm.2022_06_29_16_49_15.cal	1.00		6/30/2022 1:41:13 AM	1	2	NPOC	94.08	93.50	21.25	21.12	NPOC:21.12mg/L TN:0.9684mg/L	0.1130	0.54	22	0	50	
Unknown	NPOC/TN	TMP_SW_PW_DOC_C6_15cm_20220615	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_NPOC_0-50ppm.2022_06_29_16_49_15.cal	1.00		6/30/2022 1:45:52 AM	1	3	NPOC	93.23	93.50	21.06	21.12	NPOC:21.12mg/L TN:0.9684mg/L	0.1130	0.54	22	0	50	
Unknown	NPOC/TN	TMP_SW_PW_DOC_C6_15cm_20220615	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_NPOC_0-50ppm.2022_06_29_16_49_15.cal	1.00		6/30/2022 1:50:20 AM	1	4	NPOC	93.20	93.50	21.05	21.12	NPOC:21.12mg/L TN:0.9684mg/L	0.1130	0.54	22	0	50	
Unknown	NPOC/TN	TMP_SW_PW_DOC_C6_15cm_20220615	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_TN_0-3ppm.2022_06_29_19_48_06.cal	1.00		6/30/2022 1:36:11 AM	1	1	TN	0.04460	6.415	-0.01969	0.9684	NPOC:21.12mg/L TN:0.9684mg/L	0.06665	6.88	22	1	50	
Unknown	NPOC/TN	TMP_SW_PW_DOC_C6_15cm_20220615	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_TN_0-3ppm.2022_06_29_19_48_06.cal	1.00		6/30/2022 1:41:13 AM	1	2	TN	6.911	6.415	1.045	0.9684	NPOC:21.12mg/L TN:0.9684mg/L	0.06665	6.88	22	0	50	
Unknown	NPOC/TN	TMP_SW_PW_DOC_C6_15cm_20220615	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_TN_0-3ppm.2022_06_29_19_48_06.cal	1.00		6/30/2022 1:45:52 AM	1	3	TN	6.148	6.415	0.9270	0.9684	NPOC:21.12mg/L TN:0.9684mg/L	0.06665	6.88	22	0	50	
Unknown	NPOC/TN	TMP_SW_PW_DOC_C6_15cm_20220615	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_TN_0-3ppm.2022_06_29_19_48_06.cal	1.00		6/30/2022 1:50:20 AM	1	4	TN	6.187	6.415	0.9330	0.9684	NPOC:21.12mg/L TN:0.9684mg/L	0.06665	6.88	22	0	50	
Unknown	NPOC/TN	TMP_SW_PW_DOC_C6_15cm_20220615	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220629_TN_0-3ppm.2022_06_29_19_48_06.cal	1.00		6/30/2022 1:58:25 AM	1	5	TN	0.000	6.415	-0.02661	0.9684	NPOC:21.12mg/L TN:0.9684mg/L	0.06665	6.88	22	1	50	
