"TOA5","PNNL_31","CR1000X","9649","CR1000X.Std.03.01","CPU:Tempest_v3a.CR1X","36933","sapflow"
"TIMESTAMP","RECORD","Statname","BattV_Avg","DiffVolt_Avg(1)","DiffVolt_Avg(2)","DiffVolt_Avg(3)","DiffVolt_Avg(4)","DiffVolt_Avg(5)","DiffVolt_Avg(6)","DiffVolt_Avg(7)","DiffVolt_Avg(8)","DiffVolt(1)","DiffVolt(2)","DiffVolt(3)","DiffVolt(4)","DiffVolt(5)","DiffVolt(6)","DiffVolt(7)","DiffVolt(8)"
"2021-05-18 09:30:00",36379,"NAN",13.14,-136.2,0.345,-133.6,0.404,0.313,0.347,7.918,39.8,-146.6,0.345,-143.1,0.404,0.313,0.345,7.618,36.97
"2021-05-18 09:45:00",36380,"NAN",13.15,-139.1,0.345,-133.6,0.405,0.313,0.343,8.3,34.23,-148.1,0.346,-152.7,0.406,0.314,0.342,8.45,32.37
"2021-05-18 10:00:00",36381,"NAN",13.14,-154.5,0.345,-135.5,0.401,0.311,0.337,9.41,31.68,-145.5,0.344,-127.5,0.399,0.308,0.336,10.22,32.18
"2021-05-18 10:15:00",36382,"NAN",13.15,-143.1,0.344,-113.6,0.399,0.312,0.336,9.45,33.37,-145.7,0.344,-128.2,0.401,0.314,0.336,9.72,34.78
"2021-05-18 10:30:00",36383,"NAN",13.13,-154.4,0.345,-119.1,0.398,0.315,0.335,9.85,36.24,-147,0.344,-117.4,0.397,0.313,0.335,9.68,37.62
"2021-05-18 10:45:00",36384,"NAN",13.15,-157.5,0.346,-121.1,0.395,0.317,0.333,10.14,40.71,-156.3,0.347,-132.5,0.392,0.317,0.332,9.8,42.96
"2021-05-18 11:00:00",36385,"NAN",13.14,-148.1,0.349,-129.8,0.397,0.317,0.33,9.75,44.91,-147.2,0.35,-148.6,0.396,0.318,0.328,9.03,45.66
"2021-05-18 11:15:00",36386,"NAN",13.14,-171.9,0.347,-159.2,0.391,0.315,0.327,9.69,41.65,-197.6,0.347,-185.8,0.389,0.313,0.324,10.42,37.61
"2021-05-18 11:30:00",36387,"NAN",13.14,-187.2,0.346,-164.4,0.389,0.311,0.324,10.97,34.21,-200.9,0.347,-181.5,0.389,0.313,0.325,11.38,32.03
"2021-05-18 11:45:00",36388,"NAN",13.13,-174.7,0.344,-148.8,0.388,0.31,0.323,11.33,30.57,-191.5,0.343,-170.8,0.388,0.309,0.323,11.66,29.56
"2021-05-18 12:00:00",36389,"NAN",13.14,-169.8,0.343,-137.5,0.386,0.306,0.321,12.11,28.13,-184.7,0.341,-159,0.383,0.304,0.32,12.69,27.28
"2021-05-18 12:15:00",36390,"NAN",13.12,-160.6,0.342,-122.5,0.385,0.303,0.32,12.5,26.8,-178.7,0.342,-142.8,0.386,0.305,0.32,12.72,26.25
"2021-05-18 12:30:00",36391,"NAN",13.14,-154.7,0.343,-115.8,0.386,0.304,0.319,12.7,25.98,-176.7,0.343,-142.8,0.386,0.304,0.319,13.15,25.75
"2021-05-18 12:45:00",36392,"NAN",13.13,-154.4,0.343,-117.7,0.386,0.304,0.318,12.76,25.44,-181.8,0.342,-149,0.384,0.302,0.317,13.18,24.75
"2021-05-18 13:00:00",36393,"NAN",13.14,-155.8,0.345,-115.8,0.385,0.305,0.318,13.04,24.42,-182.4,0.347,-146.8,0.385,0.304,0.318,13.1,24.32
"2021-05-18 13:15:00",36394,"NAN",13.14,-151.4,0.344,-107.7,0.383,0.304,0.316,13.29,23.89,-170.3,0.344,-130.1,0.381,0.302,0.317,13.29,23.46
"2021-05-18 13:30:00",36395,"NAN",13.13,-144.8,0.344,-100.2,0.383,0.304,0.316,13.44,23.26,-167,0.343,-124.4,0.382,0.301,0.316,13.78,22.95
"2021-05-18 13:45:00",36396,"NAN",13.14,-141.2,0.344,-95.3,0.382,0.305,0.316,13.39,22.66,-167,0.345,-126.8,0.383,0.307,0.316,14.03,22.61
"2021-05-18 14:00:00",36397,"NAN",13.12,-140.9,0.346,-92.3,0.385,0.311,0.316,13.67,22.51,-165.8,0.345,-122.6,0.384,0.31,0.316,13.88,22.52
"2021-05-18 14:15:00",36398,"NAN",13.14,-138.2,0.346,-92,0.385,0.314,0.316,13.94,22.47,-165.7,0.346,-125.8,0.385,0.317,0.316,13.81,22.23
"2021-05-18 14:30:00",36399,"NAN",13.13,-139.8,0.346,-93.4,0.386,0.318,0.316,13.71,22.19,-167.5,0.346,-121,0.386,0.32,0.315,14.25,22
"2021-05-18 14:45:00",36400,"NAN",13.14,-137.6,0.346,-91.7,0.386,0.32,0.316,13.67,22.13,-162,0.345,-117.6,0.386,0.323,0.317,13.45,22.09
"2021-05-18 15:00:00",36401,"NAN",13.13,-136.1,0.347,-90.4,0.388,0.326,0.319,13.87,21.78,-163.1,0.348,-122.2,0.389,0.329,0.32,14.02,21.77
"2021-05-18 15:15:00",36402,"NAN",13.14,-137.3,0.348,-93.5,0.389,0.333,0.321,13.57,21.77,-164,0.348,-125,0.389,0.336,0.322,13.55,21.66
"2021-05-18 15:30:00",36403,"NAN",13.14,-133.1,0.349,-90.8,0.391,0.339,0.323,13.61,21.53,-158.2,0.35,-119.8,0.392,0.341,0.325,14.11,21.36
"2021-05-18 15:45:00",36404,"NAN",13.14,-129.9,0.35,-88.6,0.392,0.342,0.325,13.47,21.41,-132.5,0.352,-100.3,0.395,0.345,0.327,13.74,21.49
"2021-05-18 16:00:00",36405,"NAN",13.14,-133.5,0.352,-93.7,0.395,0.346,0.328,13.36,21.42,-158.5,0.354,-124.5,0.398,0.349,0.331,13.53,21.46
"2021-05-18 16:15:00",36406,"NAN",13.13,-133.1,0.356,-96.4,0.4,0.35,0.331,13.07,21.41,-158.1,0.358,-125,0.403,0.353,0.333,13.05,21.3
"2021-05-18 16:30:00",36407,"NAN",13.14,-134,0.359,-100.5,0.406,0.354,0.335,12.81,21.49,-161.9,0.36,-131,0.409,0.354,0.338,13.12,21.52
"2021-05-18 16:45:00",36408,"NAN",13.13,-136.9,0.363,-102.5,0.413,0.358,0.341,12.67,21.42,-164.1,0.365,-132.7,0.419,0.36,0.344,12.3,21.44
"2021-05-18 17:00:00",36409,"NAN",13.14,-136.6,0.366,-105.6,0.423,0.361,0.347,12.33,21.55,-161.3,0.368,-134.9,0.427,0.364,0.349,12.65,21.39
"2021-05-18 17:15:00",36410,"NAN",13.13,-139.6,0.37,-111.5,0.432,0.366,0.351,12.03,21.32,-162.3,0.372,-135.6,0.438,0.369,0.353,12.14,21.19
"2021-05-18 17:30:00",36411,"NAN",13.14,-138,0.376,-108.2,0.444,0.372,0.356,11.99,21.23,-162.4,0.379,-141,0.449,0.374,0.358,12.38,21.32
"2021-05-18 17:45:00",36412,"NAN",13.15,-139,0.383,-112.6,0.453,0.377,0.362,11.65,21.28,-159.7,0.386,-135.7,0.455,0.38,0.364,11.29,21.19
"2021-05-18 18:00:00",36413,"NAN",13.14,-136.7,0.39,-111.4,0.458,0.382,0.367,11.33,21.29,-158.1,0.393,-141,0.46,0.384,0.368,11.53,21.41
"2021-05-18 18:15:00",36414,"NAN",13.15,-138,0.394,-119.2,0.464,0.388,0.372,11.33,21.35,-141.3,0.395,-135.8,0.466,0.393,0.376,11.22,21.33
"2021-05-18 18:30:00",36415,"NAN",13.13,-184.3,0.399,-135.3,0.472,0.397,0.379,11.29,21.43,-280.7,0.4,-114.7,0.477,0.402,0.381,12.51,22.42
"2021-05-18 18:45:00",36416,"NAN",13.15,-145.8,0.402,-67.84,0.481,0.408,0.386,11.32,29.99,-114.5,0.404,-82.1,0.486,0.413,0.39,10.18,39.17
"2021-05-18 19:00:00",36417,"NAN",13.14,-130.3,0.405,-94.5,0.49,0.419,0.393,9.43,45.18,-144.9,0.406,-127.4,0.492,0.423,0.395,9.86,48.53
"2021-05-18 19:15:00",36418,"NAN",13.15,-144.2,0.409,-125.9,0.497,0.428,0.398,8.9,49.65,-132.6,0.411,-132,0.5,0.431,0.402,8.67,50.24
"2021-05-18 19:30:00",36419,"NAN",13.15,-150.2,0.413,-138.5,0.503,0.434,0.403,9.06,50.46,-156.7,0.414,-147.9,0.505,0.436,0.404,8.89,50.47
"2021-05-18 19:45:00",36420,"NAN",13.14,-133.6,0.416,-122.4,0.508,0.437,0.406,8.64,50.36,-119.8,0.418,-128.8,0.51,0.438,0.408,8.49,50.26
"2021-05-18 20:00:00",36421,"NAN",13.15,-134.3,0.418,-131.1,0.512,0.44,0.409,8.27,50.64,-127,0.419,-125.7,0.514,0.442,0.408,8.02,50.96
"2021-05-18 20:15:00",36422,"NAN",13.14,-130.1,0.421,-132,0.517,0.444,0.41,8.29,51,-113.2,0.422,-136.1,0.519,0.446,0.411,7.379,50.96
"2021-05-18 20:30:00",36423,"NAN",13.15,-145.4,0.423,-161.2,0.521,0.446,0.413,8.05,51.23,-151.1,0.422,-188.6,0.522,0.448,0.414,7.277,51.13
"2021-05-18 20:45:00",36424,"NAN",13.14,-154.3,0.424,-190.7,0.523,0.448,0.414,7.703,51.51,-148.9,0.424,-193.9,0.526,0.448,0.415,7.81,51.53
"2021-05-18 21:00:00",36425,"NAN",13.15,-161.9,0.426,-202.6,0.526,0.45,0.416,7.653,51.56,-157.2,0.425,-196.9,0.528,0.452,0.416,7.851,51.51
"2021-05-18 21:15:00",36426,"NAN",13.15,-150.4,0.426,-179.2,0.528,0.453,0.417,7.327,51.42,-139.3,0.426,-179.2,0.53,0.453,0.417,7.19,51.41
"2021-05-18 21:30:00",36427,"NAN",13.15,-150.6,0.427,-181.8,0.53,0.454,0.418,7.759,50.82,-140,0.427,-177.1,0.53,0.458,0.419,7.31,50.62
"2021-05-18 21:45:00",36428,"NAN",13.15,-144.3,0.428,-177,0.532,0.456,0.419,7.214,50.32,-120.5,0.43,-170,0.532,0.456,0.418,7.333,50.4
"2021-05-18 22:00:00",36429,"NAN",13.14,-145.5,0.429,-185.8,0.533,0.457,0.419,7.024,49.95,-133.7,0.429,-193.5,0.534,0.456,0.42,7.175,49.58
"2021-05-18 22:15:00",36430,"NAN",13.15,-160.2,0.429,-210.3,0.535,0.457,0.42,7.102,49.62,-157.5,0.43,-222.7,0.537,0.457,0.421,6.676,49.46
"2021-05-18 22:30:00",36431,"NAN",13.15,-170.1,0.43,-220.4,0.536,0.458,0.42,7.002,49.69,-173.7,0.431,-231.3,0.538,0.459,0.42,6.679,49.24
"2021-05-18 22:45:00",36432,"NAN",13.15,-177.5,0.431,-232.5,0.538,0.459,0.421,6.731,49.57,-169.2,0.431,-236.5,0.539,0.461,0.422,6.885,49.91
"2021-05-18 23:00:00",36433,"NAN",13.15,-170.7,0.431,-230.6,0.539,0.46,0.422,6.778,49.5,-149.9,0.432,-218,0.539,0.461,0.421,6.724,49.97
"2021-05-18 23:15:00",36434,"NAN",13.15,-177.1,0.431,-229.4,0.54,0.461,0.423,6.937,49.79,-155.2,0.432,-220.5,0.541,0.46,0.422,6.821,50.13
"2021-05-18 23:30:00",36435,"NAN",13.15,-180.2,0.431,-228.7,0.54,0.462,0.423,7.022,49.91,-170.2,0.431,-228.8,0.541,0.463,0.423,7.012,49.93
"2021-05-18 23:45:00",36436,"NAN",13.14,-169.2,0.432,-212.6,0.541,0.463,0.423,6.652,50.07,-158.5,0.431,-206.2,0.541,0.461,0.424,6.671,50.23
"2021-05-19 00:00:00",36437,"NAN",13.16,-150.2,0.432,-186.3,0.541,0.462,0.423,6.587,50.08,-138.6,0.433,-188.7,0.542,0.462,0.423,7.029,50.02
"2021-05-19 00:15:00",36438,"NAN",13.14,-155.8,0.432,-200.8,0.542,0.462,0.423,6.736,50.2,-156.1,0.433,-209.6,0.543,0.462,0.423,7.169,50.01
"2021-05-19 00:30:00",36439,"NAN",13.16,-160.1,0.432,-206.8,0.543,0.462,0.423,6.586,50.26,-158.5,0.431,-212.2,0.542,0.462,0.422,6.79,50.02
"2021-05-19 00:45:00",36440,"NAN",13.14,-165.3,0.432,-208.4,0.543,0.463,0.423,6.534,50.38,-158.3,0.433,-214.7,0.542,0.463,0.423,6.347,50.74
"2021-05-19 01:00:00",36441,"NAN",13.15,-167.6,0.432,-215.9,0.543,0.462,0.423,6.843,50.81,-161.8,0.433,-218.9,0.544,0.462,0.423,6.923,50.8
"2021-05-19 01:15:00",36442,"NAN",13.15,-164.9,0.432,-215.2,0.543,0.462,0.423,6.302,50.77,-157.3,0.434,-223.5,0.542,0.463,0.423,6.001,50.33
"2021-05-19 01:30:00",36443,"NAN",13.14,-168.7,0.432,-219,0.542,0.462,0.423,6.282,50.8,-165.2,0.433,-223.7,0.543,0.461,0.424,6.349,51.1
"2021-05-19 01:45:00",36444,"NAN",13.15,-169.3,0.432,-219.9,0.542,0.461,0.423,6.903,50.85,-168.3,0.432,-223.8,0.543,0.46,0.422,6.832,50.51
"2021-05-19 02:00:00",36445,"NAN",13.15,-170.2,0.43,-222.1,0.541,0.461,0.423,6.655,50.61,-165.1,0.43,-224.9,0.541,0.463,0.423,6.629,50.87
"2021-05-19 02:15:00",36446,"NAN",13.15,-165.3,0.431,-211.4,0.541,0.462,0.422,6.186,50.72,-156.5,0.432,-217.2,0.54,0.461,0.422,6.283,50.96
"2021-05-19 02:30:00",36447,"NAN",13.14,-164.5,0.431,-210.4,0.541,0.461,0.422,6.328,50.82,-162.3,0.431,-213.1,0.539,0.46,0.422,6.619,50.71
"2021-05-19 02:45:00",36448,"NAN",13.16,-162.2,0.432,-209.2,0.541,0.459,0.423,6.414,50.7,-140,0.432,-202.7,0.54,0.458,0.423,5.837,50.57
"2021-05-19 03:00:00",36449,"NAN",13.15,-158.4,0.431,-202.9,0.54,0.458,0.422,6.515,50.71,-149.8,0.43,-205.9,0.539,0.458,0.423,6.887,50.71
"2021-05-19 03:15:00",36450,"NAN",13.15,-159.4,0.431,-205.2,0.54,0.458,0.422,6.365,50.49,-155.6,0.43,-207.5,0.54,0.459,0.422,6.06,50.41
"2021-05-19 03:30:00",36451,"NAN",13.16,-156,0.43,-196.8,0.54,0.459,0.422,6.326,50.46,-149.2,0.43,-205.1,0.539,0.458,0.422,6.813,50.71
"2021-05-19 03:45:00",36452,"NAN",13.14,-152.6,0.429,-196.7,0.54,0.458,0.422,6.5,50.44,-145.4,0.428,-204.5,0.539,0.456,0.421,6.195,50.79
"2021-05-19 04:00:00",36453,"NAN",13.15,-150.4,0.428,-194.8,0.539,0.458,0.422,6.339,50.52,-128.1,0.428,-188.6,0.54,0.458,0.423,6.428,50.52
"2021-05-19 04:15:00",36454,"NAN",13.15,-153.8,0.427,-200.2,0.539,0.458,0.422,6.56,50.33,-132.5,0.428,-190.2,0.539,0.459,0.421,6.682,50.37
"2021-05-19 04:30:00",36455,"NAN",13.16,-152.8,0.427,-195.5,0.538,0.458,0.422,6.152,50.36,-131.1,0.426,-189.6,0.538,0.458,0.421,5.735,50.59
"2021-05-19 04:45:00",36456,"NAN",13.15,-150,0.426,-194.8,0.537,0.456,0.421,6.511,50.48,-143,0.425,-200.1,0.537,0.455,0.421,5.849,50.62
"2021-05-19 05:00:00",36457,"NAN",13.16,-150.2,0.426,-197.3,0.537,0.455,0.421,6.313,50.56,-130.7,0.426,-192.5,0.536,0.456,0.421,6.031,50.47
"2021-05-19 05:15:00",36458,"NAN",13.16,-154.9,0.424,-199.3,0.536,0.457,0.422,6.543,50.46,-133.6,0.423,-190.1,0.537,0.458,0.421,6.263,50.69
"2021-05-19 05:30:00",36459,"NAN",13.15,-157.9,0.422,-201.2,0.536,0.457,0.422,6.428,50.45,-157.4,0.42,-211.4,0.536,0.455,0.422,5.908,50
"2021-05-19 05:45:00",36460,"NAN",13.16,-163.2,0.416,-207.7,0.535,0.455,0.42,6.154,50.54,-160.9,0.413,-215.1,0.534,0.456,0.418,6.003,50.79
"2021-05-19 06:00:00",36461,"NAN",13.14,-162.7,0.41,-208.2,0.532,0.453,0.418,6.193,50.37,-154.1,0.406,-214.3,0.531,0.451,0.416,5.998,50.73
"2021-05-19 06:15:00",36462,"NAN",13.16,-165.1,0.401,-216.2,0.528,0.447,0.414,6.597,50.56,-143.1,0.395,-217.5,0.526,0.444,0.412,5.907,50.77
"2021-05-19 06:30:00",36463,"NAN",13.15,-175.6,0.39,-228.9,0.524,0.441,0.411,6.356,50.72,-173.6,0.386,-238.1,0.521,0.439,0.41,6.236,50.56
"2021-05-19 06:45:00",36464,"NAN",13.16,-178.7,0.381,-230.4,0.518,0.436,0.408,6.38,50.63,-169.7,0.377,-230.8,0.515,0.431,0.406,6.27,51.06
"2021-05-19 07:00:00",36465,"NAN",13.15,-176.5,0.373,-229.3,0.511,0.428,0.403,6.523,50.96,-149.5,0.37,-205,0.507,0.423,0.4,6.743,51.39
"2021-05-19 07:15:00",36466,"NAN",13.15,-171.4,0.368,-213.2,0.499,0.416,0.396,6.36,50.89,-168.6,0.366,-216.5,0.493,0.409,0.392,6.789,50.56
"2021-05-19 07:30:00",36467,"NAN",13.15,-172.2,0.364,-206.4,0.485,0.401,0.389,6.846,50.91,-171.4,0.362,-206.9,0.477,0.393,0.385,7.194,51.44
"2021-05-19 07:45:00",36468,"NAN",13.14,-175.3,0.362,-205.8,0.469,0.387,0.382,7.037,51.17,-158.4,0.363,-203.6,0.463,0.381,0.379,6.393,50.93
"2021-05-19 08:00:00",36469,"NAN",13.15,-185.6,0.362,-216,0.456,0.374,0.375,7.092,51.14,-188.2,0.362,-226.3,0.451,0.367,0.373,6.969,51.38
"2021-05-19 08:15:00",36470,"NAN",13.14,-196.8,0.361,-229,0.444,0.362,0.369,7.281,51.37,-183.1,0.358,-226.7,0.438,0.356,0.366,7.362,51.27
"2021-05-19 08:30:00",36471,"NAN",13.15,-215,0.359,-248,0.429,0.352,0.362,7.419,51.49,-208.9,0.358,-256.3,0.422,0.345,0.359,8.1,51.9
"2021-05-19 08:45:00",36472,"NAN",13.15,-230.4,0.357,-263.5,0.418,0.34,0.357,8.13,51.64,-236.4,0.355,-282.7,0.416,0.334,0.356,8.33,51.67
"2021-05-19 09:00:00",36473,"NAN",13.14,-251.3,0.353,-289.2,0.41,0.328,0.353,8.03,51.95,-262.7,0.353,-306.9,0.409,0.325,0.351,7.83,52.17
"2021-05-19 09:15:00",36474,"NAN",13.15,-257.2,0.35,-277.5,0.407,0.321,0.35,8.05,52.29,-235.2,0.351,-254.3,0.406,0.318,0.348,8.63,52.21
"2021-05-19 09:30:00",36475,"NAN",13.14,-255.1,0.347,-264.6,0.405,0.316,0.345,8.42,52.43,-248.5,0.346,-268.2,0.403,0.315,0.341,8.52,52.62
"2021-05-19 09:45:00",36476,"NAN",13.15,-251.6,0.343,-239.8,0.4,0.31,0.339,8.71,52.82,-238.1,0.344,-219.5,0.397,0.306,0.335,9.15,52.95
"2021-05-19 10:00:00",36477,"NAN",13.13,-218.5,0.342,-185.4,0.396,0.308,0.334,9.07,52.91,-192.7,0.342,-163.6,0.394,0.308,0.333,8.97,52.49
"2021-05-19 10:15:00",36478,"NAN",13.14,-193.4,0.342,-163.9,0.393,0.306,0.331,9.18,51.89,-226.4,0.344,-201,0.393,0.308,0.331,9.85,50.25
"2021-05-19 10:30:00",36479,"NAN",13.14,-231.2,0.343,-194.3,0.39,0.305,0.33,10.65,46.84,-240.1,0.341,-196.1,0.39,0.303,0.328,11.48,44.31
"2021-05-19 10:45:00",36480,"NAN",13.15,-225.2,0.341,-166.2,0.387,0.302,0.325,12.05,42.39,-212,0.34,-162.5,0.382,0.301,0.327,12.42,41.63
"2021-05-19 11:00:00",36481,"NAN",13.14,-202.2,0.34,-135.5,0.384,0.3,0.324,12.5,41.52,-231.6,0.339,-160.5,0.385,0.301,0.324,13.42,41.41
"2021-05-19 11:15:00",36482,"NAN",13.13,-196.1,0.339,-122.4,0.384,0.298,0.321,12.84,41.65,-202.7,0.34,-136.6,0.38,0.298,0.32,13.37,41.68
