"TOA5","PNNL_21","CR1000X","9648","CR1000X.Std.03.01","CPU:Tempest_v3a.CR1X","36933","sapflow"
"TIMESTAMP","RECORD","Statname","BattV_Avg","DiffVolt_Avg(1)","DiffVolt_Avg(2)","DiffVolt_Avg(3)","DiffVolt_Avg(4)","DiffVolt_Avg(5)","DiffVolt_Avg(6)","DiffVolt_Avg(7)","DiffVolt_Avg(8)","DiffVolt(1)","DiffVolt(2)","DiffVolt(3)","DiffVolt(4)","DiffVolt(5)","DiffVolt(6)","DiffVolt(7)","DiffVolt(8)"
"2021-05-18 09:45:00",36379,"NAN",13.66,0.621,0.466,0.44,0.529,0.525,0.35,1.573,10.03,0.622,0.467,0.442,0.527,0.517,0.352,1.506,9.86
"2021-05-18 10:00:00",36380,"NAN",13.66,0.62,0.465,0.44,0.521,0.508,0.347,1.595,9.94,0.619,0.465,0.44,0.521,0.501,0.346,1.48,9.98
"2021-05-18 10:15:00",36381,"NAN",13.65,0.62,0.465,0.44,0.517,0.497,0.346,1.544,9.86,0.622,0.465,0.44,0.514,0.491,0.344,1.552,9.72
"2021-05-18 10:30:00",36382,"NAN",13.66,0.622,0.465,0.441,0.513,0.488,0.344,1.502,9.74,0.624,0.466,0.443,0.509,0.488,0.345,1.666,9.77
"2021-05-18 10:45:00",36383,"NAN",13.66,0.624,0.467,0.443,0.508,0.486,0.342,1.505,9.66,0.626,0.469,0.444,0.507,0.485,0.34,1.593,9.81
"2021-05-18 11:00:00",36384,"NAN",13.65,0.628,0.469,0.446,0.507,0.483,0.341,1.55,9.74,0.629,0.468,0.445,0.501,0.484,0.341,1.518,9.65
"2021-05-18 11:15:00",36385,"NAN",13.66,0.628,0.467,0.445,0.504,0.482,0.339,1.607,9.63,0.628,0.466,0.444,0.503,0.48,0.338,1.582,9.45
"2021-05-18 11:30:00",36386,"NAN",13.65,0.627,0.465,0.444,0.502,0.48,0.336,1.606,9.32,0.628,0.464,0.443,0.501,0.48,0.338,1.549,9.27
"2021-05-18 11:45:00",36387,"NAN",13.66,0.626,0.462,0.443,0.5,0.478,0.338,1.579,9.29,0.625,0.461,0.441,0.5,0.476,0.341,1.468,9.33
"2021-05-18 12:00:00",36388,"NAN",13.65,0.624,0.46,0.442,0.498,0.473,0.336,1.602,9.29,0.622,0.46,0.441,0.495,0.471,0.335,1.694,9.24
"2021-05-18 12:15:00",36389,"NAN",13.66,0.624,0.459,0.442,0.496,0.469,0.336,1.62,9.19,0.623,0.457,0.442,0.494,0.469,0.339,1.556,9.26
"2021-05-18 12:30:00",36390,"NAN",13.66,0.624,0.458,0.442,0.495,0.469,0.34,1.647,9.2,0.625,0.458,0.441,0.494,0.468,0.34,1.6,9.21
"2021-05-18 12:45:00",36391,"NAN",13.65,0.625,0.458,0.443,0.494,0.468,0.339,1.556,9.32,0.624,0.459,0.443,0.491,0.468,0.338,1.431,9.16
"2021-05-18 13:00:00",36392,"NAN",13.66,0.626,0.458,0.443,0.492,0.468,0.341,1.498,9.13,0.625,0.456,0.443,0.488,0.469,0.342,1.477,9.14
"2021-05-18 13:15:00",36393,"NAN",13.65,0.624,0.457,0.442,0.488,0.468,0.34,1.497,9.08,0.626,0.458,0.442,0.484,0.468,0.342,1.447,9.04
"2021-05-18 13:30:00",36394,"NAN",13.66,0.625,0.456,0.442,0.487,0.469,0.341,1.477,9.17,0.623,0.456,0.442,0.488,0.467,0.34,1.468,9.28
"2021-05-18 13:45:00",36395,"NAN",13.65,0.624,0.457,0.442,0.487,0.469,0.34,1.479,9.2,0.625,0.456,0.444,0.485,0.47,0.338,1.403,9.16
"2021-05-18 14:00:00",36396,"NAN",13.66,0.625,0.457,0.443,0.487,0.471,0.339,1.494,9.11,0.624,0.458,0.442,0.485,0.471,0.337,1.48,9.2
"2021-05-18 14:15:00",36397,"NAN",13.66,0.625,0.459,0.444,0.487,0.474,0.338,1.526,9.26,0.627,0.459,0.445,0.492,0.477,0.342,1.544,9.33
"2021-05-18 14:30:00",36398,"NAN",13.65,0.627,0.46,0.444,0.491,0.479,0.342,1.513,9.22,0.628,0.46,0.444,0.492,0.48,0.341,1.462,9.23
"2021-05-18 14:45:00",36399,"NAN",13.66,0.628,0.461,0.445,0.494,0.482,0.342,1.549,9.22,0.63,0.463,0.445,0.496,0.484,0.343,1.453,9.22
"2021-05-18 15:00:00",36400,"NAN",13.65,0.631,0.463,0.446,0.497,0.487,0.348,1.514,9.23,0.632,0.465,0.445,0.496,0.488,0.351,1.556,9.38
"2021-05-18 15:15:00",36401,"NAN",13.66,0.632,0.465,0.446,0.498,0.491,0.349,1.584,9.28,0.634,0.466,0.447,0.499,0.495,0.351,1.563,9.33
"2021-05-18 15:30:00",36402,"NAN",13.65,0.635,0.467,0.448,0.5,0.499,0.353,1.539,9.29,0.638,0.468,0.449,0.504,0.503,0.357,1.526,9.26
"2021-05-18 15:45:00",36403,"NAN",13.66,0.639,0.471,0.45,0.504,0.507,0.36,1.538,9.33,0.641,0.473,0.452,0.505,0.511,0.36,1.526,9.34
"2021-05-18 16:00:00",36404,"NAN",13.66,0.645,0.476,0.452,0.507,0.515,0.365,1.573,9.31,0.647,0.479,0.453,0.511,0.52,0.368,1.604,9.38
"2021-05-18 16:15:00",36405,"NAN",13.65,0.649,0.481,0.455,0.509,0.523,0.368,1.634,9.36,0.651,0.483,0.457,0.509,0.526,0.37,1.547,9.33
"2021-05-18 16:30:00",36406,"NAN",13.66,0.654,0.486,0.458,0.514,0.532,0.374,1.568,9.42,0.657,0.489,0.461,0.517,0.536,0.377,1.55,9.41
"2021-05-18 16:45:00",36407,"NAN",13.65,0.659,0.491,0.461,0.518,0.54,0.378,1.631,9.42,0.662,0.493,0.461,0.519,0.542,0.38,1.584,9.41
"2021-05-18 17:00:00",36408,"NAN",13.66,0.666,0.496,0.464,0.524,0.547,0.385,1.589,9.33,0.671,0.499,0.466,0.523,0.552,0.389,1.726,9.34
"2021-05-18 17:15:00",36409,"NAN",13.65,0.672,0.501,0.468,0.527,0.554,0.394,1.666,9.42,0.675,0.504,0.47,0.528,0.559,0.401,1.62,9.31
"2021-05-18 17:30:00",36410,"NAN",13.66,0.68,0.507,0.474,0.534,0.564,0.405,1.602,9.36,0.683,0.509,0.476,0.536,0.568,0.411,1.661,9.45
"2021-05-18 17:45:00",36411,"NAN",13.66,0.688,0.514,0.479,0.54,0.572,0.416,1.667,9.4,0.692,0.516,0.482,0.541,0.576,0.422,1.669,9.48
"2021-05-18 18:00:00",36412,"NAN",13.65,0.695,0.521,0.486,0.545,0.58,0.426,1.669,9.48,0.698,0.522,0.491,0.547,0.583,0.427,1.695,9.48
"2021-05-18 18:15:00",36413,"NAN",13.66,0.701,0.527,0.494,0.548,0.588,0.433,1.731,9.56,0.704,0.529,0.497,0.551,0.592,0.437,1.732,9.66
"2021-05-18 18:30:00",36414,"NAN",13.65,0.708,0.532,0.5,0.552,0.597,0.441,1.723,9.69,0.711,0.535,0.504,0.551,0.601,0.444,1.668,9.7
"2021-05-18 18:45:00",36415,"NAN",13.66,0.716,0.538,0.509,0.555,0.605,0.448,1.692,9.61,0.719,0.541,0.512,0.555,0.609,0.45,1.619,9.73
"2021-05-18 19:00:00",36416,"NAN",13.66,0.723,0.543,0.517,0.556,0.612,0.454,1.722,9.75,0.727,0.547,0.522,0.558,0.614,0.455,1.826,9.65
"2021-05-18 19:15:00",36417,"NAN",13.66,0.729,0.549,0.526,0.559,0.618,0.46,1.754,9.82,0.732,0.551,0.53,0.56,0.621,0.459,1.655,9.7
"2021-05-18 19:30:00",36418,"NAN",13.66,0.734,0.553,0.534,0.56,0.623,0.464,1.712,9.72,0.735,0.555,0.538,0.561,0.625,0.465,1.804,9.82
"2021-05-18 19:45:00",36419,"NAN",13.65,0.736,0.556,0.541,0.56,0.626,0.469,1.711,9.96,0.737,0.556,0.544,0.558,0.627,0.47,1.66,9.94
"2021-05-18 20:00:00",36420,"NAN",13.66,0.738,0.559,0.546,0.559,0.628,0.471,1.715,9.8,0.738,0.56,0.547,0.558,0.629,0.473,1.665,9.84
"2021-05-18 20:15:00",36421,"NAN",13.66,0.738,0.56,0.549,0.561,0.631,0.475,1.666,9.91,0.738,0.561,0.55,0.562,0.634,0.476,1.654,9.92
"2021-05-18 20:30:00",36422,"NAN",13.66,0.739,0.562,0.552,0.562,0.634,0.478,1.614,9.98,0.739,0.562,0.552,0.563,0.635,0.479,1.635,10.05
"2021-05-18 20:45:00",36423,"NAN",13.66,0.739,0.563,0.554,0.562,0.635,0.479,1.751,10.18,0.739,0.563,0.554,0.563,0.636,0.481,1.731,10.25
"2021-05-18 21:00:00",36424,"NAN",13.66,0.739,0.564,0.555,0.564,0.638,0.482,1.74,10.32,0.739,0.564,0.555,0.564,0.639,0.482,1.679,10.33
"2021-05-18 21:15:00",36425,"NAN",13.66,0.738,0.565,0.556,0.565,0.638,0.48,1.701,10.37,0.739,0.563,0.556,0.565,0.638,0.482,1.625,10.44
"2021-05-18 21:30:00",36426,"NAN",13.66,0.738,0.565,0.556,0.565,0.639,0.483,1.758,10.47,0.739,0.565,0.556,0.567,0.64,0.484,1.704,10.52
"2021-05-18 21:45:00",36427,"NAN",13.66,0.738,0.566,0.557,0.566,0.642,0.485,1.751,10.43,0.738,0.566,0.558,0.567,0.645,0.486,1.831,10.52
"2021-05-18 22:00:00",36428,"NAN",13.66,0.738,0.566,0.557,0.566,0.643,0.485,1.766,10.45,0.737,0.567,0.558,0.565,0.642,0.485,1.71,10.53
"2021-05-18 22:15:00",36429,"NAN",13.66,0.737,0.566,0.557,0.565,0.643,0.488,1.725,10.57,0.737,0.566,0.558,0.566,0.644,0.487,1.795,10.6
"2021-05-18 22:30:00",36430,"NAN",13.66,0.736,0.567,0.558,0.566,0.644,0.489,1.798,10.61,0.736,0.567,0.557,0.567,0.645,0.49,1.707,10.49
"2021-05-18 22:45:00",36431,"NAN",13.66,0.736,0.567,0.558,0.567,0.645,0.489,1.717,10.55,0.735,0.567,0.56,0.567,0.644,0.489,1.678,10.47
"2021-05-18 23:00:00",36432,"NAN",13.66,0.735,0.568,0.559,0.568,0.646,0.49,1.755,10.67,0.734,0.568,0.558,0.568,0.647,0.491,1.79,10.73
"2021-05-18 23:15:00",36433,"NAN",13.66,0.734,0.568,0.559,0.568,0.647,0.491,1.784,10.68,0.735,0.568,0.559,0.568,0.647,0.491,1.824,10.69
"2021-05-18 23:30:00",36434,"NAN",13.66,0.733,0.569,0.559,0.568,0.648,0.491,1.712,10.61,0.733,0.569,0.559,0.569,0.65,0.49,1.707,10.66
"2021-05-18 23:45:00",36435,"NAN",13.66,0.733,0.569,0.559,0.569,0.649,0.491,1.79,10.75,0.733,0.569,0.559,0.568,0.65,0.494,1.706,10.68
"2021-05-19 00:00:00",36436,"NAN",13.66,0.732,0.569,0.559,0.568,0.649,0.492,1.81,10.68,0.733,0.568,0.559,0.569,0.649,0.492,1.807,10.74
"2021-05-19 00:15:00",36437,"NAN",13.66,0.731,0.569,0.559,0.569,0.649,0.494,1.769,10.61,0.729,0.567,0.559,0.568,0.65,0.494,1.725,10.58
"2021-05-19 00:30:00",36438,"NAN",13.66,0.73,0.569,0.559,0.568,0.649,0.493,1.749,10.69,0.73,0.569,0.558,0.568,0.649,0.493,1.626,10.6
"2021-05-19 00:45:00",36439,"NAN",13.67,0.729,0.569,0.558,0.569,0.649,0.494,1.824,10.68,0.729,0.57,0.559,0.569,0.65,0.494,1.811,10.63
"2021-05-19 01:00:00",36440,"NAN",13.66,0.729,0.569,0.559,0.569,0.649,0.494,1.818,10.75,0.728,0.57,0.559,0.569,0.65,0.495,1.871,10.78
"2021-05-19 01:15:00",36441,"NAN",13.66,0.728,0.569,0.558,0.568,0.649,0.494,1.737,10.81,0.726,0.57,0.557,0.569,0.648,0.494,1.846,10.89
"2021-05-19 01:30:00",36442,"NAN",13.66,0.728,0.57,0.558,0.568,0.648,0.493,1.808,10.88,0.728,0.569,0.558,0.569,0.646,0.493,1.84,10.92
"2021-05-19 01:45:00",36443,"NAN",13.67,0.727,0.57,0.558,0.568,0.648,0.493,1.739,10.79,0.727,0.57,0.558,0.569,0.646,0.493,1.762,10.93
"2021-05-19 02:00:00",36444,"NAN",13.66,0.726,0.57,0.558,0.568,0.646,0.49,1.756,10.73,0.727,0.569,0.557,0.569,0.648,0.49,1.712,10.75
"2021-05-19 02:15:00",36445,"NAN",13.66,0.725,0.57,0.557,0.569,0.649,0.493,1.75,10.71,0.723,0.57,0.558,0.569,0.65,0.493,1.743,10.75
"2021-05-19 02:30:00",36446,"NAN",13.66,0.724,0.57,0.557,0.57,0.65,0.492,1.774,10.69,0.725,0.571,0.556,0.569,0.649,0.491,1.778,10.7
"2021-05-19 02:45:00",36447,"NAN",13.66,0.724,0.57,0.557,0.569,0.65,0.492,1.762,10.82,0.723,0.571,0.557,0.569,0.649,0.493,1.783,10.84
"2021-05-19 03:00:00",36448,"NAN",13.67,0.723,0.57,0.556,0.568,0.647,0.491,1.768,10.74,0.724,0.571,0.556,0.569,0.646,0.488,1.772,10.74
"2021-05-19 03:15:00",36449,"NAN",13.66,0.723,0.57,0.556,0.569,0.648,0.492,1.779,10.65,0.723,0.569,0.555,0.567,0.649,0.49,1.685,10.74
"2021-05-19 03:30:00",36450,"NAN",13.67,0.723,0.57,0.555,0.568,0.647,0.489,1.754,10.67,0.723,0.569,0.555,0.569,0.646,0.488,1.814,10.7
"2021-05-19 03:45:00",36451,"NAN",13.66,0.724,0.57,0.554,0.569,0.646,0.488,1.788,10.72,0.725,0.57,0.555,0.568,0.644,0.487,1.745,10.68
"2021-05-19 04:00:00",36452,"NAN",13.66,0.725,0.57,0.553,0.568,0.645,0.487,1.794,10.76,0.725,0.57,0.553,0.57,0.646,0.488,1.902,10.71
"2021-05-19 04:15:00",36453,"NAN",13.66,0.726,0.57,0.553,0.568,0.644,0.487,1.823,10.84,0.726,0.571,0.551,0.567,0.645,0.487,1.725,10.82
"2021-05-19 04:30:00",36454,"NAN",13.67,0.726,0.57,0.553,0.568,0.644,0.488,1.796,10.81,0.726,0.569,0.553,0.566,0.643,0.488,1.813,10.87
"2021-05-19 04:45:00",36455,"NAN",13.67,0.726,0.57,0.552,0.567,0.642,0.489,1.807,10.79,0.727,0.57,0.553,0.568,0.64,0.487,1.758,10.81
"2021-05-19 05:00:00",36456,"NAN",13.66,0.727,0.57,0.552,0.567,0.641,0.489,1.825,10.68,0.728,0.57,0.551,0.567,0.641,0.487,1.761,10.62
"2021-05-19 05:15:00",36457,"NAN",13.66,0.729,0.569,0.551,0.568,0.641,0.487,1.755,10.74,0.73,0.568,0.549,0.568,0.641,0.485,1.707,10.73
"2021-05-19 05:30:00",36458,"NAN",13.66,0.732,0.569,0.548,0.568,0.642,0.486,1.772,10.86,0.733,0.569,0.548,0.567,0.641,0.485,1.8,11.06
"2021-05-19 05:45:00",36459,"NAN",13.66,0.733,0.568,0.544,0.568,0.64,0.482,1.754,10.86,0.732,0.567,0.541,0.568,0.64,0.478,1.848,10.83
"2021-05-19 06:00:00",36460,"NAN",13.66,0.73,0.565,0.537,0.568,0.638,0.478,1.798,10.78,0.728,0.563,0.533,0.568,0.637,0.478,1.765,10.84
"2021-05-19 06:15:00",36461,"NAN",13.66,0.721,0.56,0.527,0.566,0.634,0.471,1.785,10.83,0.716,0.557,0.521,0.567,0.631,0.467,1.846,10.89
"2021-05-19 06:30:00",36462,"NAN",13.66,0.709,0.553,0.516,0.565,0.629,0.462,1.788,10.99,0.703,0.548,0.511,0.565,0.627,0.455,1.792,10.93
"2021-05-19 06:45:00",36463,"NAN",13.66,0.695,0.545,0.504,0.562,0.624,0.451,1.761,10.86,0.689,0.541,0.498,0.561,0.624,0.447,1.748,10.8
"2021-05-19 07:00:00",36464,"NAN",13.66,0.681,0.535,0.493,0.559,0.621,0.439,1.73,10.64,0.675,0.53,0.488,0.556,0.619,0.433,1.615,10.46
"2021-05-19 07:15:00",36465,"NAN",13.65,0.67,0.525,0.484,0.557,0.616,0.424,1.733,10.64,0.665,0.521,0.48,0.555,0.615,0.416,1.807,10.71
"2021-05-19 07:30:00",36466,"NAN",13.66,0.661,0.517,0.477,0.555,0.612,0.41,1.788,10.59,0.658,0.513,0.474,0.555,0.61,0.404,1.786,10.57
"2021-05-19 07:45:00",36467,"NAN",13.66,0.655,0.51,0.473,0.553,0.608,0.401,1.782,10.58,0.653,0.509,0.472,0.553,0.605,0.398,1.784,10.46
"2021-05-19 08:00:00",36468,"NAN",13.66,0.651,0.506,0.47,0.551,0.601,0.394,1.752,10.55,0.648,0.505,0.467,0.554,0.598,0.391,1.696,10.64
"2021-05-19 08:15:00",36469,"NAN",13.66,0.646,0.501,0.467,0.55,0.595,0.389,1.68,10.46,0.645,0.498,0.464,0.552,0.59,0.382,1.701,10.45
"2021-05-19 08:30:00",36470,"NAN",13.66,0.642,0.495,0.463,0.546,0.587,0.381,1.616,10.32,0.64,0.493,0.461,0.544,0.582,0.376,1.505,10.13
"2021-05-19 08:45:00",36471,"NAN",13.66,0.638,0.489,0.459,0.541,0.576,0.373,1.601,10.16,0.635,0.486,0.457,0.537,0.57,0.369,1.547,10.19
"2021-05-19 09:00:00",36472,"NAN",13.65,0.633,0.483,0.455,0.535,0.564,0.364,1.632,10.1,0.63,0.48,0.453,0.532,0.559,0.362,1.585,10.01
"2021-05-19 09:15:00",36473,"NAN",13.66,0.629,0.476,0.451,0.53,0.553,0.358,1.614,10.1,0.628,0.474,0.449,0.527,0.546,0.355,1.533,10.02
"2021-05-19 09:30:00",36474,"NAN",13.66,0.625,0.471,0.448,0.523,0.538,0.352,1.557,9.75,0.623,0.469,0.446,0.52,0.528,0.35,1.536,9.7
"2021-05-19 09:45:00",36475,"NAN",13.66,0.621,0.465,0.443,0.518,0.516,0.347,1.545,9.73,0.619,0.463,0.441,0.515,0.507,0.345,1.439,9.69
"2021-05-19 10:00:00",36476,"NAN",13.66,0.618,0.461,0.441,0.512,0.5,0.345,1.534,9.51,0.618,0.46,0.44,0.511,0.494,0.344,1.508,9.35
"2021-05-19 10:15:00",36477,"NAN",13.65,0.617,0.46,0.439,0.51,0.488,0.342,1.513,9.35,0.616,0.458,0.439,0.506,0.483,0.341,1.497,9.36
"2021-05-19 10:30:00",36478,"NAN",13.66,0.616,0.458,0.438,0.504,0.478,0.339,1.537,9.38,0.616,0.457,0.436,0.499,0.473,0.336,1.456,9.37
"2021-05-19 10:45:00",36479,"NAN",13.65,0.615,0.456,0.437,0.5,0.472,0.334,1.464,9.15,0.614,0.455,0.438,0.496,0.47,0.333,1.418,8.96
"2021-05-19 11:00:00",36480,"NAN",13.66,0.614,0.455,0.436,0.495,0.467,0.333,1.441,8.92,0.614,0.454,0.435,0.498,0.467,0.333,1.45,8.8
"2021-05-19 11:15:00",36481,"NAN",13.65,0.613,0.454,0.436,0.496,0.465,0.332,1.494,8.94,0.614,0.455,0.435,0.494,0.465,0.33,1.46,8.93
"2021-05-19 11:30:00",36482,"NAN",13.65,0.613,0.454,0.435,0.494,0.464,0.331,1.456,8.85,0.613,0.454,0.435,0.491,0.464,0.331,1.562,8.88
"2021-05-19 11:45:00",36483,"NAN",13.66,0.613,0.454,0.436,0.494,0.464,0.333,1.543,8.77,0.612,0.453,0.436,0.488,0.459,0.33,1.553,8.8
"2021-05-19 12:00:00",36484,"NAN",13.65,0.613,0.454,0.436,0.489,0.46,0.331,1.634,8.78,0.613,0.454,0.435,0.489,0.457,0.328,1.569,8.83
"2021-05-19 12:15:00",36485,"NAN",13.66,0.613,0.454,0.437,0.49,0.459,0.332,1.664,8.81,0.614,0.453,0.437,0.489,0.46,0.333,1.633,8.82
"2021-05-19 12:30:00",36486,"NAN",13.65,0.614,0.454,0.437,0.487,0.459,0.335,1.658,8.95,0.615,0.455,0.438,0.485,0.461,0.337,1.617,8.96
