"TOA5","PNNL_23","CR1000X","9645","CR1000X.Std.03.01","CPU:Tempest_v3a.CR1X","36933","sapflow"
"TIMESTAMP","RECORD","Statname","BattV_Avg","DiffVolt_Avg(1)","DiffVolt_Avg(2)","DiffVolt_Avg(3)","DiffVolt_Avg(4)","DiffVolt_Avg(5)","DiffVolt_Avg(6)","DiffVolt_Avg(7)","DiffVolt_Avg(8)","DiffVolt(1)","DiffVolt(2)","DiffVolt(3)","DiffVolt(4)","DiffVolt(5)","DiffVolt(6)","DiffVolt(7)","DiffVolt(8)"
"2021-05-18 09:45:00",37425,"NAN",13.4,0.454,36.72,0.369,0.364,0.377,0.342,7.278,13.82,0.455,36.99,0.367,0.365,0.379,0.342,7.311,13.99
"2021-05-18 10:00:00",37426,"NAN",13.46,0.454,37.57,0.362,0.364,0.375,0.34,7.588,14.14,0.455,39.6,0.36,0.363,0.372,0.34,7.741,14.37
"2021-05-18 10:15:00",37427,"NAN",13.38,0.454,42.28,0.359,0.363,0.373,0.339,8.14,14.24,0.454,42.9,0.356,0.363,0.372,0.337,8.32,14.35
"2021-05-18 10:30:00",37428,"NAN",13.46,0.455,42.82,0.355,0.362,0.372,0.339,8.32,14.51,0.456,44.52,0.358,0.363,0.373,0.341,8.6,14.66
"2021-05-18 10:45:00",37429,"NAN",13.38,0.455,45.37,0.354,0.364,0.371,0.34,8.65,14.66,0.455,47.03,0.353,0.365,0.371,0.339,8.82,14.72
"2021-05-18 11:00:00",37430,"NAN",13.46,0.457,49.94,0.355,0.364,0.369,0.341,9.04,14.75,0.457,50.73,0.355,0.364,0.368,0.341,9.14,14.84
"2021-05-18 11:15:00",37431,"NAN",13.42,0.458,51.73,0.353,0.363,0.367,0.34,9.31,15,0.458,53.29,0.352,0.363,0.366,0.339,9.36,15.12
"2021-05-18 11:30:00",37432,"NAN",13.42,0.457,54.36,0.351,0.362,0.366,0.34,9.66,14.95,0.457,56.94,0.351,0.362,0.366,0.341,9.81,14.95
"2021-05-18 11:45:00",37433,"NAN",13.45,0.456,56.53,0.348,0.362,0.365,0.341,9.98,15,0.457,55.67,0.345,0.362,0.365,0.341,10.01,15.05
"2021-05-18 12:00:00",37434,"NAN",13.39,0.457,55.3,0.345,0.361,0.365,0.339,10.37,15.1,0.456,42.67,0.344,0.36,0.365,0.339,9.77,15.03
"2021-05-18 12:15:00",37435,"NAN",13.45,0.458,45,0.343,0.361,0.364,0.339,9.79,14.83,0.459,46.93,0.344,0.362,0.365,0.341,10.01,14.76
"2021-05-18 12:30:00",37436,"NAN",13.39,0.461,50.1,0.344,0.363,0.366,0.34,10.19,14.82,0.462,49.4,0.345,0.364,0.367,0.339,10.2,14.8
"2021-05-18 12:45:00",37437,"NAN",13.46,0.465,51.1,0.345,0.363,0.367,0.339,10.31,14.81,0.466,52.69,0.347,0.362,0.368,0.338,10.37,14.78
"2021-05-18 13:00:00",37438,"NAN",13.38,0.469,54.66,0.347,0.364,0.368,0.339,10.42,14.89,0.471,61.63,0.348,0.363,0.368,0.341,10.8,15.12
"2021-05-18 13:15:00",37439,"NAN",13.46,0.473,53.66,0.348,0.364,0.368,0.34,10.64,15.07,0.474,43.6,0.35,0.365,0.367,0.339,10.03,14.85
"2021-05-18 13:30:00",37440,"NAN",13.38,0.476,43.97,0.351,0.364,0.367,0.34,9.83,14.68,0.476,48.44,0.351,0.364,0.367,0.339,10.08,14.7
"2021-05-18 13:45:00",37441,"NAN",13.46,0.479,49.81,0.353,0.363,0.367,0.34,10.36,14.77,0.481,48.53,0.356,0.363,0.368,0.341,10.31,14.77
"2021-05-18 14:00:00",37442,"NAN",13.43,0.482,48.99,0.357,0.363,0.37,0.342,10.25,15.02,0.484,47.59,0.358,0.362,0.37,0.341,10.1,15
"2021-05-18 14:15:00",37443,"NAN",13.41,0.484,47.17,0.36,0.364,0.371,0.342,10.06,14.83,0.486,49.23,0.363,0.366,0.374,0.344,10.05,14.81
"2021-05-18 14:30:00",37444,"NAN",13.46,0.488,47.36,0.364,0.365,0.375,0.344,10.04,14.68,0.49,47.93,0.365,0.366,0.377,0.344,10.02,14.81
"2021-05-18 14:45:00",37445,"NAN",13.38,0.49,47.37,0.368,0.367,0.378,0.346,9.97,14.73,0.491,49.13,0.37,0.37,0.381,0.348,10,14.78
"2021-05-18 15:00:00",37446,"NAN",13.46,0.493,48.07,0.374,0.372,0.383,0.349,9.93,14.67,0.494,46.72,0.378,0.373,0.384,0.351,9.73,14.61
"2021-05-18 15:15:00",37447,"NAN",13.39,0.495,46.08,0.38,0.375,0.386,0.349,9.73,14.71,0.497,45.7,0.384,0.377,0.387,0.349,9.69,14.81
"2021-05-18 15:30:00",37448,"NAN",13.46,0.498,44.42,0.387,0.378,0.389,0.352,9.61,14.59,0.501,44.39,0.39,0.381,0.391,0.354,9.48,14.48
"2021-05-18 15:45:00",37449,"NAN",13.39,0.501,44.98,0.394,0.38,0.394,0.355,9.53,14.73,0.502,44.69,0.396,0.38,0.395,0.357,9.55,14.54
"2021-05-18 16:00:00",37450,"NAN",13.46,0.503,43.8,0.399,0.383,0.399,0.36,9.41,14.58,0.504,44.26,0.402,0.385,0.403,0.363,9.43,14.66
"2021-05-18 16:15:00",37451,"NAN",13.39,0.505,43.03,0.405,0.387,0.404,0.364,9.3,14.54,0.505,41.96,0.409,0.388,0.407,0.365,9.12,14.35
"2021-05-18 16:30:00",37452,"NAN",13.46,0.506,40.54,0.413,0.392,0.41,0.37,9.1,14.46,0.507,40.57,0.416,0.394,0.412,0.374,8.94,14.35
"2021-05-18 16:45:00",37453,"NAN",13.39,0.506,39.56,0.42,0.395,0.416,0.375,8.85,14.53,0.507,39.03,0.421,0.395,0.419,0.376,8.73,14.46
"2021-05-18 17:00:00",37454,"NAN",13.46,0.507,40.01,0.426,0.397,0.423,0.379,8.82,14.43,0.507,40.04,0.43,0.399,0.427,0.38,8.73,14.34
"2021-05-18 17:15:00",37455,"NAN",13.46,0.507,37.63,0.433,0.402,0.43,0.382,8.64,14.4,0.509,37.54,0.437,0.405,0.433,0.385,8.58,14.4
"2021-05-18 17:30:00",37456,"NAN",13.4,0.508,37.75,0.441,0.41,0.438,0.391,8.5,14.34,0.509,37.18,0.445,0.414,0.441,0.395,8.46,14.33
"2021-05-18 17:45:00",37457,"NAN",13.46,0.508,36.34,0.449,0.418,0.445,0.401,8.35,14.37,0.508,36.88,0.453,0.421,0.448,0.405,8.3,14.6
"2021-05-18 18:00:00",37458,"NAN",13.39,0.506,35.73,0.455,0.426,0.451,0.41,8.26,14.32,0.506,35.67,0.457,0.427,0.453,0.415,8.19,14.16
"2021-05-18 18:15:00",37459,"NAN",13.46,0.504,33.31,0.461,0.433,0.457,0.418,7.996,14.32,0.503,33.21,0.463,0.437,0.462,0.422,7.987,14.52
"2021-05-18 18:30:00",37460,"NAN",13.4,0.501,32.7,0.466,0.441,0.464,0.424,7.824,14.31,0.5,32.06,0.468,0.443,0.466,0.427,7.794,14.09
"2021-05-18 18:45:00",37461,"NAN",13.47,0.5,30.8,0.471,0.447,0.47,0.43,7.697,14.15,0.5,29.7,0.474,0.449,0.473,0.433,7.548,14.09
"2021-05-18 19:00:00",37462,"NAN",13.39,0.499,28.06,0.474,0.452,0.476,0.435,7.353,14.01,0.498,27.62,0.475,0.455,0.477,0.437,7.251,13.88
"2021-05-18 19:15:00",37463,"NAN",13.47,0.499,27.41,0.478,0.457,0.481,0.44,7.058,13.83,0.499,27.11,0.48,0.46,0.482,0.44,6.99,13.55
"2021-05-18 19:30:00",37464,"NAN",13.4,0.499,24.62,0.48,0.461,0.485,0.443,6.812,13.72,0.5,22.99,0.481,0.461,0.486,0.445,6.582,13.52
"2021-05-18 19:45:00",37465,"NAN",13.44,0.5,21.23,0.482,0.464,0.488,0.446,6.489,13.54,0.499,20.32,0.482,0.465,0.488,0.448,6.45,13.51
"2021-05-18 20:00:00",37466,"NAN",13.46,0.5,18.83,0.483,0.466,0.49,0.448,6.157,13.56,0.499,18.66,0.481,0.467,0.49,0.449,6.054,13.34
"2021-05-18 20:15:00",37467,"NAN",13.4,0.5,18.6,0.482,0.468,0.491,0.451,6.038,13.57,0.499,19.42,0.483,0.469,0.493,0.452,6.035,13.58
"2021-05-18 20:30:00",37468,"NAN",13.46,0.499,19.53,0.482,0.471,0.493,0.453,6.005,13.6,0.5,19.5,0.482,0.472,0.493,0.452,5.911,13.6
"2021-05-18 20:45:00",37469,"NAN",13.39,0.499,19.59,0.482,0.471,0.495,0.454,5.87,13.56,0.498,19.85,0.482,0.473,0.496,0.455,5.788,13.38
"2021-05-18 21:00:00",37470,"NAN",13.46,0.499,20.33,0.483,0.474,0.496,0.456,5.808,13.43,0.497,21.28,0.483,0.474,0.497,0.457,5.731,13.36
"2021-05-18 21:15:00",37471,"NAN",13.4,0.497,21.34,0.484,0.474,0.497,0.456,5.793,13.39,0.498,21.27,0.484,0.475,0.497,0.455,5.895,13.35
"2021-05-18 21:30:00",37472,"NAN",13.46,0.498,20.76,0.484,0.475,0.498,0.457,5.708,13.33,0.498,20.97,0.486,0.476,0.498,0.459,5.563,13.27
"2021-05-18 21:45:00",37473,"NAN",13.38,0.497,20.51,0.485,0.478,0.498,0.459,5.558,13.21,0.498,21.02,0.485,0.479,0.499,0.46,5.534,13.18
"2021-05-18 22:00:00",37474,"NAN",13.46,0.497,19.85,0.485,0.478,0.499,0.459,5.546,13.31,0.497,19.65,0.485,0.479,0.499,0.459,5.583,13.13
"2021-05-18 22:15:00",37475,"NAN",13.38,0.497,18.93,0.485,0.478,0.5,0.46,5.404,13.21,0.497,19.41,0.485,0.479,0.5,0.461,5.387,13.12
"2021-05-18 22:30:00",37476,"NAN",13.46,0.498,19.52,0.485,0.478,0.501,0.461,5.359,13.25,0.497,19.85,0.484,0.48,0.501,0.461,5.421,13.34
"2021-05-18 22:45:00",37477,"NAN",13.46,0.497,19.66,0.485,0.478,0.501,0.462,5.419,13.23,0.497,19.9,0.486,0.478,0.5,0.462,5.402,13.27
"2021-05-18 23:00:00",37478,"NAN",13.39,0.497,20.2,0.486,0.48,0.502,0.463,5.378,13.33,0.497,20.28,0.487,0.48,0.503,0.464,5.299,13.3
"2021-05-18 23:15:00",37479,"NAN",13.46,0.497,20.23,0.487,0.481,0.502,0.464,5.425,13.16,0.497,20.22,0.487,0.481,0.503,0.465,5.312,12.98
"2021-05-18 23:30:00",37480,"NAN",13.39,0.497,19.83,0.487,0.481,0.503,0.464,5.332,13.17,0.496,19.97,0.488,0.479,0.504,0.465,5.342,13.13
"2021-05-18 23:45:00",37481,"NAN",13.46,0.496,19.58,0.488,0.481,0.504,0.464,5.316,13.13,0.496,20.34,0.486,0.481,0.504,0.465,5.411,13.02
"2021-05-19 00:00:00",37482,"NAN",13.39,0.496,19.6,0.488,0.48,0.504,0.465,5.26,13.07,0.495,19.33,0.488,0.479,0.503,0.464,5.223,13.03
"2021-05-19 00:15:00",37483,"NAN",13.46,0.497,19.18,0.488,0.481,0.504,0.465,5.207,13.17,0.497,19.44,0.488,0.482,0.504,0.466,5.084,13.12
"2021-05-19 00:30:00",37484,"NAN",13.4,0.496,18.97,0.488,0.48,0.504,0.465,5.154,13.08,0.495,18.84,0.489,0.48,0.503,0.465,5.138,13.1
"2021-05-19 00:45:00",37485,"NAN",13.46,0.496,19.33,0.488,0.48,0.504,0.465,5.233,13.09,0.496,19.95,0.488,0.481,0.505,0.465,5.311,13.23
"2021-05-19 01:00:00",37486,"NAN",13.39,0.496,19.62,0.488,0.48,0.504,0.465,5.271,13.32,0.496,19.84,0.489,0.48,0.504,0.466,5.238,13.12
"2021-05-19 01:15:00",37487,"NAN",13.47,0.496,19.65,0.487,0.479,0.504,0.465,5.242,13.15,0.496,20.02,0.488,0.48,0.503,0.464,5.166,13.19
"2021-05-19 01:30:00",37488,"NAN",13.39,0.497,19.82,0.487,0.478,0.504,0.465,5.208,13.03,0.496,20.25,0.487,0.477,0.503,0.466,5.275,13.04
"2021-05-19 01:45:00",37489,"NAN",13.47,0.496,20.1,0.487,0.477,0.504,0.465,5.323,13.1,0.496,20.81,0.486,0.477,0.504,0.465,5.291,13.07
"2021-05-19 02:00:00",37490,"NAN",13.43,0.496,20.17,0.486,0.476,0.504,0.464,5.285,13.04,0.495,19.44,0.487,0.475,0.503,0.464,5.285,13.09
"2021-05-19 02:15:00",37491,"NAN",13.44,0.494,19.41,0.487,0.477,0.503,0.463,5.3,13.25,0.495,20.02,0.487,0.479,0.502,0.462,5.491,13.14
"2021-05-19 02:30:00",37492,"NAN",13.46,0.495,19.84,0.488,0.478,0.503,0.464,5.329,13.04,0.495,19.86,0.488,0.478,0.504,0.464,5.229,13.05
"2021-05-19 02:45:00",37493,"NAN",13.4,0.495,20.08,0.488,0.478,0.503,0.464,5.285,13.17,0.496,20.18,0.487,0.477,0.503,0.465,5.394,13.14
"2021-05-19 03:00:00",37494,"NAN",13.46,0.496,19.22,0.487,0.477,0.503,0.465,5.316,13.2,0.495,18.58,0.488,0.476,0.503,0.465,5.267,13.12
"2021-05-19 03:15:00",37495,"NAN",13.4,0.495,18.36,0.487,0.477,0.503,0.465,5.177,13.12,0.495,18.13,0.487,0.477,0.502,0.463,5.182,13.28
"2021-05-19 03:30:00",37496,"NAN",13.46,0.494,17.81,0.487,0.475,0.502,0.463,5.169,13.17,0.495,18.44,0.486,0.474,0.502,0.465,5.142,13.12
"2021-05-19 03:45:00",37497,"NAN",13.39,0.494,18.26,0.486,0.474,0.502,0.463,5.146,12.95,0.494,18.79,0.486,0.472,0.502,0.464,5.146,13.17
"2021-05-19 04:00:00",37498,"NAN",13.46,0.494,18.65,0.486,0.473,0.502,0.464,5.15,13.07,0.495,18.52,0.486,0.473,0.503,0.464,5.125,13.03
"2021-05-19 04:15:00",37499,"NAN",13.39,0.494,18.02,0.486,0.473,0.501,0.463,5.095,12.99,0.494,17.67,0.488,0.473,0.5,0.463,5,12.9
"2021-05-19 04:30:00",37500,"NAN",13.47,0.495,17.42,0.485,0.473,0.501,0.462,5.075,13.04,0.495,17.81,0.485,0.472,0.502,0.463,5.05,12.89
"2021-05-19 04:45:00",37501,"NAN",13.38,0.496,17.46,0.484,0.473,0.502,0.463,5.111,12.99,0.496,17.75,0.484,0.473,0.501,0.463,5.012,12.97
"2021-05-19 05:00:00",37502,"NAN",13.47,0.496,18.12,0.484,0.473,0.502,0.463,5.053,12.92,0.496,18,0.484,0.472,0.503,0.463,5.069,13
"2021-05-19 05:15:00",37503,"NAN",13.4,0.496,17.44,0.484,0.472,0.501,0.463,5.088,12.98,0.495,17.37,0.484,0.471,0.502,0.462,5.014,12.91
"2021-05-19 05:30:00",37504,"NAN",13.46,0.495,17.78,0.484,0.471,0.5,0.462,5.038,12.98,0.494,18.95,0.484,0.471,0.499,0.46,5.135,12.96
"2021-05-19 05:45:00",37505,"NAN",13.46,0.495,19.02,0.484,0.47,0.499,0.457,5.132,13.06,0.495,18.84,0.484,0.47,0.496,0.454,5.139,13.03
"2021-05-19 06:00:00",37506,"NAN",13.4,0.495,19.04,0.483,0.468,0.495,0.451,5.109,13.03,0.496,20.24,0.481,0.468,0.494,0.448,5.203,12.99
"2021-05-19 06:15:00",37507,"NAN",13.46,0.496,19.97,0.481,0.466,0.489,0.444,5.231,13.01,0.496,20.12,0.479,0.463,0.485,0.439,5.113,13.17
"2021-05-19 06:30:00",37508,"NAN",13.4,0.495,20.45,0.478,0.461,0.481,0.436,5.207,13.12,0.493,21.31,0.478,0.457,0.476,0.433,5.265,13.37
"2021-05-19 06:45:00",37509,"NAN",13.46,0.492,21.32,0.475,0.451,0.47,0.428,5.379,13.26,0.49,22.06,0.473,0.447,0.463,0.424,5.421,13.28
"2021-05-19 07:00:00",37510,"NAN",13.39,0.488,23.16,0.47,0.44,0.456,0.415,5.511,13.19,0.486,23.97,0.467,0.435,0.448,0.408,5.555,13.3
"2021-05-19 07:15:00",37511,"NAN",13.46,0.483,24.77,0.463,0.429,0.439,0.4,5.705,13.41,0.482,26.26,0.46,0.424,0.432,0.394,5.803,13.54
"2021-05-19 07:30:00",37512,"NAN",13.39,0.479,27.37,0.457,0.419,0.423,0.39,5.998,13.55,0.476,28.95,0.454,0.416,0.417,0.389,6.041,13.59
"2021-05-19 07:45:00",37513,"NAN",13.47,0.475,30.56,0.452,0.41,0.411,0.385,6.275,13.73,0.474,32.33,0.448,0.406,0.407,0.385,6.295,13.86
"2021-05-19 08:00:00",37514,"NAN",13.39,0.472,33.93,0.444,0.4,0.404,0.381,6.572,13.84,0.47,37.44,0.439,0.398,0.4,0.377,6.806,13.89
"2021-05-19 08:15:00",37515,"NAN",13.46,0.469,38.35,0.436,0.394,0.397,0.376,7.072,14.08,0.468,39.33,0.432,0.391,0.394,0.373,7.105,14.36
"2021-05-19 08:30:00",37516,"NAN",13.39,0.466,40.79,0.424,0.388,0.393,0.37,7.459,14.23,0.464,43.45,0.419,0.386,0.392,0.367,7.592,14.19
"2021-05-19 08:45:00",37517,"NAN",13.46,0.462,45.09,0.412,0.382,0.389,0.365,7.923,14.47,0.46,46.38,0.406,0.378,0.386,0.363,8.01,14.64
"2021-05-19 09:00:00",37518,"NAN",13.45,0.459,49.02,0.398,0.375,0.384,0.359,8.36,14.68,0.457,51.37,0.392,0.371,0.381,0.359,8.68,14.98
"2021-05-19 09:15:00",37519,"NAN",13.39,0.456,53.7,0.387,0.369,0.379,0.355,8.88,14.97,0.455,57.53,0.381,0.366,0.378,0.354,9.28,15.19
"2021-05-19 09:30:00",37520,"NAN",13.45,0.453,56.02,0.376,0.365,0.377,0.352,9.29,15.05,0.452,57.35,0.371,0.363,0.377,0.35,9.46,15.21
"2021-05-19 09:45:00",37521,"NAN",13.38,0.451,61.58,0.365,0.363,0.373,0.346,9.78,15.22,0.45,64.06,0.361,0.361,0.37,0.345,10.07,14.98
"2021-05-19 10:00:00",37522,"NAN",13.46,0.449,65.75,0.358,0.361,0.368,0.343,10.3,15.13,0.448,67.79,0.355,0.36,0.367,0.342,10.59,15.19
"2021-05-19 10:15:00",37523,"NAN",13.38,0.448,68.31,0.352,0.36,0.364,0.341,10.83,15.36,0.449,70.26,0.35,0.36,0.363,0.341,11.13,15.49
"2021-05-19 10:30:00",37524,"NAN",13.46,0.448,70.19,0.348,0.36,0.361,0.34,11.17,15.56,0.447,74.01,0.346,0.358,0.359,0.338,11.51,15.68
"2021-05-19 10:45:00",37525,"NAN",13.38,0.447,72.29,0.345,0.357,0.357,0.34,11.58,15.49,0.448,72.16,0.342,0.356,0.354,0.339,11.64,15.3
"2021-05-19 11:00:00",37526,"NAN",13.45,0.448,71.58,0.342,0.356,0.354,0.338,11.8,15.31,0.449,72.55,0.341,0.356,0.356,0.337,11.93,15.39
"2021-05-19 11:15:00",37527,"NAN",13.39,0.449,77.26,0.339,0.354,0.356,0.337,12.35,15.45,0.451,81.6,0.34,0.355,0.355,0.338,12.69,15.67
"2021-05-19 11:30:00",37528,"NAN",13.46,0.45,82.8,0.339,0.355,0.355,0.34,13.09,15.66,0.451,83,0.337,0.355,0.354,0.339,13.24,15.81
"2021-05-19 11:45:00",37529,"NAN",13.45,0.453,90.1,0.337,0.356,0.355,0.34,13.8,16.03,0.454,91.1,0.335,0.356,0.355,0.338,14.06,16.15
"2021-05-19 12:00:00",37530,"NAN",13.39,0.456,86.4,0.335,0.356,0.355,0.339,14.14,16.1,0.457,75.94,0.335,0.356,0.355,0.339,13.82,15.98
"2021-05-19 12:15:00",37531,"NAN",13.45,0.462,80.4,0.335,0.357,0.355,0.339,14.11,15.83,0.465,86.6,0.336,0.358,0.355,0.339,14.59,15.71
"2021-05-19 12:30:00",37532,"NAN",13.39,0.466,88.9,0.337,0.358,0.357,0.34,14.83,15.99,0.467,87.5,0.338,0.36,0.357,0.343,14.67,16
