"TOA5","PNNL_33","CR1000X","9647","CR1000X.Std.03.01","CPU:Tempest_v3a.CR1X","36933","sapflow"
"TIMESTAMP","RECORD","Statname","BattV_Avg","DiffVolt_Avg(1)","DiffVolt_Avg(2)","DiffVolt_Avg(3)","DiffVolt_Avg(4)","DiffVolt_Avg(5)","DiffVolt_Avg(6)","DiffVolt_Avg(7)","DiffVolt_Avg(8)","DiffVolt(1)","DiffVolt(2)","DiffVolt(3)","DiffVolt(4)","DiffVolt(5)","DiffVolt(6)","DiffVolt(7)","DiffVolt(8)"
"2021-05-18 09:45:00",36379,"NAN",12.86,0.63,0.424,0.672,0.397,0.535,0.376,1.874,3.424,0.631,0.426,0.672,0.393,0.535,0.375,2.054,3.286
"2021-05-18 10:00:00",36380,"NAN",12.84,0.629,0.425,0.664,0.388,0.529,0.372,2.111,3.186,0.626,0.423,0.66,0.384,0.525,0.371,2.082,2.899
"2021-05-18 10:15:00",36381,"NAN",12.85,0.627,0.423,0.661,0.382,0.52,0.372,2.295,2.753,0.626,0.423,0.661,0.381,0.517,0.371,2.363,2.619
"2021-05-18 10:30:00",36382,"NAN",12.86,0.625,0.423,0.657,0.38,0.51,0.371,2.527,2.294,0.622,0.422,0.652,0.379,0.506,0.372,2.814,2.116
"2021-05-18 10:45:00",36383,"NAN",12.84,0.625,0.424,0.649,0.379,0.503,0.371,2.842,2.02,0.624,0.423,0.646,0.378,0.501,0.371,2.967,1.969
"2021-05-18 11:00:00",36384,"NAN",12.85,0.628,0.428,0.647,0.379,0.502,0.37,2.8,1.783,0.63,0.43,0.647,0.377,0.502,0.368,2.64,1.357
"2021-05-18 11:15:00",36385,"NAN",12.84,0.626,0.43,0.643,0.375,0.5,0.367,2.821,1.024,0.627,0.429,0.643,0.371,0.499,0.364,2.775,0.669
"2021-05-18 11:30:00",36386,"NAN",12.85,0.625,0.43,0.639,0.371,0.497,0.363,2.888,0.197,0.628,0.432,0.645,0.37,0.498,0.363,2.988,-0.183
"2021-05-18 11:45:00",36387,"NAN",12.84,0.624,0.43,0.64,0.367,0.496,0.361,3.009,-0.557,0.622,0.428,0.636,0.365,0.495,0.359,3.185,-1.05
"2021-05-18 12:00:00",36388,"NAN",12.84,0.62,0.426,0.637,0.364,0.493,0.359,3.062,-1.32,0.614,0.425,0.632,0.362,0.491,0.356,3.02,-1.769
"2021-05-18 12:15:00",36389,"NAN",12.85,0.619,0.426,0.635,0.361,0.49,0.358,3.162,-2.229,0.619,0.428,0.634,0.361,0.491,0.359,3.243,-2.53
"2021-05-18 12:30:00",36390,"NAN",12.83,0.619,0.429,0.633,0.362,0.491,0.359,3.297,-2.712,0.622,0.43,0.634,0.361,0.491,0.359,3.398,-3.007
"2021-05-18 12:45:00",36391,"NAN",12.85,0.62,0.43,0.632,0.363,0.492,0.36,3.382,-3.25,0.617,0.43,0.627,0.364,0.49,0.361,3.387,-3.421
"2021-05-18 13:00:00",36392,"NAN",12.84,0.621,0.432,0.632,0.365,0.492,0.362,3.453,-3.721,0.621,0.433,0.632,0.365,0.493,0.362,3.654,-3.732
"2021-05-18 13:15:00",36393,"NAN",12.85,0.619,0.433,0.627,0.365,0.492,0.362,3.477,-4.01,0.621,0.435,0.624,0.364,0.493,0.362,3.442,-4.346
"2021-05-18 13:30:00",36394,"NAN",12.84,0.62,0.436,0.622,0.363,0.493,0.362,3.602,-4.507,0.616,0.433,0.612,0.363,0.493,0.362,3.597,-4.712
"2021-05-18 13:45:00",36395,"NAN",12.83,0.618,0.437,0.618,0.364,0.493,0.362,3.626,-5.02,0.616,0.44,0.616,0.364,0.492,0.362,3.815,-5.215
"2021-05-18 14:00:00",36396,"NAN",12.84,0.618,0.44,0.618,0.365,0.494,0.361,3.755,-5.163,0.616,0.439,0.612,0.366,0.494,0.359,3.739,-5.263
"2021-05-18 14:15:00",36397,"NAN",12.84,0.619,0.436,0.616,0.366,0.495,0.358,3.749,-5.383,0.622,0.436,0.618,0.369,0.497,0.357,3.724,-5.443
"2021-05-18 14:30:00",36398,"NAN",12.85,0.621,0.435,0.617,0.371,0.497,0.355,3.808,-5.417,0.621,0.436,0.615,0.373,0.497,0.354,3.875,-5.485
"2021-05-18 14:45:00",36399,"NAN",12.83,0.62,0.434,0.615,0.376,0.497,0.353,3.787,-5.482,0.621,0.435,0.618,0.38,0.498,0.352,3.907,-5.629
"2021-05-18 15:00:00",36400,"NAN",12.85,0.623,0.436,0.617,0.382,0.497,0.352,3.939,-5.634,0.625,0.44,0.618,0.383,0.496,0.352,4.045,-5.666
"2021-05-18 15:15:00",36401,"NAN",12.85,0.623,0.438,0.617,0.386,0.496,0.352,3.868,-5.642,0.625,0.438,0.617,0.389,0.496,0.352,3.879,-5.566
"2021-05-18 15:30:00",36402,"NAN",12.83,0.625,0.44,0.618,0.392,0.497,0.351,3.85,-5.633,0.628,0.442,0.621,0.393,0.496,0.351,3.893,-5.486
"2021-05-18 15:45:00",36403,"NAN",12.85,0.627,0.442,0.617,0.395,0.497,0.352,3.788,-5.508,0.628,0.442,0.618,0.396,0.497,0.352,3.767,-5.379
"2021-05-18 16:00:00",36404,"NAN",12.83,0.63,0.445,0.621,0.396,0.499,0.353,3.813,-5.139,0.633,0.448,0.62,0.399,0.501,0.355,3.921,-4.948
"2021-05-18 16:15:00",36405,"NAN",12.85,0.632,0.448,0.621,0.4,0.504,0.355,3.742,-4.784,0.635,0.45,0.623,0.402,0.506,0.355,3.615,-4.703
"2021-05-18 16:30:00",36406,"NAN",12.84,0.638,0.453,0.625,0.402,0.509,0.358,3.627,-4.561,0.64,0.456,0.625,0.404,0.51,0.359,3.662,-4.131
"2021-05-18 16:45:00",36407,"NAN",12.85,0.641,0.456,0.627,0.407,0.513,0.361,3.553,-3.844,0.64,0.456,0.627,0.41,0.513,0.362,3.535,-3.492
"2021-05-18 17:00:00",36408,"NAN",12.85,0.642,0.458,0.63,0.415,0.517,0.365,3.526,-3.223,0.644,0.46,0.635,0.418,0.52,0.369,3.588,-3.039
"2021-05-18 17:15:00",36409,"NAN",12.83,0.648,0.46,0.636,0.422,0.525,0.371,3.436,-2.699,0.651,0.463,0.642,0.426,0.53,0.374,3.487,-2.514
"2021-05-18 17:30:00",36410,"NAN",12.85,0.653,0.465,0.643,0.431,0.536,0.379,3.365,-2.2,0.657,0.469,0.645,0.434,0.541,0.383,3.455,-1.734
"2021-05-18 17:45:00",36411,"NAN",12.84,0.661,0.471,0.649,0.439,0.546,0.388,3.246,-1.502,0.664,0.474,0.653,0.443,0.551,0.393,3.104,-1.193
"2021-05-18 18:00:00",36412,"NAN",12.86,0.667,0.477,0.655,0.448,0.555,0.398,3.155,-1.043,0.67,0.478,0.656,0.451,0.558,0.403,3.371,-0.787
"2021-05-18 18:15:00",36413,"NAN",12.85,0.672,0.48,0.658,0.454,0.563,0.41,3.125,-0.518,0.675,0.481,0.66,0.456,0.566,0.415,3.005,-0.115
"2021-05-18 18:30:00",36414,"NAN",12.83,0.679,0.481,0.661,0.46,0.57,0.423,3.093,0.104,0.683,0.48,0.662,0.462,0.573,0.427,3.506,0.458
"2021-05-18 18:45:00",36415,"NAN",12.86,0.688,0.476,0.665,0.464,0.577,0.435,3.378,1.074,0.694,0.473,0.666,0.466,0.58,0.442,3.206,1.399
"2021-05-18 19:00:00",36416,"NAN",12.84,0.697,0.473,0.666,0.468,0.583,0.446,2.815,1.509,0.702,0.473,0.668,0.469,0.585,0.451,2.826,1.672
"2021-05-18 19:15:00",36417,"NAN",12.86,0.708,0.474,0.669,0.471,0.588,0.454,2.735,2.005,0.711,0.475,0.669,0.472,0.591,0.456,2.564,2.185
"2021-05-18 19:30:00",36418,"NAN",12.85,0.716,0.476,0.671,0.473,0.593,0.46,2.47,2.395,0.718,0.476,0.671,0.474,0.594,0.463,2.657,2.526
"2021-05-18 19:45:00",36419,"NAN",12.86,0.723,0.478,0.672,0.475,0.597,0.465,2.548,2.792,0.725,0.478,0.672,0.475,0.599,0.465,2.538,3.016
"2021-05-18 20:00:00",36420,"NAN",12.86,0.729,0.479,0.673,0.475,0.6,0.469,2.404,3.393,0.73,0.48,0.674,0.476,0.602,0.47,2.371,3.737
"2021-05-18 20:15:00",36421,"NAN",12.85,0.733,0.48,0.674,0.476,0.603,0.471,2.337,3.934,0.734,0.482,0.676,0.477,0.605,0.472,2.403,4.146
"2021-05-18 20:30:00",36422,"NAN",12.86,0.737,0.481,0.675,0.478,0.606,0.475,2.405,4.516,0.738,0.482,0.675,0.476,0.607,0.476,2.419,4.808
"2021-05-18 20:45:00",36423,"NAN",12.85,0.739,0.482,0.675,0.477,0.608,0.477,2.345,5.02,0.74,0.482,0.676,0.477,0.609,0.478,2.435,5.191
"2021-05-18 21:00:00",36424,"NAN",12.87,0.741,0.482,0.677,0.48,0.609,0.48,2.436,5.441,0.74,0.481,0.677,0.482,0.609,0.482,2.608,5.757
"2021-05-18 21:15:00",36425,"NAN",12.84,0.741,0.482,0.677,0.482,0.611,0.482,2.512,5.946,0.743,0.482,0.677,0.482,0.611,0.482,2.478,5.964
"2021-05-18 21:30:00",36426,"NAN",12.85,0.743,0.483,0.678,0.483,0.612,0.483,2.434,6.151,0.743,0.483,0.677,0.484,0.613,0.484,2.333,6.202
"2021-05-18 21:45:00",36427,"NAN",12.86,0.745,0.483,0.678,0.485,0.613,0.485,2.245,6.058,0.746,0.484,0.679,0.485,0.613,0.486,2.134,6.016
"2021-05-18 22:00:00",36428,"NAN",12.84,0.745,0.483,0.678,0.485,0.615,0.487,2.301,6.252,0.747,0.483,0.678,0.485,0.616,0.488,2.387,6.316
"2021-05-18 22:15:00",36429,"NAN",12.86,0.747,0.483,0.679,0.484,0.615,0.488,2.321,6.51,0.747,0.483,0.678,0.484,0.615,0.489,2.395,6.613
"2021-05-18 22:30:00",36430,"NAN",12.85,0.748,0.483,0.679,0.484,0.616,0.489,2.246,6.75,0.749,0.484,0.678,0.484,0.616,0.49,2.417,6.865
"2021-05-18 22:45:00",36431,"NAN",12.86,0.749,0.483,0.679,0.484,0.617,0.491,2.171,6.863,0.749,0.483,0.68,0.484,0.617,0.491,2.215,6.608
"2021-05-18 23:00:00",36432,"NAN",12.85,0.75,0.484,0.68,0.485,0.617,0.492,2.104,6.684,0.75,0.483,0.681,0.486,0.617,0.492,2.175,6.495
"2021-05-18 23:15:00",36433,"NAN",12.86,0.75,0.484,0.68,0.487,0.616,0.492,2.09,6.791,0.75,0.484,0.679,0.487,0.616,0.492,2.034,6.701
"2021-05-18 23:30:00",36434,"NAN",12.86,0.75,0.484,0.681,0.487,0.617,0.492,2.21,6.858,0.749,0.484,0.68,0.487,0.618,0.491,2.414,7.047
"2021-05-18 23:45:00",36435,"NAN",12.85,0.751,0.484,0.681,0.488,0.617,0.493,2.268,7.153,0.752,0.484,0.682,0.488,0.618,0.493,2.232,7.233
"2021-05-19 00:00:00",36436,"NAN",12.87,0.751,0.484,0.68,0.488,0.617,0.493,2.07,7.075,0.752,0.485,0.679,0.489,0.618,0.492,1.97,6.922
"2021-05-19 00:15:00",36437,"NAN",12.85,0.752,0.484,0.68,0.488,0.617,0.493,2.095,6.957,0.753,0.483,0.681,0.488,0.616,0.494,2.222,6.9
"2021-05-19 00:30:00",36438,"NAN",12.87,0.752,0.484,0.681,0.488,0.617,0.494,2.026,6.894,0.752,0.486,0.68,0.486,0.617,0.493,2.119,6.977
"2021-05-19 00:45:00",36439,"NAN",12.85,0.752,0.484,0.681,0.487,0.617,0.494,2.2,7.127,0.752,0.483,0.68,0.487,0.617,0.495,2.22,7.237
"2021-05-19 01:00:00",36440,"NAN",12.86,0.753,0.483,0.681,0.487,0.617,0.494,2.146,7.362,0.754,0.482,0.682,0.485,0.617,0.494,2.001,7.37
"2021-05-19 01:15:00",36441,"NAN",12.87,0.753,0.482,0.681,0.486,0.617,0.494,2.025,7.111,0.753,0.481,0.681,0.486,0.616,0.493,2.142,6.95
"2021-05-19 01:30:00",36442,"NAN",12.85,0.752,0.483,0.681,0.484,0.617,0.494,2.118,7.077,0.753,0.482,0.68,0.484,0.616,0.494,2.103,7.04
"2021-05-19 01:45:00",36443,"NAN",12.87,0.752,0.482,0.68,0.484,0.616,0.494,2.034,7.135,0.753,0.482,0.68,0.483,0.616,0.493,2.192,7.135
"2021-05-19 02:00:00",36444,"NAN",12.85,0.75,0.481,0.679,0.482,0.616,0.493,2.185,7.172,0.749,0.481,0.681,0.483,0.616,0.493,1.993,7.095
"2021-05-19 02:15:00",36445,"NAN",12.87,0.751,0.482,0.68,0.483,0.616,0.492,2.127,7.057,0.753,0.482,0.679,0.484,0.615,0.493,2.106,6.991
"2021-05-19 02:30:00",36446,"NAN",12.84,0.751,0.482,0.68,0.484,0.617,0.493,2.105,7.107,0.751,0.48,0.68,0.483,0.617,0.494,2.054,7.155
"2021-05-19 02:45:00",36447,"NAN",12.87,0.753,0.481,0.681,0.484,0.616,0.492,2.03,7.185,0.75,0.48,0.679,0.484,0.616,0.493,1.873,7.294
"2021-05-19 03:00:00",36448,"NAN",12.87,0.753,0.48,0.68,0.483,0.616,0.493,2.02,6.892,0.753,0.479,0.681,0.482,0.617,0.493,2.324,6.806
"2021-05-19 03:15:00",36449,"NAN",12.84,0.752,0.48,0.681,0.482,0.616,0.492,2.142,7.15,0.752,0.479,0.681,0.483,0.616,0.492,2.165,7.278
"2021-05-19 03:30:00",36450,"NAN",12.87,0.75,0.48,0.679,0.482,0.616,0.492,2.053,7.301,0.751,0.48,0.68,0.48,0.617,0.492,1.844,7.155
"2021-05-19 03:45:00",36451,"NAN",12.85,0.75,0.48,0.68,0.481,0.616,0.492,2.027,6.987,0.75,0.48,0.68,0.48,0.616,0.491,2.034,6.911
"2021-05-19 04:00:00",36452,"NAN",12.86,0.75,0.479,0.68,0.48,0.616,0.492,1.945,6.839,0.75,0.479,0.679,0.48,0.616,0.492,2.133,6.793
"2021-05-19 04:15:00",36453,"NAN",12.86,0.749,0.479,0.68,0.48,0.616,0.492,2.059,6.876,0.75,0.48,0.681,0.48,0.617,0.493,1.963,6.772
"2021-05-19 04:30:00",36454,"NAN",12.86,0.75,0.478,0.68,0.479,0.616,0.492,2.028,6.858,0.75,0.479,0.68,0.478,0.616,0.492,1.827,6.954
"2021-05-19 04:45:00",36455,"NAN",12.87,0.75,0.478,0.68,0.477,0.615,0.493,1.976,6.903,0.75,0.479,0.681,0.477,0.616,0.491,1.956,6.976
"2021-05-19 05:00:00",36456,"NAN",12.85,0.75,0.478,0.68,0.476,0.615,0.493,1.987,6.98,0.749,0.477,0.68,0.476,0.614,0.493,2.228,7.239
"2021-05-19 05:15:00",36457,"NAN",12.87,0.748,0.478,0.68,0.477,0.615,0.492,2.148,7.317,0.746,0.477,0.68,0.477,0.614,0.492,2.281,7.632
"2021-05-19 05:30:00",36458,"NAN",12.86,0.746,0.477,0.679,0.477,0.614,0.493,2.093,7.736,0.746,0.476,0.679,0.477,0.614,0.493,1.928,7.819
"2021-05-19 05:45:00",36459,"NAN",12.87,0.743,0.476,0.679,0.477,0.614,0.491,1.992,7.724,0.741,0.476,0.678,0.477,0.614,0.489,1.954,7.581
"2021-05-19 06:00:00",36460,"NAN",12.85,0.739,0.475,0.68,0.476,0.614,0.487,2.031,7.525,0.735,0.475,0.682,0.474,0.613,0.486,2.102,7.323
"2021-05-19 06:15:00",36461,"NAN",12.86,0.73,0.474,0.681,0.474,0.612,0.484,2.039,7.236,0.724,0.472,0.681,0.473,0.612,0.481,2.096,7.265
"2021-05-19 06:30:00",36462,"NAN",12.87,0.718,0.471,0.682,0.473,0.611,0.479,2.12,7.286,0.711,0.47,0.682,0.472,0.611,0.476,2.413,7.426
"2021-05-19 06:45:00",36463,"NAN",12.85,0.704,0.466,0.68,0.472,0.609,0.476,2.147,7.445,0.698,0.464,0.681,0.472,0.608,0.474,1.931,7.393
"2021-05-19 07:00:00",36464,"NAN",12.86,0.691,0.461,0.681,0.471,0.606,0.472,2.051,7.145,0.685,0.458,0.681,0.471,0.605,0.47,1.991,7.041
"2021-05-19 07:15:00",36465,"NAN",12.84,0.68,0.456,0.681,0.47,0.603,0.465,1.966,6.813,0.675,0.453,0.68,0.469,0.602,0.46,1.948,6.653
"2021-05-19 07:30:00",36466,"NAN",12.86,0.671,0.45,0.681,0.467,0.601,0.455,2.115,6.545,0.668,0.448,0.682,0.465,0.599,0.45,2.214,6.6
"2021-05-19 07:45:00",36467,"NAN",12.85,0.667,0.446,0.68,0.464,0.598,0.444,2.134,6.49,0.665,0.444,0.681,0.462,0.597,0.439,2.148,6.492
"2021-05-19 08:00:00",36468,"NAN",12.86,0.662,0.442,0.679,0.46,0.595,0.432,2.305,6.604,0.66,0.441,0.675,0.46,0.593,0.426,2.428,6.598
"2021-05-19 08:15:00",36469,"NAN",12.86,0.657,0.439,0.678,0.457,0.592,0.421,2.508,6.436,0.654,0.437,0.679,0.456,0.591,0.417,2.643,6.436
"2021-05-19 08:30:00",36470,"NAN",12.84,0.653,0.436,0.676,0.451,0.586,0.413,2.684,6.408,0.651,0.434,0.675,0.445,0.58,0.409,2.671,6.299
"2021-05-19 08:45:00",36471,"NAN",12.86,0.648,0.433,0.676,0.441,0.576,0.406,2.776,6.34,0.644,0.432,0.678,0.438,0.57,0.403,2.924,6.479
"2021-05-19 09:00:00",36472,"NAN",12.83,0.643,0.429,0.674,0.427,0.56,0.399,3.052,6.408,0.641,0.426,0.674,0.421,0.554,0.397,3.152,6.485
"2021-05-19 09:15:00",36473,"NAN",12.86,0.638,0.425,0.671,0.413,0.547,0.395,2.79,5.985,0.633,0.424,0.666,0.409,0.543,0.393,2.672,5.351
"2021-05-19 09:30:00",36474,"NAN",12.85,0.633,0.422,0.668,0.4,0.537,0.389,3.014,5.203,0.633,0.421,0.666,0.393,0.532,0.386,3.273,5.304
"2021-05-19 09:45:00",36475,"NAN",12.84,0.628,0.418,0.664,0.388,0.528,0.382,2.883,4.721,0.625,0.418,0.663,0.383,0.524,0.378,2.772,3.905
"2021-05-19 10:00:00",36476,"NAN",12.85,0.624,0.417,0.659,0.38,0.521,0.376,2.707,2.979,0.625,0.417,0.658,0.375,0.518,0.375,2.795,2.163
"2021-05-19 10:15:00",36477,"NAN",12.83,0.621,0.415,0.654,0.375,0.512,0.375,2.732,1.11,0.622,0.417,0.653,0.374,0.507,0.375,2.805,0.313
"2021-05-19 10:30:00",36478,"NAN",12.84,0.619,0.414,0.647,0.372,0.5,0.372,3.212,-0.019,0.616,0.411,0.642,0.372,0.496,0.369,3.115,-0.359
"2021-05-19 10:45:00",36479,"NAN",12.83,0.619,0.414,0.644,0.37,0.493,0.367,3.406,-1.095,0.619,0.414,0.64,0.367,0.489,0.366,3.625,-1.896
"2021-05-19 11:00:00",36480,"NAN",12.84,0.617,0.414,0.638,0.363,0.488,0.365,3.702,-2.777,0.617,0.414,0.636,0.362,0.488,0.364,3.836,-3.641
"2021-05-19 11:15:00",36481,"NAN",12.84,0.613,0.411,0.631,0.361,0.486,0.363,3.996,-4.459,0.612,0.41,0.631,0.362,0.485,0.362,4.081,-5.039
"2021-05-19 11:30:00",36482,"NAN",12.83,0.613,0.411,0.633,0.358,0.484,0.362,4.239,-5.912,0.616,0.413,0.634,0.357,0.484,0.362,4.263,-6.574
"2021-05-19 11:45:00",36483,"NAN",12.85,0.614,0.413,0.631,0.356,0.483,0.361,4.525,-7.017,0.61,0.41,0.63,0.354,0.48,0.359,4.533,-7.496
"2021-05-19 12:00:00",36484,"NAN",12.81,0.61,0.411,0.627,0.354,0.481,0.359,4.725,-8.22,0.607,0.409,0.62,0.355,0.479,0.36,4.973,-8.75
"2021-05-19 12:15:00",36485,"NAN",12.85,0.611,0.413,0.627,0.355,0.481,0.36,4.962,-9.05,0.611,0.413,0.63,0.355,0.482,0.36,5.226,-9.3
