"TOA5","PNNL_22","CR1000","86614","CR1000.Std.31.03","CPU:Tempest_v3a.CR1","45583","Terosdata"
"TIMESTAMP","RECORD","Statname","Teros(1,1)","Teros(1,2)","Teros(1,3)","Teros(2,1)","Teros(2,2)","Teros(2,3)","Teros(3,1)","Teros(3,2)","Teros(3,3)","Teros(4,1)","Teros(4,2)","Teros(4,3)","Teros(5,1)","Teros(5,2)","Teros(5,3)","Teros(6,1)","Teros(6,2)","Teros(6,3)","Teros(7,1)","Teros(7,2)","Teros(7,3)","Teros(8,1)","Teros(8,2)","Teros(8,3)","Teros(9,1)","Teros(9,2)","Teros(9,3)","Teros(10,1)","Teros(10,2)","Teros(10,3)","Teros(11,1)","Teros(11,2)","Teros(11,3)","Teros(12,1)","Teros(12,2)","Teros(12,3)","Teros(13,1)","Teros(13,2)","Teros(13,3)","Teros(14,1)","Teros(14,2)","Teros(14,3)","Teros(15,1)","Teros(15,2)","Teros(15,3)","Teros(16,1)","Teros(16,2)","Teros(16,3)","Teros(17,1)","Teros(17,2)","Teros(17,3)","Teros(18,1)","Teros(18,2)","Teros(18,3)","Teros(19,1)","Teros(19,2)","Teros(19,3)","Teros(20,1)","Teros(20,2)","Teros(20,3)","Teros(21,1)","Teros(21,2)","Teros(21,3)","Teros(22,1)","Teros(22,2)","Teros(22,3)"
"TS","RN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2021-02-17 00:00:00",27615,"PNNL_22",2861.55,3.8,164,"NAN","NAN","NAN",2753.11,3.7,92,2769.91,4.1,96,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",2879.33,4,146,2774.48,3.5,74,"NAN","NAN","NAN",2798.61,3.9,105,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",2824.85,3.9,135,2852.83,3.1,59,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-02-17 00:15:00",27616,"PNNL_22",2861.08,3.8,152,"NAN","NAN","NAN",2753.24,3.7,91,2771.57,4.1,92,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",2879.54,4,139,2769.86,3.4,73,"NAN","NAN","NAN",2800.01,3.9,105,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",2827.72,3.9,138,2851.26,3.1,63,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-02-17 00:30:00",27617,"PNNL_22",2862.76,3.7,164,"NAN","NAN","NAN",2751.6,3.6,88,2770.41,4,90,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",2880.1,4,138,2770.11,3.4,71,"NAN","NAN","NAN",2799.78,3.9,113,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",2826.25,3.9,129,2851.87,3.1,61,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-02-17 00:45:00",27618,"PNNL_22",2860.72,3.7,158,"NAN","NAN","NAN",2752.05,3.6,89,2770.43,4,94,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",2880.51,4,140,2769.48,3.3,70,"NAN","NAN","NAN",2795.93,3.9,101,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",2826.57,3.8,139,2852.86,3.1,66,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-02-17 01:00:00",27619,"PNNL_22",2862.54,3.7,149,"NAN","NAN","NAN",2753.64,3.6,92,2772.24,4,99,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",2878.46,3.9,143,2765.32,3.3,77,"NAN","NAN","NAN",2793.56,3.9,107,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",2827.37,3.8,137,2851.54,3.1,60,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-02-17 01:15:00",27620,"PNNL_22",2861.1,3.7,175,"NAN","NAN","NAN",2752.24,3.6,94,2772.72,4,93,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",2878.19,3.9,148,2763.85,3.3,69,"NAN","NAN","NAN",2795.34,3.9,106,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",2826.37,3.8,134,2851.29,3.1,60,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-02-17 01:30:00",27621,"PNNL_22",2861.92,3.7,163,"NAN","NAN","NAN",2754.28,3.6,97,2770.34,3.9,88,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",2877.92,3.9,133,2761.8,3.2,72,"NAN","NAN","NAN",2794.78,3.8,106,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",2824.67,3.8,136,2851.74,3.1,59,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-02-17 01:45:00",27622,"PNNL_22",2860.47,3.6,161,"NAN","NAN","NAN",2754.15,3.5,87,2772.59,3.9,93,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",2877.78,3.9,141,2761.62,3.2,68,"NAN","NAN","NAN",2793.37,3.8,102,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",2825.77,3.8,132,2853.19,3.1,59,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
