#Log_File	LOG051
#Comment	
#Device	FireStingGO2_Pocket_Oxygen_Meter
#Firmware	3.37
#Unique_ID	24EB9B04575BA8F7
#Manufacturer	Pyro_Science_GmbH
#Settings	Sensor Code	Medium	Oxygen Units	Temperature	Salinity
#	XB7-537-209	Gas	%O2	Sensor	0.0 psu
#Calibration	Sensor Code	Calibrate Air	Calibrate 0%
#	XB7-537-209	29 Apr 2019	not cal.
#Adv. Settings	Temperature	Pressure	Salinity	Mode	LED Intensity	Amplification	Frequency
#	Sensor	Sensor	0 psu	default	10%	400x	4000 Hz
#Adv. Calibration	dphi0	dphi100	Temp0	Temp100	Pressure	Humidity	f	m	calFreq	tt	kt	bkgdAmp	bkgdDphi	useKsv	ksv	ft	mt	not used	PercentO2
#	53.000°	22.117°	20.00°C	11.22°C	1030 mbar	47%RH	0.804	0.122	4000 Hz	-0.056%/K	0.969%/K	0.30 mV	0.000°	0	0.017000/hPa	0.000000/K	-0.000303/K	0	20.95%O2
#
Data_Point	Date_Time(YYYY-MM-DD_hh:mm:ss)	Oxygen(%O2)	Warning 	Compensation_Temperature(°C)	Temperature(°C)	Air_Pressure(mbar)	Humidity(%RH)	Time(s)		Status	dphi(°)	Intensity(mV)	Ambient_Light(mV)	Case_Temperature(°C)
22	2019-07-06 10:16:35	9.062		26.12	26.12	1014.7	65.7	42		64	30.390	272.5	-14.1	29.80
23	2019-07-06 10:16:37	8.938		26.11	26.11	1014.6	65.6	44		64	30.556	274.1	-14.0	29.80
24	2019-07-06 10:16:39	8.814		26.11	26.11	1014.6	65.5	46		64	30.723	275.6	-13.9	29.82
25	2019-07-06 10:16:41	8.689		26.11	26.11	1014.6	65.4	48		64	30.894	277.3	-13.8	29.82
26	2019-07-06 10:16:43	8.582		26.11	26.11	1014.6	65.4	50		64	31.042	278.8	-13.8	29.81
27	2019-07-06 10:16:45	8.458		26.11	26.11	1014.6	65.3	52		64	31.216	280.1	-13.9	29.82
28	2019-07-06 10:16:47	8.345		26.11	26.11	1014.7	65.3	54		64	31.375	281.8	-13.8	29.83
29	2019-07-06 10:16:49	8.223		26.10	26.10	1014.7	65.3	56		64	31.550	283.4	-13.9	29.83
30	2019-07-06 10:16:51	8.112		26.10	26.10	1014.6	65.3	58		64	31.711	284.9	-13.8	29.83
31	2019-07-06 10:16:53	8.009		26.10	26.10	1014.6	65.3	60		64	31.863	286.3	-13.9	29.83
32	2019-07-06 10:16:55	7.915		26.11	26.11	1014.6	65.3	62		64	32.002	287.8	-13.7	29.83
33	2019-07-06 10:16:57	7.814		26.10	26.10	1014.6	65.2	64		64	32.155	289.2	-13.7	29.84
34	2019-07-06 10:16:59	7.699		26.11	26.11	1014.6	65.2	66		64	32.329	290.6	-13.7	29.83
35	2019-07-06 10:17:01	7.605		26.10	26.10	1014.6	65.1	68		64	32.474	292.0	-14.1	29.84
36	2019-07-06 10:17:03	7.512		26.10	26.10	1014.6	65.1	70		64	32.618	293.4	-14.0	29.83
37	2019-07-06 10:17:05	7.408		26.10	26.10	1014.6	65.1	72		64	32.780	294.8	-13.9	29.84
38	2019-07-06 10:17:07	7.321		26.10	26.10	1014.6	65.1	74		64	32.917	296.2	-13.9	29.84
39	2019-07-06 10:17:09	7.231		26.10	26.10	1014.6	65.1	76		64	33.062	297.6	-14.0	29.84
40	2019-07-06 10:17:11	7.145		26.10	26.10	1014.6	65.0	78		64	33.202	298.9	-13.9	29.85
41	2019-07-06 10:17:13	7.060		26.10	26.10	1014.5	65.0	80		64	33.342	300.0	-13.8	29.84
42	2019-07-06 10:17:15	6.964		26.11	26.11	1014.6	64.9	82		64	33.498	301.4	-13.9	29.84
43	2019-07-06 10:17:17	6.892		26.10	26.10	1014.6	64.9	84		64	33.620	302.6	-13.9	29.85
44	2019-07-06 10:17:19	6.801		26.10	26.10	1014.6	64.9	86		64	33.773	303.9	-14.0	29.85
45	2019-07-06 10:17:21	6.721		26.10	26.10	1014.6	64.9	88		64	33.909	305.3	-13.9	29.84
46	2019-07-06 10:17:23	6.638		26.10	26.10	1014.6	64.9	90		64	34.050	306.5	-14.0	29.85
47	2019-07-06 10:17:25	6.562		26.10	26.10	1014.5	64.9	92		64	34.183	307.9	-13.9	29.85
48	2019-07-06 10:17:27	6.484		26.10	26.10	1014.6	64.9	94		64	34.318	309.0	-13.9	29.86
49	2019-07-06 10:17:29	6.405		26.10	26.10	1014.6	64.8	96		64	34.458	310.2	-14.0	29.85
50	2019-07-06 10:17:31	6.330		26.10	26.10	1014.7	64.8	98		64	34.591	311.5	-13.8	29.86
51	2019-07-06 10:17:33	6.252		26.10	26.10	1014.6	64.8	100		64	34.731	312.9	-13.9	29.85
52	2019-07-06 10:17:35	6.180		26.10	26.10	1014.6	64.8	102		64	34.863	313.9	-13.8	29.86
53	2019-07-06 10:17:37	6.105		26.10	26.10	1014.6	64.8	104		64	35.000	315.0	-14.0	29.86
54	2019-07-06 10:17:39	6.040		26.10	26.10	1014.6	64.8	106		64	35.121	316.3	-14.1	29.84
55	2019-07-06 10:17:41	5.970		26.10	26.10	1014.6	64.8	108		64	35.251	317.4	-14.1	29.85
56	2019-07-06 10:17:43	5.902		26.11	26.11	1014.6	64.7	110		64	35.378	318.7	-14.1	29.86
57	2019-07-06 10:17:45	5.825		26.10	26.10	1014.6	64.7	112		64	35.524	319.8	-14.0	29.85
58	2019-07-06 10:17:47	5.756		26.10	26.10	1014.6	64.8	114		64	35.656	320.9	-14.0	29.86
59	2019-07-06 10:17:49	5.697		26.10	26.10	1014.7	64.8	116		64	35.770	322.1	-14.0	29.86
60	2019-07-06 10:17:51	5.627		26.10	26.10	1014.6	64.8	118		64	35.906	323.2	-13.9	29.85
61	2019-07-06 10:17:53	5.558		26.10	26.10	1014.6	64.8	120		64	36.041	324.4	-13.9	29.86
62	2019-07-06 10:17:55	5.499		26.10	26.10	1014.6	64.7	122		64	36.157	325.5	-13.8	29.85
63	2019-07-06 10:17:57	5.441		26.10	26.10	1014.7	64.7	124		64	36.273	326.7	-14.0	29.85
64	2019-07-06 10:17:59	5.371		26.10	26.10	1014.7	64.8	126		64	36.413	327.6	-14.1	29.85
65	2019-07-06 10:18:01	5.309		26.10	26.10	1014.6	64.8	128		64	36.538	329.2	-14.0	29.85
66	2019-07-06 10:18:03	5.250		26.10	26.10	1014.6	64.9	130		64	36.659	329.9	-13.9	29.86
67	2019-07-06 10:18:05	5.186		26.10	26.10	1014.7	64.9	132		64	36.789	331.1	-14.0	29.86
68	2019-07-06 10:18:07	5.134		26.10	26.10	1014.6	65.0	134		64	36.898	332.2	-14.1	29.86
69	2019-07-06 10:18:09	5.078		26.10	26.10	1014.6	65.1	136		64	37.015	333.2	-14.1	29.86
70	2019-07-06 10:18:11	5.014		26.10	26.10	1014.6	65.2	138		64	37.150	334.2	-14.1	29.86
71	2019-07-06 10:18:13	4.960		26.10	26.10	1014.6	65.3	140		64	37.263	335.9	-14.0	29.86
72	2019-07-06 10:18:15	4.906		26.10	26.10	1014.6	65.4	142		64	37.378	337.0	-13.8	29.86
73	2019-07-06 10:18:17	4.848		26.11	26.11	1014.6	65.5	144		64	37.504	338.1	-14.1	29.87
74	2019-07-06 10:18:19	4.789		26.11	26.11	1014.6	65.5	146		64	37.631	343.4	-14.2	29.86
75	2019-07-06 10:18:21	4.741		26.10	26.10	1014.6	65.6	148		64	37.737	344.8	-13.9	29.87
76	2019-07-06 10:18:23	4.684		26.11	26.11	1014.6	65.6	150		64	37.862	346.7	-14.2	29.85
77	2019-07-06 10:18:25	4.634		26.10	26.10	1014.6	65.7	152		64	37.974	347.7	-14.0	29.85
78	2019-07-06 10:18:27	4.578		26.11	26.11	1014.6	65.7	154		64	38.097	348.9	-13.9	29.86
79	2019-07-06 10:18:29	4.532		26.11	26.11	1014.6	65.7	156		64	38.202	349.9	-13.8	29.85
80	2019-07-06 10:18:31	4.482		26.11	26.11	1014.6	65.8	158		64	38.315	350.8	-14.0	29.86
81	2019-07-06 10:18:33	4.428		26.10	26.10	1014.6	65.8	160		64	38.438	351.9	-14.0	29.86
82	2019-07-06 10:18:35	4.373		26.11	26.11	1014.7	65.8	162		64	38.561	353.0	-13.9	29.84
83	2019-07-06 10:18:37	4.329		26.11	26.11	1014.7	65.8	164		64	38.663	353.9	-13.9	29.86
84	2019-07-06 10:18:39	4.277		26.10	26.10	1014.6	65.8	166		64	38.787	355.4	-14.0	29.85
85	2019-07-06 10:18:41	4.233		26.10	26.10	1014.6	65.8	168		64	38.889	356.0	-14.0	29.85
86	2019-07-06 10:18:43	4.184		26.11	26.11	1014.6	65.8	170		64	39.003	357.0	-14.2	29.85
87	2019-07-06 10:18:45	4.133		26.10	26.10	1014.6	65.8	172		64	39.125	358.1	-14.1	29.85
88	2019-07-06 10:18:47	4.091		26.11	26.11	1014.6	65.8	174		64	39.225	359.4	-14.0	29.84
89	2019-07-06 10:18:49	4.042		26.10	26.10	1014.6	65.8	176		64	39.343	360.2	-14.1	29.86
90	2019-07-06 10:18:51	4.001		26.11	26.11	1014.6	65.8	178		64	39.441	360.8	-14.2	29.85
91	2019-07-06 10:18:53	3.953		26.10	26.10	1014.6	65.8	180		64	39.560	361.9	-13.9	29.84
92	2019-07-06 10:18:55	3.906		26.11	26.11	1014.6	65.8	182		64	39.674	362.8	-14.0	29.84
93	2019-07-06 10:18:57	3.867		26.11	26.11	1014.6	65.8	184		64	39.770	363.6	-14.1	29.85
94	2019-07-06 10:18:59	3.822		26.11	26.11	1014.6	65.8	186		64	39.882	364.9	-14.1	29.85
95	2019-07-06 10:19:01	3.780		26.10	26.10	1014.6	65.8	188		64	39.987	365.9	-14.0	29.84
96	2019-07-06 10:19:03	3.735		26.11	26.11	1014.6	65.8	190		64	40.099	366.9	-13.8	29.84
97	2019-07-06 10:19:05	3.693		26.10	26.10	1014.6	65.8	192		64	40.205	367.6	-14.1	29.84
98	2019-07-06 10:19:07	3.651		26.10	26.10	1014.6	65.8	194		64	40.312	368.7	-13.9	29.84
99	2019-07-06 10:19:09	3.612		26.10	26.10	1014.6	65.8	196		64	40.413	369.5	-13.9	29.83
100	2019-07-06 10:19:11	3.569		26.11	26.11	1014.6	65.8	198		64	40.523	370.3	-14.2	29.84
101	2019-07-06 10:19:13	3.529		26.11	26.11	1014.6	65.9	200		64	40.626	371.0	-14.0	29.84
102	2019-07-06 10:19:15	3.488		26.11	26.11	1014.6	65.9	202		64	40.733	372.1	-13.8	29.84
103	2019-07-06 10:19:17	3.447		26.11	26.11	1014.6	65.9	204		64	40.839	373.3	-14.0	29.84
104	2019-07-06 10:19:19	3.412		26.11	26.11	1014.6	65.9	206		64	40.932	374.0	-14.0	29.84
105	2019-07-06 10:19:21	3.373		26.11	26.11	1014.6	65.9	208		64	41.035	374.8	-14.2	29.84
106	2019-07-06 10:19:23	3.331		26.11	26.11	1014.6	65.9	210		64	41.149	375.5	-13.9	29.84
107	2019-07-06 10:19:25	3.294		26.11	26.11	1014.6	66.0	212		64	41.246	376.5	-13.8	29.84
108	2019-07-06 10:19:27	3.259		26.11	26.11	1014.6	66.0	214		64	41.343	377.3	-14.0	29.85
109	2019-07-06 10:19:29	3.220		26.11	26.11	1014.6	66.0	216		64	41.447	378.2	-14.0	29.84
110	2019-07-06 10:19:31	3.184		26.11	26.11	1014.6	66.0	218		64	41.545	379.1	-13.8	29.85
111	2019-07-06 10:19:33	3.148		26.11	26.11	1014.6	66.0	220		64	41.643	380.0	-14.1	29.84
112	2019-07-06 10:19:35	3.111		26.12	26.12	1014.6	66.0	222		64	41.743	380.6	-14.0	29.85
113	2019-07-06 10:19:37	3.079		26.11	26.11	1014.6	66.0	224		64	41.833	381.6	-14.0	29.84
114	2019-07-06 10:19:39	3.042		26.11	26.11	1014.6	66.0	226		64	41.937	382.3	-13.9	29.86
115	2019-07-06 10:19:41	3.010		26.12	26.12	1014.6	66.0	228		64	42.025	383.2	-14.1	29.85
116	2019-07-06 10:19:43	2.970		26.11	26.11	1014.7	66.0	230		64	42.139	383.9	-14.1	29.86
117	2019-07-06 10:19:45	2.938		26.11	26.11	1014.7	66.0	232		64	42.228	384.8	-14.1	29.85
118	2019-07-06 10:19:47	2.903		26.11	26.11	1014.6	66.1	234		64	42.330	385.7	-13.9	29.85
119	2019-07-06 10:19:49	2.871		26.11	26.11	1014.6	66.1	236		64	42.420	386.3	-14.0	29.85
120	2019-07-06 10:19:51	2.839		26.12	26.12	1014.6	66.1	238		64	42.510	387.2	-14.0	29.85
121	2019-07-06 10:19:53	2.803		26.11	26.11	1014.6	66.1	240		64	42.613	387.7	-13.8	29.84
122	2019-07-06 10:19:55	2.771		26.11	26.11	1014.6	66.2	242		64	42.707	388.5	-13.8	29.84
123	2019-07-06 10:19:57	2.741		26.12	26.12	1014.6	66.2	244		64	42.793	389.4	-13.9	29.85
124	2019-07-06 10:19:59	2.707		26.11	26.11	1014.5	66.2	246		64	42.896	390.2	-13.8	29.85
125	2019-07-06 10:20:01	2.677		26.11	26.11	1014.6	66.2	248		64	42.984	391.0	-13.8	29.86
126	2019-07-06 10:20:03	2.643		26.12	26.12	1014.6	66.3	250		64	43.084	391.8	-13.9	29.85
127	2019-07-06 10:20:05	2.617		26.12	26.12	1014.6	66.3	252		64	43.162	392.4	-13.8	29.85
128	2019-07-06 10:20:07	2.582		26.12	26.12	1014.7	66.3	254		64	43.263	393.0	-13.8	29.86
129	2019-07-06 10:20:09	2.555		26.12	26.12	1014.6	66.3	256		64	43.346	393.7	-14.2	29.85
130	2019-07-06 10:20:11	2.524		26.12	26.12	1014.6	66.3	258		64	43.438	394.6	-14.0	29.87
131	2019-07-06 10:20:13	2.496		26.12	26.12	1014.6	66.3	260		64	43.526	395.4	-13.9	29.84
132	2019-07-06 10:20:15	2.463		26.12	26.12	1014.7	66.3	262		64	43.624	395.9	-14.0	29.85
133	2019-07-06 10:20:17	2.436		26.12	26.12	1014.7	66.2	264		64	43.706	396.8	-13.9	29.85
134	2019-07-06 10:20:19	2.409		26.12	26.12	1014.6	66.2	266		64	43.791	397.6	-13.7	29.86
135	2019-07-06 10:20:21	2.386		26.12	26.12	1014.7	66.2	268		64	43.859	398.3	-14.1	29.86
136	2019-07-06 10:20:23	2.358		26.13	26.13	1014.6	66.2	270		64	43.947	399.1	-14.0	29.86
137	2019-07-06 10:20:25	2.325		26.11	26.11	1014.7	66.2	272		64	44.051	399.7	-13.9	29.85
138	2019-07-06 10:20:27	2.298		26.13	26.13	1014.7	66.2	274		64	44.134	400.6	-14.0	29.86
139	2019-07-06 10:20:29	2.269		26.12	26.12	1014.6	66.2	276		64	44.225	401.2	-14.2	29.85
140	2019-07-06 10:20:31	2.243		26.12	26.12	1014.6	66.3	278		64	44.306	401.9	-14.0	29.87
141	2019-07-06 10:20:33	2.215		26.12	26.12	1014.6	66.3	280		64	44.397	402.5	-14.0	29.86
142	2019-07-06 10:20:35	2.188		26.13	26.13	1014.6	66.3	282		64	44.480	403.2	-14.2	29.86
143	2019-07-06 10:20:37	2.162		26.12	26.12	1014.6	66.4	284		64	44.563	404.0	-14.1	29.86
144	2019-07-06 10:20:39	2.137		26.13	26.13	1014.7	66.4	286		64	44.644	404.5	-14.2	29.87
145	2019-07-06 10:20:41	2.113		26.12	26.12	1014.6	66.4	288		64	44.722	405.1	-14.2	29.86
146	2019-07-06 10:20:43	2.089		26.12	26.12	1014.6	66.4	290		64	44.800	406.0	-14.2	29.87
147	2019-07-06 10:20:45	2.068		26.13	26.13	1014.6	66.4	292		64	44.868	406.3	-14.4	29.86
148	2019-07-06 10:20:47	2.037		26.13	26.13	1014.5	66.4	294		64	44.969	406.8	-14.2	29.87
149	2019-07-06 10:20:49	2.013		26.13	26.13	1014.6	66.4	296		64	45.047	407.5	-13.8	29.86
150	2019-07-06 10:20:51	1.987		26.13	26.13	1014.6	66.4	298		64	45.130	408.2	-13.9	29.86
151	2019-07-06 10:20:53	1.967		26.13	26.13	1014.6	66.3	300		64	45.197	409.2	-14.2	29.87
152	2019-07-06 10:20:55	1.942		26.13	26.13	1014.6	66.3	302		64	45.281	409.9	-14.2	29.87
153	2019-07-06 10:20:57	1.917		26.13	26.13	1014.6	66.3	304		64	45.362	410.4	-14.1	29.87
154	2019-07-06 10:20:59	1.895		26.13	26.13	1014.6	66.2	306		64	45.437	411.1	-14.1	29.86
155	2019-07-06 10:21:01	1.872		26.13	26.13	1014.7	66.3	308		64	45.512	411.4	-14.0	29.87
156	2019-07-06 10:21:03	1.848		26.13	26.13	1014.6	66.2	310		64	45.595	412.3	-14.0	29.86
157	2019-07-06 10:21:05	1.823		26.14	26.14	1014.6	66.2	312		64	45.677	412.8	-14.1	29.87
158	2019-07-06 10:21:07	1.803		26.13	26.13	1014.6	66.2	314		64	45.747	413.3	-14.2	29.86
159	2019-07-06 10:21:09	1.779		26.14	26.14	1014.6	66.1	316		64	45.827	413.8	-14.2	29.86
160	2019-07-06 10:21:11	1.758		26.13	26.13	1014.6	66.1	318		64	45.898	414.4	-14.0	29.87
161	2019-07-06 10:21:13	1.736		26.13	26.13	1014.6	66.1	320		64	45.974	415.0	-14.0	29.87
162	2019-07-06 10:21:15	1.716		26.14	26.14	1014.5	66.1	322		64	46.042	415.7	-13.9	29.87
163	2019-07-06 10:21:17	1.697		26.13	26.13	1014.6	66.1	324		64	46.109	416.3	-14.1	29.88
164	2019-07-06 10:21:19	1.672		26.13	26.13	1014.6	66.1	326		64	46.195	416.8	-13.9	29.88
165	2019-07-06 10:21:21	1.646		26.13	26.13	1014.6	66.0	328		64	46.284	420.1	-14.4	29.88
166	2019-07-06 10:21:23	1.631		26.13	26.13	1014.6	66.0	330		64	46.339	421.1	-13.9	29.88
167	2019-07-06 10:21:25	1.610		26.13	26.13	1014.6	66.0	332		64	46.412	421.6	-13.9	29.88
168	2019-07-06 10:21:27	1.589		26.13	26.13	1014.6	66.0	334		64	46.483	422.2	-14.0	29.88
169	2019-07-06 10:21:29	1.573		26.13	26.13	1014.6	66.1	336		64	46.541	422.3	-13.8	29.88
170	2019-07-06 10:21:31	1.550		26.12	26.12	1014.6	66.1	338		64	46.621	423.0	-13.9	29.88
171	2019-07-06 10:21:33	1.530		26.12	26.12	1014.6	66.1	340		64	46.693	423.4	-14.2	29.88
172	2019-07-06 10:21:35	1.510		26.13	26.13	1014.6	66.0	342		64	46.764	424.2	-14.1	29.88
173	2019-07-06 10:21:37	1.494		26.13	26.13	1014.6	66.0	344		64	46.821	424.5	-13.9	29.88
174	2019-07-06 10:21:39	1.469		26.12	26.12	1014.6	66.0	346		64	46.910	424.8	-14.1	29.88
175	2019-07-06 10:21:41	1.456		26.13	26.13	1014.6	66.0	348		64	46.959	425.6	-14.1	29.88
176	2019-07-06 10:21:43	1.434		26.12	26.12	1014.6	66.0	350		64	47.038	425.8	-14.1	29.87
177	2019-07-06 10:21:45	1.417		26.13	26.13	1014.5	66.0	352		64	47.096	402.0	-13.9	29.88
178	2019-07-06 10:21:47	1.396		26.13	26.13	1014.3	66.0	354		64	47.175	372.4	-14.3	29.88
179	2019-07-06 10:21:49	1.379		26.12	26.12	1014.6	65.9	356		64	47.237	376.3	-14.1	29.88
180	2019-07-06 10:21:51	1.361		26.12	26.12	1014.5	65.9	358		64	47.300	379.9	-14.0	29.88
181	2019-07-06 10:21:53	1.342		26.12	26.12	1014.6	65.9	360		64	47.372	380.9	-13.9	29.88
182	2019-07-06 10:21:55	1.322		26.12	26.12	1014.6	66.0	362		64	47.444	378.9	-14.0	29.88
183	2019-07-06 10:21:57	1.307		26.12	26.12	1014.6	66.0	364		64	47.498	381.1	-14.1	29.90
184	2019-07-06 10:21:59	1.288		26.12	26.12	1014.6	66.0	366		64	47.568	382.8	-14.0	29.90
185	2019-07-06 10:22:01	1.275		26.12	26.12	1014.7	66.0	368		64	47.618	419.8	-13.9	29.90
186	2019-07-06 10:22:03	1.258		26.12	26.12	1014.7	66.0	370		64	47.681	421.7	-14.1	29.93
187	2019-07-06 10:22:05	1.242		26.12	26.12	1014.6	66.1	372		64	47.740	422.4	-14.0	29.91
188	2019-07-06 10:22:07	1.227		26.12	26.12	1014.6	66.2	374		64	47.796	423.4	-14.1	29.91
189	2019-07-06 10:22:09	1.208		26.13	26.13	1014.6	66.2	376		64	47.865	425.1	-13.8	29.92
190	2019-07-06 10:22:11	1.194		26.12	26.12	1014.7	66.3	378		64	47.920	426.9	-14.0	29.92
191	2019-07-06 10:22:13	1.174		26.12	26.12	1014.6	66.3	380		64	47.993	429.1	-14.0	29.91
192	2019-07-06 10:22:15	1.162		26.12	26.12	1014.6	66.3	382		64	48.038	429.3	-14.3	29.91
193	2019-07-06 10:22:17	1.145		26.12	26.12	1014.7	66.4	384		64	48.105	429.8	-14.1	29.92
194	2019-07-06 10:22:19	1.130		26.12	26.12	1014.6	66.4	386		64	48.162	430.0	-14.0	29.93
195	2019-07-06 10:22:21	1.114		26.12	26.12	1014.6	66.4	388		64	48.222	430.5	-14.0	29.93
196	2019-07-06 10:22:23	1.099		26.12	26.12	1014.7	66.4	390		64	48.279	430.8	-14.1	29.93
197	2019-07-06 10:22:25	1.084		26.11	26.11	1014.7	66.4	392		64	48.337	431.2	-14.1	29.93
198	2019-07-06 10:22:27	1.069		26.12	26.12	1014.6	66.4	394		64	48.394	431.7	-13.8	29.93
199	2019-07-06 10:22:29	1.050		26.12	26.12	1014.6	66.4	396		64	48.468	432.0	-14.1	29.93
200	2019-07-06 10:22:31	1.035		26.12	26.12	1014.6	66.5	398		64	48.523	432.5	-14.0	29.93
201	2019-07-06 10:22:33	1.022		26.12	26.12	1014.6	66.5	400		64	48.574	432.6	-13.9	29.93
202	2019-07-06 10:22:35	1.009		26.12	26.12	1014.6	66.5	402		64	48.624	433.2	-13.8	29.93
203	2019-07-06 10:22:37	0.996		26.12	26.12	1014.6	66.5	404		64	48.675	433.7	-13.9	29.94
204	2019-07-06 10:22:39	0.983		26.12	26.12	1014.6	66.5	406		64	48.726	434.1	-13.8	29.93
205	2019-07-06 10:22:41	0.969		26.11	26.11	1014.6	66.5	408		64	48.782	434.5	-14.0	29.94
206	2019-07-06 10:22:43	0.956		26.12	26.12	1014.6	66.5	410		64	48.833	434.7	-14.1	29.95
207	2019-07-06 10:22:45	0.940		26.11	26.11	1014.6	66.5	412		64	48.894	435.1	-14.1	29.95
208	2019-07-06 10:22:47	0.926		26.12	26.12	1014.6	66.5	414		64	48.950	435.4	-14.0	29.94
209	2019-07-06 10:22:49	0.912		26.12	26.12	1014.6	66.5	416		64	49.003	435.7	-13.9	29.95
210	2019-07-06 10:22:51	0.899		26.12	26.12	1014.6	66.6	418		64	49.054	436.2	-14.0	29.95
211	2019-07-06 10:22:53	0.886		26.11	26.11	1014.6	66.6	420		64	49.108	436.6	-13.9	29.95
212	2019-07-06 10:22:55	0.875		26.11	26.11	1014.6	66.6	422		64	49.152	436.9	-13.8	29.94
213	2019-07-06 10:22:57	0.859		26.11	26.11	1014.6	66.6	424		64	49.215	437.4	-13.7	29.94
214	2019-07-06 10:22:59	0.845		26.11	26.11	1014.6	66.6	426		64	49.271	437.9	-13.8	29.94
215	2019-07-06 10:23:01	0.834		26.11	26.11	1014.6	66.6	428		64	49.313	437.9	-13.9	29.95
216	2019-07-06 10:23:03	0.822		26.11	26.11	1014.6	66.6	430		64	49.362	438.4	-13.7	29.95
217	2019-07-06 10:23:05	0.809		26.11	26.11	1014.7	66.6	432		64	49.415	438.8	-13.8	29.94
218	2019-07-06 10:23:07	0.796		26.11	26.11	1014.6	66.6	434		64	49.468	439.0	-13.8	29.94
219	2019-07-06 10:23:09	0.784		26.10	26.10	1014.6	66.5	436		64	49.514	439.4	-13.7	29.94
220	2019-07-06 10:23:11	0.775		26.10	26.10	1014.6	66.5	438		64	49.552	439.6	-13.9	29.95
221	2019-07-06 10:23:13	0.762		26.11	26.11	1014.5	66.5	440		64	49.603	440.1	-13.7	29.94
222	2019-07-06 10:23:15	0.748		26.10	26.10	1014.7	66.5	442		64	49.659	440.2	-13.8	29.94
223	2019-07-06 10:23:17	0.737		26.09	26.09	1014.6	66.5	444		64	49.705	440.5	-14.2	29.94
