#Log_File	LOG028
#Comment	
#Device	FireStingGO2_Pocket_Oxygen_Meter
#Firmware	3.37
#Unique_ID	24EB9B04575BA8F7
#Manufacturer	Pyro_Science_GmbH
#Settings	Sensor Code	Medium	Oxygen Units	Temperature	Salinity
#	XB7-537-209	Gas	%O2	Sensor	0.0 psu
#Calibration	Sensor Code	Calibrate Air	Calibrate 0%
#	XB7-537-209	29 Apr 2019	not cal.
#Adv. Settings	Temperature	Pressure	Salinity	Mode	LED Intensity	Amplification	Frequency
#	Sensor	Sensor	0 psu	default	10%	400x	4000 Hz
#Adv. Calibration	dphi0	dphi100	Temp0	Temp100	Pressure	Humidity	f	m	calFreq	tt	kt	bkgdAmp	bkgdDphi	useKsv	ksv	ft	mt	not used	PercentO2
#	53.000°	22.117°	20.00°C	11.22°C	1030 mbar	47%RH	0.804	0.122	4000 Hz	-0.056%/K	0.969%/K	0.30 mV	0.000°	0	0.017000/hPa	0.000000/K	-0.000303/K	0	20.95%O2
#
Data_Point	Date_Time(YYYY-MM-DD_hh:mm:ss)	Oxygen(%O2)	Warning 	Compensation_Temperature(°C)	Temperature(°C)	Air_Pressure(mbar)	Humidity(%RH)	Time(s)		Status	dphi(°)	Intensity(mV)	Ambient_Light(mV)	Case_Temperature(°C)
1	2019-04-30 12:35:53	20.271		21.82	21.82	1021.3	54.0	0		64	21.257	192.0	-4.8	25.09
2	2019-04-30 12:35:55	20.260		21.83	21.83	1021.3	54.0	2		64	21.262	192.0	-5.0	25.11
3	2019-04-30 12:35:57	20.289		21.84	21.84	1021.3	54.0	4		64	21.246	191.8	-4.5	25.11
4	2019-04-30 12:35:59	20.251		21.82	21.82	1021.4	53.9	6		64	21.267	192.2	-3.2	25.12
5	2019-04-30 12:36:01	20.297		21.79	21.79	1021.4	53.8	8		64	21.245	192.9	-5.1	25.13
6	2019-04-30 12:36:03	20.389		21.36	21.36	1021.4	53.8	10		64	21.241	192.9	-8.1	25.14
7	2019-04-30 12:36:05	20.452		21.22	21.22	1021.4	53.7	12		64	21.222	172.7	-8.0	25.15
8	2019-04-30 12:36:07	20.482		21.16	21.16	1021.4	53.7	14		64	21.212	192.4	-7.3	25.16
9	2019-04-30 12:36:09	20.341		21.12	21.12	1021.4	53.6	16		64	21.295	192.9	-13.9	25.16
10	2019-04-30 12:36:11	19.628		21.11	21.11	1021.4	53.6	18		64	21.703	197.6	-13.8	25.18
11	2019-04-30 12:36:13	18.875		21.10	21.10	1021.4	53.6	20		64	22.154	202.3	-13.9	25.17
12	2019-04-30 12:36:15	18.227		21.14	21.14	1021.4	53.6	22		64	22.554	205.9	-14.0	25.18
13	2019-04-30 12:36:17	17.681		21.19	21.19	1021.4	53.5	24		64	22.902	209.5	-14.0	25.19
14	2019-04-30 12:36:19	17.196		21.22	21.22	1021.4	53.5	26		64	23.224	212.8	-14.1	25.19
15	2019-04-30 12:36:21	16.756		21.26	21.26	1021.4	53.5	28		64	23.522	216.1	-13.9	25.19
16	2019-04-30 12:36:23	16.340		21.31	21.31	1021.4	53.5	30		64	23.813	219.2	-13.9	25.20
17	2019-04-30 12:36:25	15.955		21.37	21.37	1021.4	53.5	32		64	24.088	221.9	-13.9	25.19
18	2019-04-30 12:36:27	15.622		21.35	21.35	1021.4	53.5	34		64	24.338	224.4	-14.0	25.20
19	2019-04-30 12:36:29	15.287		21.37	21.37	1021.4	53.5	36		64	24.594	226.9	-13.9	25.20
20	2019-04-30 12:36:31	14.992		21.40	21.40	1021.4	53.5	38		64	24.823	229.4	-13.8	25.20
21	2019-04-30 12:36:33	14.689		21.45	21.45	1021.5	53.5	40		64	25.059	231.8	-13.9	25.21
22	2019-04-30 12:36:35	14.428		21.49	21.49	1021.4	53.5	42		64	25.270	233.9	-13.8	25.21
23	2019-04-30 12:36:37	14.165		21.52	21.52	1021.4	53.5	44		64	25.486	236.1	-13.8	25.21
24	2019-04-30 12:36:39	13.931		21.56	21.56	1021.4	53.4	46		64	25.681	238.2	-13.9	25.20
25	2019-04-30 12:36:41	13.708		21.59	21.59	1021.4	53.5	48		64	25.870	240.2	-13.9	25.20
26	2019-04-30 12:36:43	13.491		21.62	21.62	1021.3	53.5	50		64	26.059	242.1	-13.8	25.21
27	2019-04-30 12:36:45	13.285		21.65	21.65	1021.4	53.5	52		64	26.240	244.1	-13.9	25.21
28	2019-04-30 12:36:47	13.082		21.67	21.67	1021.3	53.5	54		64	26.424	246.0	-14.0	25.20
29	2019-04-30 12:36:49	12.884		21.68	21.68	1021.4	53.5	56		64	26.606	247.7	-13.8	25.21
30	2019-04-30 12:36:51	12.714		21.71	21.71	1021.4	53.5	58		64	26.763	249.3	-13.9	25.22
31	2019-04-30 12:36:53	12.541		21.72	21.72	1021.3	53.4	60		64	26.928	250.9	-14.2	25.20
32	2019-04-30 12:36:55	12.360		21.74	21.74	1021.3	53.4	62		64	27.101	252.7	-13.9	25.20
33	2019-04-30 12:36:57	12.215		21.76	21.76	1021.4	53.4	64		64	27.239	254.2	-14.0	25.21
34	2019-04-30 12:36:59	12.073		21.77	21.77	1021.4	53.3	66		64	27.380	255.9	-13.8	25.20
35	2019-04-30 12:37:01	11.916		21.76	21.76	1021.4	53.4	68		64	27.538	257.2	-13.9	25.20
36	2019-04-30 12:37:03	11.783		21.77	21.77	1021.4	53.4	70		64	27.675	258.6	-14.0	25.20
37	2019-04-30 12:37:05	11.647		21.77	21.77	1021.4	53.4	72		64	27.814	260.0	-14.0	25.20
38	2019-04-30 12:37:07	11.540		21.77	21.77	1021.3	53.4	74		64	27.926	261.4	-13.9	25.19
39	2019-04-30 12:37:09	11.402		21.77	21.77	1021.4	53.3	76		64	28.070	262.7	-13.9	25.20
40	2019-04-30 12:37:11	11.302		21.76	21.76	1021.4	53.3	78		64	28.178	263.9	-13.8	25.19
41	2019-04-30 12:37:13	11.184		21.76	21.76	1021.4	53.3	80		64	28.306	265.1	-13.8	25.18
42	2019-04-30 12:37:15	11.084		21.76	21.76	1021.4	53.3	82		64	28.415	266.3	-14.2	25.18
43	2019-04-30 12:37:17	10.974		21.75	21.75	1021.4	53.3	84		64	28.537	267.4	-14.1	25.18
44	2019-04-30 12:37:19	10.879		21.75	21.75	1021.3	53.3	86		64	28.643	268.5	-14.0	25.18
45	2019-04-30 12:37:21	10.769		21.74	21.74	1021.4	53.3	88		64	28.766	269.5	-13.9	25.19
46	2019-04-30 12:37:23	10.688		21.71	21.71	1021.4	53.2	90		64	28.860	270.7	-13.9	25.18
47	2019-04-30 12:37:25	10.601		21.70	21.70	1021.4	53.2	92		64	28.962	271.8	-14.0	25.18
48	2019-04-30 12:37:27	10.528		21.69	21.69	1021.4	53.2	94		64	29.046	272.8	-14.1	25.18
49	2019-04-30 12:37:29	10.445		21.67	21.67	1021.3	53.2	96		64	29.143	273.7	-13.9	25.17
50	2019-04-30 12:37:31	10.362		21.68	21.68	1021.4	53.2	98		64	29.239	274.6	-13.9	25.17
51	2019-04-30 12:37:33	10.280		21.65	21.65	1021.4	53.2	100		64	29.338	275.4	-13.9	25.16
52	2019-04-30 12:37:35	10.205		21.60	21.60	1021.4	53.2	102		64	29.432	276.3	-13.9	25.16
53	2019-04-30 12:37:37	10.135		21.60	21.60	1021.3	53.2	104		64	29.516	277.1	-14.0	25.16
54	2019-04-30 12:37:39	10.066		21.64	21.64	1021.3	53.2	106		64	29.595	278.1	-14.0	25.16
55	2019-04-30 12:37:41	10.000		21.67	21.67	1021.4	53.2	108		64	29.670	279.0	-14.2	25.16
56	2019-04-30 12:37:43	9.927		21.69	21.69	1021.4	53.3	110		64	29.755	279.6	-14.0	25.15
57	2019-04-30 12:37:45	9.860		21.71	21.71	1021.3	53.3	112		64	29.835	280.3	-14.0	25.14
58	2019-04-30 12:37:47	9.800		21.72	21.72	1021.4	53.3	114		64	29.906	281.2	-14.1	25.14
