#Log_File	LOG059
#Comment	
#Device	FireStingGO2_Pocket_Oxygen_Meter
#Firmware	3.37
#Unique_ID	24EB9B04575BA8F7
#Manufacturer	Pyro_Science_GmbH
#Settings	Sensor Code	Medium	Oxygen Units	Temperature	Salinity
#	XB7-537-209	Gas	%O2	Sensor	0.0 psu
#Calibration	Sensor Code	Calibrate Air	Calibrate 0%
#	XB7-537-209	29 Apr 2019	not cal.
#Adv. Settings	Temperature	Pressure	Salinity	Mode	LED Intensity	Amplification	Frequency
#	Sensor	Sensor	0 psu	default	10%	400x	4000 Hz
#Adv. Calibration	dphi0	dphi100	Temp0	Temp100	Pressure	Humidity	f	m	calFreq	tt	kt	bkgdAmp	bkgdDphi	useKsv	ksv	ft	mt	not used	PercentO2
#	53.000°	22.117°	20.00°C	11.22°C	1030 mbar	47%RH	0.804	0.122	4000 Hz	-0.056%/K	0.969%/K	0.30 mV	0.000°	0	0.017000/hPa	0.000000/K	-0.000303/K	0	20.95%O2
#
Data_Point	Date_Time(YYYY-MM-DD_hh:mm:ss)	Oxygen(%O2)	Warning 	Compensation_Temperature(°C)	Temperature(°C)	Air_Pressure(mbar)	Humidity(%RH)	Time(s)		Status	dphi(°)	Intensity(mV)	Ambient_Light(mV)	Case_Temperature(°C)
49	2019-07-06 11:40:57	0.967		26.58	26.58	1014.2	73.9	96		64	48.768	415.8	-13.9	28.41
50	2019-07-06 11:40:59	0.929		26.56	26.56	1014.2	73.9	98		64	48.917	416.4	-13.9	28.41
51	2019-07-06 11:41:01	0.896		26.55	26.55	1014.1	74.0	100		64	49.047	417.5	-13.8	28.40
52	2019-07-06 11:41:03	0.862		26.53	26.53	1014.1	74.0	102		64	49.183	418.0	-14.1	28.40
53	2019-07-06 11:41:05	0.834		26.51	26.51	1014.2	73.9	104		64	49.295	419.1	-13.9	28.40
54	2019-07-06 11:41:07	0.805		26.50	26.50	1014.1	74.0	106		64	49.414	419.8	-14.1	28.41
55	2019-07-06 11:41:09	0.780		26.48	26.48	1014.2	74.0	108		64	49.516	420.6	-13.8	28.40
56	2019-07-06 11:41:11	0.753		26.48	26.48	1014.1	74.0	110		64	49.624	421.1	-13.9	28.40
57	2019-07-06 11:41:13	0.729		26.46	26.46	1014.2	74.0	112		64	49.723	421.7	-13.8	28.40
58	2019-07-06 11:41:15	0.707		26.45	26.45	1014.2	74.0	114		64	49.812	422.6	-13.9	28.40
59	2019-07-06 11:41:17	0.681		26.45	26.45	1014.2	74.0	116		64	49.919	422.8	-13.9	28.39
60	2019-07-06 11:41:19	0.664		26.45	26.45	1014.2	74.0	118		64	49.989	423.7	-13.9	28.39
61	2019-07-06 11:41:21	0.645		26.44	26.44	1014.2	74.0	120		64	50.071	423.9	-13.7	28.39
62	2019-07-06 11:41:23	0.627		26.44	26.44	1014.2	74.0	122		64	50.144	424.5	-13.7	28.38
63	2019-07-06 11:41:25	0.609		26.44	26.44	1014.2	74.0	124		64	50.218	424.9	-14.0	28.39
64	2019-07-06 11:41:27	0.594		26.44	26.44	1014.2	74.0	126		64	50.280	425.5	-13.8	28.39
65	2019-07-06 11:41:29	0.579		26.43	26.43	1014.2	74.0	128		64	50.342	426.1	-14.1	28.39
66	2019-07-06 11:41:31	0.566		26.43	26.43	1014.2	74.0	130		64	50.399	426.6	-13.9	28.38
67	2019-07-06 11:41:33	0.551		26.43	26.43	1014.2	74.0	132		64	50.462	426.7	-13.7	28.39
68	2019-07-06 11:41:35	0.538		26.42	26.42	1014.3	74.0	134		64	50.515	427.1	-13.8	28.39
69	2019-07-06 11:41:37	0.525		26.43	26.43	1014.2	74.0	136		64	50.571	427.6	-14.0	28.38
70	2019-07-06 11:41:39	0.515		26.42	26.42	1014.2	74.0	138		64	50.612	427.8	-13.7	28.38
71	2019-07-06 11:41:41	0.504		26.43	26.43	1014.2	74.0	140		64	50.661	428.1	-13.7	28.37
72	2019-07-06 11:41:43	0.491		26.42	26.42	1014.1	74.0	142		64	50.716	428.5	-13.9	28.37
73	2019-07-06 11:41:45	0.481		26.41	26.41	1014.2	74.0	144		64	50.757	428.6	-14.0	28.37
74	2019-07-06 11:41:47	0.474		26.41	26.41	1014.1	74.0	146		64	50.789	428.8	-13.8	28.37
75	2019-07-06 11:41:49	0.463		26.41	26.41	1014.1	74.0	148		64	50.834	429.2	-13.9	28.36
76	2019-07-06 11:41:51	0.454		26.41	26.41	1014.1	74.0	150		64	50.873	429.7	-13.8	28.36
77	2019-07-06 11:41:53	0.447		26.41	26.41	1014.1	74.0	152		64	50.905	429.9	-13.7	28.37
78	2019-07-06 11:41:55	0.440		26.40	26.40	1014.1	74.0	154		64	50.935	430.1	-13.9	28.36
79	2019-07-06 11:41:57	0.433		26.41	26.41	1014.2	74.0	156		64	50.966	430.2	-14.1	28.36
80	2019-07-06 11:41:59	0.427		26.40	26.40	1014.2	74.1	158		64	50.990	430.6	-13.9	28.37
81	2019-07-06 11:42:01	0.420		26.39	26.39	1014.2	74.1	160		64	51.021	430.6	-13.7	28.36
82	2019-07-06 11:42:03	0.412		26.39	26.39	1014.2	74.1	162		64	51.053	430.5	-13.5	28.36
83	2019-07-06 11:42:05	0.411		26.38	26.38	1014.1	74.1	164		64	51.060	430.9	-13.6	28.35
84	2019-07-06 11:42:07	0.401		26.39	26.39	1014.1	74.1	166		64	51.103	431.1	-13.7	28.35
85	2019-07-06 11:42:09	0.398		26.40	26.40	1014.2	74.1	168		64	51.117	430.9	-13.9	28.35
86	2019-07-06 11:42:11	0.392		26.40	26.40	1014.1	74.1	170		64	51.140	431.4	-13.8	28.35
87	2019-07-06 11:42:13	0.387		26.40	26.40	1014.2	74.1	172		64	51.163	431.2	-13.7	28.36
88	2019-07-06 11:42:15	0.384		26.41	26.41	1014.2	74.1	174		64	51.177	431.5	-13.9	28.35
89	2019-07-06 11:42:17	0.379		26.41	26.41	1014.2	74.1	176		64	51.199	431.7	-13.6	28.35
90	2019-07-06 11:42:19	0.375		26.41	26.41	1014.1	74.1	178		64	51.214	431.3	-13.9	28.34
91	2019-07-06 11:42:21	0.372		26.41	26.41	1014.2	74.1	180		64	51.228	431.8	-13.9	28.35
92	2019-07-06 11:42:23	0.371		26.40	26.40	1014.2	74.1	182		64	51.231	432.0	-14.0	28.34
93	2019-07-06 11:42:25	0.364		26.40	26.40	1014.2	74.1	184		64	51.264	431.7	-13.9	28.34
94	2019-07-06 11:42:27	0.362		26.40	26.40	1014.2	74.1	186		64	51.271	431.8	-13.7	28.34
95	2019-07-06 11:42:29	0.360		26.39	26.39	1014.2	74.1	188		64	51.282	432.0	-13.9	28.34
96	2019-07-06 11:42:31	0.358		26.38	26.38	1014.2	74.1	190		64	51.290	432.0	-14.0	28.33
97	2019-07-06 11:42:33	0.354		26.39	26.39	1014.1	74.1	192		64	51.306	432.3	-13.8	28.33
98	2019-07-06 11:42:35	0.352		26.38	26.38	1014.2	74.1	194		64	51.314	432.1	-13.7	28.33
99	2019-07-06 11:42:37	0.350		26.38	26.38	1014.2	74.1	196		64	51.326	432.2	-14.0	28.33
100	2019-07-06 11:42:39	0.346		26.37	26.37	1014.2	74.1	198		64	51.341	432.3	-13.9	28.33
101	2019-07-06 11:42:41	0.344		26.36	26.36	1014.2	74.1	200		64	51.351	432.3	-13.7	28.33
102	2019-07-06 11:42:43	0.343		26.36	26.36	1014.2	74.1	202		64	51.357	432.4	-13.9	28.33
103	2019-07-06 11:42:45	0.340		26.36	26.36	1014.2	74.1	204		64	51.368	432.7	-14.0	28.32
104	2019-07-06 11:42:47	0.338		26.36	26.36	1014.2	74.1	206		64	51.375	432.5	-13.9	28.32
105	2019-07-06 11:42:49	0.337		26.35	26.35	1014.2	74.1	208		64	51.382	432.7	-14.0	28.33
106	2019-07-06 11:42:51	0.333		26.35	26.35	1014.1	74.1	210		64	51.397	432.8	-14.0	28.33
107	2019-07-06 11:42:53	0.332		26.36	26.36	1014.2	74.1	212		64	51.405	432.9	-13.9	28.33
108	2019-07-06 11:42:55	0.332		26.35	26.35	1014.1	74.1	214		64	51.405	432.8	-13.8	28.32
109	2019-07-06 11:42:57	0.330		26.36	26.36	1014.2	74.1	216		64	51.413	432.8	-13.8	28.32
110	2019-07-06 11:42:59	0.327		26.35	26.35	1014.2	74.1	218		64	51.425	433.3	-14.0	28.33
111	2019-07-06 11:43:01	0.327		26.34	26.34	1014.1	74.1	220		64	51.425	433.0	-14.0	28.32
112	2019-07-06 11:43:03	0.324		26.35	26.35	1014.2	74.1	222		64	51.438	433.0	-13.7	28.32
113	2019-07-06 11:43:05	0.323		26.34	26.34	1014.1	74.1	224		64	51.444	433.0	-13.8	28.32
114	2019-07-06 11:43:07	0.323		26.35	26.35	1014.2	74.1	226		64	51.441	433.1	-13.9	28.32
115	2019-07-06 11:43:09	0.321		26.35	26.35	1014.2	74.1	228		64	51.451	433.4	-13.9	28.31
116	2019-07-06 11:43:11	0.320		26.36	26.36	1014.2	74.1	230		64	51.457	433.2	-13.7	28.31
117	2019-07-06 11:43:13	0.319		26.36	26.36	1014.3	74.1	232		64	51.460	433.3	-13.9	28.31
118	2019-07-06 11:43:15	0.314		26.35	26.35	1014.2	74.1	234		64	51.482	433.0	-13.9	28.31
119	2019-07-06 11:43:17	0.317		26.36	26.36	1014.2	74.1	236		64	51.468	433.2	-13.8	28.32
120	2019-07-06 11:43:19	0.316		26.36	26.36	1014.2	74.1	238		64	51.474	433.1	-13.8	28.30
121	2019-07-06 11:43:21	0.313		26.34	26.34	1014.1	74.1	240		64	51.485	433.1	-13.7	28.30
122	2019-07-06 11:43:23	0.312		26.35	26.35	1014.2	74.2	242		64	51.491	433.4	-13.7	28.30
123	2019-07-06 11:43:25	0.310		26.35	26.35	1014.1	74.2	244		64	51.501	433.3	-13.9	28.31
124	2019-07-06 11:43:27	0.310		26.37	26.37	1014.2	74.2	246		64	51.499	433.3	-14.0	28.30
125	2019-07-06 11:43:29	0.309		26.38	26.38	1014.1	74.2	248		64	51.502	433.5	-13.8	28.31
126	2019-07-06 11:43:31	0.307		26.39	26.39	1014.1	74.2	250		64	51.513	433.4	-14.2	28.30
127	2019-07-06 11:43:33	0.309		26.38	26.38	1014.2	74.2	252		64	51.505	433.4	-14.0	28.30
128	2019-07-06 11:43:35	0.306		26.39	26.39	1014.2	74.2	254		64	51.517	433.4	-13.7	28.30
129	2019-07-06 11:43:37	0.307		26.38	26.38	1014.2	74.2	256		64	51.513	433.4	-13.8	28.30
130	2019-07-06 11:43:39	0.306		26.39	26.39	1014.2	74.3	258		64	51.518	433.5	-13.7	28.29
131	2019-07-06 11:43:41	0.305		26.39	26.39	1014.3	74.4	260		64	51.520	433.6	-13.7	28.30
132	2019-07-06 11:43:43	0.304		26.39	26.39	1014.1	74.5	262		64	51.524	433.4	-13.9	28.29
133	2019-07-06 11:43:45	0.302		26.40	26.40	1014.2	74.6	264		64	51.534	433.4	-13.9	28.29
134	2019-07-06 11:43:47	0.303		26.40	26.40	1014.2	74.7	266		64	51.531	433.6	-14.0	28.30
135	2019-07-06 11:43:49	0.302		26.40	26.40	1014.2	74.7	268		64	51.534	433.7	-13.9	28.29
136	2019-07-06 11:43:51	0.303		26.39	26.39	1014.2	74.7	270		64	51.530	433.6	-14.2	28.28
137	2019-07-06 11:43:53	0.301		26.40	26.40	1014.0	74.7	272		64	51.540	432.4	-14.1	28.29
