#Log_File	LOG006
#Comment	
#Device	FireStingGO2_Pocket_Oxygen_Meter
#Firmware	3.37
#Unique_ID	24EB9B04575BA8F7
#Manufacturer	Pyro_Science_GmbH
#Settings	Sensor Code	Medium	Oxygen Units	Temperature	Salinity
#	XB7-537-209	Gas	%O2	Sensor	0.0 psu
#Calibration	Sensor Code	Calibrate Air	Calibrate 0%
#	XB7-537-209	29 Apr 2019	not cal.
#Adv. Settings	Temperature	Pressure	Salinity	Mode	LED Intensity	Amplification	Frequency
#	Sensor	Sensor	0 psu	default	10%	400x	4000 Hz
#Adv. Calibration	dphi0	dphi100	Temp0	Temp100	Pressure	Humidity	f	m	calFreq	tt	kt	bkgdAmp	bkgdDphi	useKsv	ksv	ft	mt	not used	PercentO2
#	53.000°	22.117°	20.00°C	11.22°C	1030 mbar	47%RH	0.804	0.122	4000 Hz	-0.056%/K	0.969%/K	0.30 mV	0.000°	0	0.017000/hPa	0.000000/K	-0.000303/K	0	20.95%O2
#
Data_Point	Date_Time(YYYY-MM-DD_hh:mm:ss)	Oxygen(%O2)	Warning 	Compensation_Temperature(°C)	Temperature(°C)	Air_Pressure(mbar)	Humidity(%RH)	Time(s)		Status	dphi(°)	Intensity(mV)	Ambient_Light(mV)	Case_Temperature(°C)
12	2019-04-29 13:25:00	16.256		13.78	13.78	1029.4	44.1	55		64	24.714	220.9	-14.0	18.44
13	2019-04-29 13:25:05	16.082		13.83	13.83	1029.4	44.0	60		64	24.836	222.0	-14.0	18.47
14	2019-04-29 13:25:10	15.908		13.91	13.91	1029.4	44.0	65		64	24.956	223.3	-14.0	18.49
15	2019-04-29 13:25:15	15.754		13.99	13.99	1029.4	44.4	70		64	25.063	224.6	-13.9	18.49
16	2019-04-29 13:25:20	15.589		14.05	14.05	1029.5	44.6	75		64	25.180	225.6	-13.9	18.50
17	2019-04-29 13:25:25	15.431		14.11	14.11	1029.4	44.6	80		64	25.295	226.7	-14.1	18.52
18	2019-04-29 13:25:30	15.269		14.24	14.24	1029.4	44.7	85		64	25.404	227.7	-14.0	18.54
19	2019-04-29 13:25:35	15.146		14.31	14.31	1029.4	45.2	90		64	25.493	228.8	-14.0	18.53
20	2019-04-29 13:25:40	15.017		14.30	14.30	1029.5	45.3	95		64	25.597	229.7	-14.0	18.55
21	2019-04-29 13:25:45	14.938		14.15	14.15	1029.4	45.1	100		64	25.682	230.7	-13.9	18.56
22	2019-04-29 13:25:50	14.836		14.09	14.09	1029.4	44.4	105		64	25.772	231.5	-13.8	18.56
23	2019-04-29 13:25:55	14.740		14.00	14.00	1029.4	44.2	110		64	25.861	232.3	-14.1	18.58
24	2019-04-29 13:26:00	14.628		13.99	13.99	1029.4	44.3	115		64	25.954	233.1	-13.7	18.57
25	2019-04-29 13:26:05	14.527		14.05	14.05	1029.4	44.5	120		64	26.031	233.9	-13.7	18.57
26	2019-04-29 13:26:10	14.418		14.16	14.16	1029.4	44.5	125		64	26.107	234.6	-13.8	18.58
27	2019-04-29 13:26:15	14.313		14.23	14.23	1029.4	44.4	130		64	26.187	235.5	-13.7	18.58
28	2019-04-29 13:26:20	14.235		14.28	14.28	1029.4	44.4	135		64	26.246	236.2	-13.8	18.58
29	2019-04-29 13:26:25	14.143		14.29	14.29	1029.4	44.5	140		64	26.324	236.9	-13.9	18.59
30	2019-04-29 13:26:30	14.057		14.32	14.32	1029.4	44.6	145		64	26.393	237.5	-13.9	18.59
31	2019-04-29 13:26:35	13.993		14.26	14.26	1029.5	44.8	150		64	26.454	238.3	-14.0	18.59
32	2019-04-29 13:26:40	13.927		14.14	14.14	1029.3	44.6	155		64	26.530	239.1	-13.9	18.59
33	2019-04-29 13:26:45	13.864		14.14	14.14	1029.3	44.5	160		64	26.585	239.3	-13.8	18.59
34	2019-04-29 13:26:50	13.797		14.04	14.04	1029.4	44.6	165		64	26.656	240.1	-14.0	18.59
35	2019-04-29 13:26:55	13.741		14.04	14.04	1029.4	45.2	170		64	26.705	240.6	-13.9	18.60
36	2019-04-29 13:27:00	13.667		14.08	14.08	1029.3	44.9	175		64	26.766	241.2	-13.9	18.60
37	2019-04-29 13:27:05	13.608		14.07	14.07	1029.4	44.8	180		64	26.819	241.9	-13.9	18.59
38	2019-04-29 13:27:10	13.529		14.10	14.10	1029.4	44.5	185		64	26.887	242.4	-13.8	18.59
39	2019-04-29 13:27:15	13.475		14.04	14.04	1029.4	44.6	190		64	26.942	242.8	-13.9	18.59
40	2019-04-29 13:27:20	13.419		14.08	14.08	1029.4	45.0	195		64	26.988	243.6	-14.0	18.59
41	2019-04-29 13:27:25	13.336		14.27	14.27	1029.3	44.9	200		64	27.039	243.9	-13.9	18.58
42	2019-04-29 13:27:30	13.260		14.47	14.47	1029.3	44.6	205		64	27.082	244.4	-13.7	18.59
43	2019-04-29 13:27:35	13.163		14.66	14.66	1029.4	44.8	210		64	27.145	245.0	-13.8	18.59
44	2019-04-29 13:27:40	13.133		14.64	14.64	1029.4	44.9	215		64	27.175	245.4	-13.7	18.59
45	2019-04-29 13:27:45	13.104		14.46	14.46	1029.3	44.8	220		64	27.227	245.7	-13.9	18.60
46	2019-04-29 13:27:50	13.073		14.39	14.39	1029.3	44.4	225		64	27.263	246.2	-13.9	18.60
47	2019-04-29 13:27:55	13.016		14.49	14.49	1029.3	44.5	230		64	27.303	246.6	-13.8	18.59
48	2019-04-29 13:28:00	12.956		14.58	14.58	1029.3	44.4	235		64	27.347	247.1	-13.9	18.59
49	2019-04-29 13:28:05	12.909		14.59	14.59	1029.3	44.4	240		64	27.390	247.4	-13.8	18.60
50	2019-04-29 13:28:10	12.863		14.63	14.63	1029.3	44.3	245		64	27.429	247.8	-13.9	18.60
51	2019-04-29 13:28:15	12.840		14.60	14.60	1029.3	44.6	250		64	27.454	248.2	-14.0	18.60
52	2019-04-29 13:28:20	12.786		14.66	14.66	1029.3	44.9	255		64	27.497	248.6	-14.0	18.61
53	2019-04-29 13:28:25	12.761		14.61	14.61	1029.3	45.3	260		64	27.528	248.9	-14.1	18.59
54	2019-04-29 13:28:30	12.717		14.61	14.61	1029.3	45.3	265		64	27.569	249.2	-14.1	18.60
55	2019-04-29 13:28:35	12.672		14.68	14.68	1029.3	45.3	270		64	27.605	249.7	-14.0	18.59
56	2019-04-29 13:28:40	12.638		14.83	14.83	1029.4	45.3	275		64	27.617	249.8	-13.9	18.60
57	2019-04-29 13:28:45	12.595		14.78	14.78	1029.3	45.3	280		64	27.665	250.2	-13.8	18.59
58	2019-04-29 13:28:50	12.555		14.81	14.81	1029.3	45.3	285		64	27.700	250.6	-13.9	18.60
59	2019-04-29 13:28:55	12.498		14.99	14.99	1029.3	45.2	290		64	27.731	250.9	-14.0	18.60
60	2019-04-29 13:29:00	12.457		15.08	15.08	1029.3	45.3	295		64	27.758	251.2	-13.8	18.61
61	2019-04-29 13:29:05	12.405		15.19	15.19	1029.4	45.5	300		64	27.795	251.3	-14.0	18.62
62	2019-04-29 13:29:10	12.394		15.22	15.22	1029.3	45.5	305		64	27.802	251.7	-13.9	18.63
63	2019-04-29 13:29:15	12.350		15.26	15.26	1029.3	45.4	310		64	27.840	252.0	-13.8	18.65
64	2019-04-29 13:29:20	12.318		15.39	15.39	1029.3	45.0	315		64	27.855	252.2	-13.8	18.65
65	2019-04-29 13:29:25	12.274		15.52	15.52	1029.3	44.6	320		64	27.881	252.5	-14.1	18.66
66	2019-04-29 13:29:30	12.260		15.44	15.44	1029.2	44.4	325		64	27.906	252.7	-14.0	18.65
67	2019-04-29 13:29:35	12.262		15.19	15.19	1029.3	44.0	330		64	27.936	252.9	-14.0	18.67
68	2019-04-29 13:29:40	12.261		14.96	14.96	1029.3	43.7	335		64	27.967	253.0	-13.9	18.67
69	2019-04-29 13:29:45	12.284		14.74	14.74	1029.2	43.4	340		64	27.975	253.2	-13.8	18.68
70	2019-04-29 13:29:50	12.271		14.69	14.69	1029.3	43.3	345		64	27.994	253.4	-13.8	18.67
71	2019-04-29 13:29:55	12.259		14.56	14.56	1029.3	43.5	350		64	28.022	253.6	-13.8	18.68
72	2019-04-29 13:30:00	12.272		14.32	14.32	1029.2	44.1	355		64	28.043	253.7	-13.8	18.69
73	2019-04-29 13:30:05	12.258		14.18	14.18	1029.3	43.8	360		64	28.075	253.9	-13.7	18.70
74	2019-04-29 13:30:10	12.252		14.14	14.14	1029.3	43.3	365		64	28.086	254.2	-13.9	18.69
75	2019-04-29 13:30:15	12.198		14.28	14.28	1029.3	43.3	370		64	28.121	254.3	-14.0	18.70
76	2019-04-29 13:30:20	12.173		14.34	14.34	1029.3	43.5	375		64	28.138	254.5	-14.1	18.68
77	2019-04-29 13:30:25	12.165		14.25	14.25	1029.3	43.8	380		64	28.158	254.8	-14.0	18.68
78	2019-04-29 13:30:30	12.159		14.18	14.18	1029.3	43.5	385		64	28.173	255.1	-13.7	18.68
79	2019-04-29 13:30:35	12.147		14.04	14.04	1029.3	43.3	390		64	28.204	255.2	-14.0	18.67
80	2019-04-29 13:30:40	12.124		14.03	14.03	1029.2	43.3	395		64	28.229	255.4	-13.8	18.67
81	2019-04-29 13:30:45	12.094		14.12	14.12	1029.3	43.2	400		64	28.247	255.5	-13.8	18.66
82	2019-04-29 13:30:50	12.064		14.26	14.26	1029.3	43.5	405		64	28.258	255.7	-13.9	18.66
83	2019-04-29 13:30:55	12.044		14.35	14.35	1029.2	43.4	410		64	28.267	255.9	-14.0	18.65
84	2019-04-29 13:31:00	12.006		14.34	14.34	1029.2	43.3	415		64	28.306	256.3	-13.9	18.65
85	2019-04-29 13:31:05	12.022		14.28	14.28	1029.2	43.2	420		64	28.298	256.5	-13.9	18.64
86	2019-04-29 13:31:10	12.004		14.19	14.19	1029.3	43.4	425		64	28.328	256.5	-14.0	18.63
87	2019-04-29 13:31:15	12.006		14.02	14.02	1029.2	43.3	430		64	28.349	256.7	-13.9	18.63
88	2019-04-29 13:31:20	12.003		14.00	14.00	1029.3	43.2	435		64	28.354	256.7	-13.7	18.62
89	2019-04-29 13:31:25	11.960		14.11	14.11	1029.3	43.3	440		64	28.383	256.9	-13.9	18.60
90	2019-04-29 13:31:30	11.931		14.24	14.24	1029.2	43.4	445		64	28.396	257.4	-14.1	18.58
91	2019-04-29 13:31:35	11.929		14.20	14.20	1029.3	43.3	450		64	28.403	257.2	-13.9	18.58
92	2019-04-29 13:31:40	11.929		14.05	14.05	1029.2	43.3	455		64	28.423	257.4	-13.9	18.58
93	2019-04-29 13:31:45	11.921		14.00	14.00	1029.3	43.4	460		64	28.437	257.6	-13.9	18.56
94	2019-04-29 13:31:50	11.906		14.01	14.01	1029.2	43.3	465		64	28.452	257.7	-14.0	18.54
95	2019-04-29 13:31:55	11.891		14.14	14.14	1029.3	43.4	470		64	28.450	257.7	-14.0	18.54
96	2019-04-29 13:32:00	11.855		14.23	14.23	1029.3	43.7	475		64	28.473	257.7	-13.7	18.52
97	2019-04-29 13:32:05	11.820		14.36	14.36	1029.3	43.9	480		64	28.493	258.0	-13.8	18.50
98	2019-04-29 13:32:10	11.803		14.47	14.47	1029.2	44.2	485		64	28.495	258.1	-13.8	18.50
99	2019-04-29 13:32:15	11.796		14.40	14.40	1029.3	44.1	490		64	28.512	258.2	-13.8	18.49
100	2019-04-29 13:32:20	11.790		14.37	14.37	1029.2	44.1	495		64	28.522	258.3	-13.8	18.48
101	2019-04-29 13:32:25	11.790		14.30	14.30	1029.3	44.3	500		64	28.531	258.4	-13.8	18.47
102	2019-04-29 13:32:30	11.799		14.14	14.14	1029.2	44.2	505		64	28.545	258.5	-13.8	18.47
103	2019-04-29 13:32:35	11.784		14.07	14.07	1029.3	44.2	510		64	28.568	258.5	-13.9	18.46
104	2019-04-29 13:32:40	11.770		14.06	14.06	1029.3	44.2	515		64	28.584	258.8	-14.0	18.46
105	2019-04-29 13:32:45	11.777		14.01	14.01	1029.3	44.3	520		64	28.584	259.1	-13.9	18.44
106	2019-04-29 13:32:50	11.776		13.82	13.82	1029.3	43.9	525		64	28.610	259.4	-13.9	18.45
107	2019-04-29 13:32:55	11.805		13.60	13.60	1029.3	43.9	530		64	28.609	259.4	-13.7	18.43
108	2019-04-29 13:33:00	11.791		13.60	13.60	1029.2	43.7	535		64	28.624	259.4	-14.2	18.42
109	2019-04-29 13:33:05	11.798		13.48	13.48	1029.2	43.3	540		64	28.633	268.6	-13.8	18.43
110	2019-04-29 13:33:10	12.118		13.41	13.41	1029.0	43.0	545		64	28.320	265.4	7.4	18.40
111	2019-04-29 13:33:15	12.837		13.41	13.41	1029.0	42.6	550		64	27.620	257.8	3.9	18.40
112	2019-04-29 13:33:20	13.422		13.68	13.68	1029.1	42.4	555		64	27.041	249.4	20.1	18.39
113	2019-04-29 13:33:25	13.899		13.79	13.79	1029.0	42.4	560		64	26.604	246.3	4.7	18.40
114	2019-04-29 13:33:30	14.337		13.86	13.86	1029.0	42.3	565		64	26.219	242.6	2.8	18.39
115	2019-04-29 13:33:35	14.738		13.88	13.88	1029.0	42.4	570		64	25.884	239.0	1.6	18.38
116	2019-04-29 13:33:40	15.047		13.93	13.93	1029.1	42.1	575		64	25.626	236.4	3.2	18.37
117	2019-04-29 13:33:45	15.351		13.68	13.68	1029.1	41.8	580		64	25.418	233.4	5.4	18.37
118	2019-04-29 13:33:50	15.642		13.48	13.48	1029.1	41.6	585		64	25.219	231.7	3.0	18.37
119	2019-04-29 13:33:55	15.913		13.37	13.37	1029.1	41.4	590		64	25.026	229.5	3.4	18.36
120	2019-04-29 13:34:00	16.145		13.23	13.23	1029.1	41.3	595		64	24.871	229.5	-3.0	18.34
121	2019-04-29 13:34:05	16.383		12.80	12.80	1029.0	41.1	600		64	24.753	229.2	0.4	18.35
122	2019-04-29 13:34:10	16.654		12.60	12.60	1029.1	41.0	605		64	24.582	228.1	4.9	18.35
123	2019-04-29 13:34:15	16.860		12.73	12.73	1029.0	41.2	610		64	24.418	226.8	8.5	18.36
124	2019-04-29 13:34:20	17.074		12.73	12.73	1029.0	41.3	615		64	24.268	225.5	11.4	18.35
125	2019-04-29 13:34:25	17.262		12.89	12.89	1029.0	41.4	620		64	24.117	224.6	14.3	18.37
126	2019-04-29 13:34:30	17.473		13.00	13.00	1029.0	41.5	625		64	23.959	223.4	14.0	18.38
127	2019-04-29 13:34:35	17.649		13.27	13.27	1029.0	41.7	630		64	23.804	222.3	9.4	18.41
128	2019-04-29 13:34:40	17.756		13.43	13.43	1029.0	42.2	635		64	23.712	221.7	7.7	18.43
129	2019-04-29 13:34:45	17.896		13.58	13.58	1029.1	42.2	640		64	23.600	221.1	8.1	18.46
130	2019-04-29 13:34:50	18.009		13.65	13.65	1029.0	42.2	645		64	23.517	220.5	6.9	18.48
131	2019-04-29 13:34:55	18.143		13.54	13.54	1029.0	42.1	650		64	23.444	220.3	6.4	18.51
132	2019-04-29 13:35:00	18.219		13.39	13.39	1029.0	41.9	655		64	23.413	214.3	-5.7	18.53
133	2019-04-29 13:35:05	18.413		13.43	13.43	1029.0	41.9	660		64	23.284	216.7	16.4	18.55
