#Log_File	LOG012
#Comment	
#Device	FireStingGO2_Pocket_Oxygen_Meter
#Firmware	3.37
#Unique_ID	24EB9B04575BA8F7
#Manufacturer	Pyro_Science_GmbH
#Settings	Sensor Code	Medium	Oxygen Units	Temperature	Salinity
#	XB7-537-209	Gas	%O2	Sensor	0.0 psu
#Calibration	Sensor Code	Calibrate Air	Calibrate 0%
#	XB7-537-209	29 Apr 2019	not cal.
#Adv. Settings	Temperature	Pressure	Salinity	Mode	LED Intensity	Amplification	Frequency
#	Sensor	Sensor	0 psu	default	10%	400x	4000 Hz
#Adv. Calibration	dphi0	dphi100	Temp0	Temp100	Pressure	Humidity	f	m	calFreq	tt	kt	bkgdAmp	bkgdDphi	useKsv	ksv	ft	mt	not used	PercentO2
#	53.000°	22.117°	20.00°C	11.22°C	1030 mbar	47%RH	0.804	0.122	4000 Hz	-0.056%/K	0.969%/K	0.30 mV	0.000°	0	0.017000/hPa	0.000000/K	-0.000303/K	0	20.95%O2
#
Data_Point	Date_Time(YYYY-MM-DD_hh:mm:ss)	Oxygen(%O2)	Warning 	Compensation_Temperature(°C)	Temperature(°C)	Air_Pressure(mbar)	Humidity(%RH)	Time(s)		Status	dphi(°)	Intensity(mV)	Ambient_Light(mV)	Case_Temperature(°C)
30	2019-04-29 14:51:39	3.568		17.22	17.22	1027.3	43.2	145		64	41.308	429.7	-13.9	17.95
31	2019-04-29 14:51:44	3.438		17.32	17.32	1027.3	43.3	150		64	41.625	432.6	-14.1	17.95
32	2019-04-29 14:51:49	3.326		17.37	17.37	1027.3	43.4	155		64	41.908	435.6	-13.9	17.94
33	2019-04-29 14:51:54	3.221		17.35	17.35	1027.3	43.5	160		64	42.182	438.2	-13.9	17.94
34	2019-04-29 14:51:59	3.120		17.24	17.24	1027.3	43.5	165		64	42.460	440.5	-14.1	17.94
35	2019-04-29 14:52:04	3.031		17.13	17.13	1027.3	43.5	170		64	42.707	443.0	-13.8	17.94
36	2019-04-29 14:52:09	2.942		17.03	17.03	1027.3	43.6	175		64	42.959	445.1	-13.9	17.93
37	2019-04-29 14:52:14	2.864		16.93	16.93	1027.3	43.6	180		64	43.181	447.2	-14.1	17.92
38	2019-04-29 14:52:19	2.786		16.82	16.82	1027.3	43.5	185		64	43.408	449.0	-13.9	17.91
39	2019-04-29 14:52:24	2.717		16.74	16.74	1027.3	43.5	190		64	43.609	450.9	-14.0	17.90
40	2019-04-29 14:52:29	2.646		16.69	16.69	1027.3	43.6	195		64	43.811	453.0	-13.8	17.89
41	2019-04-29 14:52:34	2.576		16.69	16.69	1027.2	43.6	200		64	44.011	454.9	-13.7	17.88
42	2019-04-29 14:52:39	2.511		16.66	16.66	1027.2	43.5	205		64	44.201	456.6	-13.8	17.88
43	2019-04-29 14:52:44	2.452		16.62	16.62	1027.3	43.4	210		64	44.376	458.1	-13.9	17.87
44	2019-04-29 14:52:49	2.396		16.61	16.61	1027.2	43.4	215		64	44.541	459.7	-13.9	17.86
45	2019-04-29 14:52:54	2.340		16.65	16.65	1027.2	43.3	220		64	44.703	461.5	-14.0	17.84
46	2019-04-29 14:52:59	2.288		16.69	16.69	1027.2	43.4	225		64	44.854	463.2	-13.8	17.84
47	2019-04-29 14:53:04	2.242		16.71	16.71	1027.2	43.3	230		64	44.991	464.4	-13.8	17.84
48	2019-04-29 14:53:09	2.192		16.75	16.75	1027.3	43.4	235		64	45.137	465.9	-14.0	17.83
49	2019-04-29 14:53:14	2.146		16.78	16.78	1027.3	43.5	240		64	45.274	466.9	-14.4	17.82
50	2019-04-29 14:53:19	2.102		16.81	16.81	1027.2	43.4	245		64	45.408	467.9	-14.1	17.81
51	2019-04-29 14:53:24	2.060		16.82	16.82	1027.2	43.4	250		64	45.535	469.2	-13.9	17.80
52	2019-04-29 14:53:29	2.024		16.83	16.83	1027.3	43.4	255		64	45.644	470.4	-14.0	17.80
53	2019-04-29 14:53:34	1.986		16.85	16.85	1027.2	43.4	260		64	45.763	471.6	-14.2	17.79
54	2019-04-29 14:53:39	1.955		16.85	16.85	1027.3	43.4	265		64	45.861	472.1	-13.8	17.79
55	2019-04-29 14:53:44	1.919		16.89	16.89	1027.2	43.4	270		64	45.970	473.2	-14.2	17.78
56	2019-04-29 14:53:49	1.884		16.93	16.93	1027.2	43.5	275		64	46.077	474.4	-14.3	17.77
57	2019-04-29 14:53:54	1.852		16.96	16.96	1027.2	43.6	280		64	46.179	475.3	-14.0	17.77
58	2019-04-29 14:53:59	1.820		16.99	16.99	1027.2	43.8	285		64	46.279	476.1	-14.0	17.76
59	2019-04-29 14:54:04	1.790		17.05	17.05	1027.2	43.9	290		64	46.370	476.7	-14.2	17.75
60	2019-04-29 14:54:09	1.763		17.10	17.10	1027.2	43.8	295		64	46.452	477.5	-14.0	17.76
61	2019-04-29 14:54:14	1.738		17.16	17.16	1027.2	43.8	300		64	46.529	478.4	-14.0	17.75
62	2019-04-29 14:54:19	1.708		17.19	17.19	1027.2	44.0	305		64	46.627	479.0	-13.9	17.75
63	2019-04-29 14:54:24	1.686		17.21	17.21	1027.2	44.0	310		64	46.696	479.7	-14.2	17.75
64	2019-04-29 14:54:29	1.666		17.20	17.20	1027.2	43.9	315		64	46.765	480.8	-14.1	17.73
65	2019-04-29 14:54:34	1.641		17.22	17.22	1027.2	43.8	320		64	46.845	481.1	-13.9	17.73
66	2019-04-29 14:54:39	1.616		17.26	17.26	1027.2	43.8	325		64	46.923	482.0	-14.0	17.73
67	2019-04-29 14:54:44	1.597		17.29	17.29	1027.2	43.9	330		64	46.985	482.3	-13.8	17.73
68	2019-04-29 14:54:49	1.575		17.38	17.38	1027.2	43.8	335		64	47.054	482.9	-14.1	17.72
69	2019-04-29 14:54:54	1.553		17.49	17.49	1027.2	43.9	340		64	47.120	483.7	-14.0	17.72
70	2019-04-29 14:54:59	1.534		17.57	17.57	1027.2	43.9	345		64	47.179	484.1	-13.9	17.72
71	2019-04-29 14:55:04	1.515		17.65	17.65	1027.2	43.9	350		64	47.236	484.4	-14.1	17.72
72	2019-04-29 14:55:09	1.494		17.73	17.73	1027.2	43.9	355		64	47.304	485.2	-14.1	17.70
73	2019-04-29 14:55:14	1.479		17.75	17.75	1027.2	44.0	360		64	47.354	485.9	-14.0	17.70
74	2019-04-29 14:55:19	1.461		17.81	17.81	1027.3	43.9	365		64	47.408	486.2	-14.1	17.71
75	2019-04-29 14:55:24	1.446		17.85	17.85	1027.2	43.8	370		64	47.457	486.5	-14.0	17.70
76	2019-04-29 14:55:29	1.431		17.85	17.85	1027.2	43.7	375		64	47.508	486.9	-14.0	17.69
77	2019-04-29 14:55:34	1.414		17.89	17.89	1027.2	43.7	380		64	47.565	487.4	-14.0	17.69
78	2019-04-29 14:55:39	1.400		17.95	17.95	1027.2	43.6	385		64	47.610	487.9	-14.2	17.68
79	2019-04-29 14:55:44	1.383		18.00	18.00	1027.2	43.7	390		64	47.665	488.1	-14.0	17.67
80	2019-04-29 14:55:49	1.369		18.01	18.01	1027.2	43.8	395		64	47.714	488.4	-14.2	17.68
81	2019-04-29 14:55:54	1.357		18.00	18.00	1027.2	43.9	400		64	47.756	488.9	-13.9	17.68
82	2019-04-29 14:55:59	1.347		17.91	17.91	1027.2	43.9	405		64	47.795	489.4	-14.0	17.68
83	2019-04-29 14:56:04	1.336		17.81	17.81	1027.2	44.1	410		64	47.840	489.7	-14.1	17.68
84	2019-04-29 14:56:09	1.454		17.68	17.68	1027.2	44.1	415		64	47.442	486.0	1.8	17.68
85	2019-04-29 14:56:14	3.200		17.58	17.58	1027.2	44.4	420		64	42.216	431.2	-1.6	17.67
86	2019-04-29 14:56:19	4.697		17.50	17.50	1027.1	44.4	425		64	38.663	394.6	-2.1	17.66
87	2019-04-29 14:56:24	6.045		17.44	17.44	1027.2	44.2	430		64	36.000	367.2	-1.9	17.67
88	2019-04-29 14:56:29	7.291		17.41	17.41	1027.1	44.0	435		64	33.887	345.2	-2.0	17.65
89	2019-04-29 14:56:34	8.445		17.39	17.39	1027.2	43.8	440		64	32.167	327.4	-1.9	17.65
90	2019-04-29 14:56:39	9.497		17.40	17.40	1027.3	43.6	445		64	30.763	312.7	-2.2	17.65
91	2019-04-29 14:56:44	10.486		17.43	17.43	1027.1	43.6	450		64	29.568	300.3	-1.5	17.64
92	2019-04-29 14:56:49	11.342		17.46	17.46	1027.2	43.5	455		64	28.612	289.8	-1.9	17.63
93	2019-04-29 14:56:54	12.147		17.53	17.53	1027.2	43.5	460		64	27.771	281.1	-1.5	17.63
94	2019-04-29 14:56:59	12.877		17.60	17.60	1027.2	43.5	465		64	27.055	273.2	-1.6	17.63
95	2019-04-29 14:57:04	13.537		17.65	17.65	1027.2	43.5	470		64	26.444	266.9	-0.7	17.63
96	2019-04-29 14:57:09	14.127		17.74	17.74	1027.1	43.5	475		64	25.920	261.2	-0.0	17.63
97	2019-04-29 14:57:14	14.685		17.78	17.78	1027.2	43.6	480		64	25.447	256.1	0.3	17.62
98	2019-04-29 14:57:19	15.182		17.80	17.80	1027.2	43.6	485		64	25.046	251.7	0.7	17.61
99	2019-04-29 14:57:24	15.642		17.82	17.82	1027.2	43.7	490		64	24.687	247.7	1.2	17.62
100	2019-04-29 14:57:29	16.066		17.83	17.83	1027.1	43.9	495		64	24.367	244.3	1.3	17.62
101	2019-04-29 14:57:34	16.442		17.77	17.77	1027.1	44.0	500		64	24.101	241.1	0.9	17.61
102	2019-04-29 14:57:39	16.829		17.68	17.68	1027.2	44.1	505		64	23.836	238.5	0.5	17.61
103	2019-04-29 14:57:44	17.182		17.59	17.59	1027.1	44.4	510		64	23.602	235.9	0.4	17.61
104	2019-04-29 14:57:49	17.472		17.50	17.50	1027.1	44.5	515		64	23.415	233.6	0.2	17.61
105	2019-04-29 14:57:54	17.748		17.47	17.47	1027.1	44.4	520		64	23.235	231.6	0.0	17.60
106	2019-04-29 14:57:59	17.990		17.41	17.41	1027.1	44.4	525		64	23.084	229.9	-0.0	17.60
107	2019-04-29 14:58:04	18.237		17.38	17.38	1027.2	44.4	530		64	22.928	228.3	0.0	17.61
108	2019-04-29 14:58:09	18.452		17.31	17.31	1027.1	44.4	535		64	22.799	226.6	-0.2	17.60
109	2019-04-29 14:58:14	18.660		17.21	17.21	1027.1	44.3	540		64	22.681	225.5	-0.1	17.59
110	2019-04-29 14:58:19	18.844		17.10	17.10	1027.1	44.3	545		64	22.579	224.3	-0.1	17.59
111	2019-04-29 14:58:24	19.011		17.03	17.03	1027.1	44.2	550		64	22.486	223.2	-0.2	17.58
112	2019-04-29 14:58:29	19.167		17.00	17.00	1027.1	44.2	555		64	22.395	222.1	-0.2	17.57
113	2019-04-29 14:58:34	19.310		17.01	17.01	1027.2	44.4	560		64	22.307	221.3	-0.2	17.58
114	2019-04-29 14:58:39	19.429		17.04	17.04	1027.1	44.5	565		64	22.233	220.4	-0.1	17.56
115	2019-04-29 14:58:44	19.545		17.09	17.09	1027.1	44.5	570		64	22.158	219.7	-0.2	17.55
116	2019-04-29 14:58:49	19.642		17.18	17.18	1027.1	44.5	575		64	22.090	218.9	-0.4	17.55
117	2019-04-29 14:58:54	19.686		17.27	17.27	1027.1	44.5	580		64	22.053	218.3	-0.4	17.55
118	2019-04-29 14:58:59	19.744		17.37	17.37	1027.1	44.5	585		64	22.007	217.7	-0.5	17.55
119	2019-04-29 14:59:04	19.830		17.44	17.44	1027.2	44.5	590		64	21.948	217.2	-0.9	17.54
120	2019-04-29 14:59:09	19.868		17.50	17.50	1027.1	44.5	595		64	21.919	216.7	-0.5	17.53
121	2019-04-29 14:59:14	19.902		17.60	17.60	1027.1	44.4	600		64	21.888	216.5	-0.5	17.54
122	2019-04-29 14:59:19	19.903		17.68	17.68	1027.2	44.2	605		64	21.877	216.1	-0.4	17.55
123	2019-04-29 14:59:24	19.913		17.80	17.80	1027.1	44.2	610		64	21.858	215.3	-0.6	17.54
124	2019-04-29 14:59:29	19.931		17.90	17.90	1027.1	44.1	615		64	21.836	215.1	0.5	17.55
125	2019-04-29 14:59:34	19.933		18.01	18.01	1027.1	44.2	620		64	21.821	214.7	2.4	17.54
126	2019-04-29 14:59:39	19.956		18.15	18.15	1027.1	44.2	625		64	21.792	214.5	1.9	17.54
127	2019-04-29 14:59:44	19.958		18.27	18.27	1027.2	44.3	630		64	21.776	214.3	0.2	17.54
128	2019-04-29 14:59:49	19.962		18.37	18.37	1027.1	44.4	635		64	21.763	214.0	-0.3	17.53
129	2019-04-29 14:59:54	19.977		18.46	18.46	1027.2	44.3	640		64	21.743	213.8	-0.5	17.53
130	2019-04-29 14:59:59	19.946		18.55	18.55	1027.1	44.3	645		64	21.750	212.1	1.9	17.54
131	2019-04-29 15:00:04	20.040		18.05	18.05	1027.1	44.4	650		64	21.756	211.0	2.2	17.53
132	2019-04-29 15:00:09	20.247		17.19	17.19	1027.1	44.4	655		64	21.739	211.3	2.4	17.53
133	2019-04-29 15:00:14	20.386		16.34	16.34	1027.2	44.5	660		64	21.761	211.4	2.1	17.53
134	2019-04-29 15:00:19	20.517		15.78	15.78	1027.1	44.5	665		64	21.756	211.2	2.1	17.53
135	2019-04-29 15:00:24	20.557		15.39	15.39	1027.1	44.6	670		64	21.780	206.8	-3.5	17.53
136	2019-04-29 15:00:29	20.537		15.12	15.12	1027.0	44.7	675		64	21.825	175.5	-9.1	17.52
137	2019-04-29 15:00:34	20.563		14.97	14.97	1027.1	44.8	680		64	21.827	179.1	-9.4	17.53
138	2019-04-29 15:00:39	20.557		14.89	14.89	1027.1	44.9	685		64	21.840	181.3	-9.1	17.53
139	2019-04-29 15:00:44	20.627		15.09	15.09	1027.2	44.9	690		64	21.776	216.3	-8.0	17.53
140	2019-04-29 15:00:49	20.561		15.37	15.37	1027.0	44.9	695		64	21.781	216.6	-5.3	17.53
