#Log_File	LOG068
#Comment	
#Device	FireStingGO2_Pocket_Oxygen_Meter
#Firmware	3.37
#Unique_ID	24EB9B04575BA8F7
#Manufacturer	Pyro_Science_GmbH
#Settings	Sensor Code	Medium	Oxygen Units	Temperature	Salinity
#	XB7-537-209	Gas	%O2	Sensor	0.0 psu
#Calibration	Sensor Code	Calibrate Air	Calibrate 0%
#	XB7-537-209	29 Apr 2019	not cal.
#Adv. Settings	Temperature	Pressure	Salinity	Mode	LED Intensity	Amplification	Frequency
#	Sensor	Sensor	0 psu	default	10%	400x	4000 Hz
#Adv. Calibration	dphi0	dphi100	Temp0	Temp100	Pressure	Humidity	f	m	calFreq	tt	kt	bkgdAmp	bkgdDphi	useKsv	ksv	ft	mt	not used	PercentO2
#	53.000°	22.117°	20.00°C	11.22°C	1030 mbar	47%RH	0.804	0.122	4000 Hz	-0.056%/K	0.969%/K	0.30 mV	0.000°	0	0.017000/hPa	0.000000/K	-0.000303/K	0	20.95%O2
#
Data_Point	Date_Time(YYYY-MM-DD_hh:mm:ss)	Oxygen(%O2)	Warning 	Compensation_Temperature(°C)	Temperature(°C)	Air_Pressure(mbar)	Humidity(%RH)	Time(s)		Status	dphi(°)	Intensity(mV)	Ambient_Light(mV)	Case_Temperature(°C)
1	2019-07-09 10:33:42	20.506		24.03	24.03	1018.2	58.8	0		64	20.918	169.5	-5.4	29.40
2	2019-07-09 10:33:44	20.523		24.03	24.03	1018.2	58.9	2		64	20.908	169.9	-4.3	29.40
3	2019-07-09 10:33:46	20.550		24.04	24.04	1018.2	58.8	4		64	20.893	170.0	-2.8	29.40
4	2019-07-09 10:33:48	20.558		24.03	24.03	1018.1	58.6	6		64	20.891	150.5	-7.2	29.40
5	2019-07-09 10:33:50	20.545		24.04	24.04	1018.2	58.5	8		64	20.895	163.8	-10.9	29.41
6	2019-07-09 10:33:52	20.292		24.06	24.06	1018.2	58.3	10		64	21.033	164.7	-13.9	29.41
7	2019-07-09 10:33:54	18.710		24.06	24.06	1018.2	58.2	12		64	21.957	172.0	-13.9	29.41
8	2019-07-09 10:33:56	18.073		24.09	24.09	1018.2	58.2	14		64	22.352	178.4	-7.0	29.40
9	2019-07-09 10:33:58	17.713		24.16	24.16	1018.2	58.3	16		64	22.577	179.8	-10.7	29.41
10	2019-07-09 10:34:00	16.989		24.19	24.19	1018.2	58.4	18		64	23.058	183.5	-13.6	29.41
11	2019-07-09 10:34:02	16.123		24.21	24.21	1018.1	58.4	20		64	23.669	186.4	-13.7	29.40
12	2019-07-09 10:34:04	15.327		24.24	24.24	1018.2	58.6	22		64	24.262	191.6	-13.7	29.40
13	2019-07-09 10:34:06	14.776		24.23	24.23	1018.1	58.7	24		64	24.698	194.4	-13.6	29.40
14	2019-07-09 10:34:08	14.383		24.22	24.22	1018.2	58.7	26		64	25.018	194.2	-14.0	29.39
15	2019-07-09 10:34:10	14.054		24.22	24.22	1018.2	58.7	28		64	25.296	195.6	-13.9	29.40
16	2019-07-09 10:34:12	13.750		24.21	24.21	1018.1	58.7	30		64	25.558	211.2	-13.9	29.40
17	2019-07-09 10:34:14	13.457		24.19	24.19	1018.2	58.8	32		64	25.818	208.8	-13.8	29.41
18	2019-07-09 10:34:16	13.201		24.20	24.20	1018.1	58.7	34		64	26.047	212.0	-13.9	29.40
19	2019-07-09 10:34:18	12.956		24.21	24.21	1018.1	58.7	36		64	26.272	209.6	-13.8	29.40
20	2019-07-09 10:34:20	12.744		24.24	24.24	1018.1	58.7	38		64	26.467	216.3	-14.0	29.41
21	2019-07-09 10:34:22	12.531		24.25	24.25	1018.1	58.6	40		64	26.668	219.2	-13.6	29.40
22	2019-07-09 10:34:24	12.319		24.27	24.27	1018.1	58.6	42		64	26.871	220.9	-13.7	29.39
23	2019-07-09 10:34:26	12.097		24.30	24.30	1018.1	58.4	44		64	27.087	222.4	-13.7	29.40
24	2019-07-09 10:34:28	11.893		24.31	24.31	1018.1	58.3	46		64	27.292	223.9	-13.7	29.40
25	2019-07-09 10:34:30	11.731		24.28	24.28	1018.2	58.3	48		64	27.459	226.0	-13.7	29.40
26	2019-07-09 10:34:32	11.541		24.26	24.26	1018.1	58.4	50		64	27.659	227.7	-13.7	29.39
27	2019-07-09 10:34:34	11.356		24.23	24.23	1018.1	58.6	52		64	27.858	229.2	-13.6	29.40
28	2019-07-09 10:34:36	11.192		24.22	24.22	1018.1	59.2	54		64	28.035	231.0	-13.8	29.40
29	2019-07-09 10:34:38	11.035		24.21	24.21	1018.1	59.2	56		64	28.207	232.2	-13.9	29.41
30	2019-07-09 10:34:40	10.871		24.21	24.21	1018.2	59.3	58		64	28.387	233.6	-13.7	29.41
31	2019-07-09 10:34:42	10.718		24.22	24.22	1018.2	59.4	60		64	28.557	235.2	-13.9	29.40
32	2019-07-09 10:34:44	10.561		24.21	24.21	1018.2	59.2	62		64	28.736	236.7	-13.9	29.40
33	2019-07-09 10:34:46	10.411		24.20	24.20	1018.1	59.0	64		64	28.910	238.1	-13.8	29.41
34	2019-07-09 10:34:48	10.265		24.23	24.23	1018.1	58.9	66		64	29.077	239.9	-13.7	29.41
35	2019-07-09 10:34:50	10.119		24.23	24.23	1018.2	58.9	68		64	29.249	242.0	-13.6	29.39
36	2019-07-09 10:34:52	9.990		24.22	24.22	1018.2	58.9	70		64	29.406	242.5	-13.8	29.40
37	2019-07-09 10:34:54	9.857		24.21	24.21	1018.1	58.7	72		64	29.569	242.5	-13.5	29.41
38	2019-07-09 10:34:56	9.727		24.21	24.21	1018.1	58.6	74		64	29.728	246.0	-13.4	29.40
39	2019-07-09 10:34:58	9.597		24.20	24.20	1018.1	58.6	76		64	29.892	247.0	-13.6	29.40
40	2019-07-09 10:35:00	9.468		24.21	24.21	1018.1	58.7	78		64	30.054	247.0	-13.8	29.40
41	2019-07-09 10:35:02	9.343		24.21	24.21	1018.2	58.7	80		64	30.212	248.9	-13.8	29.39
42	2019-07-09 10:35:04	9.221		24.20	24.20	1018.2	58.7	82		64	30.370	249.9	-13.7	29.40
43	2019-07-09 10:35:06	9.110		24.20	24.20	1018.2	58.5	84		64	30.516	251.7	-13.5	29.39
44	2019-07-09 10:35:08	8.998		24.19	24.19	1018.1	58.4	86		64	30.665	252.3	-13.7	29.40
45	2019-07-09 10:35:10	8.875		24.19	24.19	1018.1	58.5	88		64	30.831	254.0	-13.8	29.40
46	2019-07-09 10:35:12	8.768		24.18	24.18	1018.2	58.5	90		64	30.975	255.7	-13.7	29.40
47	2019-07-09 10:35:14	8.651		24.17	24.17	1018.1	58.5	92		64	31.139	256.8	-13.7	29.40
48	2019-07-09 10:35:16	8.552		24.15	24.15	1018.1	58.7	94		64	31.278	258.0	-13.8	29.39
49	2019-07-09 10:35:18	8.446		24.14	24.14	1018.2	58.6	96		64	31.427	259.4	-13.7	29.39
50	2019-07-09 10:35:20	8.340		24.13	24.13	1018.2	58.7	98		64	31.579	260.9	-14.0	29.39
51	2019-07-09 10:35:22	8.230		24.13	24.13	1018.1	58.9	100		64	31.738	261.1	-13.7	29.40
52	2019-07-09 10:35:24	8.134		24.12	24.12	1018.1	59.1	102		64	31.876	262.5	-13.8	29.39
53	2019-07-09 10:35:26	8.033		24.10	24.10	1018.1	59.5	104		64	32.026	265.1	-13.9	29.40
54	2019-07-09 10:35:28	7.935		24.11	24.11	1018.2	59.4	106		64	32.171	265.7	-13.9	29.39
55	2019-07-09 10:35:30	7.840		24.10	24.10	1018.1	59.5	108		64	32.315	266.8	-13.8	29.40
56	2019-07-09 10:35:32	7.753		24.09	24.09	1018.1	59.7	110		64	32.447	269.0	-13.9	29.39
57	2019-07-09 10:35:34	7.654		24.08	24.08	1018.1	59.7	112		64	32.598	270.6	-13.6	29.38
58	2019-07-09 10:35:36	7.558		24.09	24.09	1018.2	59.6	114		64	32.745	271.5	-13.7	29.39
59	2019-07-09 10:35:38	7.469		24.08	24.08	1018.1	59.5	116		64	32.885	273.1	-13.7	29.39
60	2019-07-09 10:35:40	7.367		24.07	24.07	1018.1	59.8	118		64	33.048	274.0	-13.7	29.39
61	2019-07-09 10:35:42	7.286		24.06	24.06	1018.1	59.8	120		64	33.177	274.9	-14.0	29.38
62	2019-07-09 10:35:44	7.187		24.07	24.07	1018.1	59.7	122		64	33.334	275.3	-13.7	29.38
63	2019-07-09 10:35:46	7.101		24.07	24.07	1018.1	59.7	124		64	33.474	277.0	-13.9	29.38
64	2019-07-09 10:35:48	7.014		24.06	24.06	1018.1	59.7	126		64	33.619	277.7	-13.6	29.38
65	2019-07-09 10:35:50	6.930		24.06	24.06	1018.1	59.7	128		64	33.757	278.8	-13.7	29.38
66	2019-07-09 10:35:52	6.843		24.06	24.06	1018.1	59.6	130		64	33.903	278.5	-13.7	29.38
67	2019-07-09 10:35:54	6.753		24.05	24.05	1018.1	59.6	132		64	34.055	282.5	-13.7	29.38
68	2019-07-09 10:35:56	6.670		24.04	24.04	1018.1	59.5	134		64	34.198	276.8	-13.8	29.37
69	2019-07-09 10:35:58	6.582		24.07	24.07	1018.1	59.5	136		64	34.347	277.3	-14.0	29.38
70	2019-07-09 10:36:00	6.494		24.08	24.08	1018.1	59.6	138		64	34.498	278.4	-13.9	29.38
71	2019-07-09 10:36:02	6.406		24.08	24.08	1018.1	59.6	140		64	34.654	278.2	-13.8	29.38
72	2019-07-09 10:36:04	6.330		24.06	24.06	1018.1	59.6	142		64	34.791	280.0	-13.6	29.37
73	2019-07-09 10:36:06	6.248		24.08	24.08	1018.1	59.5	144		64	34.935	281.8	-13.7	29.37
74	2019-07-09 10:36:08	6.168		24.06	24.06	1018.1	59.5	146		64	35.082	283.0	-13.7	29.37
75	2019-07-09 10:36:10	6.082		24.06	24.06	1018.1	59.6	148		64	35.240	284.9	-13.8	29.36
76	2019-07-09 10:36:12	6.003		24.07	24.07	1018.1	59.5	150		64	35.384	286.0	-13.9	29.37
77	2019-07-09 10:36:14	5.922		24.08	24.08	1018.1	59.4	152		64	35.535	291.6	-13.8	29.37
78	2019-07-09 10:36:16	5.841		24.09	24.09	1018.1	59.4	154		64	35.686	294.0	-14.0	29.36
79	2019-07-09 10:36:18	5.765		24.10	24.10	1018.2	59.4	156		64	35.828	297.2	-13.9	29.36
80	2019-07-09 10:36:20	5.695		24.07	24.07	1018.1	59.4	158		64	35.968	291.4	-13.6	29.35
81	2019-07-09 10:36:22	5.623		24.05	24.05	1018.1	59.5	160		64	36.108	292.6	-13.7	29.35
82	2019-07-09 10:36:24	5.548		24.04	24.04	1018.1	59.7	162		64	36.258	297.7	-13.6	29.36
83	2019-07-09 10:36:26	5.477		24.06	24.06	1018.1	59.7	164		64	36.394	302.6	-13.6	29.35
84	2019-07-09 10:36:28	5.397		24.05	24.05	1018.1	59.5	166		64	36.555	303.7	-13.7	29.35
85	2019-07-09 10:36:30	5.332		24.05	24.05	1018.2	59.4	168		64	36.684	305.0	-13.7	29.35
86	2019-07-09 10:36:32	5.261		24.06	24.06	1018.1	59.4	170		64	36.828	307.8	-13.5	29.35
87	2019-07-09 10:36:34	5.199		24.09	24.09	1018.1	59.5	172		64	36.953	308.3	-13.7	29.33
88	2019-07-09 10:36:36	5.119		24.11	24.11	1018.1	59.7	174		64	37.115	309.1	-13.9	29.35
89	2019-07-09 10:36:38	5.050		24.12	24.12	1018.1	59.7	176		64	37.257	310.3	-14.0	29.35
90	2019-07-09 10:36:40	4.979		24.13	24.13	1018.1	59.7	178		64	37.406	311.8	-13.7	29.34
91	2019-07-09 10:36:42	4.904		24.15	24.15	1018.2	59.6	180		64	37.561	313.0	-13.6	29.34
92	2019-07-09 10:36:44	4.841		24.15	24.15	1018.1	59.5	182		64	37.698	314.0	-13.6	29.33
93	2019-07-09 10:36:46	4.769		24.15	24.15	1018.1	59.4	184		64	37.853	315.1	-13.8	29.34
94	2019-07-09 10:36:48	4.707		24.15	24.15	1018.1	59.5	186		64	37.988	316.5	-13.8	29.33
95	2019-07-09 10:36:50	4.643		24.13	24.13	1018.2	59.6	188		64	38.130	317.3	-13.8	29.34
96	2019-07-09 10:36:52	4.573		24.20	24.20	1018.1	59.5	190		64	38.278	318.9	-13.6	29.33
