#Log_File	LOG065
#Comment	
#Device	FireStingGO2_Pocket_Oxygen_Meter
#Firmware	3.37
#Unique_ID	24EB9B04575BA8F7
#Manufacturer	Pyro_Science_GmbH
#Settings	Sensor Code	Medium	Oxygen Units	Temperature	Salinity
#	XB7-537-209	Gas	%O2	Sensor	0.0 psu
#Calibration	Sensor Code	Calibrate Air	Calibrate 0%
#	XB7-537-209	29 Apr 2019	not cal.
#Adv. Settings	Temperature	Pressure	Salinity	Mode	LED Intensity	Amplification	Frequency
#	Sensor	Sensor	0 psu	default	10%	400x	4000 Hz
#Adv. Calibration	dphi0	dphi100	Temp0	Temp100	Pressure	Humidity	f	m	calFreq	tt	kt	bkgdAmp	bkgdDphi	useKsv	ksv	ft	mt	not used	PercentO2
#	53.000°	22.117°	20.00°C	11.22°C	1030 mbar	47%RH	0.804	0.122	4000 Hz	-0.056%/K	0.969%/K	0.30 mV	0.000°	0	0.017000/hPa	0.000000/K	-0.000303/K	0	20.95%O2
#
Data_Point	Date_Time(YYYY-MM-DD_hh:mm:ss)	Oxygen(%O2)	Warning 	Compensation_Temperature(°C)	Temperature(°C)	Air_Pressure(mbar)	Humidity(%RH)	Time(s)		Status	dphi(°)	Intensity(mV)	Ambient_Light(mV)	Case_Temperature(°C)
1	2019-07-09 10:14:36	20.600		23.40	23.40	1018.1	57.6	0		64	20.937	168.5	-6.7	30.25
2	2019-07-09 10:14:38	20.600		23.40	23.40	1018.1	57.6	2		64	20.936	167.7	-8.2	30.25
3	2019-07-09 10:14:40	20.364		23.41	23.41	1018.1	57.4	4		64	21.065	169.3	-13.9	30.26
4	2019-07-09 10:14:42	18.909		23.41	23.41	1018.2	57.2	6		64	21.907	171.0	-14.0	30.26
5	2019-07-09 10:14:44	17.528		23.41	23.41	1018.2	57.2	8		64	22.783	185.1	-13.9	30.26
6	2019-07-09 10:14:46	16.312		23.41	23.41	1018.1	57.4	10		64	23.625	185.7	-13.9	30.26
7	2019-07-09 10:14:48	15.305		23.41	23.41	1018.1	57.6	12		64	24.377	203.2	-13.8	30.26
8	2019-07-09 10:14:50	14.321		23.46	23.46	1018.1	57.7	14		64	25.161	211.2	-13.8	30.26
9	2019-07-09 10:14:52	13.463		23.47	23.47	1018.1	57.6	16		64	25.900	218.9	-13.9	30.26
10	2019-07-09 10:14:54	12.548		23.50	23.50	1018.1	57.8	18		64	26.743	225.6	-13.8	30.26
11	2019-07-09 10:14:56	11.919		23.50	23.50	1018.1	57.8	20		64	27.362	231.0	-13.9	30.25
12	2019-07-09 10:14:58	11.259		23.51	23.51	1018.1	57.8	22		64	28.048	237.4	-13.8	30.25
13	2019-07-09 10:15:00	10.630		23.51	23.51	1018.1	58.1	24		64	28.743	242.9	-13.9	30.26
14	2019-07-09 10:15:02	10.053		23.51	23.51	1018.1	57.8	26		64	29.416	249.2	-13.9	30.25
15	2019-07-09 10:15:04	9.517		23.51	23.51	1018.1	57.5	28		64	30.077	255.1	-13.9	30.25
16	2019-07-09 10:15:06	9.029		23.49	23.49	1018.1	57.5	30		64	30.711	260.8	-14.0	30.25
17	2019-07-09 10:15:08	8.564		23.49	23.49	1018.1	57.3	32		64	31.342	266.5	-13.9	30.25
18	2019-07-09 10:15:10	8.137		23.48	23.48	1018.1	57.2	34		64	31.950	272.0	-14.1	30.25
19	2019-07-09 10:15:12	7.743		23.49	23.49	1018.2	57.2	36		64	32.534	277.5	-13.9	30.24
20	2019-07-09 10:15:14	7.352		23.49	23.49	1018.2	57.1	38		64	33.141	283.2	-14.0	30.24
21	2019-07-09 10:15:16	6.998		23.49	23.49	1018.1	57.0	40		64	33.712	288.4	-13.8	30.24
22	2019-07-09 10:15:18	6.669		23.48	23.48	1018.1	57.0	42		64	34.268	290.6	-14.0	30.23
23	2019-07-09 10:15:20	6.363		23.49	23.49	1018.2	57.2	44		64	34.799	296.6	-13.8	30.24
24	2019-07-09 10:15:22	6.071		23.50	23.50	1018.1	57.1	46		64	35.327	301.4	-13.9	30.24
25	2019-07-09 10:15:24	5.793		23.50	23.50	1018.1	57.0	48		64	35.846	305.8	-13.7	30.24
26	2019-07-09 10:15:26	5.536		23.49	23.49	1018.1	57.0	50		64	36.344	311.0	-13.9	30.24
27	2019-07-09 10:15:28	5.297		23.49	23.49	1018.1	57.0	52		64	36.821	317.1	-13.8	30.23
28	2019-07-09 10:15:30	5.060		23.49	23.49	1018.1	56.9	54		64	37.306	320.8	-13.6	30.23
29	2019-07-09 10:15:32	4.843		23.50	23.50	1018.1	56.9	56		64	37.766	325.1	-13.8	30.22
30	2019-07-09 10:15:34	4.639		23.50	23.50	1018.1	57.1	58		64	38.209	328.9	-14.0	30.22
31	2019-07-09 10:15:36	4.449		23.51	23.51	1018.1	57.3	60		64	38.634	332.8	-14.0	30.22
32	2019-07-09 10:15:38	4.258		23.51	23.51	1018.1	57.3	62		64	39.069	336.5	-13.8	30.22
33	2019-07-09 10:15:40	4.083		23.52	23.52	1018.1	57.2	64		64	39.480	340.4	-13.9	30.22
34	2019-07-09 10:15:42	3.922		23.52	23.52	1018.1	57.0	66		64	39.866	344.4	-13.8	30.22
35	2019-07-09 10:15:44	3.768		23.52	23.52	1018.1	56.8	68		64	40.247	348.1	-13.8	30.21
36	2019-07-09 10:15:46	3.614		23.52	23.52	1018.1	56.7	70		64	40.632	351.2	-13.8	30.21
37	2019-07-09 10:15:48	3.472		23.52	23.52	1018.1	56.5	72		64	40.997	354.6	-14.1	30.21
38	2019-07-09 10:15:50	3.341		23.50	23.50	1018.1	56.5	74		64	41.343	356.9	-13.7	30.20
39	2019-07-09 10:15:52	3.209		23.50	23.50	1018.1	56.5	76		64	41.693	359.7	-14.0	30.20
40	2019-07-09 10:15:54	3.089		23.51	23.51	1018.0	56.4	78		64	42.021	362.6	-13.9	30.19
41	2019-07-09 10:15:56	2.971		23.52	23.52	1018.1	56.4	80		64	42.345	365.0	-13.9	30.18
42	2019-07-09 10:15:58	2.865		23.53	23.53	1018.1	56.3	82		64	42.643	367.3	-14.0	30.18
43	2019-07-09 10:16:00	2.756		23.53	23.53	1018.1	56.2	84		64	42.952	369.9	-13.7	30.18
44	2019-07-09 10:16:02	2.654		23.52	23.52	1018.1	56.2	86		64	43.249	373.1	-13.8	30.18
45	2019-07-09 10:16:04	2.566		23.51	23.51	1018.1	56.2	88		64	43.511	374.9	-14.1	30.18
46	2019-07-09 10:16:06	2.472		23.52	23.52	1018.1	56.2	90		64	43.789	376.4	-14.0	30.17
47	2019-07-09 10:16:08	2.390		23.52	23.52	1018.2	56.3	92		64	44.038	378.7	-13.9	30.17
48	2019-07-09 10:16:10	2.307		23.51	23.51	1018.2	56.4	94		64	44.295	380.1	-14.1	30.17
49	2019-07-09 10:16:12	2.227		23.49	23.49	1018.1	56.4	96		64	44.544	381.6	-13.9	30.17
50	2019-07-09 10:16:14	2.157		23.49	23.49	1018.1	56.3	98		64	44.765	383.3	-14.0	30.16
51	2019-07-09 10:16:16	2.082		23.49	23.49	1018.1	56.3	100		64	45.002	384.9	-14.1	30.16
52	2019-07-09 10:16:18	2.013		23.49	23.49	1018.1	56.2	102		64	45.225	384.8	-13.7	30.15
53	2019-07-09 10:16:20	1.947		23.49	23.49	1018.1	56.2	104		64	45.439	387.5	-14.1	30.15
54	2019-07-09 10:16:22	1.888		23.51	23.51	1018.1	56.0	106		64	45.630	389.3	-14.1	30.15
55	2019-07-09 10:16:24	1.826		23.59	23.59	1018.1	55.9	108		64	45.828	391.5	-14.0	30.14
