#Log_File	LOG045
#Comment	
#Device	FireStingGO2_Pocket_Oxygen_Meter
#Firmware	3.37
#Unique_ID	24EB9B04575BA8F7
#Manufacturer	Pyro_Science_GmbH
#Settings	Sensor Code	Medium	Oxygen Units	Temperature	Salinity
#	XB7-537-209	Gas	%O2	Sensor	0.0 psu
#Calibration	Sensor Code	Calibrate Air	Calibrate 0%
#	XB7-537-209	29 Apr 2019	not cal.
#Adv. Settings	Temperature	Pressure	Salinity	Mode	LED Intensity	Amplification	Frequency
#	Sensor	Sensor	0 psu	default	10%	400x	4000 Hz
#Adv. Calibration	dphi0	dphi100	Temp0	Temp100	Pressure	Humidity	f	m	calFreq	tt	kt	bkgdAmp	bkgdDphi	useKsv	ksv	ft	mt	not used	PercentO2
#	53.000°	22.117°	20.00°C	11.22°C	1030 mbar	47%RH	0.804	0.122	4000 Hz	-0.056%/K	0.969%/K	0.30 mV	0.000°	0	0.017000/hPa	0.000000/K	-0.000303/K	0	20.95%O2
#
Data_Point	Date_Time(YYYY-MM-DD_hh:mm:ss)	Oxygen(%O2)	Warning 	Compensation_Temperature(°C)	Temperature(°C)	Air_Pressure(mbar)	Humidity(%RH)	Time(s)		Status	dphi(°)	Intensity(mV)	Ambient_Light(mV)	Case_Temperature(°C)
25	2019-07-03 11:29:36	8.746		27.76	27.76	1012.4	63.7	48		64	30.645	280.2	-13.8	30.22
26	2019-07-03 11:29:38	8.493		27.80	27.80	1012.4	63.7	50		64	30.991	283.6	-13.6	30.22
27	2019-07-03 11:29:40	8.260		27.84	27.84	1012.5	63.7	52		64	31.316	286.8	-13.7	30.23
28	2019-07-03 11:29:42	8.052		27.91	27.91	1012.5	63.7	54		64	31.611	289.6	-13.9	30.23
29	2019-07-03 11:29:44	7.858		27.94	27.94	1012.4	63.7	56		64	31.897	292.4	-13.7	30.24
30	2019-07-03 11:29:46	7.685		27.96	27.96	1012.5	63.7	58		64	32.156	295.2	-14.0	30.24
31	2019-07-03 11:29:48	7.522		28.05	28.05	1012.4	63.8	60		64	32.398	297.5	-13.6	30.25
32	2019-07-03 11:29:50	7.379		28.08	28.08	1012.5	63.8	62		64	32.619	299.7	-13.8	30.25
33	2019-07-03 11:29:52	7.248		28.08	28.08	1012.5	63.7	64		64	32.829	301.8	-13.8	30.25
34	2019-07-03 11:29:54	7.133		28.09	28.09	1012.5	63.7	66		64	33.012	303.5	-13.9	30.25
35	2019-07-03 11:29:56	7.028		28.08	28.08	1012.5	63.6	68		64	33.186	305.1	-13.7	30.27
36	2019-07-03 11:29:58	6.943		28.07	28.07	1012.5	63.6	70		64	33.330	306.5	-13.8	30.27
37	2019-07-03 11:30:00	6.843		28.14	28.14	1012.4	63.6	72		64	33.489	307.9	-13.8	30.27
38	2019-07-03 11:30:02	6.770		28.24	28.24	1012.5	63.5	74		64	33.601	309.1	-13.8	30.28
39	2019-07-03 11:30:04	6.704		28.29	28.29	1012.4	63.3	76		64	33.710	310.3	-13.7	30.28
40	2019-07-03 11:30:06	6.644		28.33	28.33	1012.4	63.2	78		64	33.807	311.1	-13.8	30.28
41	2019-07-03 11:30:08	6.598		28.36	28.36	1012.5	63.1	80		64	33.884	311.9	-13.6	30.30
42	2019-07-03 11:30:10	6.558		28.36	28.36	1012.5	63.1	82		64	33.953	312.6	-13.9	30.30
43	2019-07-03 11:30:12	6.526		28.38	28.38	1012.4	63.1	84		64	34.006	313.0	-13.9	30.30
44	2019-07-03 11:30:14	6.493		28.44	28.44	1012.5	63.1	86		64	34.057	313.8	-13.6	30.32
45	2019-07-03 11:30:16	6.468		28.57	28.57	1012.4	63.1	88		64	34.087	314.1	-13.7	30.32
46	2019-07-03 11:30:18	6.450		28.68	28.68	1012.4	63.0	90		64	34.106	314.2	-13.9	30.33
47	2019-07-03 11:30:20	6.436		28.69	28.69	1012.5	62.8	92		64	34.129	314.4	-13.6	30.34
48	2019-07-03 11:30:22	6.436		28.69	28.69	1012.4	62.7	94		64	34.130	314.3	-13.7	30.34
49	2019-07-03 11:30:24	6.436		28.70	28.70	1012.4	62.7	96		64	34.130	314.4	-13.7	30.34
50	2019-07-03 11:30:26	6.438		28.65	28.65	1012.5	62.8	98		64	34.131	314.7	-13.7	30.35
51	2019-07-03 11:30:28	6.452		28.61	28.61	1012.5	62.8	100		64	34.111	314.3	-13.8	30.36
52	2019-07-03 11:30:30	6.470		28.56	28.56	1012.5	62.8	102		64	34.085	314.1	-13.6	30.37
53	2019-07-03 11:30:32	6.483		28.53	28.53	1012.5	62.8	104		64	34.065	313.8	-13.6	30.37
54	2019-07-03 11:30:34	6.497		28.52	28.52	1012.5	62.8	106		64	34.041	313.6	-13.5	30.37
55	2019-07-03 11:30:36	6.520		28.54	28.54	1012.5	62.8	108		64	33.999	313.4	-13.6	30.38
56	2019-07-03 11:30:38	6.535		28.63	28.63	1012.5	62.8	110		64	33.963	313.1	-13.7	30.39
57	2019-07-03 11:30:40	6.558		28.66	28.66	1012.5	62.9	112		64	33.919	312.5	-13.6	30.39
58	2019-07-03 11:30:42	6.583		28.75	28.75	1012.5	62.8	114		64	33.865	312.0	-13.9	30.40
59	2019-07-03 11:30:44	6.610		28.76	28.76	1012.5	62.7	116		64	33.817	311.6	-13.8	30.42
60	2019-07-03 11:30:46	6.643		28.76	28.76	1012.4	62.7	118		64	33.760	311.0	-13.5	30.43
61	2019-07-03 11:30:48	6.674		28.75	28.75	1012.4	62.6	120		64	33.709	310.5	-13.5	30.43
62	2019-07-03 11:30:50	6.702		28.76	28.76	1012.4	62.5	122		64	33.658	310.0	-13.7	30.43
63	2019-07-03 11:30:52	6.743		28.75	28.75	1012.4	62.3	124		64	33.589	309.5	-13.8	30.44
64	2019-07-03 11:30:54	6.779		28.73	28.73	1012.4	62.2	126		64	33.529	308.8	-13.8	30.45
65	2019-07-03 11:30:56	6.825		28.71	28.71	1012.4	62.2	128		64	33.455	308.1	-13.7	30.46
66	2019-07-03 11:30:58	6.860		28.68	28.68	1012.4	62.1	130		64	33.399	307.5	-13.6	30.47
67	2019-07-03 11:31:00	6.897		28.68	28.68	1012.5	62.2	132		64	33.335	306.8	-13.5	30.47
68	2019-07-03 11:31:02	6.948		28.67	28.67	1012.5	62.3	134		64	33.252	306.2	-13.6	30.48
69	2019-07-03 11:31:04	6.982		28.71	28.71	1012.4	62.4	136		64	33.192	305.5	-13.7	30.50
70	2019-07-03 11:31:06	7.018		28.75	28.75	1012.4	62.5	138		64	33.127	305.0	-13.7	30.50
71	2019-07-03 11:31:08	7.071		28.78	28.78	1012.5	62.6	140		64	33.035	304.3	-13.6	30.50
72	2019-07-03 11:31:10	7.116		28.76	28.76	1012.4	62.7	142		64	32.964	303.3	-13.6	30.51
73	2019-07-03 11:31:12	7.157		28.76	28.76	1012.5	62.8	144		64	32.897	302.9	-13.7	30.52
74	2019-07-03 11:31:14	7.198		28.74	28.74	1012.4	62.8	146		64	32.833	302.0	-13.6	30.52
75	2019-07-03 11:31:16	7.237		28.79	28.79	1012.5	62.8	148		64	32.763	301.3	-13.7	30.53
76	2019-07-03 11:31:18	7.283		28.77	28.77	1012.5	62.8	150		64	32.691	300.7	-13.5	30.54
77	2019-07-03 11:31:20	7.325		28.78	28.78	1012.4	62.8	152		64	32.625	299.9	-13.6	30.54
78	2019-07-03 11:31:22	7.382		28.75	28.75	1012.5	62.9	154		64	32.537	299.2	-13.7	30.54
79	2019-07-03 11:31:24	7.418		28.74	28.74	1012.5	62.9	156		64	32.481	298.6	-13.7	30.55
80	2019-07-03 11:31:26	7.465		28.71	28.71	1012.5	63.0	158		64	32.411	298.2	-13.9	30.55
81	2019-07-03 11:31:28	7.512		28.69	28.69	1012.5	63.0	160		64	32.339	297.3	-13.6	30.56
82	2019-07-03 11:31:30	7.559		28.65	28.65	1012.5	62.9	162		64	32.269	296.6	-13.5	30.57
83	2019-07-03 11:31:32	7.616		28.66	28.66	1012.4	62.9	164		64	32.181	296.0	-13.5	30.57
84	2019-07-03 11:31:34	7.647		28.67	28.67	1012.5	62.9	166		64	32.131	295.3	-13.6	30.58
85	2019-07-03 11:31:36	7.703		28.66	28.66	1012.4	62.9	168		64	32.047	294.6	-13.6	30.59
86	2019-07-03 11:31:38	7.742		28.64	28.64	1012.5	62.8	170		64	31.990	294.1	-13.5	30.59
87	2019-07-03 11:31:40	7.788		28.65	28.65	1012.4	62.7	172		64	31.920	293.2	-13.7	30.60
88	2019-07-03 11:31:42	7.833		28.63	28.63	1012.5	62.6	174		64	31.853	292.8	-13.6	30.60
89	2019-07-03 11:31:44	7.879		28.59	28.59	1012.5	62.7	176		64	31.789	292.1	-13.5	30.60
90	2019-07-03 11:31:46	7.922		28.58	28.58	1012.5	62.7	178		64	31.725	291.5	-13.6	30.61
91	2019-07-03 11:31:48	7.970		28.56	28.56	1012.5	62.7	180		64	31.657	291.0	-13.6	30.61
92	2019-07-03 11:31:50	8.010		28.55	28.55	1012.4	62.7	182		64	31.599	290.5	-13.6	30.61
93	2019-07-03 11:31:52	8.049		28.57	28.57	1012.5	62.8	184		64	31.538	289.7	-13.8	30.63
94	2019-07-03 11:31:54	8.089		28.60	28.60	1012.5	62.8	186		64	31.477	289.2	-13.6	30.62
95	2019-07-03 11:31:56	8.126		28.61	28.61	1012.5	62.9	188		64	31.421	288.6	-13.6	30.63
96	2019-07-03 11:31:58	8.168		28.61	28.61	1012.5	62.9	190		64	31.360	288.0	-13.7	30.63
97	2019-07-03 11:32:00	8.212		28.59	28.59	1012.4	62.9	192		64	31.299	287.3	-13.6	30.63
98	2019-07-03 11:32:02	8.254		28.57	28.57	1012.5	62.9	194		64	31.240	286.9	-13.6	30.63
99	2019-07-03 11:32:04	8.296		28.54	28.54	1012.4	62.9	196		64	31.183	286.2	-13.7	30.63
100	2019-07-03 11:32:06	8.340		28.53	28.53	1012.4	63.0	198		64	31.123	285.6	-13.6	30.64
101	2019-07-03 11:32:08	8.377		28.52	28.52	1012.5	63.1	200		64	31.070	285.0	-13.7	30.65
102	2019-07-03 11:32:10	8.415		28.53	28.53	1012.5	63.1	202		64	31.015	284.5	-13.6	30.65
103	2019-07-03 11:32:12	8.446		28.56	28.56	1012.5	63.1	204		64	30.968	283.8	-13.6	30.66
104	2019-07-03 11:32:14	8.489		28.57	28.57	1012.5	63.0	206		64	30.906	283.3	-13.6	30.66
105	2019-07-03 11:32:16	8.520		28.57	28.57	1012.5	63.0	208		64	30.862	282.7	-13.7	30.66
106	2019-07-03 11:32:18	8.568		28.55	28.55	1012.4	63.0	210		64	30.798	282.4	-13.8	30.67
107	2019-07-03 11:32:20	8.607		28.51	28.51	1012.4	63.0	212		64	30.749	281.8	-13.8	30.66
108	2019-07-03 11:32:22	8.645		28.49	28.49	1012.4	63.0	214		64	30.699	281.4	-13.9	30.67
109	2019-07-03 11:32:24	8.687		28.44	28.44	1012.5	63.0	216		64	30.647	280.9	-13.5	30.67
110	2019-07-03 11:32:26	8.726		28.39	28.39	1012.4	63.0	218		64	30.600	280.6	-13.7	30.67
111	2019-07-03 11:32:28	8.769		28.35	28.35	1012.5	62.9	220		64	30.544	279.9	-14.1	30.68
112	2019-07-03 11:32:30	8.800		28.36	28.36	1012.5	62.9	222		64	30.502	279.3	-13.9	30.68
113	2019-07-03 11:32:32	8.837		28.36	28.36	1012.4	63.0	224		64	30.452	278.9	-13.7	30.68
114	2019-07-03 11:32:34	8.862		28.33	28.33	1012.4	63.0	226		64	30.422	278.6	-13.9	30.68
115	2019-07-03 11:32:36	8.904		28.30	28.30	1012.5	63.0	228		64	30.369	278.0	-13.8	30.68
116	2019-07-03 11:32:38	8.937		28.30	28.30	1012.5	63.1	230		64	30.324	277.6	-13.7	30.69
117	2019-07-03 11:32:40	8.973		28.29	28.29	1012.5	63.1	232		64	30.277	277.2	-13.8	30.68
118	2019-07-03 11:32:42	9.008		28.24	28.24	1012.5	63.1	234		64	30.236	276.8	-13.7	30.69
119	2019-07-03 11:32:44	9.040		28.23	28.23	1012.5	63.0	236		64	30.194	276.0	-13.8	30.69
120	2019-07-03 11:32:46	9.076		28.21	28.21	1012.5	63.1	238		64	30.149	275.8	-13.8	30.70
121	2019-07-03 11:32:48	9.110		28.18	28.18	1012.4	63.1	240		64	30.109	275.4	-13.6	30.69
122	2019-07-03 11:32:50	9.152		28.16	28.16	1012.5	63.1	242		64	30.055	274.9	-13.7	30.70
123	2019-07-03 11:32:52	9.173		28.14	28.14	1012.5	63.0	244		64	30.030	274.5	-13.7	30.70
124	2019-07-03 11:32:54	9.210		28.12	28.12	1012.4	63.0	246		64	29.984	274.2	-13.8	30.70
125	2019-07-03 11:32:56	9.250		28.13	28.13	1012.4	63.0	248		64	29.931	273.8	-13.8	30.71
126	2019-07-03 11:32:58	9.274		28.16	28.16	1012.4	62.9	250		64	29.896	273.4	-13.9	30.71
127	2019-07-03 11:33:00	9.301		28.18	28.18	1012.5	62.9	252		64	29.860	273.0	-13.6	30.72
128	2019-07-03 11:33:02	9.343		28.20	28.20	1012.5	62.9	254		64	29.803	272.6	-13.7	30.72
129	2019-07-03 11:33:04	9.360		28.25	28.25	1012.5	62.9	256		64	29.775	272.2	-13.8	30.72
130	2019-07-03 11:33:06	9.389		28.24	28.24	1012.5	62.9	258		64	29.739	272.0	-13.8	30.72
131	2019-07-03 11:33:08	9.416		28.26	28.26	1012.4	62.9	260		64	29.704	271.5	-13.8	30.73
132	2019-07-03 11:33:10	9.450		28.30	28.30	1012.5	63.0	262		64	29.655	271.1	-13.7	30.73
133	2019-07-03 11:33:12	9.463		28.30	28.30	1012.5	63.0	264		64	29.638	270.7	-13.9	30.74
134	2019-07-03 11:33:14	9.502		28.30	28.30	1012.4	63.0	266		64	29.589	270.4	-13.8	30.74
135	2019-07-03 11:33:16	9.527		28.32	28.32	1012.5	63.0	268		64	29.555	270.1	-13.7	30.74
136	2019-07-03 11:33:18	9.554		28.36	28.36	1012.4	63.1	270		64	29.517	269.8	-13.6	30.75
137	2019-07-03 11:33:20	9.582		28.37	28.37	1012.4	63.1	272		64	29.480	269.3	-13.6	30.75
138	2019-07-03 11:33:22	9.598		28.42	28.42	1012.4	63.2	274		64	29.454	269.1	-13.5	30.76
139	2019-07-03 11:33:24	9.621		28.48	28.48	1012.5	63.2	276		64	29.417	268.7	-13.8	30.76
140	2019-07-03 11:33:26	9.659		28.48	28.48	1012.5	63.3	278		64	29.371	268.5	-13.8	30.77
141	2019-07-03 11:33:28	9.668		28.47	28.47	1012.5	63.3	280		64	29.361	267.9	-13.8	30.76
142	2019-07-03 11:33:30	9.702		28.48	28.48	1012.5	63.3	282		64	29.317	267.7	-13.9	30.78
143	2019-07-03 11:33:32	9.731		28.53	28.53	1012.4	63.3	284		64	29.276	267.5	-13.8	30.78
144	2019-07-03 11:33:34	9.759		28.53	28.53	1012.4	63.3	286		64	29.241	267.0	-13.9	30.79
145	2019-07-03 11:33:36	9.777		28.53	28.53	1012.4	63.4	288		64	29.219	266.7	-13.8	30.80
146	2019-07-03 11:33:38	9.786		28.60	28.60	1012.4	63.4	290		64	29.200	266.2	-13.6	30.80
147	2019-07-03 11:33:40	9.816		28.62	28.62	1012.5	63.5	292		64	29.161	266.2	-13.6	30.81
148	2019-07-03 11:33:42	9.835		28.65	28.65	1012.5	63.4	294		64	29.133	265.9	-13.9	30.83
149	2019-07-03 11:33:44	9.870		28.66	28.66	1012.5	63.5	296		64	29.089	265.5	-13.8	30.83
150	2019-07-03 11:33:46	9.898		28.66	28.66	1012.5	63.4	298		64	29.057	265.1	-13.7	30.82
151	2019-07-03 11:33:48	9.911		28.67	28.67	1012.5	63.4	300		64	29.039	264.8	-13.6	30.84
152	2019-07-03 11:33:50	9.930		28.70	28.70	1012.5	63.4	302		64	29.012	264.5	-13.7	30.84
153	2019-07-03 11:33:52	9.962		28.71	28.71	1012.4	63.3	304		64	28.974	264.5	-13.7	30.85
154	2019-07-03 11:33:54	9.973		28.73	28.73	1012.4	63.3	306		64	28.957	264.1	-13.7	30.85
155	2019-07-03 11:33:56	10.002		28.74	28.74	1012.4	63.3	308		64	28.922	263.7	-13.8	30.86
156	2019-07-03 11:33:58	10.026		28.74	28.74	1012.4	63.3	310		64	28.893	263.6	-13.6	30.87
157	2019-07-03 11:34:00	10.039		28.76	28.76	1012.5	63.2	312		64	28.874	263.2	-14.0	30.87
158	2019-07-03 11:34:02	10.068		28.78	28.78	1012.5	63.1	314		64	28.837	263.0	-13.8	30.88
159	2019-07-03 11:34:04	10.079		28.88	28.88	1012.4	63.2	316		64	28.813	262.7	-13.8	30.88
160	2019-07-03 11:34:06	10.085		28.97	28.97	1012.5	63.1	318		64	28.795	262.5	-13.8	30.90
161	2019-07-03 11:34:08	10.110		29.04	29.04	1012.5	63.1	320		64	28.756	262.0	-13.6	30.90
162	2019-07-03 11:34:10	10.124		29.15	29.15	1012.4	63.1	322		64	28.728	262.0	-13.5	30.91
163	2019-07-03 11:34:12	10.137		29.24	29.24	1012.4	63.1	324		64	28.702	261.6	-13.4	30.92
164	2019-07-03 11:34:14	10.159		29.30	29.30	1012.4	63.1	326		64	28.668	261.4	-13.6	30.93
165	2019-07-03 11:34:16	10.161		29.30	29.30	1012.5	63.2	328		64	28.666	261.1	-13.5	30.94
166	2019-07-03 11:34:18	10.203		29.25	29.25	1012.5	63.2	330		64	28.622	260.9	-13.7	30.95
167	2019-07-03 11:34:20	10.218		29.19	29.19	1012.5	63.0	332		64	28.610	260.6	-13.6	30.97
168	2019-07-03 11:34:22	10.245		29.16	29.16	1012.4	63.0	334		64	28.583	260.4	-13.6	30.96
169	2019-07-03 11:34:24	10.260		29.21	29.21	1012.5	63.0	336		64	28.559	260.0	-13.5	30.98
170	2019-07-03 11:34:26	10.269		29.31	29.31	1012.5	63.0	338		64	28.537	259.9	-13.7	30.98
171	2019-07-03 11:34:28	10.283		29.44	29.44	1012.5	63.0	340		64	28.505	259.7	-13.7	30.99
172	2019-07-03 11:34:30	10.287		29.51	29.51	1012.5	63.0	342		64	28.494	259.3	-13.6	31.01
173	2019-07-03 11:34:32	10.317		29.50	29.50	1012.4	63.0	344		64	28.460	259.1	-13.6	31.02
174	2019-07-03 11:34:34	10.333		29.49	29.49	1012.5	63.0	346		64	28.442	258.7	-13.7	31.02
175	2019-07-03 11:34:36	10.363		29.52	29.52	1012.5	63.0	348		64	28.403	258.5	-13.7	31.04
176	2019-07-03 11:34:38	10.386		29.58	29.58	1012.5	63.0	350		64	28.370	258.4	-13.8	31.04
177	2019-07-03 11:34:40	10.382		29.66	29.66	1012.4	63.0	352		64	28.366	258.0	-13.6	31.05
178	2019-07-03 11:34:42	10.396		29.69	29.69	1012.4	63.0	354		64	28.346	257.8	-13.7	31.07
179	2019-07-03 11:34:44	10.415		29.81	29.81	1012.4	63.1	356		64	28.311	257.6	-13.7	31.08
180	2019-07-03 11:34:46	10.423		29.91	29.91	1012.4	63.1	358		64	28.290	257.4	-13.7	31.09
181	2019-07-03 11:34:48	10.448		29.92	29.92	1012.5	63.1	360		64	28.259	257.1	-13.7	31.11
182	2019-07-03 11:34:50	10.458		29.94	29.94	1012.4	62.8	362		64	28.246	256.9	-13.6	31.12
183	2019-07-03 11:34:52	10.477		29.96	29.96	1012.5	62.8	364		64	28.220	256.6	-13.7	31.16
184	2019-07-03 11:34:54	10.492		29.97	29.97	1012.4	62.9	366		64	28.203	256.5	-13.5	31.17
185	2019-07-03 11:34:56	10.511		29.98	29.98	1012.5	62.8	368		64	28.180	256.3	-13.7	31.18
186	2019-07-03 11:34:58	10.543		29.91	29.91	1012.5	62.6	370		64	28.150	256.1	-13.7	31.19
187	2019-07-03 11:35:00	10.565		29.85	29.85	1012.5	62.4	372		64	28.132	255.7	-13.6	31.22
188	2019-07-03 11:35:02	10.593		29.83	29.83	1012.4	62.2	374		64	28.104	255.4	-13.7	31.23
189	2019-07-03 11:35:04	10.609		29.88	29.88	1012.4	62.0	376		64	28.081	255.2	-13.8	31.25
190	2019-07-03 11:35:06	10.605		30.01	30.01	1012.5	61.9	378		64	28.068	255.0	-13.6	31.26
191	2019-07-03 11:35:08	10.623		30.03	30.03	1012.4	61.8	380		64	28.047	254.6	-13.4	31.28
192	2019-07-03 11:35:10	10.636		30.13	30.13	1012.4	61.8	382		64	28.020	254.5	-13.4	31.29
193	2019-07-03 11:35:12	10.634		30.40	30.40	1012.4	61.8	384		64	27.992	254.3	-13.6	31.31
194	2019-07-03 11:35:14	10.626		30.65	30.65	1012.4	61.7	386		64	27.973	254.0	-13.6	31.33
195	2019-07-03 11:35:16	10.617		30.95	30.95	1012.4	61.7	388		64	27.948	253.7	-13.6	31.34
196	2019-07-03 11:35:18	10.592		31.36	31.36	1012.5	61.6	390		64	27.930	253.6	-13.4	31.36
197	2019-07-03 11:35:20	10.595		31.55	31.55	1012.5	61.6	392		64	27.905	253.2	-13.6	31.38
198	2019-07-03 11:35:22	10.604		31.64	31.64	1012.4	61.8	394		64	27.886	253.1	-13.6	31.40
199	2019-07-03 11:35:24	10.619		31.63	31.63	1012.4	61.8	396		64	27.869	252.8	-13.8	31.42
200	2019-07-03 11:35:26	10.633		31.66	31.66	1012.4	61.8	398		64	27.851	252.5	-13.6	31.43
201	2019-07-03 11:35:28	10.658		31.61	31.61	1012.4	61.7	400		64	27.828	252.3	-13.5	31.45
202	2019-07-03 11:35:30	10.669		31.59	31.59	1012.5	61.6	402		64	27.817	252.1	-13.6	31.48
203	2019-07-03 11:35:32	10.706		31.42	31.42	1012.5	61.6	404		64	27.795	251.8	-13.6	31.50
204	2019-07-03 11:35:34	10.737		31.34	31.34	1012.5	61.6	406		64	27.769	251.9	-13.6	31.52
205	2019-07-03 11:35:36	10.776		31.18	31.18	1012.4	61.5	408		64	27.744	251.6	-13.6	31.54
206	2019-07-03 11:35:38	10.789		31.20	31.20	1012.4	61.6	410		64	27.727	251.4	-13.6	31.56
207	2019-07-03 11:35:40	10.796		31.18	31.18	1012.4	61.5	412		64	27.721	251.1	-13.7	31.59
208	2019-07-03 11:35:42	10.835		31.08	31.08	1012.5	61.5	414		64	27.689	250.8	-13.8	31.60
209	2019-07-03 11:35:44	10.861		30.96	30.96	1012.4	61.4	416		64	27.675	250.5	-13.5	31.63
210	2019-07-03 11:35:46	10.892		30.83	30.83	1012.4	61.3	418		64	27.656	250.4	-13.7	31.65
211	2019-07-03 11:35:48	10.914		30.77	30.77	1012.4	61.2	420		64	27.637	250.5	-13.8	31.67
