#Log_File	LOG026
#Comment	
#Device	FireStingGO2_Pocket_Oxygen_Meter
#Firmware	3.37
#Unique_ID	24EB9B04575BA8F7
#Manufacturer	Pyro_Science_GmbH
#Settings	Sensor Code	Medium	Oxygen Units	Temperature	Salinity
#	XB7-537-209	Gas	%O2	Sensor	0.0 psu
#Calibration	Sensor Code	Calibrate Air	Calibrate 0%
#	XB7-537-209	29 Apr 2019	not cal.
#Adv. Settings	Temperature	Pressure	Salinity	Mode	LED Intensity	Amplification	Frequency
#	Sensor	Sensor	0 psu	default	10%	400x	4000 Hz
#Adv. Calibration	dphi0	dphi100	Temp0	Temp100	Pressure	Humidity	f	m	calFreq	tt	kt	bkgdAmp	bkgdDphi	useKsv	ksv	ft	mt	not used	PercentO2
#	53.000°	22.117°	20.00°C	11.22°C	1030 mbar	47%RH	0.804	0.122	4000 Hz	-0.056%/K	0.969%/K	0.30 mV	0.000°	0	0.017000/hPa	0.000000/K	-0.000303/K	0	20.95%O2
#
Data_Point	Date_Time(YYYY-MM-DD_hh:mm:ss)	Oxygen(%O2)	Warning 	Compensation_Temperature(°C)	Temperature(°C)	Air_Pressure(mbar)	Humidity(%RH)	Time(s)		Status	dphi(°)	Intensity(mV)	Ambient_Light(mV)	Case_Temperature(°C)
1	2019-04-30 12:19:34	20.151		22.22	22.22	1021.5	53.0	0		64	21.278	187.9	-4.8	25.13
2	2019-04-30 12:19:36	20.153		22.32	22.32	1021.5	53.0	2		64	21.266	188.3	-2.5	25.14
3	2019-04-30 12:19:38	20.144		22.39	22.39	1021.4	53.1	4		64	21.264	187.9	-4.6	25.15
4	2019-04-30 12:19:40	20.114		22.46	22.46	1021.5	53.1	6		64	21.272	185.0	-10.5	25.15
5	2019-04-30 12:19:42	19.876		22.53	22.53	1021.5	53.1	8		64	21.400	189.9	-13.8	25.15
6	2019-04-30 12:19:44	19.017		22.59	22.59	1021.4	53.1	10		64	21.897	194.9	-14.1	25.16
7	2019-04-30 12:19:46	18.184		22.62	22.62	1021.5	53.1	12		64	22.409	200.6	-13.9	25.17
8	2019-04-30 12:19:48	17.367		22.68	22.68	1021.5	53.1	14		64	22.936	205.4	-13.9	25.17
9	2019-04-30 12:19:50	16.669		22.74	22.74	1021.4	53.1	16		64	23.410	210.1	-14.0	25.19
10	2019-04-30 12:19:52	16.023		22.79	22.79	1021.5	53.1	18		64	23.869	214.4	-13.9	25.19
11	2019-04-30 12:19:54	15.436		22.80	22.80	1021.5	53.1	20		64	24.309	219.0	-13.8	25.20
