#Log_File	LOG067
#Comment	
#Device	FireStingGO2_Pocket_Oxygen_Meter
#Firmware	3.37
#Unique_ID	24EB9B04575BA8F7
#Manufacturer	Pyro_Science_GmbH
#Settings	Sensor Code	Medium	Oxygen Units	Temperature	Salinity
#	XB7-537-209	Gas	%O2	Sensor	0.0 psu
#Calibration	Sensor Code	Calibrate Air	Calibrate 0%
#	XB7-537-209	29 Apr 2019	not cal.
#Adv. Settings	Temperature	Pressure	Salinity	Mode	LED Intensity	Amplification	Frequency
#	Sensor	Sensor	0 psu	default	10%	400x	4000 Hz
#Adv. Calibration	dphi0	dphi100	Temp0	Temp100	Pressure	Humidity	f	m	calFreq	tt	kt	bkgdAmp	bkgdDphi	useKsv	ksv	ft	mt	not used	PercentO2
#	53.000°	22.117°	20.00°C	11.22°C	1030 mbar	47%RH	0.804	0.122	4000 Hz	-0.056%/K	0.969%/K	0.30 mV	0.000°	0	0.017000/hPa	0.000000/K	-0.000303/K	0	20.95%O2
#
Data_Point	Date_Time(YYYY-MM-DD_hh:mm:ss)	Oxygen(%O2)	Warning 	Compensation_Temperature(°C)	Temperature(°C)	Air_Pressure(mbar)	Humidity(%RH)	Time(s)		Status	dphi(°)	Intensity(mV)	Ambient_Light(mV)	Case_Temperature(°C)
72	2019-07-09 10:29:09	1.262		24.12	24.12	1018.1	58.3	142		64	47.768	389.2	-13.9	29.65
73	2019-07-09 10:29:11	1.248		24.10	24.10	1018.0	58.3	144		64	47.822	389.9	-13.9	29.64
74	2019-07-09 10:29:13	1.223		24.08	24.08	1018.1	58.2	146		64	47.912	389.2	-14.0	29.65
75	2019-07-09 10:29:15	1.208		24.04	24.04	1018.1	58.2	148		64	47.970	389.6	-13.9	29.65
76	2019-07-09 10:29:17	1.195		24.02	24.02	1018.1	58.1	150		64	48.021	389.3	-13.7	29.65
77	2019-07-09 10:29:19	1.176		24.01	24.01	1018.1	58.0	152		64	48.090	388.3	-14.0	29.65
78	2019-07-09 10:29:21	1.165		24.02	24.02	1018.1	57.8	154		64	48.130	389.7	-13.9	29.66
79	2019-07-09 10:29:23	1.144		24.00	24.00	1018.1	57.8	156		64	48.210	388.1	-13.9	29.66
80	2019-07-09 10:29:25	1.134		23.98	23.98	1018.1	57.6	158		64	48.249	390.7	-14.0	29.66
81	2019-07-09 10:29:27	1.126		23.94	23.94	1018.0	57.7	160		64	48.281	390.7	-13.9	29.66
82	2019-07-09 10:29:29	1.116		23.91	23.91	1018.1	57.7	162		64	48.320	390.7	-13.8	29.65
83	2019-07-09 10:29:31	1.107		23.88	23.88	1018.1	57.7	164		64	48.355	390.3	-13.9	29.67
84	2019-07-09 10:29:33	1.099		23.85	23.85	1018.0	57.6	166		64	48.388	390.4	-14.0	29.67
85	2019-07-09 10:29:35	1.085		23.81	23.81	1018.1	57.7	168		64	48.444	391.0	-14.0	29.66
86	2019-07-09 10:29:37	1.083		23.78	23.78	1018.1	57.7	170		64	48.453	391.4	-14.0	29.67
87	2019-07-09 10:29:39	1.071		23.75	23.75	1018.1	57.6	172		64	48.496	393.0	-13.7	29.68
88	2019-07-09 10:29:41	1.065		23.75	23.75	1018.1	57.6	174		64	48.521	392.2	-13.9	29.67
89	2019-07-09 10:29:43	1.057		23.73	23.73	1018.1	57.6	176		64	48.553	392.5	-14.0	29.67
90	2019-07-09 10:29:45	1.052		23.72	23.72	1018.1	57.6	178		64	48.572	390.8	-13.8	29.69
91	2019-07-09 10:29:47	1.044		23.71	23.71	1018.1	57.6	180		64	48.601	392.8	-14.0	29.68
92	2019-07-09 10:29:49	1.037		23.72	23.72	1018.1	57.5	182		64	48.628	393.7	-13.8	29.69
93	2019-07-09 10:29:51	1.033		23.70	23.70	1018.1	57.5	184		64	48.645	394.0	-13.9	29.68
94	2019-07-09 10:29:53	1.027		23.70	23.70	1018.0	57.4	186		64	48.670	392.6	-13.9	29.68
95	2019-07-09 10:29:55	1.020		23.69	23.69	1018.1	57.4	188		64	48.695	393.9	-14.0	29.67
96	2019-07-09 10:29:57	1.016		23.69	23.69	1018.1	57.4	190		64	48.711	393.0	-13.9	29.68
97	2019-07-09 10:29:59	1.007		23.68	23.68	1018.2	57.4	192		64	48.746	392.9	-14.1	29.68
98	2019-07-09 10:30:01	1.006		23.68	23.68	1018.1	57.4	194		64	48.748	392.8	-14.0	29.68
99	2019-07-09 10:30:03	1.000		23.69	23.69	1018.2	57.4	196		64	48.771	390.4	-14.0	29.68
100	2019-07-09 10:30:05	0.998		23.71	23.71	1018.1	57.4	198		64	48.777	393.9	-14.0	29.69
101	2019-07-09 10:30:07	0.994		23.71	23.71	1018.1	57.5	200		64	48.795	392.4	-13.7	29.68
102	2019-07-09 10:30:09	0.988		23.70	23.70	1018.1	57.5	202		64	48.816	393.0	-14.0	29.69
103	2019-07-09 10:30:11	0.985		23.70	23.70	1018.0	57.5	204		64	48.828	393.9	-14.0	29.68
104	2019-07-09 10:30:13	0.982		23.69	23.69	1018.1	57.5	206		64	48.840	396.5	-13.7	29.68
105	2019-07-09 10:30:15	0.980		23.71	23.71	1018.1	57.4	208		64	48.846	395.0	-14.1	29.69
106	2019-07-09 10:30:17	0.979		23.74	23.74	1018.1	57.5	210		64	48.850	395.1	-13.9	29.69
107	2019-07-09 10:30:19	0.972		23.75	23.75	1018.1	57.4	212		64	48.874	395.1	-13.8	29.69
108	2019-07-09 10:30:21	0.969		23.74	23.74	1018.1	57.3	214		64	48.889	398.1	-13.8	29.69
109	2019-07-09 10:30:23	0.966		23.74	23.74	1018.0	57.3	216		64	48.899	391.9	-13.9	29.68
110	2019-07-09 10:30:25	0.964		23.76	23.76	1018.1	57.4	218		64	48.904	395.4	-13.9	29.69
111	2019-07-09 10:30:27	0.963		23.78	23.78	1018.0	57.4	220		64	48.910	398.9	-13.8	29.68
112	2019-07-09 10:30:29	0.957		23.80	23.80	1018.1	57.6	222		64	48.930	398.7	-13.7	29.68
113	2019-07-09 10:30:31	0.956		23.83	23.83	1018.1	57.7	224		64	48.934	396.9	-14.0	29.68
