#Log_File	LOG011
#Comment	
#Device	FireStingGO2_Pocket_Oxygen_Meter
#Firmware	3.37
#Unique_ID	24EB9B04575BA8F7
#Manufacturer	Pyro_Science_GmbH
#Settings	Sensor Code	Medium	Oxygen Units	Temperature	Salinity
#	XB7-537-209	Gas	%O2	Sensor	0.0 psu
#Calibration	Sensor Code	Calibrate Air	Calibrate 0%
#	XB7-537-209	29 Apr 2019	not cal.
#Adv. Settings	Temperature	Pressure	Salinity	Mode	LED Intensity	Amplification	Frequency
#	Sensor	Sensor	0 psu	default	10%	400x	4000 Hz
#Adv. Calibration	dphi0	dphi100	Temp0	Temp100	Pressure	Humidity	f	m	calFreq	tt	kt	bkgdAmp	bkgdDphi	useKsv	ksv	ft	mt	not used	PercentO2
#	53.000°	22.117°	20.00°C	11.22°C	1030 mbar	47%RH	0.804	0.122	4000 Hz	-0.056%/K	0.969%/K	0.30 mV	0.000°	0	0.017000/hPa	0.000000/K	-0.000303/K	0	20.95%O2
#
Data_Point	Date_Time(YYYY-MM-DD_hh:mm:ss)	Oxygen(%O2)	Warning 	Compensation_Temperature(°C)	Temperature(°C)	Air_Pressure(mbar)	Humidity(%RH)	Time(s)		Status	dphi(°)	Intensity(mV)	Ambient_Light(mV)	Case_Temperature(°C)
25	2019-04-29 14:42:10	13.777		15.52	15.52	1027.7	42.3	120		64	26.499	228.6	-14.1	18.14
26	2019-04-29 14:42:15	13.703		15.64	15.64	1027.7	42.3	125		64	26.548	229.2	-14.1	18.13
27	2019-04-29 14:42:20	13.597		15.91	15.91	1027.8	42.4	130		64	26.607	229.7	-13.9	18.14
28	2019-04-29 14:42:25	13.488		16.06	16.06	1027.7	42.5	135		64	26.685	230.2	-14.1	18.13
29	2019-04-29 14:42:30	13.413		16.26	16.26	1027.8	42.7	140		64	26.726	230.7	-13.9	18.13
30	2019-04-29 14:42:35	13.365		16.18	16.18	1027.7	42.8	145		64	26.781	231.2	-14.1	18.13
31	2019-04-29 14:42:40	13.342		16.12	16.12	1027.7	42.9	150		64	26.810	231.7	-14.3	18.14
32	2019-04-29 14:42:45	13.273		16.19	16.19	1027.7	42.9	155		64	26.863	232.1	-14.3	18.13
33	2019-04-29 14:42:50	13.193		16.31	16.31	1027.7	43.0	160		64	26.921	232.3	-14.2	18.13
34	2019-04-29 14:42:55	13.183		16.19	16.19	1027.7	43.3	165		64	26.947	232.7	-14.0	18.13
35	2019-04-29 14:43:00	13.135		16.22	16.22	1027.7	43.4	170		64	26.987	233.1	-14.2	18.13
36	2019-04-29 14:43:05	13.112		16.23	16.23	1027.7	43.3	175		64	27.006	233.5	-14.2	18.13
37	2019-04-29 14:43:10	13.071		16.22	16.22	1027.7	43.3	180		64	27.046	233.8	-14.1	18.11
38	2019-04-29 14:43:15	13.052		16.15	16.15	1027.7	43.3	185		64	27.073	234.0	-14.0	18.13
39	2019-04-29 14:43:20	13.024		16.17	16.17	1027.7	43.4	190		64	27.096	234.2	-14.1	18.12
40	2019-04-29 14:43:25	12.982		16.20	16.20	1027.7	43.5	195		64	27.130	234.7	-14.1	18.12
41	2019-04-29 14:43:30	12.937		16.36	16.36	1027.7	43.5	200		64	27.151	234.8	-13.8	18.12
42	2019-04-29 14:43:35	12.909		16.44	16.44	1027.7	43.6	205		64	27.167	235.2	-14.0	18.13
43	2019-04-29 14:43:40	12.865		16.51	16.51	1027.7	43.5	210		64	27.199	235.4	-14.0	18.12
44	2019-04-29 14:43:45	12.833		16.56	16.56	1027.7	43.6	215		64	27.224	235.7	-14.1	18.13
45	2019-04-29 14:43:50	12.817		16.59	16.59	1027.7	43.7	220		64	27.234	235.9	-14.0	18.13
46	2019-04-29 14:43:55	12.775		16.66	16.66	1027.7	43.7	225		64	27.265	236.0	-13.8	18.12
47	2019-04-29 14:44:00	12.779		16.46	16.46	1027.8	43.6	230		64	27.286	236.2	-14.1	18.13
48	2019-04-29 14:44:05	12.781		16.34	16.34	1027.7	43.4	235		64	27.302	236.2	-13.9	18.11
49	2019-04-29 14:44:10	12.774		16.29	16.29	1027.7	43.3	240		64	27.314	236.5	-13.9	18.11
50	2019-04-29 14:44:15	12.796		16.15	16.15	1027.8	43.4	245		64	27.311	236.5	-13.9	18.11
51	2019-04-29 14:44:20	12.765		16.13	16.13	1027.7	43.4	250		64	27.344	236.6	-13.7	18.10
52	2019-04-29 14:44:25	12.751		16.15	16.15	1027.7	43.5	255		64	27.355	236.8	-13.7	18.10
53	2019-04-29 14:44:30	12.743		16.12	16.12	1027.8	43.4	260		64	27.366	237.0	-13.9	18.11
54	2019-04-29 14:44:35	12.719		16.16	16.16	1027.7	43.4	265		64	27.384	237.1	-13.8	18.10
55	2019-04-29 14:44:40	12.714		16.11	16.11	1027.7	43.6	270		64	27.395	237.2	-14.0	18.10
56	2019-04-29 14:44:45	12.723		15.97	15.97	1027.7	43.9	275		64	27.404	237.3	-14.1	18.10
57	2019-04-29 14:44:50	12.720		15.80	15.80	1027.7	43.8	280		64	27.429	237.4	-14.1	18.10
58	2019-04-29 14:44:55	12.721		15.82	15.82	1027.7	43.8	285		64	27.426	237.6	-13.8	18.10
59	2019-04-29 14:45:00	12.726		15.72	15.72	1027.7	43.7	290		64	27.435	237.6	-14.0	18.11
60	2019-04-29 14:45:05	12.696		15.73	15.73	1027.7	43.6	295		64	27.462	237.7	-14.0	18.10
61	2019-04-29 14:45:10	12.719		15.63	15.63	1027.7	43.5	300		64	27.453	237.9	-13.9	18.11
62	2019-04-29 14:45:15	12.743		15.40	15.40	1027.7	43.3	305		64	27.461	238.0	-14.0	18.11
63	2019-04-29 14:45:20	12.745		15.19	15.19	1027.7	43.0	310		64	27.486	237.9	-14.1	18.11
64	2019-04-29 14:45:25	12.759		15.11	15.11	1027.7	42.8	315		64	27.482	238.0	-13.8	18.10
65	2019-04-29 14:45:30	12.749		15.17	15.17	1027.7	42.6	320		64	27.485	238.1	-13.9	18.10
66	2019-04-29 14:45:35	12.722		15.30	15.30	1027.6	42.6	325		64	27.494	238.2	-14.0	18.09
67	2019-04-29 14:45:40	12.705		15.39	15.39	1027.7	42.6	330		64	27.499	238.1	-13.9	18.10
68	2019-04-29 14:45:45	12.654		15.59	15.59	1027.7	42.6	335		64	27.521	238.3	-13.9	18.10
69	2019-04-29 14:45:50	12.605		15.94	15.94	1027.7	42.7	340		64	27.522	238.5	-14.0	18.10
70	2019-04-29 14:45:55	12.565		16.27	16.27	1027.7	42.9	345		64	27.518	238.4	-13.9	18.10
71	2019-04-29 14:46:00	12.533		16.41	16.41	1027.7	43.1	350		64	27.531	238.4	-14.0	18.09
72	2019-04-29 14:46:05	12.549		16.26	16.26	1027.7	43.1	355		64	27.534	238.4	-14.1	18.09
73	2019-04-29 14:46:10	12.562		16.05	16.05	1027.6	43.1	360		64	27.549	238.5	-13.8	18.10
74	2019-04-29 14:46:15	12.548		16.07	16.07	1027.7	43.1	365		64	27.560	238.6	-13.9	18.09
75	2019-04-29 14:46:20	12.542		16.08	16.08	1027.7	43.2	370		64	27.565	238.6	-13.9	18.09
76	2019-04-29 14:46:25	12.558		16.03	16.03	1027.6	43.3	375		64	27.557	238.7	-13.9	18.09
77	2019-04-29 14:46:30	12.554		16.02	16.02	1027.6	43.3	380		64	27.562	238.8	-13.9	18.08
78	2019-04-29 14:46:35	12.539		16.05	16.05	1027.7	43.3	385		64	27.572	238.5	-13.9	18.08
79	2019-04-29 14:46:40	12.558		15.82	15.82	1027.6	43.3	390		64	27.583	238.4	-14.0	18.07
80	2019-04-29 14:46:45	12.492		15.59	15.59	1027.7	43.3	395		64	27.678	242.9	1.4	18.07
81	2019-04-29 14:46:50	13.475		15.61	15.61	1027.6	43.5	400		64	26.757	233.8	2.5	18.07
82	2019-04-29 14:46:55	14.127		15.79	15.79	1027.6	43.5	405		64	26.162	227.3	-0.1	18.06
83	2019-04-29 14:47:00	14.685		15.98	15.98	1027.6	43.5	410		64	25.671	225.2	-1.7	18.06
84	2019-04-29 14:47:05	15.192		16.16	16.16	1027.6	43.5	415		64	25.241	220.7	-8.5	18.05
