#Log_File	LOG025
#Comment	
#Device	FireStingGO2_Pocket_Oxygen_Meter
#Firmware	3.37
#Unique_ID	24EB9B04575BA8F7
#Manufacturer	Pyro_Science_GmbH
#Settings	Sensor Code	Medium	Oxygen Units	Temperature	Salinity
#	XB7-537-209	Gas	%O2	Sensor	0.0 psu
#Calibration	Sensor Code	Calibrate Air	Calibrate 0%
#	XB7-537-209	29 Apr 2019	not cal.
#Adv. Settings	Temperature	Pressure	Salinity	Mode	LED Intensity	Amplification	Frequency
#	Sensor	Sensor	0 psu	default	10%	400x	4000 Hz
#Adv. Calibration	dphi0	dphi100	Temp0	Temp100	Pressure	Humidity	f	m	calFreq	tt	kt	bkgdAmp	bkgdDphi	useKsv	ksv	ft	mt	not used	PercentO2
#	53.000°	22.117°	20.00°C	11.22°C	1030 mbar	47%RH	0.804	0.122	4000 Hz	-0.056%/K	0.969%/K	0.30 mV	0.000°	0	0.017000/hPa	0.000000/K	-0.000303/K	0	20.95%O2
#
Data_Point	Date_Time(YYYY-MM-DD_hh:mm:ss)	Oxygen(%O2)	Warning 	Compensation_Temperature(°C)	Temperature(°C)	Air_Pressure(mbar)	Humidity(%RH)	Time(s)		Status	dphi(°)	Intensity(mV)	Ambient_Light(mV)	Case_Temperature(°C)
26	2019-04-30 12:08:34	14.618		18.26	18.26	1021.6	53.4	50		64	25.507	232.8	-14.0	25.58
27	2019-04-30 12:08:36	14.517		18.24	18.24	1021.6	53.4	52		64	25.593	233.5	-14.1	25.57
28	2019-04-30 12:08:38	14.416		18.22	18.22	1021.5	53.4	54		64	25.680	234.4	-13.9	25.57
29	2019-04-30 12:08:40	14.338		18.21	18.21	1021.6	53.3	56		64	25.746	235.3	-14.0	25.56
30	2019-04-30 12:08:42	14.243		18.20	18.20	1021.6	53.3	58		64	25.828	236.0	-14.1	25.56
31	2019-04-30 12:08:44	14.166		18.18	18.18	1021.6	53.3	60		64	25.895	236.8	-14.0	25.56
32	2019-04-30 12:08:46	14.080		18.17	18.17	1021.6	53.3	62		64	25.969	237.6	-14.1	25.56
33	2019-04-30 12:08:48	13.993		18.16	18.16	1021.6	53.3	64		64	26.045	238.4	-13.8	25.55
34	2019-04-30 12:08:50	13.919		18.15	18.15	1021.6	53.3	66		64	26.110	239.0	-14.0	25.55
35	2019-04-30 12:08:52	13.835		18.14	18.14	1021.6	53.2	68		64	26.185	239.7	-13.7	25.54
36	2019-04-30 12:08:54	13.762		18.13	18.13	1021.6	53.2	70		64	26.249	240.4	-13.8	25.54
37	2019-04-30 12:08:56	13.709		18.12	18.12	1021.6	53.3	72		64	26.297	240.9	-14.0	25.53
38	2019-04-30 12:08:58	13.629		18.11	18.11	1021.7	53.2	74		64	26.369	241.5	-13.7	25.54
39	2019-04-30 12:09:00	13.585		18.10	18.10	1021.6	53.3	76		64	26.409	242.2	-14.1	25.52
40	2019-04-30 12:09:02	13.502		18.10	18.10	1021.6	53.3	78		64	26.484	242.9	-14.0	25.52
41	2019-04-30 12:09:04	13.438		18.10	18.10	1021.7	53.3	80		64	26.541	243.4	-14.0	25.51
42	2019-04-30 12:09:06	13.385		18.09	18.09	1021.6	53.3	82		64	26.590	244.2	-13.9	25.51
43	2019-04-30 12:09:08	13.322		18.08	18.08	1021.6	53.3	84		64	26.648	244.6	-14.0	25.50
44	2019-04-30 12:09:10	13.274		18.08	18.08	1021.6	53.3	86		64	26.693	245.1	-13.9	25.50
45	2019-04-30 12:09:12	13.223		18.08	18.08	1021.7	53.3	88		64	26.739	245.7	-13.8	25.50
46	2019-04-30 12:09:14	13.161		18.07	18.07	1021.6	53.3	90		64	26.796	246.2	-14.1	25.49
47	2019-04-30 12:09:16	13.113		18.07	18.07	1021.6	53.2	92		64	26.842	246.5	-13.9	25.48
48	2019-04-30 12:09:18	13.054		18.06	18.06	1021.6	53.2	94		64	26.898	247.1	-14.1	25.47
49	2019-04-30 12:09:20	13.005		18.06	18.06	1021.7	53.2	96		64	26.942	247.6	-14.0	25.47
50	2019-04-30 12:09:22	12.965		18.05	18.05	1021.6	53.2	98		64	26.981	247.9	-14.2	25.45
51	2019-04-30 12:09:24	12.913		18.04	18.04	1021.6	53.2	100		64	27.030	248.4	-14.1	25.46
52	2019-04-30 12:09:26	12.870		18.03	18.03	1021.6	53.2	102		64	27.072	248.9	-14.0	25.45
53	2019-04-30 12:09:28	12.836		18.03	18.03	1021.6	53.2	104		64	27.104	249.4	-13.8	25.44
54	2019-04-30 12:09:30	12.790		18.03	18.03	1021.6	53.2	106		64	27.149	249.7	-14.0	25.44
55	2019-04-30 12:09:32	12.744		18.02	18.02	1021.6	53.2	108		64	27.192	250.1	-13.9	25.43
56	2019-04-30 12:09:34	12.703		18.01	18.01	1021.6	53.3	110		64	27.232	250.6	-14.0	25.43
57	2019-04-30 12:09:36	12.661		18.01	18.01	1021.7	53.4	112		64	27.272	251.1	-13.9	25.42
58	2019-04-30 12:09:38	12.633		18.01	18.01	1021.6	53.4	114		64	27.299	251.5	-13.8	25.41
59	2019-04-30 12:09:40	12.590		18.01	18.01	1021.6	53.4	116		64	27.341	251.7	-13.9	25.40
60	2019-04-30 12:09:42	12.551		18.00	18.00	1021.6	53.4	118		64	27.379	252.2	-13.9	25.40
61	2019-04-30 12:09:44	12.522		18.00	18.00	1021.6	53.4	120		64	27.409	252.7	-13.8	25.38
62	2019-04-30 12:09:46	12.481		18.00	18.00	1021.5	53.4	122		64	27.449	252.9	-14.1	25.37
63	2019-04-30 12:09:48	12.435		17.99	17.99	1021.7	53.4	124		64	27.493	253.4	-13.9	25.37
64	2019-04-30 12:09:50	12.421		17.98	17.98	1021.6	53.4	126		64	27.509	253.8	-14.1	25.36
65	2019-04-30 12:09:52	12.372		17.98	17.98	1021.5	53.4	128		64	27.558	254.0	-13.8	25.36
66	2019-04-30 12:09:54	12.344		17.98	17.98	1021.7	53.4	130		64	27.584	254.4	-14.0	25.36
67	2019-04-30 12:09:56	12.309		17.98	17.98	1021.6	53.4	132		64	27.619	254.8	-13.9	25.34
68	2019-04-30 12:09:58	12.275		17.97	17.97	1021.6	53.4	134		64	27.654	255.0	-13.9	25.35
69	2019-04-30 12:10:00	12.255		17.97	17.97	1021.6	53.4	136		64	27.673	255.4	-13.8	25.34
70	2019-04-30 12:10:02	12.219		17.97	17.97	1021.6	53.4	138		64	27.709	255.8	-14.0	25.33
71	2019-04-30 12:10:04	12.178		17.97	17.97	1021.6	53.4	140		64	27.749	255.9	-13.8	25.32
72	2019-04-30 12:10:06	12.160		17.97	17.97	1021.6	53.4	142		64	27.768	256.3	-14.0	25.31
73	2019-04-30 12:10:08	12.136		17.97	17.97	1021.7	53.5	144		64	27.791	256.6	-13.9	25.30
74	2019-04-30 12:10:10	12.094		17.97	17.97	1021.7	53.5	146		64	27.833	257.0	-14.0	25.30
75	2019-04-30 12:10:12	12.082		17.97	17.97	1021.6	53.5	148		64	27.846	257.3	-14.2	25.29
76	2019-04-30 12:10:14	12.052		17.96	17.96	1021.6	53.6	150		64	27.878	257.5	-14.0	25.28
77	2019-04-30 12:10:16	12.031		17.95	17.95	1021.6	53.6	152		64	27.898	257.8	-14.0	25.28
78	2019-04-30 12:10:18	12.007		17.95	17.95	1021.6	53.6	154		64	27.924	257.9	-14.0	25.27
79	2019-04-30 12:10:20	11.970		17.95	17.95	1021.6	53.6	156		64	27.960	258.2	-14.0	25.26
80	2019-04-30 12:10:22	11.935		17.94	17.94	1021.6	53.6	158		64	27.997	258.5	-14.0	25.25
81	2019-04-30 12:10:24	11.905		17.94	17.94	1021.6	53.6	160		64	28.028	258.9	-13.9	25.25
82	2019-04-30 12:10:26	11.891		17.94	17.94	1021.6	53.6	162		64	28.042	259.1	-13.9	25.24
83	2019-04-30 12:10:28	11.871		17.93	17.93	1021.7	53.7	164		64	28.063	259.5	-13.8	25.23
84	2019-04-30 12:10:30	11.846		17.93	17.93	1021.6	53.7	166		64	28.089	259.6	-14.2	25.23
85	2019-04-30 12:10:32	11.823		17.93	17.93	1021.6	53.8	168		64	28.112	260.0	-14.0	25.23
86	2019-04-30 12:10:34	11.781		17.93	17.93	1021.6	53.8	170		64	28.157	260.2	-14.0	25.21
87	2019-04-30 12:10:36	11.761		17.93	17.93	1021.6	53.8	172		64	28.177	260.5	-14.1	25.21
88	2019-04-30 12:10:38	11.757		17.93	17.93	1021.6	53.8	174		64	28.181	260.7	-14.1	25.20
89	2019-04-30 12:10:40	11.725		17.92	17.92	1021.6	53.8	176		64	28.215	260.8	-14.0	25.19
90	2019-04-30 12:10:42	11.710		17.93	17.93	1021.6	53.8	178		64	28.230	261.1	-14.1	25.19
91	2019-04-30 12:10:44	11.677		17.93	17.93	1021.6	53.8	180		64	28.264	261.4	-14.3	25.18
92	2019-04-30 12:10:46	11.656		17.92	17.92	1021.6	53.8	182		64	28.287	261.8	-13.9	25.17
93	2019-04-30 12:10:48	11.637		17.93	17.93	1021.6	53.8	184		64	28.305	262.1	-14.0	25.17
94	2019-04-30 12:10:50	11.614		17.93	17.93	1021.6	53.8	186		64	28.329	262.3	-14.0	25.16
95	2019-04-30 12:10:52	11.594		17.93	17.93	1021.6	53.8	188		64	28.350	262.5	-14.1	25.15
96	2019-04-30 12:10:54	11.572		17.93	17.93	1021.7	53.8	190		64	28.372	262.8	-14.2	25.15
97	2019-04-30 12:10:56	11.537		17.94	17.94	1021.7	53.8	192		64	28.409	262.8	-14.0	25.14
98	2019-04-30 12:10:58	11.506		17.94	17.94	1021.7	53.8	194		64	28.441	263.1	-14.0	25.13
99	2019-04-30 12:11:00	11.513		17.93	17.93	1021.6	53.8	196		64	28.436	263.4	-14.0	25.12
100	2019-04-30 12:11:02	11.489		17.94	17.94	1021.6	53.9	198		64	28.459	263.7	-14.2	25.11
101	2019-04-30 12:11:04	11.472		17.94	17.94	1021.6	53.9	200		64	28.477	263.9	-13.9	25.10
102	2019-04-30 12:11:06	11.435		17.94	17.94	1021.6	53.9	202		64	28.517	264.2	-14.1	25.10
103	2019-04-30 12:11:08	11.420		17.94	17.94	1021.6	53.9	204		64	28.532	264.4	-14.1	25.09
104	2019-04-30 12:11:10	11.388		17.95	17.95	1021.7	53.9	206		64	28.565	264.5	-14.0	25.09
105	2019-04-30 12:11:12	11.375		17.96	17.96	1021.7	53.9	208		64	28.578	264.8	-14.0	25.10
106	2019-04-30 12:11:14	11.360		17.96	17.96	1021.7	54.0	210		64	28.593	264.9	-14.0	25.09
107	2019-04-30 12:11:16	11.329		17.96	17.96	1021.6	54.0	212		64	28.626	265.0	-14.0	25.08
108	2019-04-30 12:11:18	11.313		17.96	17.96	1021.6	54.0	214		64	28.644	265.4	-14.0	25.07
109	2019-04-30 12:11:20	11.306		17.96	17.96	1021.7	54.0	216		64	28.651	265.5	-14.2	25.06
110	2019-04-30 12:11:22	11.284		17.95	17.95	1021.6	54.0	218		64	28.676	265.8	-14.0	25.04
111	2019-04-30 12:11:24	11.269		17.96	17.96	1021.6	54.0	220		64	28.691	266.1	-14.0	25.05
112	2019-04-30 12:11:26	11.244		17.95	17.95	1021.6	54.0	222		64	28.719	266.3	-14.1	25.03
113	2019-04-30 12:11:28	11.219		17.95	17.95	1021.6	54.0	224		64	28.746	266.5	-14.0	25.03
114	2019-04-30 12:11:30	11.199		17.95	17.95	1021.6	54.0	226		64	28.768	266.9	-14.1	25.02
115	2019-04-30 12:11:32	11.182		17.95	17.95	1021.7	54.0	228		64	28.786	266.9	-14.0	25.02
116	2019-04-30 12:11:34	11.167		17.95	17.95	1021.6	54.0	230		64	28.803	267.2	-14.0	25.01
117	2019-04-30 12:11:36	11.148		17.96	17.96	1021.7	54.0	232		64	28.821	267.3	-14.2	25.00
118	2019-04-30 12:11:38	11.128		17.96	17.96	1021.6	54.0	234		64	28.844	267.6	-14.1	24.99
119	2019-04-30 12:11:40	11.115		17.96	17.96	1021.7	54.0	236		64	28.858	267.9	-14.1	24.98
120	2019-04-30 12:11:42	11.088		17.96	17.96	1021.6	54.0	238		64	28.887	268.2	-13.9	24.97
121	2019-04-30 12:11:44	11.077		17.96	17.96	1021.6	54.0	240		64	28.899	268.2	-14.0	24.96
122	2019-04-30 12:11:46	11.059		17.96	17.96	1021.6	54.0	242		64	28.919	268.4	-14.0	24.97
123	2019-04-30 12:11:48	11.038		17.95	17.95	1021.6	54.0	244		64	28.942	268.7	-13.9	24.96
124	2019-04-30 12:11:50	11.025		17.96	17.96	1021.7	54.0	246		64	28.955	268.9	-13.8	24.95
125	2019-04-30 12:11:52	11.005		17.97	17.97	1021.6	54.0	248		64	28.976	269.1	-13.9	24.94
126	2019-04-30 12:11:54	10.969		17.98	17.98	1021.7	54.0	250		64	29.015	269.2	-13.9	24.95
127	2019-04-30 12:11:56	10.967		17.99	17.99	1021.7	54.0	252		64	29.016	269.5	-14.0	24.93
128	2019-04-30 12:11:58	10.958		17.98	17.98	1021.6	54.0	254		64	29.027	269.8	-14.0	24.93
129	2019-04-30 12:12:00	10.917		17.99	17.99	1021.6	54.0	256		64	29.072	270.0	-13.9	24.93
130	2019-04-30 12:12:02	10.913		17.98	17.98	1021.7	54.0	258		64	29.077	270.2	-13.9	24.91
131	2019-04-30 12:12:04	10.892		17.98	17.98	1021.6	54.0	260		64	29.101	270.4	-13.8	24.91
132	2019-04-30 12:12:06	10.886		17.98	17.98	1021.6	54.0	262		64	29.107	270.5	-14.0	24.91
133	2019-04-30 12:12:08	10.866		17.97	17.97	1021.6	54.1	264		64	29.131	270.6	-14.1	24.89
134	2019-04-30 12:12:10	10.851		17.98	17.98	1021.6	54.1	266		64	29.147	271.0	-14.0	24.89
135	2019-04-30 12:12:12	10.825		17.98	17.98	1021.6	54.0	268		64	29.176	271.2	-14.2	24.89
136	2019-04-30 12:12:14	10.817		17.97	17.97	1021.6	54.0	270		64	29.186	271.3	-13.8	24.87
137	2019-04-30 12:12:16	10.805		17.97	17.97	1021.6	54.0	272		64	29.199	271.6	-14.0	24.87
138	2019-04-30 12:12:18	10.780		17.97	17.97	1021.6	54.0	274		64	29.228	271.7	-13.8	24.86
139	2019-04-30 12:12:20	10.758		17.97	17.97	1021.7	54.1	276		64	29.251	271.9	-14.0	24.85
140	2019-04-30 12:12:22	10.751		17.96	17.96	1021.7	54.0	278		64	29.260	271.9	-13.9	24.85
141	2019-04-30 12:12:24	10.731		17.96	17.96	1021.7	54.0	280		64	29.283	272.2	-14.0	24.84
142	2019-04-30 12:12:26	10.719		17.98	17.98	1021.7	54.0	282		64	29.295	272.6	-14.1	24.84
143	2019-04-30 12:12:28	10.697		17.97	17.97	1021.6	54.0	284		64	29.321	272.8	-13.9	24.83
144	2019-04-30 12:12:30	10.679		17.97	17.97	1021.6	54.0	286		64	29.341	272.9	-14.0	24.83
145	2019-04-30 12:12:32	10.664		17.97	17.97	1021.7	54.0	288		64	29.357	273.1	-14.0	24.83
146	2019-04-30 12:12:34	10.630		18.16	18.16	1021.6	54.0	290		64	29.373	272.7	-14.2	24.82
147	2019-04-30 12:12:36	10.596		18.34	18.34	1021.5	54.0	292		64	29.388	272.2	-14.1	24.81
148	2019-04-30 12:12:38	10.554		18.63	18.63	1021.5	53.9	294		64	29.400	272.2	-13.9	24.80
149	2019-04-30 12:12:40	10.486		18.93	18.93	1021.5	53.8	296		64	29.439	272.2	-14.1	24.80
150	2019-04-30 12:12:42	10.458		19.18	19.18	1021.5	53.8	298		64	29.439	272.4	-14.0	24.79
151	2019-04-30 12:12:44	10.414		19.43	19.43	1021.6	53.7	300		64	29.458	272.8	-13.7	24.78
152	2019-04-30 12:12:46	10.364		19.61	19.61	1021.5	53.6	302		64	29.494	271.9	-14.0	24.78
153	2019-04-30 12:12:48	10.345		19.76	19.76	1021.5	53.6	304		64	29.497	271.9	-14.1	24.77
154	2019-04-30 12:12:50	10.306		19.89	19.89	1021.6	53.6	306		64	29.525	272.4	-13.9	24.78
155	2019-04-30 12:12:52	10.280		20.00	20.00	1021.6	53.6	308		64	29.542	272.3	-14.1	24.76
156	2019-04-30 12:12:54	10.267		20.10	20.10	1021.5	53.6	310		64	29.546	272.6	-13.8	24.78
157	2019-04-30 12:12:56	10.227		20.20	20.20	1021.5	53.5	312		64	29.580	273.2	-14.0	24.78
158	2019-04-30 12:12:58	10.215		20.31	20.31	1021.5	53.5	314		64	29.582	274.9	-14.0	24.77
159	2019-04-30 12:13:00	10.177		20.42	20.42	1021.5	53.6	316		64	29.613	274.9	-13.8	24.77
160	2019-04-30 12:13:02	10.160		20.52	20.52	1021.5	53.6	318		64	29.620	275.2	-13.8	24.77
161	2019-04-30 12:13:04	10.132		20.63	20.63	1021.5	53.6	320		64	29.639	275.4	-14.0	24.77
162	2019-04-30 12:13:06	10.093		20.75	20.75	1021.6	53.6	322		64	29.670	275.7	-13.7	24.77
163	2019-04-30 12:13:08	10.084		20.84	20.84	1021.5	53.7	324		64	29.671	276.1	-13.8	24.77
164	2019-04-30 12:13:10	10.045		20.89	20.89	1021.5	53.9	326		64	29.711	276.4	-13.8	24.77
165	2019-04-30 12:13:12	10.031		20.93	20.93	1021.5	54.0	328		64	29.722	276.6	-13.9	24.78
166	2019-04-30 12:13:14	10.017		20.97	20.97	1021.5	54.0	330		64	29.735	276.8	-13.8	24.77
167	2019-04-30 12:13:16	9.998		21.01	21.01	1021.5	53.9	332		64	29.751	277.2	-13.8	24.78
168	2019-04-30 12:13:18	9.983		21.05	21.05	1021.5	53.9	334		64	29.764	277.3	-14.1	24.78
169	2019-04-30 12:13:20	9.964		21.08	21.08	1021.6	54.0	336		64	29.784	277.5	-13.8	24.78
170	2019-04-30 12:13:22	9.941		21.12	21.12	1021.5	54.0	338		64	29.807	277.3	-13.8	24.78
171	2019-04-30 12:13:24	9.930		21.14	21.14	1021.5	54.1	340		64	29.818	277.7	-13.7	24.78
172	2019-04-30 12:13:26	9.913		21.15	21.15	1021.5	54.2	342		64	29.837	277.7	-13.9	24.77
173	2019-04-30 12:13:28	9.901		21.16	21.16	1021.5	54.3	344		64	29.851	278.0	-14.1	24.78
174	2019-04-30 12:13:30	9.882		21.17	21.17	1021.6	54.3	346		64	29.873	278.2	-13.9	24.78
175	2019-04-30 12:13:32	9.875		21.17	21.17	1021.6	54.4	348		64	29.881	278.5	-13.8	24.79
176	2019-04-30 12:13:34	9.857		21.15	21.15	1021.5	54.5	350		64	29.905	278.6	-14.1	24.78
177	2019-04-30 12:13:36	9.843		21.15	21.15	1021.5	54.5	352		64	29.923	278.8	-13.8	24.78
178	2019-04-30 12:13:38	9.834		21.14	21.14	1021.6	54.6	354		64	29.935	278.6	-13.8	24.79
179	2019-04-30 12:13:40	9.811		21.10	21.10	1021.6	54.4	356		64	29.968	278.9	-13.9	24.81
180	2019-04-30 12:13:42	9.811		21.06	21.06	1021.5	54.3	358		64	29.973	279.2	-13.6	24.81
181	2019-04-30 12:13:44	9.795		21.04	21.04	1021.5	54.2	360		64	29.995	279.4	-13.8	24.81
182	2019-04-30 12:13:46	9.791		21.02	21.02	1021.6	54.1	362		64	30.002	279.3	-13.7	24.82
183	2019-04-30 12:13:48	9.775		21.00	21.00	1021.6	54.0	364		64	30.024	279.6	-13.8	24.83
184	2019-04-30 12:13:50	9.763		21.00	21.00	1021.6	53.9	366		64	30.040	279.6	-13.9	24.84
185	2019-04-30 12:13:52	9.747		20.98	20.98	1021.5	53.9	368		64	30.062	279.9	-13.8	24.84
186	2019-04-30 12:13:54	9.742		20.96	20.96	1021.5	53.9	370		64	30.070	279.9	-13.9	24.84
187	2019-04-30 12:13:56	9.725		20.96	20.96	1021.5	53.9	372		64	30.092	279.9	-13.8	24.83
188	2019-04-30 12:13:58	9.722		20.91	20.91	1021.6	53.8	374		64	30.101	280.3	-14.0	24.84
189	2019-04-30 12:14:00	9.702		20.92	20.92	1021.6	53.8	376		64	30.125	280.5	-14.1	24.85
190	2019-04-30 12:14:02	9.687		20.94	20.94	1021.5	53.8	378		64	30.141	280.6	-14.0	24.86
191	2019-04-30 12:14:04	9.664		20.96	20.96	1021.5	53.8	380		64	30.168	280.9	-14.0	24.86
192	2019-04-30 12:14:06	9.657		20.96	20.96	1021.5	53.8	382		64	30.176	281.0	-13.9	24.85
193	2019-04-30 12:14:08	9.640		20.98	20.98	1021.6	53.7	384		64	30.194	280.9	-13.9	24.86
194	2019-04-30 12:14:10	9.629		21.00	21.00	1021.5	53.7	386		64	30.208	281.1	-13.7	24.87
195	2019-04-30 12:14:12	9.612		21.00	21.00	1021.5	53.7	388		64	30.227	281.3	-14.0	24.87
196	2019-04-30 12:14:14	9.595		21.01	21.01	1021.6	53.7	390		64	30.247	281.5	-13.8	24.87
197	2019-04-30 12:14:16	9.585		21.02	21.02	1021.5	53.7	392		64	30.260	281.8	-13.8	24.88
198	2019-04-30 12:14:18	9.562		21.04	21.04	1021.5	53.7	394		64	30.285	281.9	-13.9	24.88
199	2019-04-30 12:14:20	9.541		21.07	21.07	1021.6	53.6	396		64	30.307	282.0	-13.8	24.88
200	2019-04-30 12:14:22	9.536		21.09	21.09	1021.5	53.6	398		64	30.312	282.1	-14.2	24.88
201	2019-04-30 12:14:24	9.524		21.07	21.07	1021.5	53.6	400		64	30.331	282.2	-14.1	24.89
202	2019-04-30 12:14:26	9.517		21.05	21.05	1021.5	53.6	402		64	30.341	282.3	-13.7	24.90
203	2019-04-30 12:14:28	9.505		21.03	21.03	1021.5	53.5	404		64	30.359	282.6	-14.0	24.89
204	2019-04-30 12:14:30	9.486		20.98	20.98	1021.6	53.6	406		64	30.388	282.4	-14.1	24.90
205	2019-04-30 12:14:32	9.472		20.95	20.95	1021.6	53.7	408		64	30.409	283.3	-13.9	24.90
206	2019-04-30 12:14:34	9.459		20.94	20.94	1021.5	53.7	410		64	30.427	283.2	-14.1	24.92
207	2019-04-30 12:14:36	9.454		20.94	20.94	1021.5	53.7	412		64	30.435	283.5	-14.0	24.92
208	2019-04-30 12:14:38	9.438		20.96	20.96	1021.6	53.6	414		64	30.452	283.6	-13.8	24.92
209	2019-04-30 12:14:40	9.419		20.98	20.98	1021.5	53.5	416		64	30.474	283.8	-14.0	24.92
210	2019-04-30 12:14:42	9.413		20.97	20.97	1021.5	53.5	418		64	30.484	283.9	-14.0	24.92
211	2019-04-30 12:14:44	9.402		20.92	20.92	1021.6	53.5	420		64	30.502	283.8	-14.1	24.93
212	2019-04-30 12:14:46	9.400		20.88	20.88	1021.6	53.5	422		64	30.511	284.0	-14.1	24.94
213	2019-04-30 12:14:48	9.392		20.82	20.82	1021.6	53.5	424		64	30.527	284.1	-14.0	24.94
214	2019-04-30 12:14:50	9.377		20.78	20.78	1021.6	53.5	426		64	30.552	284.3	-14.2	24.94
215	2019-04-30 12:14:52	9.372		20.76	20.76	1021.5	53.5	428		64	30.561	284.5	-14.1	24.94
216	2019-04-30 12:14:54	9.356		20.75	20.75	1021.4	53.4	430		64	30.584	284.9	-13.8	24.95
217	2019-04-30 12:14:56	9.348		20.74	20.74	1021.5	53.4	432		64	30.595	285.3	-14.1	24.95
218	2019-04-30 12:14:58	9.336		20.70	20.70	1021.5	53.4	434		64	30.615	285.2	-14.1	24.95
219	2019-04-30 12:15:00	9.330		20.67	20.67	1021.6	53.4	436		64	30.626	285.3	-13.9	24.95
220	2019-04-30 12:15:02	9.321		20.64	20.64	1021.6	53.4	438		64	30.641	285.6	-13.8	24.96
221	2019-04-30 12:15:04	9.310		20.64	20.64	1021.6	53.5	440		64	30.655	285.6	-14.1	24.96
222	2019-04-30 12:15:06	9.295		20.64	20.64	1021.5	53.6	442		64	30.675	285.8	-13.8	24.96
223	2019-04-30 12:15:08	9.283		20.63	20.63	1021.5	53.6	444		64	30.693	285.8	-13.8	24.97
