#Log_File	LOG052
#Comment	
#Device	FireStingGO2_Pocket_Oxygen_Meter
#Firmware	3.37
#Unique_ID	24EB9B04575BA8F7
#Manufacturer	Pyro_Science_GmbH
#Settings	Sensor Code	Medium	Oxygen Units	Temperature	Salinity
#	XB7-537-209	Gas	%O2	Sensor	0.0 psu
#Calibration	Sensor Code	Calibrate Air	Calibrate 0%
#	XB7-537-209	29 Apr 2019	not cal.
#Adv. Settings	Temperature	Pressure	Salinity	Mode	LED Intensity	Amplification	Frequency
#	Sensor	Sensor	0 psu	default	10%	400x	4000 Hz
#Adv. Calibration	dphi0	dphi100	Temp0	Temp100	Pressure	Humidity	f	m	calFreq	tt	kt	bkgdAmp	bkgdDphi	useKsv	ksv	ft	mt	not used	PercentO2
#	53.000°	22.117°	20.00°C	11.22°C	1030 mbar	47%RH	0.804	0.122	4000 Hz	-0.056%/K	0.969%/K	0.30 mV	0.000°	0	0.017000/hPa	0.000000/K	-0.000303/K	0	20.95%O2
#
Data_Point	Date_Time(YYYY-MM-DD_hh:mm:ss)	Oxygen(%O2)	Warning 	Compensation_Temperature(°C)	Temperature(°C)	Air_Pressure(mbar)	Humidity(%RH)	Time(s)		Status	dphi(°)	Intensity(mV)	Ambient_Light(mV)	Case_Temperature(°C)
142	2019-07-06 10:35:56	0.985		31.41	31.41	1014.6	66.6	282		64	48.449	407.2	-13.9	29.97
143	2019-07-06 10:35:58	0.977		31.42	31.42	1014.7	66.6	284		64	48.482	407.3	-13.9	29.97
144	2019-07-06 10:36:00	0.976		31.43	31.43	1014.6	66.5	286		64	48.488	407.8	-13.9	29.98
145	2019-07-06 10:36:02	0.973		31.44	31.44	1014.6	66.4	288		64	48.497	407.7	-13.9	29.98
146	2019-07-06 10:36:04	0.966		31.44	31.44	1014.7	66.3	290		64	48.525	407.5	-13.8	29.98
147	2019-07-06 10:36:06	0.964		31.42	31.42	1014.7	66.3	292		64	48.534	407.9	-13.8	29.99
148	2019-07-06 10:36:08	0.960		31.40	31.40	1014.6	66.4	294		64	48.552	408.0	-14.1	29.99
149	2019-07-06 10:36:10	0.956		31.39	31.39	1014.6	66.4	296		64	48.570	407.8	-13.9	29.99
150	2019-07-06 10:36:12	0.955		31.38	31.38	1014.7	66.4	298		64	48.574	407.8	-13.7	29.99
151	2019-07-06 10:36:14	0.949		31.36	31.36	1014.6	66.4	300		64	48.600	408.0	-13.9	30.00
152	2019-07-06 10:36:16	0.948		31.28	31.28	1014.6	66.5	302		64	48.608	408.0	-13.8	29.99
153	2019-07-06 10:36:18	0.942		31.21	31.21	1014.6	66.6	304		64	48.634	408.3	-14.0	29.99
154	2019-07-06 10:36:20	0.941		31.14	31.14	1014.7	66.6	306		64	48.643	408.2	-13.8	30.00
155	2019-07-06 10:36:22	0.936		31.07	31.07	1014.6	66.6	308		64	48.666	408.4	-13.8	30.00
156	2019-07-06 10:36:24	0.935		31.01	31.01	1014.6	66.6	310		64	48.674	408.2	-13.8	30.00
157	2019-07-06 10:36:26	0.932		30.94	30.94	1014.5	66.6	312		64	48.690	408.2	-13.8	30.00
158	2019-07-06 10:36:28	0.929		30.85	30.85	1014.6	66.6	314		64	48.704	408.5	-13.9	30.00
159	2019-07-06 10:36:30	0.925		30.80	30.80	1014.6	66.6	316		64	48.724	408.3	-14.0	30.00
160	2019-07-06 10:36:32	0.922		30.72	30.72	1014.6	66.5	318		64	48.739	408.7	-13.9	30.00
161	2019-07-06 10:36:34	0.919		30.70	30.70	1014.6	66.5	320		64	48.754	408.7	-13.7	29.99
162	2019-07-06 10:36:36	0.916		30.68	30.68	1014.7	66.5	322		64	48.766	408.8	-13.8	30.00
163	2019-07-06 10:36:38	0.913		30.68	30.68	1014.7	66.5	324		64	48.777	408.5	-13.8	30.01
164	2019-07-06 10:36:40	0.910		30.67	30.67	1014.6	66.5	326		64	48.791	409.6	-13.9	30.01
165	2019-07-06 10:36:42	0.910		30.67	30.67	1014.6	66.5	328		64	48.793	406.9	-13.9	30.01
166	2019-07-06 10:36:44	0.907		30.72	30.72	1014.6	66.6	330		64	48.801	406.1	-14.1	30.01
167	2019-07-06 10:36:46	0.900		30.74	30.74	1014.7	66.6	332		64	48.831	405.1	-13.9	30.01
168	2019-07-06 10:36:48	0.897		30.75	30.75	1014.7	66.7	334		64	48.841	404.8	-13.8	30.01
169	2019-07-06 10:36:50	0.894		30.76	30.76	1014.7	66.7	336		64	48.854	405.0	-13.9	30.01
170	2019-07-06 10:36:52	0.891		30.74	30.74	1014.6	66.8	338		64	48.867	404.9	-13.9	30.01
171	2019-07-06 10:36:54	0.886		30.75	30.75	1014.7	66.9	340		64	48.884	405.1	-13.8	30.01
172	2019-07-06 10:36:56	0.883		30.75	30.75	1014.8	66.9	342		64	48.897	405.2	-13.8	30.02
173	2019-07-06 10:36:58	0.881		30.74	30.74	1014.7	67.0	344		64	48.905	405.3	-13.8	30.01
174	2019-07-06 10:37:00	0.877		30.72	30.72	1014.7	67.0	346		64	48.922	405.2	-14.0	30.02
175	2019-07-06 10:37:02	0.874		30.71	30.71	1014.6	67.0	348		64	48.939	405.2	-14.0	30.01
176	2019-07-06 10:37:04	0.871		30.71	30.71	1014.7	67.1	350		64	48.950	405.4	-13.9	30.03
177	2019-07-06 10:37:06	0.869		30.68	30.68	1014.7	67.1	352		64	48.958	405.5	-13.9	30.02
178	2019-07-06 10:37:08	0.865		30.62	30.62	1014.6	67.1	354		64	48.977	405.6	-13.8	30.02
179	2019-07-06 10:37:10	0.864		30.57	30.57	1014.7	67.1	356		64	48.986	405.7	-13.9	30.02
180	2019-07-06 10:37:12	0.860		30.53	30.53	1014.7	67.2	358		64	49.003	405.8	-13.8	30.03
181	2019-07-06 10:37:14	0.857		30.48	30.48	1014.7	67.2	360		64	49.016	405.9	-13.8	30.03
182	2019-07-06 10:37:16	0.855		30.43	30.43	1014.6	67.3	362		64	49.030	405.7	-14.0	30.02
183	2019-07-06 10:37:18	0.851		30.40	30.40	1014.7	67.3	364		64	49.046	406.0	-13.9	30.04
184	2019-07-06 10:37:20	0.850		30.37	30.37	1014.7	67.3	366		64	49.051	405.9	-13.7	30.03
185	2019-07-06 10:37:22	0.846		30.39	30.39	1014.6	67.4	368		64	49.066	406.0	-13.8	30.02
186	2019-07-06 10:37:24	0.844		30.38	30.38	1014.7	67.4	370		64	49.078	406.3	-13.8	30.04
187	2019-07-06 10:37:26	0.840		30.36	30.36	1014.7	67.4	372		64	49.095	406.1	-13.9	30.04
188	2019-07-06 10:37:28	0.838		30.35	30.35	1014.6	67.5	374		64	49.103	406.1	-13.7	30.04
189	2019-07-06 10:37:30	0.835		30.34	30.34	1014.7	67.6	376		64	49.116	406.4	-13.9	30.04
190	2019-07-06 10:37:32	0.832		30.34	30.34	1014.7	67.6	378		64	49.127	406.3	-13.9	30.05
191	2019-07-06 10:37:34	0.829		30.38	30.38	1014.6	67.6	380		64	49.137	406.7	-13.8	30.04
192	2019-07-06 10:37:36	0.825		30.39	30.39	1014.7	67.6	382		64	49.154	406.6	-13.9	30.05
193	2019-07-06 10:37:38	0.820		30.43	30.43	1014.7	67.6	384		64	49.171	406.5	-13.8	30.04
194	2019-07-06 10:37:40	0.818		30.44	30.44	1014.7	67.5	386		64	49.179	406.7	-13.9	30.04
195	2019-07-06 10:37:42	0.814		30.43	30.43	1014.6	67.5	388		64	49.197	406.8	-14.0	30.05
196	2019-07-06 10:37:44	0.813		30.43	30.43	1014.7	67.6	390		64	49.202	407.0	-14.0	30.05
197	2019-07-06 10:37:46	0.808		30.46	30.46	1014.7	67.6	392		64	49.220	406.7	-14.0	30.05
198	2019-07-06 10:37:48	0.807		30.48	30.48	1014.7	67.5	394		64	49.223	406.9	-14.1	30.05
199	2019-07-06 10:37:50	0.800		30.52	30.52	1014.6	67.6	396		64	49.250	406.9	-14.0	30.05
200	2019-07-06 10:37:52	0.800		30.55	30.55	1014.6	67.6	398		64	49.251	407.2	-13.9	30.04
201	2019-07-06 10:37:54	0.799		30.56	30.56	1014.6	67.6	400		64	49.255	407.2	-13.8	30.06
202	2019-07-06 10:37:56	0.792		30.57	30.57	1014.6	67.7	402		64	49.284	407.4	-13.8	30.05
203	2019-07-06 10:37:58	0.790		30.58	30.58	1014.6	67.7	404		64	49.292	407.4	-13.9	30.06
204	2019-07-06 10:38:00	0.789		30.57	30.57	1014.6	67.7	406		64	49.295	407.5	-14.0	30.06
205	2019-07-06 10:38:02	0.784		30.61	30.61	1014.6	67.7	408		64	49.313	407.9	-14.0	30.06
206	2019-07-06 10:38:04	0.783		30.64	30.64	1014.6	67.7	410		64	49.315	405.5	-13.6	30.07
207	2019-07-06 10:38:06	0.780		30.68	30.68	1014.7	67.7	412		64	49.328	405.7	-13.8	30.06
208	2019-07-06 10:38:08	0.775		30.69	30.69	1014.6	67.7	414		64	49.348	405.1	-13.8	30.06
209	2019-07-06 10:38:10	0.772		30.71	30.71	1014.7	67.8	416		64	49.359	405.1	-13.9	30.07
210	2019-07-06 10:38:12	0.769		30.74	30.74	1014.6	67.7	418		64	49.370	405.0	-14.0	30.07
211	2019-07-06 10:38:14	0.765		30.78	30.78	1014.7	67.8	420		64	49.385	405.1	-13.7	30.07
212	2019-07-06 10:38:16	0.764		30.84	30.84	1014.6	67.8	422		64	49.389	405.2	-13.8	30.08
213	2019-07-06 10:38:18	0.759		30.90	30.90	1014.7	67.8	424		64	49.404	405.0	-13.8	30.08
