#Log_File	LOG019
#Comment	
#Device	FireStingGO2_Pocket_Oxygen_Meter
#Firmware	3.37
#Unique_ID	24EB9B04575BA8F7
#Manufacturer	Pyro_Science_GmbH
#Settings	Sensor Code	Medium	Oxygen Units	Temperature	Salinity
#	XB7-537-209	Gas	%O2	Sensor	0.0 psu
#Calibration	Sensor Code	Calibrate Air	Calibrate 0%
#	XB7-537-209	29 Apr 2019	not cal.
#Adv. Settings	Temperature	Pressure	Salinity	Mode	LED Intensity	Amplification	Frequency
#	Sensor	Sensor	0 psu	default	10%	400x	4000 Hz
#Adv. Calibration	dphi0	dphi100	Temp0	Temp100	Pressure	Humidity	f	m	calFreq	tt	kt	bkgdAmp	bkgdDphi	useKsv	ksv	ft	mt	not used	PercentO2
#	53.000°	22.117°	20.00°C	11.22°C	1030 mbar	47%RH	0.804	0.122	4000 Hz	-0.056%/K	0.969%/K	0.30 mV	0.000°	0	0.017000/hPa	0.000000/K	-0.000303/K	0	20.95%O2
#
Data_Point	Date_Time(YYYY-MM-DD_hh:mm:ss)	Oxygen(%O2)	Warning 	Compensation_Temperature(°C)	Temperature(°C)	Air_Pressure(mbar)	Humidity(%RH)	Time(s)		Status	dphi(°)	Intensity(mV)	Ambient_Light(mV)	Case_Temperature(°C)
27	2019-04-30 10:52:46	8.503		18.41	18.41	1022.3	53.4	52		64	32.012	308.2	-13.9	24.41
28	2019-04-30 10:52:48	8.185		18.41	18.41	1022.3	53.4	54		64	32.463	312.7	-13.8	24.41
29	2019-04-30 10:52:50	7.878		18.42	18.42	1022.2	53.4	56		64	32.913	317.2	-13.9	24.42
30	2019-04-30 10:52:52	7.583		18.41	18.41	1022.3	53.4	58		64	33.358	321.7	-14.0	24.43
31	2019-04-30 10:52:54	7.303		18.42	18.42	1022.3	53.3	60		64	33.794	326.2	-13.9	24.43
32	2019-04-30 10:52:56	7.034		18.42	18.42	1022.4	53.4	62		64	34.226	330.3	-14.0	24.45
33	2019-04-30 10:52:58	6.763		18.42	18.42	1022.3	53.3	64		64	34.676	334.6	-14.0	24.43
34	2019-04-30 10:53:00	6.516		18.42	18.42	1022.3	53.3	66		64	35.096	338.8	-13.7	24.44
35	2019-04-30 10:53:02	6.276		18.43	18.43	1022.3	53.3	68		64	35.516	342.8	-14.1	24.46
36	2019-04-30 10:53:04	6.042		18.42	18.42	1022.3	53.3	70		64	35.939	346.9	-14.0	24.46
37	2019-04-30 10:53:06	5.826		18.42	18.42	1022.3	53.3	72		64	36.337	350.9	-14.1	24.46
38	2019-04-30 10:53:08	5.611		18.43	18.43	1022.4	53.3	74		64	36.744	354.7	-14.0	24.46
39	2019-04-30 10:53:10	5.406		18.43	18.43	1022.3	53.3	76		64	37.143	358.5	-13.8	24.47
40	2019-04-30 10:53:12	5.212		18.43	18.43	1022.3	53.3	78		64	37.529	362.2	-14.0	24.47
41	2019-04-30 10:53:14	5.023		18.44	18.44	1022.3	53.4	80		64	37.917	365.8	-13.9	24.47
42	2019-04-30 10:53:16	4.839		18.44	18.44	1022.3	53.4	82		64	38.300	369.5	-14.1	24.48
43	2019-04-30 10:53:18	4.670		18.45	18.45	1022.3	53.4	84		64	38.661	372.9	-13.9	24.48
44	2019-04-30 10:53:20	4.496		18.45	18.45	1022.3	53.4	86		64	39.040	376.4	-13.9	24.49
45	2019-04-30 10:53:22	4.340		18.47	18.47	1022.3	53.3	88		64	39.390	379.5	-13.9	24.47
46	2019-04-30 10:53:24	4.187		18.47	18.47	1022.2	53.2	90		64	39.738	382.8	-13.9	24.48
47	2019-04-30 10:53:26	4.037		18.47	18.47	1022.3	53.1	92		64	40.087	385.8	-13.8	24.48
48	2019-04-30 10:53:28	3.899		18.47	18.47	1022.3	53.1	94		64	40.413	389.1	-14.1	24.47
49	2019-04-30 10:53:30	3.760		18.48	18.48	1022.3	53.0	96		64	40.747	392.1	-13.9	24.47
50	2019-04-30 10:53:32	3.630		18.48	18.48	1022.3	53.0	98		64	41.067	394.8	-14.0	24.47
51	2019-04-30 10:53:34	3.500		18.48	18.48	1022.4	53.0	100		64	41.393	397.6	-14.1	24.48
52	2019-04-30 10:53:36	3.385		18.48	18.48	1022.3	53.0	102		64	41.688	400.3	-14.1	24.47
53	2019-04-30 10:53:38	3.268		18.49	18.49	1022.4	53.0	104		64	41.990	403.3	-14.0	24.46
54	2019-04-30 10:53:40	3.153		18.49	18.49	1022.3	52.9	106		64	42.291	406.0	-13.8	24.46
55	2019-04-30 10:53:42	3.046		18.50	18.50	1022.3	52.9	108		64	42.577	408.6	-14.1	24.45
56	2019-04-30 10:53:44	2.944		18.50	18.50	1022.3	52.8	110		64	42.854	411.2	-14.0	24.45
57	2019-04-30 10:53:46	2.845		18.50	18.50	1022.3	52.9	112		64	43.126	413.7	-14.1	24.45
58	2019-04-30 10:53:48	2.752		18.50	18.50	1022.4	52.8	114		64	43.386	416.3	-13.9	24.45
59	2019-04-30 10:53:50	2.657		18.50	18.50	1022.3	52.8	116		64	43.655	418.6	-13.9	24.44
60	2019-04-30 10:53:52	2.571		18.51	18.51	1022.3	52.8	118		64	43.900	420.6	-14.0	24.43
61	2019-04-30 10:53:54	2.484		18.51	18.51	1022.3	52.9	120		64	44.153	422.8	-13.9	24.43
62	2019-04-30 10:53:56	2.401		18.51	18.51	1022.3	53.0	122		64	44.398	424.5	-14.0	24.42
63	2019-04-30 10:53:58	2.322		18.51	18.51	1022.3	53.0	124		64	44.632	426.8	-13.9	24.42
64	2019-04-30 10:54:00	2.251		18.52	18.52	1022.3	53.0	126		64	44.847	428.8	-14.2	24.42
65	2019-04-30 10:54:02	2.178		18.52	18.52	1022.3	53.0	128		64	45.067	430.8	-13.8	24.42
66	2019-04-30 10:54:04	2.107		18.52	18.52	1022.3	53.1	130		64	45.286	432.6	-13.9	24.41
67	2019-04-30 10:54:06	2.043		18.53	18.53	1022.3	53.1	132		64	45.486	434.4	-14.2	24.41
68	2019-04-30 10:54:08	1.978		18.55	18.55	1022.2	53.0	134		64	45.688	436.2	-14.0	24.39
69	2019-04-30 10:54:10	1.916		18.55	18.55	1022.3	53.0	136		64	45.884	437.7	-14.3	24.40
70	2019-04-30 10:54:12	1.854		18.55	18.55	1022.3	53.0	138		64	46.082	439.0	-14.0	24.41
71	2019-04-30 10:54:14	1.799		18.56	18.56	1022.3	53.0	140		64	46.260	440.7	-14.2	24.40
72	2019-04-30 10:54:16	1.748		18.56	18.56	1022.3	53.1	142		64	46.424	441.9	-13.9	24.39
73	2019-04-30 10:54:18	1.694		18.57	18.57	1022.3	53.0	144		64	46.601	443.5	-14.1	24.39
74	2019-04-30 10:54:20	1.642		18.57	18.57	1022.3	53.0	146		64	46.772	444.8	-13.9	24.38
75	2019-04-30 10:54:22	1.592		18.57	18.57	1022.2	53.1	148		64	46.940	445.9	-14.1	24.37
76	2019-04-30 10:54:24	1.546		18.58	18.58	1022.3	53.0	150		64	47.096	447.4	-13.8	24.36
77	2019-04-30 10:54:26	1.501		18.59	18.59	1022.3	53.1	152		64	47.246	448.5	-13.9	24.36
78	2019-04-30 10:54:28	1.460		18.59	18.59	1022.3	53.2	154		64	47.386	449.6	-14.1	24.36
79	2019-04-30 10:54:30	1.417		18.59	18.59	1022.3	53.2	156		64	47.533	451.0	-14.1	24.35
80	2019-04-30 10:54:32	1.379		18.59	18.59	1022.3	53.2	158		64	47.664	452.0	-14.1	24.35
81	2019-04-30 10:54:34	1.342		18.60	18.60	1022.3	53.3	160		64	47.793	452.9	-13.9	24.35
82	2019-04-30 10:54:36	1.306		18.60	18.60	1022.3	53.3	162		64	47.919	453.8	-13.9	24.34
83	2019-04-30 10:54:38	1.265		18.61	18.61	1022.3	53.3	164		64	48.063	454.7	-14.1	24.33
84	2019-04-30 10:54:40	1.235		18.61	18.61	1022.3	53.3	166		64	48.168	455.7	-13.7	24.33
85	2019-04-30 10:54:42	1.199		18.62	18.62	1022.3	53.3	168		64	48.295	456.7	-13.9	24.33
86	2019-04-30 10:54:44	1.167		18.62	18.62	1022.2	53.2	170		64	48.410	457.9	-14.2	24.32
87	2019-04-30 10:54:46	1.137		18.63	18.63	1022.3	53.2	172		64	48.519	459.0	-13.9	24.33
88	2019-04-30 10:54:48	1.110		18.63	18.63	1022.3	53.1	174		64	48.614	459.7	-14.0	24.32
89	2019-04-30 10:54:50	1.084		18.63	18.63	1022.3	53.1	176		64	48.709	460.2	-14.3	24.32
90	2019-04-30 10:54:52	1.058		18.64	18.64	1022.3	53.0	178		64	48.804	461.0	-13.8	24.31
91	2019-04-30 10:54:54	1.032		18.64	18.64	1022.2	53.1	180		64	48.898	461.7	-14.1	24.30
92	2019-04-30 10:54:56	1.007		18.64	18.64	1022.3	53.1	182		64	48.988	462.2	-14.0	24.30
93	2019-04-30 10:54:58	0.982		18.65	18.65	1022.3	53.0	184		64	49.080	462.9	-14.1	24.28
94	2019-04-30 10:55:00	0.957		18.65	18.65	1022.3	53.0	186		64	49.173	463.7	-14.0	24.29
95	2019-04-30 10:55:02	0.935		18.65	18.65	1022.2	53.0	188		64	49.256	464.1	-13.8	24.29
96	2019-04-30 10:55:04	0.915		18.66	18.66	1022.3	52.9	190		64	49.330	464.8	-14.0	24.28
97	2019-04-30 10:55:06	0.894		18.66	18.66	1022.3	52.8	192		64	49.408	465.5	-14.0	24.28
98	2019-04-30 10:55:08	0.874		18.66	18.66	1022.2	52.9	194		64	49.482	466.2	-14.0	24.27
99	2019-04-30 10:55:10	0.857		18.66	18.66	1022.3	52.9	196		64	49.547	466.4	-14.0	24.26
100	2019-04-30 10:55:12	0.838		18.66	18.66	1022.2	52.8	198		64	49.618	467.2	-14.1	24.25
101	2019-04-30 10:55:14	0.821		18.65	18.65	1022.3	52.8	200		64	49.685	467.5	-14.0	24.25
102	2019-04-30 10:55:16	0.803		18.65	18.65	1022.2	52.8	202		64	49.753	467.9	-14.2	24.25
103	2019-04-30 10:55:18	0.791		18.65	18.65	1022.3	52.8	204		64	49.799	468.8	-14.1	24.25
104	2019-04-30 10:55:20	0.773		18.64	18.64	1022.3	52.8	206		64	49.866	469.4	-14.2	24.25
105	2019-04-30 10:55:22	0.756		18.64	18.64	1022.3	52.8	208		64	49.931	469.7	-14.1	24.24
106	2019-04-30 10:55:24	0.742		18.64	18.64	1022.3	52.9	210		64	49.985	470.2	-14.0	24.24
107	2019-04-30 10:55:26	0.729		18.64	18.64	1022.3	52.8	212		64	50.035	470.6	-14.1	24.24
108	2019-04-30 10:55:28	0.715		18.64	18.64	1022.3	52.9	214		64	50.088	471.0	-14.0	24.23
109	2019-04-30 10:55:30	0.701		18.64	18.64	1022.3	52.9	216		64	50.144	471.5	-13.9	24.23
110	2019-04-30 10:55:32	0.690		18.64	18.64	1022.3	52.8	218		64	50.187	471.6	-14.0	24.22
111	2019-04-30 10:55:34	0.678		18.64	18.64	1022.3	52.7	220		64	50.231	472.0	-14.1	24.22
112	2019-04-30 10:55:36	0.664		18.63	18.63	1022.3	52.7	222		64	50.289	472.5	-14.2	24.21
113	2019-04-30 10:55:38	0.655		18.63	18.63	1022.3	52.7	224		64	50.324	472.9	-13.9	24.21
114	2019-04-30 10:55:40	0.643		18.63	18.63	1022.3	52.7	226		64	50.369	472.7	-14.1	24.20
115	2019-04-30 10:55:42	0.633		18.63	18.63	1022.3	52.7	228		64	50.407	473.1	-14.1	24.20
116	2019-04-30 10:55:44	0.623		18.63	18.63	1022.2	52.7	230		64	50.448	473.2	-14.0	24.20
117	2019-04-30 10:55:46	0.615		18.63	18.63	1022.3	52.7	232		64	50.478	473.7	-14.0	24.19
118	2019-04-30 10:55:48	0.603		18.62	18.62	1022.3	52.8	234		64	50.525	473.7	-14.0	24.20
119	2019-04-30 10:55:50	0.594		18.63	18.63	1022.3	52.9	236		64	50.561	474.1	-13.9	24.19
120	2019-04-30 10:55:52	0.587		18.63	18.63	1022.2	52.9	238		64	50.589	474.4	-14.0	24.18
121	2019-04-30 10:55:54	0.579		18.63	18.63	1022.2	53.0	240		64	50.619	474.5	-13.8	24.18
122	2019-04-30 10:55:56	0.572		18.64	18.64	1022.3	53.1	242		64	50.647	475.2	-13.9	24.18
123	2019-04-30 10:55:58	0.563		18.64	18.64	1022.3	53.1	244		64	50.682	475.3	-14.1	24.17
124	2019-04-30 10:56:00	0.552		18.64	18.64	1022.3	53.2	246		64	50.726	475.5	-14.1	24.17
125	2019-04-30 10:56:02	0.547		18.64	18.64	1022.3	53.2	248		64	50.745	475.6	-14.1	24.17
126	2019-04-30 10:56:04	0.540		18.64	18.64	1022.3	53.2	250		64	50.776	475.9	-14.1	24.17
127	2019-04-30 10:56:06	0.530		18.65	18.65	1022.4	53.1	252		64	50.813	475.8	-14.2	24.17
128	2019-04-30 10:56:08	0.524		18.66	18.66	1022.3	53.1	254		64	50.837	476.3	-14.1	24.16
129	2019-04-30 10:56:10	0.518		18.66	18.66	1022.3	53.2	256		64	50.862	476.8	-14.1	24.17
130	2019-04-30 10:56:12	0.514		18.67	18.67	1022.3	53.3	258		64	50.877	476.6	-14.0	24.16
131	2019-04-30 10:56:14	0.506		18.67	18.67	1022.3	53.3	260		64	50.908	476.9	-14.1	24.16
132	2019-04-30 10:56:16	0.502		18.68	18.68	1022.3	53.3	262		64	50.926	477.1	-14.2	24.15
133	2019-04-30 10:56:18	0.494		18.68	18.68	1022.3	53.3	264		64	50.956	477.3	-14.0	24.15
134	2019-04-30 10:56:20	0.492		18.69	18.69	1022.3	53.3	266		64	50.964	477.2	-14.1	24.15
135	2019-04-30 10:56:22	0.486		18.70	18.70	1022.3	53.3	268		64	50.989	477.9	-14.0	24.14
136	2019-04-30 10:56:24	0.481		18.70	18.70	1022.3	53.2	270		64	51.007	477.8	-13.9	24.15
137	2019-04-30 10:56:26	0.478		18.70	18.70	1022.3	53.2	272		64	51.021	477.8	-13.9	24.13
138	2019-04-30 10:56:28	0.474		18.71	18.71	1022.3	53.2	274		64	51.038	477.7	-14.1	24.14
139	2019-04-30 10:56:30	0.471		18.71	18.71	1022.3	53.1	276		64	51.050	478.0	-14.0	24.14
140	2019-04-30 10:56:32	0.463		18.72	18.72	1022.3	53.1	278		64	51.080	478.0	-13.8	24.14
141	2019-04-30 10:56:34	0.459		18.72	18.72	1022.3	53.2	280		64	51.096	478.3	-13.9	24.13
142	2019-04-30 10:56:36	0.457		18.72	18.72	1022.3	53.2	282		64	51.104	478.7	-13.8	24.13
143	2019-04-30 10:56:38	0.452		18.73	18.73	1022.3	53.3	284		64	51.124	478.8	-13.9	24.12
144	2019-04-30 10:56:40	0.447		18.74	18.74	1022.3	53.4	286		64	51.145	478.9	-13.9	24.13
145	2019-04-30 10:56:42	0.447		18.74	18.74	1022.3	53.4	288		64	51.142	479.0	-14.0	24.13
146	2019-04-30 10:56:44	0.444		18.74	18.74	1022.3	53.4	290		64	51.154	478.9	-14.0	24.13
147	2019-04-30 10:56:46	0.437		18.74	18.74	1022.3	53.3	292		64	51.183	479.2	-13.9	24.13
148	2019-04-30 10:56:48	0.433		18.75	18.75	1022.3	53.4	294		64	51.198	479.5	-13.8	24.13
149	2019-04-30 10:56:50	0.431		18.76	18.76	1022.2	53.4	296		64	51.209	479.4	-14.0	24.11
150	2019-04-30 10:56:52	0.428		18.77	18.77	1022.3	53.4	298		64	51.219	479.2	-13.9	24.10
151	2019-04-30 10:56:54	0.425		18.77	18.77	1022.3	53.3	300		64	51.233	479.3	-13.8	24.11
152	2019-04-30 10:56:56	0.422		18.77	18.77	1022.3	53.3	302		64	51.245	479.8	-13.9	24.10
153	2019-04-30 10:56:58	0.419		18.77	18.77	1022.3	53.3	304		64	51.254	480.4	-13.9	24.12
154	2019-04-30 10:57:00	0.417		18.77	18.77	1022.3	53.3	306		64	51.265	480.9	-14.0	24.11
155	2019-04-30 10:57:02	0.416		18.77	18.77	1022.3	53.4	308		64	51.266	480.7	-14.1	24.10
156	2019-04-30 10:57:04	0.412		18.77	18.77	1022.3	53.4	310		64	51.283	480.8	-14.2	24.09
157	2019-04-30 10:57:06	0.408		18.77	18.77	1022.3	53.4	312		64	51.302	480.8	-14.1	24.09
158	2019-04-30 10:57:08	0.408		18.76	18.76	1022.3	53.4	314		64	51.302	481.0	-13.9	24.10
159	2019-04-30 10:57:10	0.403		18.77	18.77	1022.3	53.5	316		64	51.319	481.1	-14.0	24.09
160	2019-04-30 10:57:12	0.401		18.76	18.76	1022.3	53.5	318		64	51.329	481.3	-13.9	24.08
161	2019-04-30 10:57:14	0.398		18.76	18.76	1022.3	53.6	320		64	51.340	481.5	-13.9	24.09
162	2019-04-30 10:57:16	0.399		18.76	18.76	1022.3	53.5	322		64	51.339	481.4	-13.8	24.08
163	2019-04-30 10:57:18	0.395		18.76	18.76	1022.3	53.5	324		64	51.354	481.5	-14.0	24.09
164	2019-04-30 10:57:20	0.394		18.76	18.76	1022.3	53.5	326		64	51.359	481.5	-13.9	24.09
165	2019-04-30 10:57:22	0.393		18.77	18.77	1022.2	53.5	328		64	51.360	481.7	-13.7	24.08
166	2019-04-30 10:57:24	0.391		18.76	18.76	1022.2	53.6	330		64	51.371	481.9	-13.7	24.08
167	2019-04-30 10:57:26	0.389		18.76	18.76	1022.3	53.6	332		64	51.379	481.6	-13.9	24.08
168	2019-04-30 10:57:28	0.385		18.77	18.77	1022.3	53.6	334		64	51.394	481.8	-14.0	24.09
169	2019-04-30 10:57:30	0.385		18.77	18.77	1022.2	53.6	336		64	51.396	481.8	-14.2	24.08
170	2019-04-30 10:57:32	0.382		18.76	18.76	1022.3	53.6	338		64	51.405	481.9	-13.9	24.08
171	2019-04-30 10:57:34	0.382		18.75	18.75	1022.2	53.6	340		64	51.406	481.9	-13.6	24.08
172	2019-04-30 10:57:36	0.380		18.74	18.74	1022.3	53.6	342		64	51.414	482.3	-13.8	24.07
173	2019-04-30 10:57:38	0.377		18.74	18.74	1022.2	53.6	344		64	51.426	482.1	-13.9	24.07
174	2019-04-30 10:57:40	0.376		18.73	18.73	1022.4	53.5	346		64	51.431	482.2	-13.9	24.07
175	2019-04-30 10:57:42	0.374		18.72	18.72	1022.3	53.5	348		64	51.439	482.2	-14.0	24.07
176	2019-04-30 10:57:44	0.374		18.71	18.71	1022.3	53.5	350		64	51.441	482.3	-14.1	24.06
177	2019-04-30 10:57:46	0.374		18.70	18.70	1022.3	53.5	352		64	51.442	482.2	-13.9	24.06
178	2019-04-30 10:57:48	0.371		18.70	18.70	1022.3	53.5	354		64	51.453	482.2	-13.9	24.06
179	2019-04-30 10:57:50	0.369		18.70	18.70	1022.3	53.5	356		64	51.462	482.4	-13.9	24.05
180	2019-04-30 10:57:52	0.367		18.69	18.69	1022.3	53.4	358		64	51.470	482.3	-13.9	24.05
181	2019-04-30 10:57:54	0.368		18.68	18.68	1022.2	53.4	360		64	51.467	482.4	-14.0	24.05
182	2019-04-30 10:57:56	0.365		18.67	18.67	1022.3	53.3	362		64	51.479	482.5	-13.9	24.06
183	2019-04-30 10:57:58	0.364		18.67	18.67	1022.3	53.3	364		64	51.481	482.6	-14.1	24.05
184	2019-04-30 10:58:00	0.363		18.67	18.67	1022.3	53.3	366		64	51.487	482.4	-13.8	24.06
185	2019-04-30 10:58:02	0.360		18.66	18.66	1022.3	53.3	368		64	51.499	482.3	-14.1	24.05
186	2019-04-30 10:58:04	0.359		18.66	18.66	1022.2	53.3	370		64	51.502	482.5	-13.9	24.04
187	2019-04-30 10:58:06	0.358		18.65	18.65	1022.2	53.3	372		64	51.509	482.5	-13.8	24.04
188	2019-04-30 10:58:08	0.362		18.64	18.64	1022.3	53.3	374		64	51.491	482.4	-13.9	24.04
189	2019-04-30 10:58:10	0.359		18.65	18.65	1022.3	53.4	376		64	51.505	482.8	-14.0	24.04
190	2019-04-30 10:58:12	0.358		18.64	18.64	1022.3	53.3	378		64	51.507	482.7	-13.8	24.03
191	2019-04-30 10:58:14	0.356		18.63	18.63	1022.3	53.3	380		64	51.515	482.6	-13.9	24.03
192	2019-04-30 10:58:16	0.356		18.64	18.64	1022.3	53.3	382		64	51.515	482.5	-14.0	24.03
193	2019-04-30 10:58:18	0.355		18.64	18.64	1022.3	53.3	384		64	51.520	482.6	-14.0	24.02
194	2019-04-30 10:58:20	0.353		18.63	18.63	1022.3	53.4	386		64	51.529	482.9	-14.1	24.02
195	2019-04-30 10:58:22	0.353		18.63	18.63	1022.3	53.4	388		64	51.531	482.8	-14.0	24.02
196	2019-04-30 10:58:24	0.351		18.63	18.63	1022.4	53.5	390		64	51.537	483.0	-14.0	24.02
197	2019-04-30 10:58:26	0.351		18.63	18.63	1022.3	53.5	392		64	51.539	483.2	-14.0	24.01
198	2019-04-30 10:58:28	0.349		18.63	18.63	1022.3	53.4	394		64	51.545	482.8	-14.0	24.01
199	2019-04-30 10:58:30	0.348		18.63	18.63	1022.3	53.4	396		64	51.550	483.0	-13.8	24.00
200	2019-04-30 10:58:32	0.345		18.63	18.63	1022.3	53.4	398		64	51.560	483.1	-14.0	24.00
201	2019-04-30 10:58:34	0.345		18.62	18.62	1022.3	53.5	400		64	51.561	482.9	-13.7	24.00
202	2019-04-30 10:58:36	0.345		18.62	18.62	1022.3	53.5	402		64	51.563	483.0	-14.1	24.01
203	2019-04-30 10:58:38	0.343		18.63	18.63	1022.4	53.4	404		64	51.569	482.9	-13.8	24.00
204	2019-04-30 10:58:40	0.385		18.63	18.63	1022.4	53.4	406		64	51.400	482.2	8.7	24.01
205	2019-04-30 10:58:42	1.091		18.62	18.62	1022.2	53.4	408		64	48.685	452.7	7.1	24.00
206	2019-04-30 10:58:44	1.878		18.89	18.89	1022.2	53.5	410		64	45.980	403.0	13.1	24.00
207	2019-04-30 10:58:46	2.587		19.22	19.22	1022.2	53.5	412		64	43.791	386.3	18.6	24.00
208	2019-04-30 10:58:48	3.248		19.51	19.51	1022.2	53.5	414		64	41.942	377.9	15.1	24.00
209	2019-04-30 10:58:50	3.887		19.72	19.72	1022.3	53.4	416		64	40.310	364.9	16.9	23.99
210	2019-04-30 10:58:52	4.486		19.86	19.86	1022.3	53.4	418		64	38.907	355.9	2.8	23.99
211	2019-04-30 10:58:54	5.070		19.95	19.95	1022.3	53.4	420		64	37.645	344.9	-0.9	23.99
212	2019-04-30 10:58:56	5.637		20.05	20.05	1022.3	53.4	422		64	36.504	336.9	-0.1	23.99
213	2019-04-30 10:58:58	6.190		20.15	20.15	1022.3	53.4	424		64	35.462	327.8	0.3	23.98
214	2019-04-30 10:59:00	6.725		20.22	20.22	1022.3	53.5	426		64	34.517	318.2	5.8	23.99
215	2019-04-30 10:59:02	7.262		20.31	20.31	1022.2	53.4	428		64	33.626	308.8	14.9	23.98
216	2019-04-30 10:59:04	7.750		20.33	20.33	1022.2	53.4	430		64	32.863	299.0	15.3	23.98
217	2019-04-30 10:59:06	8.221		20.37	20.37	1022.2	53.3	432		64	32.165	290.4	8.8	23.98
218	2019-04-30 10:59:08	8.685		20.40	20.40	1022.2	53.3	434		64	31.510	285.1	6.1	23.98
219	2019-04-30 10:59:10	9.150		20.43	20.43	1022.2	53.3	436		64	30.882	281.2	39.0	23.97
220	2019-04-30 10:59:12	9.580		20.46	20.46	1022.2	53.3	438		64	30.328	276.6	17.3	23.96
221	2019-04-30 10:59:14	10.008		20.55	20.55	1022.2	53.4	440		64	29.790	269.8	31.9	23.97
222	2019-04-30 10:59:16	10.383		20.66	20.66	1022.1	53.5	442		64	29.333	267.3	12.0	23.96
223	2019-04-30 10:59:18	10.746		20.74	20.74	1022.2	53.7	444		64	28.906	264.8	9.1	23.96
224	2019-04-30 10:59:20	11.137		20.77	20.77	1022.2	53.8	446		64	28.470	261.8	15.3	23.97
