#Log_File	LOG033
#Comment	
#Device	FireStingGO2_Pocket_Oxygen_Meter
#Firmware	3.37
#Unique_ID	24EB9B04575BA8F7
#Manufacturer	Pyro_Science_GmbH
#Settings	Sensor Code	Medium	Oxygen Units	Temperature	Salinity
#	XB7-537-209	Gas	%O2	Sensor	0.0 psu
#Calibration	Sensor Code	Calibrate Air	Calibrate 0%
#	XB7-537-209	29 Apr 2019	not cal.
#Adv. Settings	Temperature	Pressure	Salinity	Mode	LED Intensity	Amplification	Frequency
#	Sensor	Sensor	0 psu	default	10%	400x	4000 Hz
#Adv. Calibration	dphi0	dphi100	Temp0	Temp100	Pressure	Humidity	f	m	calFreq	tt	kt	bkgdAmp	bkgdDphi	useKsv	ksv	ft	mt	not used	PercentO2
#	53.000°	22.117°	20.00°C	11.22°C	1030 mbar	47%RH	0.804	0.122	4000 Hz	-0.056%/K	0.969%/K	0.30 mV	0.000°	0	0.017000/hPa	0.000000/K	-0.000303/K	0	20.95%O2
#
Data_Point	Date_Time(YYYY-MM-DD_hh:mm:ss)	Oxygen(%O2)	Warning 	Compensation_Temperature(°C)	Temperature(°C)	Air_Pressure(mbar)	Humidity(%RH)	Time(s)		Status	dphi(°)	Intensity(mV)	Ambient_Light(mV)	Case_Temperature(°C)
1	2019-04-30 14:07:21	20.388		22.73	22.73	1021.3	55.1	0		64	21.091	198.3	-6.1	25.47
2	2019-04-30 14:07:23	20.356		22.78	22.78	1021.3	54.9	2		64	21.103	190.0	-7.7	25.47
3	2019-04-30 14:07:25	19.979		22.79	22.79	1021.3	54.7	4		64	21.313	198.3	-13.8	25.47
4	2019-04-30 14:07:27	18.962		22.81	22.81	1021.3	54.5	6		64	21.908	205.3	-13.9	25.47
5	2019-04-30 14:07:29	18.028		22.82	22.82	1021.4	54.5	8		64	22.488	210.7	-13.8	25.48
6	2019-04-30 14:07:31	17.183		22.84	22.84	1021.3	54.5	10		64	23.044	216.7	-14.1	25.48
7	2019-04-30 14:07:33	16.498		22.86	22.86	1021.4	54.4	12		64	23.518	221.4	-13.7	25.49
8	2019-04-30 14:07:35	15.844		22.88	22.88	1021.3	54.3	14		64	23.992	228.3	-13.8	25.49
9	2019-04-30 14:07:37	15.207		22.92	22.92	1021.3	54.3	16		64	24.473	232.9	-14.0	25.48
10	2019-04-30 14:07:39	14.611		22.94	22.94	1021.4	54.5	18		64	24.946	238.2	-13.8	25.48
11	2019-04-30 14:07:41	14.081		22.94	22.94	1021.3	54.7	20		64	25.387	242.0	-13.6	25.49
12	2019-04-30 14:07:43	13.561		22.95	22.95	1021.3	54.5	22		64	25.837	245.9	-13.8	25.49
13	2019-04-30 14:07:45	13.046		22.94	22.94	1021.4	54.5	24		64	26.303	247.7	-14.0	25.49
14	2019-04-30 14:07:47	12.595		22.93	22.93	1021.4	54.4	26		64	26.726	253.9	-13.6	25.48
15	2019-04-30 14:07:49	12.114		22.90	22.90	1021.3	54.3	28		64	27.202	260.6	-13.8	25.48
16	2019-04-30 14:07:51	11.705		22.84	22.84	1021.3	54.2	30		64	27.623	265.4	-13.8	25.49
17	2019-04-30 14:07:53	11.289		22.82	22.82	1021.4	54.2	32		64	28.063	269.4	-13.9	25.49
18	2019-04-30 14:07:55	10.897		22.81	22.81	1021.4	54.1	34		64	28.491	274.1	-13.7	25.49
19	2019-04-30 14:07:57	10.526		22.81	22.81	1021.3	54.0	36		64	28.911	278.5	-13.7	25.48
20	2019-04-30 14:07:59	10.189		22.80	22.80	1021.3	54.1	38		64	29.304	282.5	-13.8	25.49
21	2019-04-30 14:08:01	9.868		22.77	22.77	1021.3	54.0	40		64	29.694	286.2	-13.8	25.49
22	2019-04-30 14:08:03	9.565		22.75	22.75	1021.3	53.9	42		64	30.072	289.8	-13.9	25.49
23	2019-04-30 14:08:05	9.268		22.75	22.75	1021.4	53.8	44		64	30.450	293.3	-13.8	25.49
24	2019-04-30 14:08:07	9.000		22.76	22.76	1021.4	54.0	46		64	30.801	298.8	-13.8	25.50
25	2019-04-30 14:08:09	8.743		22.76	22.76	1021.4	54.2	48		64	31.146	302.1	-13.8	25.51
26	2019-04-30 14:08:11	8.502		22.78	22.78	1021.4	54.1	50		64	31.478	305.4	-14.1	25.50
27	2019-04-30 14:08:13	8.261		22.78	22.78	1021.3	54.0	52		64	31.818	308.9	-13.8	25.50
28	2019-04-30 14:08:15	8.039		22.78	22.78	1021.3	53.9	54		64	32.141	311.9	-13.5	25.49
29	2019-04-30 14:08:17	7.825		22.77	22.77	1021.3	53.8	56		64	32.462	315.7	-13.9	25.50
30	2019-04-30 14:08:19	7.620		22.74	22.74	1021.4	53.8	58		64	32.776	318.2	-14.0	25.50
31	2019-04-30 14:08:21	7.429		22.71	22.71	1021.4	53.7	60		64	33.076	321.1	-14.0	25.49
32	2019-04-30 14:08:23	7.252		22.69	22.69	1021.4	53.7	62		64	33.360	324.4	-13.8	25.50
33	2019-04-30 14:08:25	7.074		22.69	22.69	1021.4	53.6	64		64	33.648	327.7	-13.7	25.50
34	2019-04-30 14:08:27	6.901		22.69	22.69	1021.3	53.5	66		64	33.933	330.4	-13.9	25.50
35	2019-04-30 14:08:29	6.740		22.70	22.70	1021.4	53.5	68		64	34.203	333.7	-13.6	25.51
36	2019-04-30 14:08:31	6.593		22.70	22.70	1021.3	53.5	70		64	34.454	336.2	-13.8	25.51
37	2019-04-30 14:08:33	6.442		22.67	22.67	1021.4	53.4	72		64	34.721	338.7	-13.9	25.50
38	2019-04-30 14:08:35	6.300		22.65	22.65	1021.4	53.4	74		64	34.976	340.8	-14.0	25.50
39	2019-04-30 14:08:37	6.164		22.64	22.64	1021.4	53.4	76		64	35.221	343.1	-13.7	25.51
40	2019-04-30 14:08:39	6.030		22.65	22.65	1021.3	53.4	78		64	35.467	344.3	-13.9	25.51
41	2019-04-30 14:08:41	5.911		22.67	22.67	1021.4	53.4	80		64	35.684	346.6	-13.7	25.50
42	2019-04-30 14:08:43	5.772		22.93	22.93	1021.3	53.4	82		64	35.918	350.4	-13.7	25.51
43	2019-04-30 14:08:45	5.629		23.47	23.47	1021.3	53.4	84		64	36.129	350.9	-13.8	25.51
44	2019-04-30 14:08:47	5.486		24.05	24.05	1021.4	53.4	86		64	36.344	356.1	-13.6	25.51
45	2019-04-30 14:08:49	5.343		24.52	24.52	1021.4	53.5	88		64	36.577	358.0	-14.0	25.51
46	2019-04-30 14:08:51	5.247		24.64	24.64	1021.4	53.5	90		64	36.758	359.8	-13.9	25.52
47	2019-04-30 14:08:53	5.149		24.77	24.77	1021.3	53.4	92		64	36.946	362.1	-13.7	25.52
48	2019-04-30 14:08:55	5.049		24.90	24.90	1021.4	53.4	94		64	37.139	363.6	-14.1	25.52
49	2019-04-30 14:08:57	4.958		25.03	25.03	1021.3	53.4	96		64	37.316	365.1	-13.8	25.51
50	2019-04-30 14:08:59	4.866		25.15	25.15	1021.3	53.3	98		64	37.501	366.5	-13.8	25.52
