#Log_File	LOG054
#Comment	
#Device	FireStingGO2_Pocket_Oxygen_Meter
#Firmware	3.37
#Unique_ID	24EB9B04575BA8F7
#Manufacturer	Pyro_Science_GmbH
#Settings	Sensor Code	Medium	Oxygen Units	Temperature	Salinity
#	XB7-537-209	Gas	%O2	Sensor	0.0 psu
#Calibration	Sensor Code	Calibrate Air	Calibrate 0%
#	XB7-537-209	29 Apr 2019	not cal.
#Adv. Settings	Temperature	Pressure	Salinity	Mode	LED Intensity	Amplification	Frequency
#	Sensor	Sensor	0 psu	default	10%	400x	4000 Hz
#Adv. Calibration	dphi0	dphi100	Temp0	Temp100	Pressure	Humidity	f	m	calFreq	tt	kt	bkgdAmp	bkgdDphi	useKsv	ksv	ft	mt	not used	PercentO2
#	53.000°	22.117°	20.00°C	11.22°C	1030 mbar	47%RH	0.804	0.122	4000 Hz	-0.056%/K	0.969%/K	0.30 mV	0.000°	0	0.017000/hPa	0.000000/K	-0.000303/K	0	20.95%O2
#
Data_Point	Date_Time(YYYY-MM-DD_hh:mm:ss)	Oxygen(%O2)	Warning 	Compensation_Temperature(°C)	Temperature(°C)	Air_Pressure(mbar)	Humidity(%RH)	Time(s)		Status	dphi(°)	Intensity(mV)	Ambient_Light(mV)	Case_Temperature(°C)
1	2019-07-06 10:50:37	9.366		28.79	28.79	1014.7	67.4	0		64	29.678	261.7	-13.8	30.34
2	2019-07-06 10:50:39	8.932		28.79	28.79	1014.7	67.4	2		64	30.248	266.3	-14.0	30.35
3	2019-07-06 10:50:41	8.457		28.76	28.76	1014.7	67.5	4		64	30.903	272.2	-13.8	30.34
4	2019-07-06 10:50:43	7.996		28.76	28.76	1014.7	67.4	6		64	31.570	278.5	-13.8	30.35
5	2019-07-06 10:50:45	7.573		28.75	28.75	1014.7	67.4	8		64	32.212	284.1	-14.0	30.35
6	2019-07-06 10:50:47	7.188		28.74	28.74	1014.7	67.3	10		64	32.824	289.9	-13.6	30.34
7	2019-07-06 10:50:49	6.814		28.73	28.73	1014.7	67.3	12		64	33.445	295.4	-13.8	30.34
8	2019-07-06 10:50:51	6.487		28.70	28.70	1014.7	67.3	14		64	34.013	300.7	-13.9	30.34
9	2019-07-06 10:50:53	6.176		28.68	28.68	1014.7	67.3	16		64	34.574	305.7	-13.9	30.34
10	2019-07-06 10:50:55	5.896		28.67	28.67	1014.7	67.3	18		64	35.096	310.7	-13.7	30.33
11	2019-07-06 10:50:57	5.636		28.64	28.64	1014.7	67.3	20		64	35.602	315.2	-14.0	30.34
12	2019-07-06 10:50:59	5.396		28.62	28.62	1014.7	67.3	22		64	36.081	319.7	-13.9	30.33
13	2019-07-06 10:51:01	5.180		28.61	28.61	1014.7	67.3	24		64	36.527	323.6	-13.9	30.34
14	2019-07-06 10:51:03	4.981		28.58	28.58	1014.7	67.3	26		64	36.949	327.5	-13.8	30.33
15	2019-07-06 10:51:05	4.794		28.55	28.55	1014.6	67.2	28		64	37.356	331.0	-13.8	30.33
16	2019-07-06 10:51:07	4.629		28.54	28.54	1014.7	67.2	30		64	37.722	334.2	-13.8	30.33
17	2019-07-06 10:51:09	4.483		28.53	28.53	1014.7	67.2	32		64	38.055	337.2	-13.9	30.32
18	2019-07-06 10:51:11	4.340		28.53	28.53	1014.7	67.2	34		64	38.385	340.1	-13.8	30.32
19	2019-07-06 10:51:13	4.219		28.53	28.53	1014.7	67.2	36		64	38.670	342.7	-13.9	30.32
20	2019-07-06 10:51:15	4.112		28.53	28.53	1014.7	67.2	38		64	38.925	345.1	-13.9	30.31
21	2019-07-06 10:51:17	4.009		28.53	28.53	1014.7	67.2	40		64	39.174	347.2	-13.4	30.31
22	2019-07-06 10:51:19	3.922		28.53	28.53	1014.7	67.2	42		64	39.389	349.1	-13.8	30.32
23	2019-07-06 10:51:21	3.845		28.54	28.54	1014.7	67.2	44		64	39.578	350.7	-13.9	30.31
24	2019-07-06 10:51:23	3.774		28.54	28.54	1014.7	67.2	46		64	39.758	352.5	-13.9	30.32
25	2019-07-06 10:51:25	3.717		28.55	28.55	1014.6	67.2	48		64	39.901	353.6	-13.7	30.31
26	2019-07-06 10:51:27	3.662		28.55	28.55	1014.7	67.1	50		64	40.042	354.8	-13.7	30.31
27	2019-07-06 10:51:29	3.623		28.55	28.55	1014.7	67.1	52		64	40.143	355.7	-13.9	30.31
28	2019-07-06 10:51:31	3.586		28.56	28.56	1014.7	67.1	54		64	40.239	356.6	-13.8	30.30
29	2019-07-06 10:51:33	3.554		28.56	28.56	1014.7	67.2	56		64	40.320	357.3	-13.4	30.30
30	2019-07-06 10:51:35	3.525		28.57	28.57	1014.8	67.2	58		64	40.394	357.8	-13.7	30.31
31	2019-07-06 10:51:37	3.508		28.55	28.55	1014.7	67.2	60		64	40.441	358.2	-13.6	30.30
32	2019-07-06 10:51:39	3.493		28.56	28.56	1014.7	67.2	62		64	40.480	358.8	-13.8	30.30
33	2019-07-06 10:51:41	3.484		28.56	28.56	1014.7	67.2	64		64	40.505	358.9	-13.8	30.29
34	2019-07-06 10:51:43	3.479		28.56	28.56	1014.7	67.2	66		64	40.519	359.3	-13.9	30.29
35	2019-07-06 10:51:45	3.477		28.56	28.56	1014.7	67.2	68		64	40.523	359.4	-13.6	30.29
36	2019-07-06 10:51:47	3.483		28.56	28.56	1014.6	67.3	70		64	40.509	359.2	-13.8	30.28
37	2019-07-06 10:51:49	3.487		28.55	28.55	1014.7	67.3	72		64	40.496	359.1	-13.6	30.28
38	2019-07-06 10:51:51	3.496		28.56	28.56	1014.7	67.3	74		64	40.474	359.0	-13.9	30.28
39	2019-07-06 10:51:53	3.507		28.56	28.56	1014.7	67.3	76		64	40.445	358.7	-13.5	30.28
40	2019-07-06 10:51:55	3.521		28.55	28.55	1014.7	67.3	78		64	40.409	358.4	-13.9	30.27
41	2019-07-06 10:51:57	3.535		28.56	28.56	1014.6	67.3	80		64	40.371	358.2	-13.8	30.27
42	2019-07-06 10:51:59	3.551		28.56	28.56	1014.7	67.3	82		64	40.328	357.8	-13.8	30.27
43	2019-07-06 10:52:01	3.576		28.56	28.56	1014.7	67.3	84		64	40.265	357.3	-13.9	30.27
44	2019-07-06 10:52:03	3.598		28.55	28.55	1014.7	67.3	86		64	40.206	357.0	-13.7	30.26
45	2019-07-06 10:52:05	3.621		28.55	28.55	1014.7	67.4	88		64	40.148	356.4	-13.6	30.27
46	2019-07-06 10:52:07	3.647		28.54	28.54	1014.7	67.4	90		64	40.081	355.9	-13.8	30.27
47	2019-07-06 10:52:09	3.678		28.53	28.53	1014.6	67.4	92		64	40.003	355.5	-13.9	30.27
48	2019-07-06 10:52:11	3.701		28.52	28.52	1014.7	67.4	94		64	39.943	354.9	-13.8	30.26
49	2019-07-06 10:52:13	3.732		28.52	28.52	1014.7	67.4	96		64	39.866	354.0	-13.9	30.25
50	2019-07-06 10:52:15	3.763		28.52	28.52	1014.7	67.4	98		64	39.788	353.6	-13.8	30.25
51	2019-07-06 10:52:17	3.794		28.51	28.51	1014.7	67.4	100		64	39.710	352.7	-14.0	30.25
52	2019-07-06 10:52:19	3.823		28.50	28.50	1014.7	67.5	102		64	39.638	352.1	-13.7	30.25
53	2019-07-06 10:52:21	3.860		28.49	28.49	1014.7	67.5	104		64	39.546	351.4	-13.6	30.25
54	2019-07-06 10:52:23	3.893		28.49	28.49	1014.7	67.5	106		64	39.465	350.8	-13.8	30.24
55	2019-07-06 10:52:25	3.922		28.49	28.49	1014.7	67.5	108		64	39.393	350.1	-13.6	30.24
56	2019-07-06 10:52:27	3.959		28.50	28.50	1014.6	67.5	110		64	39.300	349.4	-13.9	30.23
