#Log_File	LOG017
#Comment	
#Device	FireStingGO2_Pocket_Oxygen_Meter
#Firmware	3.37
#Unique_ID	24EB9B04575BA8F7
#Manufacturer	Pyro_Science_GmbH
#Settings	Sensor Code	Medium	Oxygen Units	Temperature	Salinity
#	XB7-537-209	Gas	%O2	Sensor	0.0 psu
#Calibration	Sensor Code	Calibrate Air	Calibrate 0%
#	XB7-537-209	29 Apr 2019	not cal.
#Adv. Settings	Temperature	Pressure	Salinity	Mode	LED Intensity	Amplification	Frequency
#	Sensor	Sensor	0 psu	default	10%	400x	4000 Hz
#Adv. Calibration	dphi0	dphi100	Temp0	Temp100	Pressure	Humidity	f	m	calFreq	tt	kt	bkgdAmp	bkgdDphi	useKsv	ksv	ft	mt	not used	PercentO2
#	53.000°	22.117°	20.00°C	11.22°C	1030 mbar	47%RH	0.804	0.122	4000 Hz	-0.056%/K	0.969%/K	0.30 mV	0.000°	0	0.017000/hPa	0.000000/K	-0.000303/K	0	20.95%O2
#
Data_Point	Date_Time(YYYY-MM-DD_hh:mm:ss)	Oxygen(%O2)	Warning 	Compensation_Temperature(°C)	Temperature(°C)	Air_Pressure(mbar)	Humidity(%RH)	Time(s)		Status	dphi(°)	Intensity(mV)	Ambient_Light(mV)	Case_Temperature(°C)
23	2019-04-30 10:33:07	7.994		19.96	19.96	1022.3	54.8	44		64	32.547	295.4	-13.8	22.93
24	2019-04-30 10:33:09	7.816		19.94	19.94	1022.3	54.8	46		64	32.811	298.2	-13.9	22.94
25	2019-04-30 10:33:11	7.629		19.99	19.99	1022.3	54.8	48		64	33.090	300.7	-13.9	22.96
26	2019-04-30 10:33:13	7.455		20.00	20.00	1022.3	54.7	50		64	33.358	303.0	-13.7	22.97
27	2019-04-30 10:33:15	7.300		19.96	19.96	1022.3	54.7	52		64	33.605	305.3	-14.0	22.98
28	2019-04-30 10:33:17	7.143		19.96	19.96	1022.2	54.6	54		64	33.858	307.7	-13.9	22.98
29	2019-04-30 10:33:19	6.984		19.96	19.96	1022.3	54.6	56		64	34.118	309.9	-13.8	22.99
30	2019-04-30 10:33:21	6.846		19.98	19.98	1022.2	54.6	58		64	34.345	312.2	-14.1	23.02
31	2019-04-30 10:33:23	6.706		19.99	19.99	1022.3	54.6	60		64	34.579	314.4	-14.2	23.01
32	2019-04-30 10:33:25	6.569		20.00	20.00	1022.2	54.5	62		64	34.812	316.7	-14.1	23.01
33	2019-04-30 10:33:27	6.433		20.05	20.05	1022.3	54.5	64		64	35.041	319.0	-14.2	23.02
34	2019-04-30 10:33:29	6.310		20.07	20.07	1022.3	54.5	66		64	35.257	320.8	-14.2	23.03
35	2019-04-30 10:33:31	6.189		20.05	20.05	1022.2	54.5	68		64	35.476	322.7	-14.1	23.04
36	2019-04-30 10:33:33	6.079		20.03	20.03	1022.2	54.4	70		64	35.677	324.8	-13.9	23.04
37	2019-04-30 10:33:35	5.963		20.04	20.04	1022.2	54.4	72		64	35.889	326.4	-14.0	23.05
38	2019-04-30 10:33:37	5.852		20.03	20.03	1022.3	54.4	74		64	36.096	328.3	-13.9	23.05
39	2019-04-30 10:33:39	5.754		20.05	20.05	1022.3	54.3	76		64	36.279	329.9	-14.1	23.06
40	2019-04-30 10:33:41	5.655		20.04	20.04	1022.1	54.3	78		64	36.470	332.0	-14.1	23.06
41	2019-04-30 10:33:43	5.557		20.05	20.05	1022.3	54.3	80		64	36.658	333.5	-13.8	23.07
42	2019-04-30 10:33:45	5.461		20.06	20.06	1022.3	54.2	82		64	36.844	335.1	-13.9	23.07
43	2019-04-30 10:33:47	5.375		20.05	20.05	1022.2	54.2	84		64	37.015	336.8	-13.9	23.08
44	2019-04-30 10:33:49	5.283		20.05	20.05	1022.3	54.1	86		64	37.199	338.5	-14.0	23.09
45	2019-04-30 10:33:51	5.203		20.08	20.08	1022.3	54.1	88		64	37.358	339.7	-13.9	23.09
46	2019-04-30 10:33:53	5.119		20.10	20.10	1022.2	54.1	90		64	37.528	341.2	-14.0	23.09
47	2019-04-30 10:33:55	5.041		20.13	20.13	1022.3	54.1	92		64	37.685	342.7	-13.9	23.10
48	2019-04-30 10:33:57	4.960		20.21	20.21	1022.3	54.1	94		64	37.843	344.0	-13.9	23.10
49	2019-04-30 10:33:59	4.888		20.19	20.19	1022.3	54.2	96		64	37.996	345.3	-14.0	23.10
50	2019-04-30 10:34:01	4.816		20.18	20.18	1022.3	54.1	98		64	38.152	346.8	-13.9	23.10
51	2019-04-30 10:34:03	4.753		20.17	20.17	1022.3	54.1	100		64	38.288	348.2	-14.1	23.10
52	2019-04-30 10:34:05	4.685		20.15	20.15	1022.3	54.1	102		64	38.438	349.3	-14.0	23.11
53	2019-04-30 10:34:07	4.623		20.15	20.15	1022.3	54.1	104		64	38.573	350.8	-14.1	23.11
54	2019-04-30 10:34:09	4.565		20.17	20.17	1022.3	54.1	106		64	38.698	351.7	-14.0	23.11
55	2019-04-30 10:34:11	4.500		20.23	20.23	1022.3	54.1	108		64	38.835	353.1	-14.0	23.12
56	2019-04-30 10:34:13	4.441		20.23	20.23	1022.3	54.0	110		64	38.968	354.1	-14.0	23.12
57	2019-04-30 10:34:15	4.384		20.19	20.19	1022.3	54.0	112		64	39.100	355.2	-14.0	23.12
58	2019-04-30 10:34:17	4.331		20.15	20.15	1022.3	54.0	114		64	39.223	356.2	-14.1	23.12
59	2019-04-30 10:34:19	4.282		20.14	20.14	1022.4	54.0	116		64	39.336	357.3	-13.8	23.13
60	2019-04-30 10:34:21	4.227		20.14	20.14	1022.3	54.0	118		64	39.463	358.2	-13.7	23.13
61	2019-04-30 10:34:23	4.178		20.17	20.17	1022.3	54.0	120		64	39.574	359.4	-14.1	23.13
62	2019-04-30 10:34:25	4.129		20.20	20.20	1022.3	54.0	122		64	39.685	360.3	-13.9	23.12
63	2019-04-30 10:34:27	4.081		20.22	20.22	1022.3	54.0	124		64	39.796	361.1	-13.8	23.13
64	2019-04-30 10:34:29	4.039		20.24	20.24	1022.3	54.0	126		64	39.892	362.2	-14.0	23.14
65	2019-04-30 10:34:31	3.995		20.23	20.23	1022.3	53.9	128		64	39.998	363.1	-13.7	23.14
66	2019-04-30 10:34:33	3.951		20.24	20.24	1022.2	53.9	130		64	40.101	363.9	-13.7	23.15
67	2019-04-30 10:34:35	3.910		20.26	20.26	1022.3	53.9	132		64	40.198	364.8	-13.9	23.15
68	2019-04-30 10:34:37	3.867		20.37	20.37	1022.3	53.9	134		64	40.290	365.6	-13.9	23.16
69	2019-04-30 10:34:39	3.823		20.41	20.41	1022.3	54.0	136		64	40.393	366.5	-13.6	23.17
70	2019-04-30 10:34:41	3.790		20.38	20.38	1022.3	54.0	138		64	40.477	367.2	-13.9	23.17
71	2019-04-30 10:34:43	3.752		20.34	20.34	1022.3	53.9	140		64	40.574	368.1	-13.9	23.16
72	2019-04-30 10:34:45	3.723		20.33	20.33	1022.4	53.9	142		64	40.645	368.7	-13.7	23.17
73	2019-04-30 10:34:47	3.685		20.38	20.38	1022.4	53.9	144		64	40.736	369.3	-13.8	23.17
74	2019-04-30 10:34:49	3.649		20.44	20.44	1022.3	53.8	146		64	40.820	370.2	-13.8	23.17
75	2019-04-30 10:34:51	3.610		20.60	20.60	1022.3	53.8	148		64	40.901	370.9	-13.9	23.18
76	2019-04-30 10:34:53	3.572		20.69	20.69	1022.3	53.8	150		64	40.987	371.6	-13.8	23.17
77	2019-04-30 10:34:55	3.543		20.70	20.70	1022.3	53.9	152		64	41.059	372.0	-13.9	23.18
78	2019-04-30 10:34:57	3.507		20.69	20.69	1022.3	53.8	154		64	41.151	372.7	-13.9	23.19
79	2019-04-30 10:34:59	3.485		20.69	20.69	1022.3	53.8	156		64	41.207	373.3	-13.8	23.19
80	2019-04-30 10:35:01	3.455		20.72	20.72	1022.3	53.8	158		64	41.282	374.0	-13.6	23.18
81	2019-04-30 10:35:03	3.419		20.76	20.76	1022.4	53.8	160		64	41.370	374.6	-13.8	23.19
82	2019-04-30 10:35:05	3.396		20.80	20.80	1022.3	53.8	162		64	41.428	375.2	-13.8	23.20
83	2019-04-30 10:35:07	3.367		20.85	20.85	1022.4	53.8	164		64	41.497	375.7	-14.1	23.20
84	2019-04-30 10:35:09	3.339		20.94	20.94	1022.4	53.8	166		64	41.562	376.4	-13.7	23.19
85	2019-04-30 10:35:11	3.309		21.04	21.04	1022.3	53.9	168		64	41.630	376.9	-13.9	23.21
86	2019-04-30 10:35:13	3.281		21.13	21.13	1022.4	54.0	170		64	41.694	377.1	-13.9	23.22
87	2019-04-30 10:35:15	3.254		21.21	21.21	1022.3	54.0	172		64	41.758	377.9	-14.1	23.22
88	2019-04-30 10:35:17	3.232		21.22	21.22	1022.4	54.0	174		64	41.815	378.5	-13.9	23.23
89	2019-04-30 10:35:19	3.212		21.15	21.15	1022.3	53.9	176		64	41.878	378.6	-13.7	23.23
90	2019-04-30 10:35:21	3.197		21.08	21.08	1022.2	53.9	178		64	41.926	379.1	-14.1	23.22
91	2019-04-30 10:35:23	3.178		20.99	20.99	1022.4	53.8	180		64	41.983	379.7	-14.1	23.23
92	2019-04-30 10:35:25	3.154		20.93	20.93	1022.2	53.8	182		64	42.055	380.2	-13.9	23.23
93	2019-04-30 10:35:27	3.137		20.89	20.89	1022.2	53.7	184		64	42.104	380.7	-13.7	23.24
94	2019-04-30 10:35:29	3.121		20.83	20.83	1022.3	53.7	186		64	42.152	380.8	-13.9	23.24
95	2019-04-30 10:35:31	3.102		20.81	20.81	1022.4	53.7	188		64	42.205	381.2	-13.9	23.24
96	2019-04-30 10:35:33	3.083		20.78	20.78	1022.3	53.7	190		64	42.260	381.7	-14.1	23.25
97	2019-04-30 10:35:35	3.069		20.77	20.77	1022.3	53.7	192		64	42.299	382.3	-14.1	23.26
98	2019-04-30 10:35:37	3.052		20.76	20.76	1022.3	53.7	194		64	42.346	382.8	-13.8	23.25
99	2019-04-30 10:35:39	3.032		20.78	20.78	1022.3	53.7	196		64	42.397	383.1	-14.3	23.26
100	2019-04-30 10:35:41	3.011		20.82	20.82	1022.3	53.7	198		64	42.452	383.6	-14.0	23.27
101	2019-04-30 10:35:43	2.994		20.86	20.86	1022.3	53.7	200		64	42.496	383.9	-14.2	23.27
102	2019-04-30 10:35:45	2.974		20.88	20.88	1022.3	53.7	202		64	42.549	384.3	-13.9	23.27
103	2019-04-30 10:35:47	2.957		20.88	20.88	1022.3	53.7	204		64	42.594	384.5	-13.7	23.27
104	2019-04-30 10:35:49	2.943		20.89	20.89	1022.3	53.7	206		64	42.633	384.8	-14.1	23.28
105	2019-04-30 10:35:51	2.926		20.89	20.89	1022.3	53.6	208		64	42.679	385.1	-14.0	23.28
106	2019-04-30 10:35:53	2.911		20.87	20.87	1022.3	53.6	210		64	42.724	385.4	-13.9	23.29
107	2019-04-30 10:35:55	2.896		20.85	20.85	1022.3	53.6	212		64	42.767	385.6	-14.0	23.30
108	2019-04-30 10:35:57	2.882		20.83	20.83	1022.3	53.6	214		64	42.809	386.1	-14.0	23.30
109	2019-04-30 10:35:59	2.871		20.80	20.80	1022.3	53.6	216		64	42.841	386.6	-14.0	23.29
110	2019-04-30 10:36:01	2.852		20.85	20.85	1022.3	53.6	218		64	42.890	386.6	-14.1	23.30
111	2019-04-30 10:36:03	2.840		20.89	20.89	1022.3	53.7	220		64	42.921	387.1	-14.0	23.31
112	2019-04-30 10:36:05	2.824		20.89	20.89	1022.4	53.7	222		64	42.966	387.5	-13.9	23.30
113	2019-04-30 10:36:07	2.809		20.88	20.88	1022.3	53.6	224		64	43.007	387.7	-14.1	23.31
114	2019-04-30 10:36:09	2.800		20.88	20.88	1022.3	53.6	226		64	43.034	387.9	-13.7	23.32
115	2019-04-30 10:36:11	2.789		20.89	20.89	1022.3	53.6	228		64	43.066	388.0	-13.9	23.31
116	2019-04-30 10:36:13	2.771		20.92	20.92	1022.3	53.5	230		64	43.114	388.4	-14.2	23.32
117	2019-04-30 10:36:15	2.760		20.91	20.91	1022.3	53.5	232		64	43.145	388.6	-13.9	23.32
118	2019-04-30 10:36:17	2.744		20.99	20.99	1022.3	53.5	234		64	43.183	388.8	-13.7	23.32
119	2019-04-30 10:36:19	2.735		20.99	20.99	1022.3	53.5	236		64	43.210	388.9	-13.9	23.33
120	2019-04-30 10:36:21	2.720		20.92	20.92	1022.3	53.6	238		64	43.259	389.3	-14.1	23.32
121	2019-04-30 10:36:23	2.714		20.87	20.87	1022.3	53.5	240		64	43.281	389.6	-14.0	23.33
122	2019-04-30 10:36:25	2.702		20.84	20.84	1022.3	53.5	242		64	43.317	389.8	-14.0	23.33
123	2019-04-30 10:36:27	2.689		20.79	20.79	1022.3	53.5	244		64	43.360	390.1	-13.7	23.33
124	2019-04-30 10:36:29	2.682		20.73	20.73	1022.3	53.4	246		64	43.385	390.3	-13.8	23.34
125	2019-04-30 10:36:31	2.673		20.67	20.67	1022.3	53.4	248		64	43.415	390.5	-14.0	23.34
126	2019-04-30 10:36:33	2.662		20.60	20.60	1022.3	53.4	250		64	43.453	390.7	-14.1	23.34
127	2019-04-30 10:36:35	2.656		20.55	20.55	1022.3	53.3	252		64	43.474	390.9	-14.1	23.34
128	2019-04-30 10:36:37	2.645		20.59	20.59	1022.3	53.3	254		64	43.503	391.1	-13.9	23.34
129	2019-04-30 10:36:39	2.632		20.61	20.61	1022.3	53.3	256		64	43.538	391.5	-13.7	23.35
130	2019-04-30 10:36:41	2.621		20.63	20.63	1022.3	53.3	258		64	43.570	392.0	-13.8	23.34
131	2019-04-30 10:36:43	2.615		20.63	20.63	1022.3	53.4	260		64	43.586	392.2	-13.7	23.35
132	2019-04-30 10:36:45	2.603		20.65	20.65	1022.3	53.4	262		64	43.618	392.7	-14.1	23.35
133	2019-04-30 10:36:47	2.592		20.67	20.67	1022.3	53.4	264		64	43.649	393.0	-14.0	23.34
134	2019-04-30 10:36:49	2.584		20.67	20.67	1022.3	53.4	266		64	43.674	393.1	-13.8	23.35
135	2019-04-30 10:36:51	2.575		20.66	20.66	1022.3	53.4	268		64	43.699	393.0	-14.0	23.35
136	2019-04-30 10:36:53	2.565		20.66	20.66	1022.3	53.4	270		64	43.729	393.3	-14.0	23.35
137	2019-04-30 10:36:55	2.557		20.65	20.65	1022.3	53.4	272		64	43.754	393.5	-13.9	23.35
138	2019-04-30 10:36:57	2.548		20.65	20.65	1022.3	53.4	274		64	43.781	393.6	-13.9	23.35
139	2019-04-30 10:36:59	2.540		20.65	20.65	1022.3	53.5	276		64	43.805	393.9	-13.9	23.36
140	2019-04-30 10:37:01	2.531		20.62	20.62	1022.3	53.5	278		64	43.833	394.1	-13.9	23.36
141	2019-04-30 10:37:03	2.522		20.59	20.59	1022.3	53.4	280		64	43.861	394.4	-13.9	23.36
142	2019-04-30 10:37:05	2.512		20.61	20.61	1022.2	53.5	282		64	43.890	394.5	-14.0	23.35
143	2019-04-30 10:37:07	2.504		20.58	20.58	1022.3	53.4	284		64	43.916	394.7	-13.8	23.36
144	2019-04-30 10:37:09	2.497		20.54	20.54	1022.2	53.4	286		64	43.939	394.7	-14.0	23.35
145	2019-04-30 10:37:11	2.491		20.50	20.50	1022.3	53.4	288		64	43.963	395.2	-14.2	23.36
146	2019-04-30 10:37:13	2.485		20.51	20.51	1022.3	53.4	290		64	43.980	395.2	-14.1	23.37
147	2019-04-30 10:37:15	2.476		20.56	20.56	1022.3	53.5	292		64	44.002	395.7	-14.0	23.36
148	2019-04-30 10:37:17	2.466		20.60	20.60	1022.3	53.5	294		64	44.026	395.7	-14.2	23.35
149	2019-04-30 10:37:19	2.460		20.60	20.60	1022.3	53.5	296		64	44.045	395.8	-14.1	23.37
150	2019-04-30 10:37:21	2.451		20.57	20.57	1022.3	53.5	298		64	44.073	395.9	-14.1	23.35
151	2019-04-30 10:37:23	2.446		20.56	20.56	1022.3	53.6	300		64	44.090	396.4	-14.0	23.35
152	2019-04-30 10:37:25	2.435		20.49	20.49	1022.3	53.5	302		64	44.127	396.5	-14.1	23.36
153	2019-04-30 10:37:27	2.436		20.44	20.44	1022.3	53.4	304		64	44.130	396.6	-14.3	23.34
154	2019-04-30 10:37:29	2.426		20.52	20.52	1022.2	53.4	306		64	44.153	396.6	-14.4	23.35
155	2019-04-30 10:37:31	2.417		20.52	20.52	1022.3	53.4	308		64	44.180	396.8	-14.0	23.34
156	2019-04-30 10:37:33	2.407		20.56	20.56	1022.3	53.4	310		64	44.204	397.2	-14.0	23.35
157	2019-04-30 10:37:35	2.399		20.62	20.62	1022.3	53.4	312		64	44.225	397.4	-14.2	23.34
158	2019-04-30 10:37:37	2.395		20.61	20.61	1022.3	53.4	314		64	44.237	397.7	-13.9	23.34
159	2019-04-30 10:37:39	2.387		20.60	20.60	1022.3	53.5	316		64	44.263	397.6	-14.1	23.34
160	2019-04-30 10:37:41	2.380		20.63	20.63	1022.3	53.5	318		64	44.282	398.0	-14.1	23.34
161	2019-04-30 10:37:43	2.374		20.63	20.63	1022.3	53.5	320		64	44.299	398.1	-13.9	23.32
162	2019-04-30 10:37:45	2.366		20.64	20.64	1022.2	53.5	322		64	44.323	398.4	-14.2	23.33
163	2019-04-30 10:37:47	2.357		20.63	20.63	1022.3	53.6	324		64	44.350	398.6	-14.2	23.33
164	2019-04-30 10:37:49	2.351		20.67	20.67	1022.3	53.6	326		64	44.365	398.6	-14.0	23.32
165	2019-04-30 10:37:51	2.346		20.64	20.64	1022.3	53.6	328		64	44.382	398.7	-14.0	23.33
166	2019-04-30 10:37:53	2.337		20.64	20.64	1022.3	53.7	330		64	44.409	398.9	-14.0	23.32
167	2019-04-30 10:37:55	2.331		20.65	20.65	1022.2	53.7	332		64	44.428	398.9	-14.0	23.32
168	2019-04-30 10:37:57	2.324		20.73	20.73	1022.3	53.7	334		64	44.442	399.3	-14.2	23.32
169	2019-04-30 10:37:59	2.318		20.74	20.74	1022.3	53.8	336		64	44.460	399.3	-14.2	23.32
170	2019-04-30 10:38:01	2.313		20.75	20.75	1022.3	53.8	338		64	44.472	399.4	-14.4	23.31
171	2019-04-30 10:38:03	2.305		20.74	20.74	1022.3	53.8	340		64	44.499	399.8	-14.1	23.31
172	2019-04-30 10:38:05	2.301		20.72	20.72	1022.3	53.8	342		64	44.513	399.8	-14.2	23.32
173	2019-04-30 10:38:07	2.295		20.71	20.71	1022.3	53.8	344		64	44.530	400.0	-14.1	23.30
174	2019-04-30 10:38:09	2.290		20.67	20.67	1022.2	53.8	346		64	44.552	399.7	-14.1	23.31
175	2019-04-30 10:38:11	2.285		20.62	20.62	1022.3	53.8	348		64	44.570	400.0	-14.0	23.30
176	2019-04-30 10:38:13	2.281		20.58	20.58	1022.2	53.8	350		64	44.584	400.2	-14.0	23.29
177	2019-04-30 10:38:15	2.278		20.55	20.55	1022.3	53.8	352		64	44.597	400.6	-14.1	23.29
178	2019-04-30 10:38:17	2.271		20.54	20.54	1022.2	53.8	354		64	44.618	400.8	-13.9	23.28
179	2019-04-30 10:38:19	2.265		20.56	20.56	1022.3	53.8	356		64	44.635	401.0	-14.2	23.29
180	2019-04-30 10:38:21	2.263		20.52	20.52	1022.2	53.7	358		64	44.644	401.0	-13.9	23.27
181	2019-04-30 10:38:23	2.255		20.51	20.51	1022.3	53.7	360		64	44.671	401.1	-14.0	23.27
182	2019-04-30 10:38:25	2.249		20.56	20.56	1022.3	53.7	362		64	44.683	401.0	-13.9	23.27
183	2019-04-30 10:38:27	2.243		20.56	20.56	1022.3	53.7	364		64	44.703	401.3	-13.9	23.28
184	2019-04-30 10:38:29	2.237		20.55	20.55	1022.2	53.8	366		64	44.724	430.4	-14.0	23.27
185	2019-04-30 10:38:31	2.549		20.50	20.50	1022.2	53.8	368		64	43.791	425.8	1.1	23.27
186	2019-04-30 10:38:33	3.306		20.44	20.44	1022.2	53.9	370		64	41.699	397.1	-0.5	23.27
187	2019-04-30 10:38:35	4.008		20.18	20.18	1022.1	53.8	372		64	39.974	386.4	5.4	23.27
188	2019-04-30 10:38:37	4.655		20.09	20.09	1022.2	53.8	374		64	38.511	372.4	0.6	23.26
189	2019-04-30 10:38:39	5.264		20.02	20.02	1022.2	53.7	376		64	37.243	363.3	0.2	23.26
190	2019-04-30 10:38:41	5.862		19.90	19.90	1022.2	53.7	378		64	36.094	350.8	6.0	23.25
191	2019-04-30 10:38:43	6.418		19.81	19.81	1022.2	53.6	380		64	35.098	341.3	1.9	23.25
192	2019-04-30 10:38:45	6.962		19.75	19.75	1022.2	53.6	382		64	34.181	332.7	-1.2	23.24
193	2019-04-30 10:38:47	7.474		19.71	19.71	1022.2	53.7	384		64	33.366	326.4	3.9	23.24
194	2019-04-30 10:38:49	7.971		19.68	19.68	1022.1	53.7	386		64	32.617	319.3	2.2	23.24
195	2019-04-30 10:38:51	8.448		19.60	19.60	1022.2	53.7	388		64	31.940	312.7	1.7	23.24
196	2019-04-30 10:38:53	8.896		19.53	19.53	1022.2	53.8	390		64	31.332	307.1	1.0	23.24
197	2019-04-30 10:38:55	9.346		19.48	19.48	1022.2	53.8	392		64	30.750	301.5	0.7	23.24
198	2019-04-30 10:38:57	9.769		19.43	19.43	1022.2	53.8	394		64	30.224	296.4	0.8	23.25
199	2019-04-30 10:38:59	10.172		19.39	19.39	1022.2	53.9	396		64	29.740	291.4	0.7	23.25
200	2019-04-30 10:39:01	10.561		19.35	19.35	1022.2	53.9	398		64	29.292	286.8	0.2	23.25
201	2019-04-30 10:39:03	10.939		19.32	19.32	1022.1	53.9	400		64	28.871	283.0	2.0	23.25
202	2019-04-30 10:39:05	11.306		19.36	19.36	1022.2	53.9	402		64	28.465	277.9	1.6	23.26
203	2019-04-30 10:39:07	11.638		19.44	19.44	1022.2	53.9	404		64	28.105	274.5	1.9	23.25
204	2019-04-30 10:39:09	11.987		19.43	19.43	1022.2	53.9	406		64	27.749	271.2	2.0	23.26
205	2019-04-30 10:39:11	12.311		19.42	19.42	1022.2	53.9	408		64	27.427	263.6	8.7	23.27
206	2019-04-30 10:39:13	12.624		19.48	19.48	1022.1	54.0	410		64	27.116	263.3	-0.5	23.29
207	2019-04-30 10:39:15	12.908		19.56	19.56	1022.2	54.0	412		64	26.837	261.1	-0.2	23.28
208	2019-04-30 10:39:17	13.193		19.60	19.60	1022.1	54.1	414		64	26.569	257.2	-0.9	23.28
209	2019-04-30 10:39:19	13.473		19.62	19.62	1022.1	54.2	416		64	26.313	255.3	-1.3	23.29
210	2019-04-30 10:39:21	13.750		19.67	19.67	1022.1	54.2	418		64	26.062	252.0	2.0	23.31
211	2019-04-30 10:39:23	14.009		19.71	19.71	1022.1	54.2	420		64	25.832	249.9	-2.1	23.30
212	2019-04-30 10:39:25	14.292		19.75	19.75	1022.2	54.2	422		64	25.586	248.0	-1.8	23.31
213	2019-04-30 10:39:27	14.496		19.80	19.80	1022.2	54.2	424		64	25.410	245.9	-1.2	23.32
214	2019-04-30 10:39:29	14.733		19.83	19.83	1022.2	54.2	426		64	25.212	244.2	-1.1	23.33
215	2019-04-30 10:39:31	14.952		19.88	19.88	1022.2	54.2	428		64	25.029	241.7	-1.6	23.34
216	2019-04-30 10:39:33	15.164		19.90	19.90	1022.2	54.2	430		64	24.859	240.5	-1.0	23.34
217	2019-04-30 10:39:35	15.389		19.87	19.87	1022.2	54.2	432		64	24.687	236.3	-1.2	23.36
218	2019-04-30 10:39:37	15.571		19.88	19.88	1022.1	54.2	434		64	24.548	236.8	-1.6	23.35
219	2019-04-30 10:39:39	15.768		19.91	19.91	1022.2	54.2	436		64	24.393	232.7	-1.3	23.37
220	2019-04-30 10:39:41	15.933		19.93	19.93	1022.2	54.2	438		64	24.267	230.0	-3.2	23.37
221	2019-04-30 10:39:43	16.098		19.85	19.85	1022.2	54.2	440		64	24.154	230.1	2.5	23.38
222	2019-04-30 10:39:45	16.294		19.75	19.75	1022.2	54.1	442		64	24.024	226.8	3.4	23.39
223	2019-04-30 10:39:47	16.475		19.74	19.74	1022.2	54.0	444		64	23.894	226.7	3.3	23.40
224	2019-04-30 10:39:49	16.617		19.84	19.84	1022.2	54.1	446		64	23.780	225.4	-0.7	23.41
