#Log_File	LOG038
#Comment	
#Device	FireStingGO2_Pocket_Oxygen_Meter
#Firmware	3.37
#Unique_ID	24EB9B04575BA8F7
#Manufacturer	Pyro_Science_GmbH
#Settings	Sensor Code	Medium	Oxygen Units	Temperature	Salinity
#	XB7-537-209	Gas	%O2	Sensor	0.0 psu
#Calibration	Sensor Code	Calibrate Air	Calibrate 0%
#	XB7-537-209	29 Apr 2019	not cal.
#Adv. Settings	Temperature	Pressure	Salinity	Mode	LED Intensity	Amplification	Frequency
#	Sensor	Sensor	0 psu	default	10%	400x	4000 Hz
#Adv. Calibration	dphi0	dphi100	Temp0	Temp100	Pressure	Humidity	f	m	calFreq	tt	kt	bkgdAmp	bkgdDphi	useKsv	ksv	ft	mt	not used	PercentO2
#	53.000°	22.117°	20.00°C	11.22°C	1030 mbar	47%RH	0.804	0.122	4000 Hz	-0.056%/K	0.969%/K	0.30 mV	0.000°	0	0.017000/hPa	0.000000/K	-0.000303/K	0	20.95%O2
#
Data_Point	Date_Time(YYYY-MM-DD_hh:mm:ss)	Oxygen(%O2)	Warning 	Compensation_Temperature(°C)	Temperature(°C)	Air_Pressure(mbar)	Humidity(%RH)	Time(s)		Status	dphi(°)	Intensity(mV)	Ambient_Light(mV)	Case_Temperature(°C)
23	2019-07-03 10:14:09	12.440		26.20	26.20	1012.5	66.7	44		64	26.591	139.6	-13.9	28.30
24	2019-07-03 10:14:11	12.106		27.19	27.19	1012.6	66.6	46		64	26.801	156.7	-13.9	28.31
25	2019-07-03 10:14:13	11.567		29.95	29.95	1012.5	66.5	48		64	27.031	155.2	-14.2	28.31
26	2019-07-03 10:14:15	11.400		29.85	29.85	1012.6	66.5	50		64	27.218	160.4	-14.0	28.33
27	2019-07-03 10:14:17	11.267		29.47	29.47	1012.5	66.5	52		64	27.402	157.3	-13.9	28.33
28	2019-07-03 10:14:19	11.125		29.24	29.24	1012.5	66.5	54		64	27.582	173.1	-14.1	28.34
29	2019-07-03 10:14:21	10.972		29.01	29.01	1012.5	66.6	56		64	27.775	172.4	-14.0	28.34
30	2019-07-03 10:14:23	10.882		28.49	28.49	1012.5	66.7	58		64	27.935	189.1	-14.1	28.33
31	2019-07-03 10:14:25	10.734		28.44	28.44	1012.5	66.9	60		64	28.105	187.4	-13.8	28.34
32	2019-07-03 10:14:27	10.569		28.43	28.43	1012.5	67.0	62		64	28.293	188.5	-14.0	28.35
33	2019-07-03 10:14:29	10.433		28.43	28.43	1012.6	67.0	64		64	28.448	189.6	-14.0	28.36
34	2019-07-03 10:14:31	10.289		28.50	28.50	1012.5	66.9	66		64	28.608	191.0	-14.0	28.36
35	2019-07-03 10:14:33	10.154		28.55	28.55	1012.5	66.8	68		64	28.762	192.1	-13.9	28.37
36	2019-07-03 10:14:35	10.020		28.59	28.59	1012.5	66.7	70		64	28.916	193.2	-13.8	28.37
37	2019-07-03 10:14:37	9.883		28.64	28.64	1012.5	66.7	72		64	29.076	194.4	-14.1	28.37
38	2019-07-03 10:14:39	9.761		28.69	28.69	1012.5	66.6	74		64	29.220	195.4	-13.8	28.38
39	2019-07-03 10:14:41	9.640		28.72	28.72	1012.5	66.6	76		64	29.366	196.6	-14.0	28.38
40	2019-07-03 10:14:43	9.529		28.74	28.74	1012.5	66.6	78		64	29.503	197.4	-14.0	28.39
41	2019-07-03 10:14:45	9.421		28.73	28.73	1012.4	66.6	80		64	29.642	198.4	-13.9	28.39
42	2019-07-03 10:14:47	9.313		28.73	28.73	1012.5	66.6	82		64	29.780	199.4	-14.1	28.40
43	2019-07-03 10:14:49	9.224		28.72	28.72	1012.5	66.6	84		64	29.896	200.4	-13.9	28.40
44	2019-07-03 10:14:51	9.125		28.72	28.72	1012.5	66.6	86		64	30.024	201.2	-14.1	28.40
45	2019-07-03 10:14:53	9.029		28.73	28.73	1012.5	66.6	88		64	30.151	202.0	-14.0	28.41
46	2019-07-03 10:14:55	8.935		28.70	28.70	1012.5	66.6	90		64	30.280	202.8	-13.9	28.41
47	2019-07-03 10:14:57	8.846		28.71	28.71	1012.5	66.6	92		64	30.398	203.6	-14.0	28.41
48	2019-07-03 10:14:59	8.760		28.69	28.69	1012.5	66.5	94		64	30.516	204.5	-14.0	28.42
49	2019-07-03 10:15:01	8.689		28.67	28.67	1012.5	66.5	96		64	30.615	205.3	-13.9	28.42
50	2019-07-03 10:15:03	8.613		28.65	28.65	1012.5	66.5	98		64	30.723	206.0	-14.0	28.42
51	2019-07-03 10:15:05	8.533		28.65	28.65	1012.5	66.5	100		64	30.835	206.8	-13.9	28.42
52	2019-07-03 10:15:07	8.469		28.64	28.64	1012.5	66.5	102		64	30.926	207.6	-14.0	28.42
53	2019-07-03 10:15:09	8.397		28.63	28.63	1012.5	66.4	104		64	31.028	208.2	-13.8	28.41
54	2019-07-03 10:15:11	8.327		28.66	28.66	1012.6	66.4	106		64	31.123	208.8	-13.8	28.42
55	2019-07-03 10:15:13	8.256		28.70	28.70	1012.5	66.3	108		64	31.222	209.6	-13.9	28.42
56	2019-07-03 10:15:15	8.194		28.74	28.74	1012.5	66.2	110		64	31.308	210.2	-13.8	28.42
57	2019-07-03 10:15:17	8.123		28.77	28.77	1012.5	66.2	112		64	31.407	210.9	-13.9	28.41
58	2019-07-03 10:15:19	8.067		28.80	28.80	1012.5	66.2	114		64	31.485	211.4	-13.8	28.41
59	2019-07-03 10:15:21	8.006		28.82	28.82	1012.5	66.2	116		64	31.573	212.1	-14.3	28.42
60	2019-07-03 10:15:23	7.948		28.80	28.80	1012.5	66.3	118		64	31.662	212.8	-14.0	28.41
61	2019-07-03 10:15:25	7.905		28.80	28.80	1012.5	66.4	120		64	31.726	213.2	-13.8	28.41
62	2019-07-03 10:15:27	7.855		28.83	28.83	1012.5	66.4	122		64	31.797	213.7	-13.8	28.42
63	2019-07-03 10:15:29	7.811		28.81	28.81	1012.5	66.4	124		64	31.865	214.1	-14.0	28.41
64	2019-07-03 10:15:31	7.750		28.82	28.82	1012.5	66.4	126		64	31.957	214.7	-14.1	28.41
65	2019-07-03 10:15:33	7.700		28.82	28.82	1012.5	66.4	128		64	32.032	215.2	-13.9	28.41
66	2019-07-03 10:15:35	7.667		28.80	28.80	1012.6	66.4	130		64	32.084	215.5	-14.1	28.41
67	2019-07-03 10:15:37	7.621		28.76	28.76	1012.6	66.4	132		64	32.160	216.0	-14.1	28.41
68	2019-07-03 10:15:39	7.581		28.74	28.74	1012.5	66.4	134		64	32.226	216.5	-13.9	28.40
69	2019-07-03 10:15:41	7.541		28.72	28.72	1012.5	66.4	136		64	32.288	216.9	-13.9	28.41
70	2019-07-03 10:15:43	7.509		28.66	28.66	1012.6	66.4	138		64	32.345	217.4	-13.8	28.41
71	2019-07-03 10:15:45	7.484		28.57	28.57	1012.6	66.4	140		64	32.394	217.9	-13.9	28.40
72	2019-07-03 10:15:47	7.450		28.46	28.46	1012.6	66.3	142		64	32.462	218.3	-13.9	28.40
73	2019-07-03 10:15:49	7.424		28.31	28.31	1012.5	66.3	144		64	32.520	218.7	-14.0	28.41
74	2019-07-03 10:15:51	7.402		28.29	28.29	1012.5	66.3	146		64	32.557	219.0	-14.0	28.40
75	2019-07-03 10:15:53	7.367		28.27	28.27	1012.5	66.3	148		64	32.616	219.4	-14.0	28.40
76	2019-07-03 10:15:55	7.346		28.16	28.16	1012.6	66.3	150		64	32.662	219.7	-13.9	28.39
77	2019-07-03 10:15:57	7.317		28.09	28.09	1012.5	66.3	152		64	32.716	220.1	-14.0	28.39
78	2019-07-03 10:15:59	7.285		28.03	28.03	1012.5	66.3	154		64	32.775	220.5	-14.0	28.39
79	2019-07-03 10:16:01	7.261		28.00	28.00	1012.5	66.2	156		64	32.815	220.7	-13.9	28.38
80	2019-07-03 10:16:03	7.239		27.95	27.95	1012.5	66.1	158		64	32.858	221.1	-13.8	28.39
81	2019-07-03 10:16:05	7.209		27.94	27.94	1012.5	65.9	160		64	32.908	221.4	-14.0	28.38
82	2019-07-03 10:16:07	7.185		27.93	27.93	1012.5	65.5	162		64	32.946	221.8	-14.0	28.38
83	2019-07-03 10:16:09	7.147		27.96	27.96	1012.5	65.1	164		64	33.006	222.3	-13.8	28.38
84	2019-07-03 10:16:11	7.125		27.98	27.98	1012.5	64.7	166		64	33.037	222.5	-13.7	28.38
85	2019-07-03 10:16:13	7.096		28.00	28.00	1012.5	64.5	168		64	33.083	222.7	-13.9	28.37
86	2019-07-03 10:16:15	7.078		27.99	27.99	1012.5	64.4	170		64	33.114	223.2	-14.0	28.38
87	2019-07-03 10:16:17	7.057		28.01	28.01	1012.5	64.2	172		64	33.146	223.4	-13.9	28.37
88	2019-07-03 10:16:19	7.040		28.03	28.03	1012.4	64.1	174		64	33.173	223.6	-13.8	28.38
89	2019-07-03 10:16:21	7.009		28.07	28.07	1012.5	63.9	176		64	33.220	224.0	-13.8	28.37
90	2019-07-03 10:16:23	6.989		28.07	28.07	1012.5	63.8	178		64	33.252	224.2	-13.8	28.37
91	2019-07-03 10:16:25	6.965		28.04	28.04	1012.5	63.8	180		64	33.295	224.3	-13.8	28.36
92	2019-07-03 10:16:27	6.943		28.03	28.03	1012.5	63.8	182		64	33.333	224.5	-13.7	28.36
93	2019-07-03 10:16:29	6.931		28.00	28.00	1012.4	63.8	184		64	33.357	224.7	-14.1	28.36
94	2019-07-03 10:16:31	6.914		28.00	28.00	1012.5	63.7	186		64	33.385	225.0	-13.8	28.36
95	2019-07-03 10:16:33	6.901		28.01	28.01	1012.4	63.6	188		64	33.406	225.3	-13.8	28.36
96	2019-07-03 10:16:35	6.884		28.01	28.01	1012.5	63.4	190		64	33.435	225.5	-14.1	28.35
97	2019-07-03 10:16:37	6.858		28.03	28.03	1012.5	63.3	192		64	33.476	225.7	-13.9	28.35
98	2019-07-03 10:16:39	6.835		28.07	28.07	1012.5	63.2	194		64	33.511	225.9	-14.2	28.35
99	2019-07-03 10:16:41	6.821		28.12	28.12	1012.5	63.2	196		64	33.528	226.0	-13.7	28.35
100	2019-07-03 10:16:43	6.803		28.17	28.17	1012.4	63.3	198		64	33.553	226.1	-14.0	28.34
101	2019-07-03 10:16:45	6.795		28.17	28.17	1012.4	63.3	200		64	33.567	226.3	-13.9	28.33
102	2019-07-03 10:16:47	6.772		28.20	28.20	1012.4	63.1	202		64	33.602	226.6	-13.7	28.34
103	2019-07-03 10:16:49	6.763		28.20	28.20	1012.5	63.0	204		64	33.617	226.7	-13.9	28.35
104	2019-07-03 10:16:51	6.746		28.20	28.20	1012.4	63.0	206		64	33.646	226.9	-13.8	28.34
105	2019-07-03 10:16:53	6.729		28.24	28.24	1012.5	63.0	208		64	33.670	226.9	-14.0	28.34
106	2019-07-03 10:16:55	6.717		28.26	28.26	1012.5	63.0	210		64	33.688	227.0	-14.0	28.34
107	2019-07-03 10:16:57	6.699		28.26	28.26	1012.5	63.0	212		64	33.720	227.3	-13.9	28.33
108	2019-07-03 10:16:59	6.685		28.26	28.26	1012.5	63.0	214		64	33.745	227.4	-13.9	28.33
109	2019-07-03 10:17:01	6.675		28.24	28.24	1012.5	63.2	216		64	33.763	227.7	-13.8	28.34
110	2019-07-03 10:17:03	6.664		28.24	28.24	1012.6	63.3	218		64	33.782	227.9	-13.9	28.33
111	2019-07-03 10:17:05	6.656		28.20	28.20	1012.5	63.4	220		64	33.801	227.9	-13.9	28.33
112	2019-07-03 10:17:07	6.648		28.17	28.17	1012.6	63.4	222		64	33.818	228.0	-13.8	28.33
113	2019-07-03 10:17:09	6.641		28.14	28.14	1012.5	63.3	224		64	33.833	227.9	-13.8	28.32
114	2019-07-03 10:17:11	6.636		28.11	28.11	1012.5	63.3	226		64	33.846	228.1	-13.8	28.32
115	2019-07-03 10:17:13	6.627		28.11	28.11	1012.5	63.2	228		64	33.860	228.3	-13.7	28.32
116	2019-07-03 10:17:15	6.613		28.12	28.12	1012.5	63.2	230		64	33.883	228.3	-13.7	28.32
117	2019-07-03 10:17:17	6.589		28.17	28.17	1012.6	63.2	232		64	33.919	228.4	-13.7	28.32
118	2019-07-03 10:17:19	6.585		28.18	28.18	1012.5	63.3	234		64	33.925	228.7	-13.8	28.31
119	2019-07-03 10:17:21	6.572		28.19	28.19	1012.5	63.4	236		64	33.947	228.7	-13.9	28.31
120	2019-07-03 10:17:23	6.571		28.19	28.19	1012.5	63.5	238		64	33.949	228.9	-13.9	28.31
121	2019-07-03 10:17:25	6.558		28.21	28.21	1012.6	63.6	240		64	33.969	228.8	-13.7	28.31
122	2019-07-03 10:17:27	6.546		28.23	28.23	1012.5	63.7	242		64	33.989	229.0	-14.0	28.30
123	2019-07-03 10:17:29	6.531		28.26	28.26	1012.6	63.8	244		64	34.009	229.0	-13.8	28.31
124	2019-07-03 10:17:31	6.521		28.26	28.26	1012.5	63.9	246		64	34.028	229.3	-13.9	28.29
125	2019-07-03 10:17:33	6.517		28.26	28.26	1012.5	64.0	248		64	34.036	229.3	-13.9	28.30
126	2019-07-03 10:17:35	6.509		28.27	28.27	1012.5	64.0	250		64	34.048	229.5	-13.8	28.30
127	2019-07-03 10:17:37	6.501		28.30	28.30	1012.5	64.2	252		64	34.059	229.6	-13.7	28.29
128	2019-07-03 10:17:39	6.487		28.31	28.31	1012.6	64.3	254		64	34.081	229.5	-13.6	28.29
129	2019-07-03 10:17:41	6.489		28.31	28.31	1012.5	64.4	256		64	34.080	229.6	-13.9	28.29
130	2019-07-03 10:17:43	6.481		28.29	28.29	1012.5	64.5	258		64	34.095	229.7	-13.7	28.29
131	2019-07-03 10:17:45	6.482		28.24	28.24	1012.5	64.7	260		64	34.099	229.7	-13.9	28.28
132	2019-07-03 10:17:47	6.473		28.18	28.18	1012.5	64.9	262		64	34.122	229.7	-14.0	28.28
133	2019-07-03 10:17:49	6.470		28.14	28.14	1012.5	65.0	264		64	34.131	229.8	-13.8	28.27
134	2019-07-03 10:17:51	6.466		28.13	28.13	1012.5	65.0	266		64	34.140	229.8	-14.0	28.28
135	2019-07-03 10:17:53	6.455		28.14	28.14	1012.5	65.1	268		64	34.159	229.8	-13.7	28.28
136	2019-07-03 10:17:55	6.447		28.17	28.17	1012.5	65.1	270		64	34.169	230.0	-13.8	28.27
137	2019-07-03 10:17:57	6.437		28.16	28.16	1012.5	65.2	272		64	34.188	230.1	-13.8	28.26
138	2019-07-03 10:17:59	6.433		28.16	28.16	1012.5	65.2	274		64	34.197	230.3	-13.6	28.27
139	2019-07-03 10:18:01	6.430		28.16	28.16	1012.5	65.3	276		64	34.201	230.4	-13.7	28.26
140	2019-07-03 10:18:03	6.425		28.16	28.16	1012.4	65.3	278		64	34.211	230.4	-13.8	28.26
141	2019-07-03 10:18:05	6.425		28.12	28.12	1012.5	65.4	280		64	34.213	230.2	-13.8	28.25
142	2019-07-03 10:18:07	6.423		28.05	28.05	1012.5	65.4	282		64	34.224	230.1	-14.1	28.25
143	2019-07-03 10:18:09	6.417		27.91	27.91	1012.5	65.5	284		64	34.252	230.5	-13.9	28.26
144	2019-07-03 10:18:11	6.419		27.87	27.87	1012.6	65.6	286		64	34.252	230.5	-14.0	28.25
145	2019-07-03 10:18:13	6.415		27.83	27.83	1012.5	65.7	288		64	34.266	230.8	-13.9	28.24
146	2019-07-03 10:18:15	6.416		27.77	27.77	1012.5	65.7	290		64	34.271	230.8	-14.0	28.24
147	2019-07-03 10:18:17	6.414		27.73	27.73	1012.5	65.7	292		64	34.278	230.9	-14.0	28.25
148	2019-07-03 10:18:19	6.418		27.67	27.67	1012.5	65.7	294		64	34.279	231.0	-13.9	28.24
149	2019-07-03 10:18:21	6.410		27.62	27.62	1012.5	65.7	296		64	34.298	231.1	-14.2	28.24
150	2019-07-03 10:18:23	6.411		27.59	27.59	1012.5	65.7	298		64	34.300	231.1	-13.9	28.24
151	2019-07-03 10:18:25	6.399		27.54	27.54	1012.6	65.7	300		64	34.325	231.1	-13.9	28.24
152	2019-07-03 10:18:27	6.408		27.50	27.50	1012.5	65.7	302		64	34.315	229.9	-14.0	28.22
