#Log_File	LOG044
#Comment	
#Device	FireStingGO2_Pocket_Oxygen_Meter
#Firmware	3.37
#Unique_ID	24EB9B04575BA8F7
#Manufacturer	Pyro_Science_GmbH
#Settings	Sensor Code	Medium	Oxygen Units	Temperature	Salinity
#	XB7-537-209	Gas	%O2	Sensor	0.0 psu
#Calibration	Sensor Code	Calibrate Air	Calibrate 0%
#	XB7-537-209	29 Apr 2019	not cal.
#Adv. Settings	Temperature	Pressure	Salinity	Mode	LED Intensity	Amplification	Frequency
#	Sensor	Sensor	0 psu	default	10%	400x	4000 Hz
#Adv. Calibration	dphi0	dphi100	Temp0	Temp100	Pressure	Humidity	f	m	calFreq	tt	kt	bkgdAmp	bkgdDphi	useKsv	ksv	ft	mt	not used	PercentO2
#	53.000°	22.117°	20.00°C	11.22°C	1030 mbar	47%RH	0.804	0.122	4000 Hz	-0.056%/K	0.969%/K	0.30 mV	0.000°	0	0.017000/hPa	0.000000/K	-0.000303/K	0	20.95%O2
#
Data_Point	Date_Time(YYYY-MM-DD_hh:mm:ss)	Oxygen(%O2)	Warning 	Compensation_Temperature(°C)	Temperature(°C)	Air_Pressure(mbar)	Humidity(%RH)	Time(s)		Status	dphi(°)	Intensity(mV)	Ambient_Light(mV)	Case_Temperature(°C)
1	2019-07-03 11:15:59	14.674		27.96	27.96	1012.5	61.1	0		64	24.417	215.3	-14.0	30.13
2	2019-07-03 11:16:01	14.443		27.97	27.97	1012.5	61.0	2		64	24.604	218.9	-13.8	30.14
3	2019-07-03 11:16:03	14.065		27.97	27.97	1012.6	60.9	4		64	24.917	228.1	-14.0	30.14
4	2019-07-03 11:16:05	13.641		28.01	28.01	1012.5	61.1	6		64	25.278	230.8	-14.0	30.14
5	2019-07-03 11:16:07	13.266		28.11	28.11	1012.6	61.2	8		64	25.599	234.4	-14.0	30.15
6	2019-07-03 11:16:09	12.905		28.25	28.25	1012.6	61.2	10		64	25.913	237.8	-14.1	30.15
7	2019-07-03 11:16:11	12.532		28.41	28.41	1012.6	61.2	12		64	26.245	240.6	-13.8	30.14
8	2019-07-03 11:16:13	12.209		28.51	28.51	1012.6	61.2	14		64	26.546	243.4	-13.6	30.15
9	2019-07-03 11:16:15	11.887		28.61	28.61	1012.6	61.2	16		64	26.857	246.4	-13.8	30.14
10	2019-07-03 11:16:17	11.573		28.72	28.72	1012.6	61.3	18		64	27.166	249.5	-13.8	30.15
11	2019-07-03 11:16:19	11.269		28.80	28.80	1012.5	61.4	20		64	27.477	252.5	-13.9	30.14
12	2019-07-03 11:16:21	10.990		28.88	28.88	1012.6	61.5	22		64	27.770	255.4	-13.9	30.14
13	2019-07-03 11:16:23	10.714		28.99	28.99	1012.6	61.5	24		64	28.063	258.6	-13.9	30.15
14	2019-07-03 11:16:25	10.460		29.03	29.03	1012.6	61.6	26		64	28.347	261.5	-13.9	30.15
15	2019-07-03 11:16:27	10.209		29.06	29.06	1012.5	61.7	28		64	28.636	264.3	-13.8	30.15
16	2019-07-03 11:16:29	9.960		29.12	29.12	1012.6	61.8	30		64	28.925	267.2	-13.7	30.14
17	2019-07-03 11:16:31	9.734		29.16	29.16	1012.6	61.8	32		64	29.197	269.9	-13.8	30.15
18	2019-07-03 11:16:33	9.502		29.23	29.23	1012.6	61.9	34		64	29.479	272.5	-13.6	30.13
19	2019-07-03 11:16:35	9.289		29.28	29.28	1012.6	61.9	36		64	29.745	275.0	-13.7	30.15
20	2019-07-03 11:16:37	9.083		29.29	29.29	1012.6	62.0	38		64	30.012	277.6	-13.8	30.16
21	2019-07-03 11:16:39	8.889		29.30	29.30	1012.6	62.0	40		64	30.270	280.2	-13.5	30.15
22	2019-07-03 11:16:41	8.705		29.31	29.31	1012.6	62.1	42		64	30.519	282.9	-13.8	30.15
23	2019-07-03 11:16:43	8.516		29.32	29.32	1012.6	62.1	44		64	30.780	285.4	-13.7	30.15
24	2019-07-03 11:16:45	8.345		29.34	29.34	1012.6	62.1	46		64	31.020	287.7	-13.5	30.15
25	2019-07-03 11:16:47	8.172		29.34	29.34	1012.6	62.1	48		64	31.268	290.2	-13.7	30.15
26	2019-07-03 11:16:49	8.009		29.35	29.35	1012.6	62.0	50		64	31.505	292.5	-13.7	30.15
27	2019-07-03 11:16:51	7.842		29.38	29.38	1012.6	61.9	52		64	31.752	294.8	-13.7	30.16
28	2019-07-03 11:16:53	7.693		29.42	29.42	1012.6	61.7	54		64	31.974	297.0	-13.7	30.15
29	2019-07-03 11:16:55	7.534		29.41	29.41	1012.6	61.6	56		64	32.219	299.2	-13.7	30.15
30	2019-07-03 11:16:57	7.398		29.39	29.39	1012.6	61.5	58		64	32.437	301.4	-13.8	30.15
31	2019-07-03 11:16:59	7.260		29.37	29.37	1012.6	61.4	60		64	32.660	303.5	-13.6	30.15
32	2019-07-03 11:17:01	7.127		29.35	29.35	1012.6	61.3	62		64	32.876	305.9	-13.8	30.15
33	2019-07-03 11:17:03	7.005		29.36	29.36	1012.6	61.3	64		64	33.077	307.8	-13.9	30.15
34	2019-07-03 11:17:05	6.864		29.38	29.38	1012.5	61.2	66		64	33.310	309.7	-13.9	30.14
35	2019-07-03 11:17:07	6.749		29.39	29.39	1012.6	61.1	68		64	33.504	311.8	-13.9	30.15
36	2019-07-03 11:17:09	6.623		29.39	29.39	1012.6	61.1	70		64	33.722	313.7	-14.0	30.15
37	2019-07-03 11:17:11	6.513		29.38	29.38	1012.6	61.0	72		64	33.914	315.5	-14.1	30.15
38	2019-07-03 11:17:13	6.408		29.35	29.35	1012.6	60.8	74		64	34.103	317.5	-13.7	30.15
39	2019-07-03 11:17:15	6.307		29.32	29.32	1012.6	60.7	76		64	34.287	319.3	-13.8	30.15
40	2019-07-03 11:17:17	6.203		29.30	29.30	1012.5	60.7	78		64	34.480	320.9	-13.7	30.15
41	2019-07-03 11:17:19	6.102		29.28	29.28	1012.6	60.8	80		64	34.667	322.4	-13.5	30.14
42	2019-07-03 11:17:21	6.002		29.25	29.25	1012.6	60.9	82		64	34.856	324.3	-13.6	30.15
43	2019-07-03 11:17:23	5.916		29.22	29.22	1012.6	60.9	84		64	35.020	326.0	-13.9	30.16
44	2019-07-03 11:17:25	5.826		29.17	29.17	1012.6	60.9	86		64	35.197	327.4	-13.9	30.15
45	2019-07-03 11:17:27	5.740		29.14	29.14	1012.6	61.0	88		64	35.366	329.1	-13.4	30.15
46	2019-07-03 11:17:29	5.654		29.09	29.09	1012.6	61.0	90		64	35.540	330.4	-13.7	30.15
47	2019-07-03 11:17:31	5.578		29.06	29.06	1012.6	61.0	92		64	35.693	332.1	-13.9	30.16
48	2019-07-03 11:17:33	5.497		29.03	29.03	1012.5	60.9	94		64	35.858	333.6	-13.8	30.15
49	2019-07-03 11:17:35	5.422		28.99	28.99	1012.6	60.8	96		64	36.011	335.0	-13.8	30.15
50	2019-07-03 11:17:37	5.349		28.94	28.94	1012.6	60.8	98		64	36.164	336.5	-13.9	30.15
51	2019-07-03 11:17:39	5.273		28.89	28.89	1012.6	60.8	100		64	36.325	337.9	-14.0	30.14
52	2019-07-03 11:17:41	5.206		28.87	28.87	1012.6	60.9	102		64	36.465	339.3	-14.0	30.13
53	2019-07-03 11:17:43	5.139		28.84	28.84	1012.6	60.8	104		64	36.609	340.5	-13.9	30.15
54	2019-07-03 11:17:45	5.075		28.79	28.79	1012.6	60.8	106		64	36.748	341.7	-13.7	30.15
55	2019-07-03 11:17:47	5.010		28.73	28.73	1012.6	60.8	108		64	36.892	343.1	-13.9	30.14
56	2019-07-03 11:17:49	4.947		28.67	28.67	1012.5	61.0	110		64	37.034	344.4	-13.8	30.14
57	2019-07-03 11:17:51	4.888		28.63	28.63	1012.6	60.9	112		64	37.164	345.5	-14.0	30.15
58	2019-07-03 11:17:53	4.827		28.62	28.62	1012.5	60.9	114		64	37.299	346.8	-13.6	30.14
59	2019-07-03 11:17:55	4.771		28.60	28.60	1012.6	60.8	116		64	37.423	348.0	-13.7	30.14
60	2019-07-03 11:17:57	4.717		28.57	28.57	1012.6	60.8	118		64	37.545	349.1	-13.7	30.14
61	2019-07-03 11:17:59	4.660		28.55	28.55	1012.5	60.7	120		64	37.676	350.1	-13.5	30.13
62	2019-07-03 11:18:01	4.606		28.53	28.53	1012.6	60.7	122		64	37.796	351.3	-13.7	30.14
63	2019-07-03 11:18:03	4.556		28.49	28.49	1012.6	60.6	124		64	37.913	352.6	-13.6	30.13
64	2019-07-03 11:18:05	4.500		28.47	28.47	1012.5	60.4	126		64	38.044	353.4	-13.6	30.14
65	2019-07-03 11:18:07	4.453		28.45	28.45	1012.6	60.2	128		64	38.152	354.8	-13.7	30.14
66	2019-07-03 11:18:09	4.404		28.44	28.44	1012.6	60.1	130		64	38.265	355.7	-13.7	30.14
67	2019-07-03 11:18:11	4.361		28.45	28.45	1012.6	60.1	132		64	38.364	356.8	-13.8	30.14
68	2019-07-03 11:18:13	4.317		28.45	28.45	1012.6	60.0	134		64	38.467	357.5	-13.7	30.14
