#Log_File	LOG018
#Comment	
#Device	FireStingGO2_Pocket_Oxygen_Meter
#Firmware	3.37
#Unique_ID	24EB9B04575BA8F7
#Manufacturer	Pyro_Science_GmbH
#Settings	Sensor Code	Medium	Oxygen Units	Temperature	Salinity
#	XB7-537-209	Gas	%O2	Sensor	0.0 psu
#Calibration	Sensor Code	Calibrate Air	Calibrate 0%
#	XB7-537-209	29 Apr 2019	not cal.
#Adv. Settings	Temperature	Pressure	Salinity	Mode	LED Intensity	Amplification	Frequency
#	Sensor	Sensor	0 psu	default	10%	400x	4000 Hz
#Adv. Calibration	dphi0	dphi100	Temp0	Temp100	Pressure	Humidity	f	m	calFreq	tt	kt	bkgdAmp	bkgdDphi	useKsv	ksv	ft	mt	not used	PercentO2
#	53.000°	22.117°	20.00°C	11.22°C	1030 mbar	47%RH	0.804	0.122	4000 Hz	-0.056%/K	0.969%/K	0.30 mV	0.000°	0	0.017000/hPa	0.000000/K	-0.000303/K	0	20.95%O2
#
Data_Point	Date_Time(YYYY-MM-DD_hh:mm:ss)	Oxygen(%O2)	Warning 	Compensation_Temperature(°C)	Temperature(°C)	Air_Pressure(mbar)	Humidity(%RH)	Time(s)		Status	dphi(°)	Intensity(mV)	Ambient_Light(mV)	Case_Temperature(°C)
1	2019-04-30 10:43:06	10.862		20.45	20.45	1022.4	53.0	0		64	28.811	271.2	-14.0	24.12
2	2019-04-30 10:43:08	10.728		20.57	20.57	1022.4	53.0	2		64	28.946	272.8	-14.1	24.11
3	2019-04-30 10:43:10	10.543		20.72	20.72	1022.4	53.0	4		64	29.138	274.4	-13.9	24.12
4	2019-04-30 10:43:12	10.361		20.83	20.83	1022.4	53.0	6		64	29.335	276.1	-14.0	24.13
5	2019-04-30 10:43:14	10.205		20.89	20.89	1022.4	53.0	8		64	29.510	277.8	-13.9	24.13
6	2019-04-30 10:43:16	10.054		20.97	20.97	1022.3	52.9	10		64	29.680	279.5	-14.2	24.14
7	2019-04-30 10:43:18	9.909		21.06	21.06	1022.4	52.9	12		64	29.844	281.5	-14.4	24.14
8	2019-04-30 10:43:20	9.759		21.13	21.13	1022.4	52.9	14		64	30.018	283.0	-13.9	24.15
9	2019-04-30 10:43:22	9.627		21.20	21.20	1022.4	52.9	16		64	30.172	284.7	-13.7	24.15
10	2019-04-30 10:43:24	9.495		21.28	21.28	1022.4	52.9	18		64	30.330	286.2	-13.8	24.15
11	2019-04-30 10:43:26	9.366		21.35	21.35	1022.3	52.9	20		64	30.487	287.5	-14.0	24.15
12	2019-04-30 10:43:28	9.258		21.40	21.40	1022.4	53.0	22		64	30.618	289.2	-14.0	24.15
13	2019-04-30 10:43:30	9.140		21.47	21.47	1022.4	53.0	24		64	30.764	290.7	-14.0	24.15
14	2019-04-30 10:43:32	9.038		21.51	21.51	1022.4	52.9	26		64	30.892	292.2	-14.1	24.15
15	2019-04-30 10:43:34	8.928		21.57	21.57	1022.4	53.0	28		64	31.031	293.3	-13.9	24.16
16	2019-04-30 10:43:36	8.833		21.63	21.63	1022.4	53.0	30		64	31.152	294.5	-14.0	24.16
17	2019-04-30 10:43:38	8.729		21.70	21.70	1022.4	53.0	32		64	31.285	295.9	-14.1	24.15
18	2019-04-30 10:43:40	8.642		21.78	21.78	1022.4	52.9	34		64	31.395	296.9	-14.0	24.15
19	2019-04-30 10:43:42	8.553		21.83	21.83	1022.4	52.9	36		64	31.512	298.3	-14.1	24.15
20	2019-04-30 10:43:44	8.467		21.87	21.87	1022.4	52.8	38		64	31.627	299.5	-13.9	24.15
21	2019-04-30 10:43:46	8.399		21.91	21.91	1022.3	52.8	40		64	31.719	300.3	-13.9	24.15
22	2019-04-30 10:43:48	8.316		21.93	21.93	1022.3	52.8	42		64	31.833	301.5	-13.9	24.15
23	2019-04-30 10:43:50	8.250		21.92	21.92	1022.4	52.7	44		64	31.928	302.4	-13.9	24.16
24	2019-04-30 10:43:52	8.185		21.92	21.92	1022.4	52.7	46		64	32.023	303.2	-13.9	24.15
25	2019-04-30 10:43:54	8.117		21.90	21.90	1022.3	52.7	48		64	32.125	304.3	-14.0	24.15
26	2019-04-30 10:43:56	8.052		21.90	21.90	1022.3	52.6	50		64	32.219	305.1	-13.8	24.15
