#Log_File	LOG069
#Comment	
#Device	FireStingGO2_Pocket_Oxygen_Meter
#Firmware	3.37
#Unique_ID	24EB9B04575BA8F7
#Manufacturer	Pyro_Science_GmbH
#Settings	Sensor Code	Medium	Oxygen Units	Temperature	Salinity
#	XB7-537-209	Gas	%O2	Sensor	0.0 psu
#Calibration	Sensor Code	Calibrate Air	Calibrate 0%
#	XB7-537-209	29 Apr 2019	not cal.
#Adv. Settings	Temperature	Pressure	Salinity	Mode	LED Intensity	Amplification	Frequency
#	Sensor	Sensor	0 psu	default	10%	400x	4000 Hz
#Adv. Calibration	dphi0	dphi100	Temp0	Temp100	Pressure	Humidity	f	m	calFreq	tt	kt	bkgdAmp	bkgdDphi	useKsv	ksv	ft	mt	not used	PercentO2
#	53.000°	22.117°	20.00°C	11.22°C	1030 mbar	47%RH	0.804	0.122	4000 Hz	-0.056%/K	0.969%/K	0.30 mV	0.000°	0	0.017000/hPa	0.000000/K	-0.000303/K	0	20.95%O2
#
Data_Point	Date_Time(YYYY-MM-DD_hh:mm:ss)	Oxygen(%O2)	Warning 	Compensation_Temperature(°C)	Temperature(°C)	Air_Pressure(mbar)	Humidity(%RH)	Time(s)		Status	dphi(°)	Intensity(mV)	Ambient_Light(mV)	Case_Temperature(°C)
1	2019-07-09 10:48:31	20.023		24.11	24.11	1018.2	60.6	0		64	21.178	170.7	-4.8	29.21
2	2019-07-09 10:48:33	20.010		24.10	24.10	1018.2	60.6	2		64	21.187	171.0	-9.0	29.23
3	2019-07-09 10:48:35	20.021		24.09	24.09	1018.2	60.4	4		64	21.182	171.0	-9.6	29.24
4	2019-07-09 10:48:37	20.109		24.07	24.07	1018.2	60.2	6		64	21.135	172.6	-11.7	29.24
5	2019-07-09 10:48:39	19.688		24.07	24.07	1018.2	59.9	8		64	21.374	173.2	-14.0	29.25
6	2019-07-09 10:48:41	18.462		24.09	24.09	1018.2	59.8	10		64	22.107	182.9	-14.0	29.26
7	2019-07-09 10:48:43	17.300		24.10	24.10	1018.2	59.7	12		64	22.857	188.7	-13.9	29.25
8	2019-07-09 10:48:45	16.269		24.12	24.12	1018.2	59.6	14		64	23.573	194.5	-13.8	29.26
9	2019-07-09 10:48:47	15.343		24.13	24.13	1018.2	59.5	16		64	24.263	202.0	-13.9	29.26
10	2019-07-09 10:48:49	14.618		24.14	24.14	1018.2	59.5	18		64	24.835	207.4	-13.7	29.27
11	2019-07-09 10:48:51	14.093		24.14	24.14	1018.2	59.6	20		64	25.272	211.1	-14.0	29.26
12	2019-07-09 10:48:53	13.657		24.13	24.13	1018.2	59.5	22		64	25.648	214.8	-13.9	29.27
13	2019-07-09 10:48:55	13.296		24.13	24.13	1018.2	59.5	24		64	25.968	218.0	-14.1	29.27
14	2019-07-09 10:48:57	12.974		24.14	24.14	1018.2	59.5	26		64	26.263	220.9	-13.9	29.27
15	2019-07-09 10:48:59	12.665		24.12	24.12	1018.1	59.6	28		64	26.556	223.6	-13.8	29.27
16	2019-07-09 10:49:01	12.368		24.10	24.10	1018.2	59.5	30		64	26.842	225.6	-13.7	29.27
17	2019-07-09 10:49:03	12.082		24.08	24.08	1018.2	59.3	32		64	27.127	228.7	-13.7	29.27
18	2019-07-09 10:49:05	11.847		24.08	24.08	1018.2	59.2	34		64	27.364	231.9	-13.6	29.27
19	2019-07-09 10:49:07	11.594		24.09	24.09	1018.2	59.2	36		64	27.624	234.5	-13.9	29.27
20	2019-07-09 10:49:09	11.360		24.10	24.10	1018.2	59.2	38		64	27.868	235.9	-13.9	29.27
21	2019-07-09 10:49:11	11.137		24.09	24.09	1018.2	59.0	40		64	28.109	238.4	-13.6	29.27
22	2019-07-09 10:49:13	10.908		24.08	24.08	1018.2	58.9	42		64	28.361	240.6	-13.6	29.28
23	2019-07-09 10:49:15	10.702		24.07	24.07	1018.2	58.8	44		64	28.593	242.5	-13.8	29.28
24	2019-07-09 10:49:17	10.473		24.07	24.07	1018.2	58.7	46		64	28.854	237.6	-13.8	29.28
25	2019-07-09 10:49:19	10.294		24.06	24.06	1018.1	58.6	48		64	29.064	248.2	-13.9	29.28
26	2019-07-09 10:49:21	10.087		24.06	24.06	1018.2	58.6	50		64	29.308	250.2	-13.8	29.27
27	2019-07-09 10:49:23	9.901		24.06	24.06	1018.2	58.5	52		64	29.533	252.2	-13.7	29.28
28	2019-07-09 10:49:25	9.712		24.07	24.07	1018.2	58.4	54		64	29.763	254.5	-13.8	29.28
29	2019-07-09 10:49:27	9.537		24.07	24.07	1018.2	58.3	56		64	29.981	256.4	-13.9	29.28
30	2019-07-09 10:49:29	9.367		24.08	24.08	1018.1	58.3	58		64	30.198	258.7	-13.8	29.27
31	2019-07-09 10:49:31	9.181		24.08	24.08	1018.3	58.3	60		64	30.437	260.6	-13.8	29.27
32	2019-07-09 10:49:33	9.031		24.08	24.08	1018.2	58.3	62		64	30.635	262.6	-13.7	29.28
33	2019-07-09 10:49:35	8.858		24.09	24.09	1018.2	58.3	64		64	30.865	264.5	-13.8	29.27
34	2019-07-09 10:49:37	8.707		24.09	24.09	1018.2	58.3	66		64	31.071	266.5	-13.8	29.28
35	2019-07-09 10:49:39	8.546		24.09	24.09	1018.1	58.3	68		64	31.294	268.4	-13.7	29.27
36	2019-07-09 10:49:41	8.402		24.09	24.09	1018.2	58.3	70		64	31.495	270.4	-13.7	29.27
37	2019-07-09 10:49:43	8.251		24.10	24.10	1018.2	58.3	72		64	31.709	271.9	-13.9	29.27
38	2019-07-09 10:49:45	8.118		24.11	24.11	1018.2	58.3	74		64	31.901	274.7	-13.6	29.27
39	2019-07-09 10:49:47	7.974		24.12	24.12	1018.2	58.4	76		64	32.111	264.4	-13.5	29.27
40	2019-07-09 10:49:49	7.838		24.14	24.14	1018.2	58.4	78		64	32.311	278.3	-13.8	29.27
41	2019-07-09 10:49:51	7.708		24.15	24.15	1018.2	58.4	80		64	32.507	278.8	-13.5	29.26
42	2019-07-09 10:49:53	7.589		24.15	24.15	1018.2	58.4	82		64	32.690	281.0	-13.5	29.27
43	2019-07-09 10:49:55	7.471		24.15	24.15	1018.3	58.4	84		64	32.872	283.2	-13.5	29.26
44	2019-07-09 10:49:57	7.358		24.14	24.14	1018.2	58.4	86		64	33.053	284.5	-13.5	29.27
45	2019-07-09 10:49:59	7.237		24.14	24.14	1018.2	58.4	88		64	33.245	285.8	-13.6	29.27
46	2019-07-09 10:50:01	7.126		24.14	24.14	1018.2	58.5	90		64	33.424	288.0	-13.4	29.26
47	2019-07-09 10:50:03	7.017		24.14	24.14	1018.2	58.4	92		64	33.602	289.5	-13.4	29.27
48	2019-07-09 10:50:05	6.910		24.13	24.13	1018.2	58.4	94		64	33.780	291.3	-13.9	29.26
49	2019-07-09 10:50:07	6.801		24.13	24.13	1018.2	58.4	96		64	33.963	292.7	-13.7	29.27
50	2019-07-09 10:50:09	6.703		24.15	24.15	1018.2	58.5	98		64	34.127	294.5	-13.6	29.26
51	2019-07-09 10:50:11	6.599		24.16	24.16	1018.2	58.4	100		64	34.305	296.2	-13.7	29.27
52	2019-07-09 10:50:13	6.499		24.19	24.19	1018.2	58.5	102		64	34.474	297.7	-13.7	29.25
53	2019-07-09 10:50:15	6.399		24.21	24.21	1018.2	58.6	104		64	34.650	298.9	-13.6	29.26
54	2019-07-09 10:50:17	6.306		24.22	24.22	1018.2	58.6	106		64	34.814	300.6	-13.7	29.26
55	2019-07-09 10:50:19	6.208		24.23	24.23	1018.2	58.7	108		64	34.990	301.4	-13.9	29.25
56	2019-07-09 10:50:21	6.122		24.22	24.22	1018.2	58.7	110		64	35.147	302.8	-13.6	29.26
57	2019-07-09 10:50:23	6.024		24.22	24.22	1018.2	58.8	112		64	35.328	304.3	-13.9	29.26
58	2019-07-09 10:50:25	5.940		24.22	24.22	1018.2	58.8	114		64	35.485	305.7	-13.5	29.26
59	2019-07-09 10:50:27	5.853		24.22	24.22	1018.2	58.7	116		64	35.648	307.1	-13.6	29.26
60	2019-07-09 10:50:29	5.769		24.21	24.21	1018.2	58.7	118		64	35.807	308.5	-13.6	29.26
61	2019-07-09 10:50:31	5.694		24.20	24.20	1018.2	58.7	120		64	35.953	310.1	-13.9	29.25
62	2019-07-09 10:50:33	5.609		24.19	24.19	1018.2	58.7	122		64	36.118	311.4	-13.8	29.25
63	2019-07-09 10:50:35	5.536		24.19	24.19	1018.2	58.6	124		64	36.262	312.7	-13.8	29.25
64	2019-07-09 10:50:37	5.463		24.18	24.18	1018.2	58.6	126		64	36.407	313.6	-13.7	29.25
65	2019-07-09 10:50:39	5.384		24.17	24.17	1018.2	58.6	128		64	36.567	315.1	-13.8	29.26
66	2019-07-09 10:50:41	5.317		24.17	24.17	1018.2	58.6	130		64	36.701	316.5	-13.6	29.25
67	2019-07-09 10:50:43	5.240		24.16	24.16	1018.2	58.6	132		64	36.859	317.5	-13.8	29.25
68	2019-07-09 10:50:45	5.173		24.16	24.16	1018.3	58.5	134		64	36.997	318.8	-14.0	29.26
69	2019-07-09 10:50:47	5.103		24.15	24.15	1018.2	58.5	136		64	37.143	320.5	-13.8	29.26
70	2019-07-09 10:50:49	5.038		24.15	24.15	1018.2	58.5	138		64	37.278	321.6	-13.9	29.25
71	2019-07-09 10:50:51	4.967		24.15	24.15	1018.2	58.6	140		64	37.428	323.0	-13.7	29.25
72	2019-07-09 10:50:53	4.912		24.14	24.14	1018.2	58.6	142		64	37.547	323.7	-13.7	29.25
73	2019-07-09 10:50:55	4.846		24.14	24.14	1018.2	58.7	144		64	37.688	324.5	-13.8	29.25
74	2019-07-09 10:50:57	4.785		24.13	24.13	1018.2	58.7	146		64	37.821	326.3	-13.7	29.25
75	2019-07-09 10:50:59	4.724		24.12	24.12	1018.3	58.7	148		64	37.954	327.2	-13.7	29.26
76	2019-07-09 10:51:01	4.665		24.13	24.13	1018.2	58.7	150		64	38.082	327.9	-13.7	29.25
77	2019-07-09 10:51:03	4.612		24.13	24.13	1018.2	58.7	152		64	38.198	329.1	-13.7	29.25
78	2019-07-09 10:51:05	4.548		24.13	24.13	1018.2	58.6	154		64	38.342	330.1	-13.6	29.25
79	2019-07-09 10:51:07	4.498		24.12	24.12	1018.2	58.6	156		64	38.454	331.1	-13.7	29.24
80	2019-07-09 10:51:09	4.446		24.11	24.11	1018.2	58.6	158		64	38.575	332.7	-13.8	29.23
81	2019-07-09 10:51:11	4.390		24.12	24.12	1018.2	58.5	160		64	38.701	334.1	-13.8	29.25
