#Log_File	LOG040
#Comment	
#Device	FireStingGO2_Pocket_Oxygen_Meter
#Firmware	3.37
#Unique_ID	24EB9B04575BA8F7
#Manufacturer	Pyro_Science_GmbH
#Settings	Sensor Code	Medium	Oxygen Units	Temperature	Salinity
#	XB7-537-209	Gas	%O2	Sensor	0.0 psu
#Calibration	Sensor Code	Calibrate Air	Calibrate 0%
#	XB7-537-209	29 Apr 2019	not cal.
#Adv. Settings	Temperature	Pressure	Salinity	Mode	LED Intensity	Amplification	Frequency
#	Sensor	Sensor	0 psu	default	10%	400x	4000 Hz
#Adv. Calibration	dphi0	dphi100	Temp0	Temp100	Pressure	Humidity	f	m	calFreq	tt	kt	bkgdAmp	bkgdDphi	useKsv	ksv	ft	mt	not used	PercentO2
#	53.000°	22.117°	20.00°C	11.22°C	1030 mbar	47%RH	0.804	0.122	4000 Hz	-0.056%/K	0.969%/K	0.30 mV	0.000°	0	0.017000/hPa	0.000000/K	-0.000303/K	0	20.95%O2
#
Data_Point	Date_Time(YYYY-MM-DD_hh:mm:ss)	Oxygen(%O2)	Warning 	Compensation_Temperature(°C)	Temperature(°C)	Air_Pressure(mbar)	Humidity(%RH)	Time(s)		Status	dphi(°)	Intensity(mV)	Ambient_Light(mV)	Case_Temperature(°C)
92	2019-07-03 10:36:33	6.886		26.39	26.39	1012.6	64.6	182		64	33.619	282.9	-13.7	29.37
93	2019-07-03 10:36:35	6.953		26.34	26.34	1012.6	64.6	184		64	33.513	282.2	-13.7	29.37
94	2019-07-03 10:36:37	7.018		26.29	26.29	1012.5	64.7	186		64	33.411	281.1	-13.7	29.36
95	2019-07-03 10:36:39	7.088		26.25	26.25	1012.5	64.7	188		64	33.301	280.2	-13.8	29.35
96	2019-07-03 10:36:41	7.147		26.22	26.22	1012.6	64.7	190		64	33.208	279.3	-14.0	29.37
97	2019-07-03 10:36:43	7.213		26.18	26.18	1012.6	64.8	192		64	33.106	278.4	-14.0	29.36
98	2019-07-03 10:36:45	7.274		26.15	26.15	1012.6	64.8	194		64	33.012	277.6	-13.7	29.35
99	2019-07-03 10:36:47	7.340		26.12	26.12	1012.6	64.8	196		64	32.909	276.9	-14.0	29.35
100	2019-07-03 10:36:49	7.393		26.13	26.13	1012.6	64.8	198		64	32.825	275.9	-13.8	29.34
101	2019-07-03 10:36:51	7.462		26.11	26.11	1012.6	64.7	200		64	32.718	275.0	-13.8	29.35
102	2019-07-03 10:36:53	7.523		26.10	26.10	1012.5	64.7	202		64	32.625	274.3	-13.9	29.35
103	2019-07-03 10:36:55	7.584		26.11	26.11	1012.6	64.7	204		64	32.529	273.4	-13.9	29.35
104	2019-07-03 10:36:57	7.636		26.10	26.10	1012.5	64.7	206		64	32.449	273.0	-14.0	29.35
105	2019-07-03 10:36:59	7.692		26.09	26.09	1012.6	64.6	208		64	32.365	272.1	-13.9	29.34
106	2019-07-03 10:37:01	7.744		26.09	26.09	1012.6	64.6	210		64	32.285	271.5	-13.7	29.35
107	2019-07-03 10:37:03	7.794		26.09	26.09	1012.5	64.5	212		64	32.209	270.8	-13.9	29.34
108	2019-07-03 10:37:05	7.847		26.10	26.10	1012.6	64.6	214		64	32.129	270.0	-13.6	29.35
109	2019-07-03 10:37:07	7.903		26.09	26.09	1012.6	64.5	216		64	32.045	269.4	-13.8	29.34
110	2019-07-03 10:37:09	7.941		26.10	26.10	1012.5	64.5	218		64	31.989	268.7	-13.7	29.34
111	2019-07-03 10:37:11	7.996		26.11	26.11	1012.5	64.6	220		64	31.907	268.1	-13.6	29.34
112	2019-07-03 10:37:13	8.049		26.10	26.10	1012.5	64.6	222		64	31.830	267.5	-13.9	29.34
113	2019-07-03 10:37:15	8.100		26.09	26.09	1012.6	64.7	224		64	31.755	267.0	-13.8	29.35
114	2019-07-03 10:37:17	8.148		26.09	26.09	1012.5	64.7	226		64	31.685	266.3	-13.7	29.34
115	2019-07-03 10:37:19	8.188		26.09	26.09	1012.5	64.7	228		64	31.627	265.8	-14.0	29.34
116	2019-07-03 10:37:21	8.231		26.10	26.10	1012.5	64.8	230		64	31.564	265.2	-13.5	29.34
117	2019-07-03 10:37:23	8.281		26.15	26.15	1012.5	64.8	232		64	31.487	264.7	-13.7	29.33
118	2019-07-03 10:37:25	8.313		26.18	26.18	1012.5	64.8	234		64	31.436	264.4	-13.6	29.33
119	2019-07-03 10:37:27	8.354		26.20	26.20	1012.5	64.8	236		64	31.375	263.8	-13.9	29.33
120	2019-07-03 10:37:29	8.408		26.23	26.23	1012.6	64.8	238		64	31.295	263.1	-13.6	29.32
121	2019-07-03 10:37:31	8.445		26.26	26.26	1012.5	64.9	240		64	31.240	262.6	-13.7	29.32
122	2019-07-03 10:37:33	8.481		26.29	26.29	1012.5	64.9	242		64	31.186	262.1	-13.7	29.33
123	2019-07-03 10:37:35	8.517		26.32	26.32	1012.5	64.9	244		64	31.132	261.5	-13.5	29.32
124	2019-07-03 10:37:37	8.559		26.34	26.34	1012.5	65.0	246		64	31.071	261.1	-13.7	29.33
125	2019-07-03 10:37:39	8.593		26.35	26.35	1012.6	65.0	248		64	31.022	260.6	-13.6	29.33
126	2019-07-03 10:37:41	8.638		26.37	26.37	1012.5	65.0	250		64	30.958	260.1	-13.9	29.32
127	2019-07-03 10:37:43	8.668		26.40	26.40	1012.5	65.0	252		64	30.914	259.6	-13.8	29.32
128	2019-07-03 10:37:45	8.696		26.41	26.41	1012.6	64.9	254		64	30.873	259.2	-13.8	29.32
129	2019-07-03 10:37:47	8.738		26.44	26.44	1012.6	64.9	256		64	30.811	258.7	-13.8	29.32
130	2019-07-03 10:37:49	8.776		26.45	26.45	1012.6	65.0	258		64	30.759	258.3	-13.7	29.32
131	2019-07-03 10:37:51	8.806		26.45	26.45	1012.6	65.1	260		64	30.717	257.9	-13.8	29.31
132	2019-07-03 10:37:53	8.832		26.46	26.46	1012.6	65.2	262		64	30.681	257.6	-13.5	29.31
133	2019-07-03 10:37:55	8.885		26.45	26.45	1012.5	65.2	264		64	30.611	257.0	-13.7	29.31
134	2019-07-03 10:37:57	8.919		26.46	26.46	1012.5	65.3	266		64	30.565	256.8	-13.8	29.30
135	2019-07-03 10:37:59	8.938		26.47	26.47	1012.6	65.4	268		64	30.537	256.3	-13.8	29.31
136	2019-07-03 10:38:01	8.974		26.48	26.48	1012.5	65.4	270		64	30.489	255.8	-13.7	29.30
137	2019-07-03 10:38:03	9.002		26.48	26.48	1012.5	65.5	272		64	30.452	255.6	-13.9	29.30
138	2019-07-03 10:38:05	9.037		26.47	26.47	1012.5	65.5	274		64	30.406	255.0	-13.8	29.30
139	2019-07-03 10:38:07	9.079		26.48	26.48	1012.5	65.5	276		64	30.349	254.7	-13.9	29.30
140	2019-07-03 10:38:09	9.098		26.50	26.50	1012.5	65.5	278		64	30.322	254.4	-13.8	29.30
141	2019-07-03 10:38:11	9.127		26.51	26.51	1012.6	65.4	280		64	30.282	254.0	-13.8	29.30
142	2019-07-03 10:38:13	9.158		26.53	26.53	1012.5	65.2	282		64	30.239	253.7	-13.4	29.30
143	2019-07-03 10:38:15	9.178		26.55	26.55	1012.4	65.2	284		64	30.212	253.5	-13.9	29.30
144	2019-07-03 10:38:17	9.208		26.56	26.56	1012.6	65.2	286		64	30.169	253.2	-13.8	29.29
145	2019-07-03 10:38:19	9.254		26.55	26.55	1012.6	65.1	288		64	30.112	252.8	-13.8	29.31
146	2019-07-03 10:38:21	9.263		26.54	26.54	1012.5	65.0	290		64	30.103	252.4	-13.6	29.30
147	2019-07-03 10:38:23	9.309		26.53	26.53	1012.5	64.9	292		64	30.044	252.1	-13.5	29.30
148	2019-07-03 10:38:25	9.324		26.52	26.52	1012.5	64.9	294		64	30.024	251.7	-13.7	29.30
149	2019-07-03 10:38:27	9.353		26.53	26.53	1012.5	64.8	296		64	29.987	251.4	-13.7	29.30
150	2019-07-03 10:38:29	9.377		26.52	26.52	1012.5	64.8	298		64	29.957	251.3	-13.5	29.29
151	2019-07-03 10:38:31	9.405		26.51	26.51	1012.5	64.7	300		64	29.923	250.8	-13.9	29.29
152	2019-07-03 10:38:33	9.429		26.51	26.51	1012.5	64.7	302		64	29.892	250.6	-13.8	29.30
153	2019-07-03 10:38:35	9.448		26.51	26.51	1012.6	64.6	304		64	29.867	250.4	-13.5	29.29
154	2019-07-03 10:38:37	9.479		26.52	26.52	1012.6	64.3	306		64	29.826	250.1	-13.7	29.29
155	2019-07-03 10:38:39	9.511		26.52	26.52	1012.5	64.3	308		64	29.787	249.8	-13.6	29.30
156	2019-07-03 10:38:41	9.528		26.54	26.54	1012.5	64.2	310		64	29.763	249.4	-13.7	29.29
157	2019-07-03 10:38:43	9.551		26.53	26.53	1012.5	64.1	312		64	29.735	249.2	-13.8	29.29
158	2019-07-03 10:38:45	9.570		26.55	26.55	1012.5	64.1	314		64	29.709	248.9	-13.7	29.29
159	2019-07-03 10:38:47	9.589		26.57	26.57	1012.5	63.9	316		64	29.683	248.9	-13.7	29.29
160	2019-07-03 10:38:49	9.619		26.58	26.58	1012.6	63.9	318		64	29.644	248.4	-13.7	29.29
161	2019-07-03 10:38:51	9.636		26.59	26.59	1012.5	63.8	320		64	29.622	248.1	-13.6	29.27
162	2019-07-03 10:38:53	9.659		26.59	26.59	1012.5	63.7	322		64	29.594	247.9	-13.6	29.28
163	2019-07-03 10:38:55	9.669		26.59	26.59	1012.6	63.7	324		64	29.580	247.7	-13.7	29.28
164	2019-07-03 10:38:57	9.703		26.59	26.59	1012.5	63.7	326		64	29.538	247.4	-13.5	29.28
165	2019-07-03 10:38:59	9.722		26.59	26.59	1012.5	63.7	328		64	29.514	247.2	-13.6	29.29
166	2019-07-03 10:39:01	9.750		26.60	26.60	1012.5	63.7	330		64	29.480	247.1	-13.6	29.29
167	2019-07-03 10:39:03	9.761		26.59	26.59	1012.5	63.7	332		64	29.466	246.7	-13.8	29.29
168	2019-07-03 10:39:05	9.779		26.60	26.60	1012.6	63.7	334		64	29.442	246.7	-13.8	29.29
169	2019-07-03 10:39:07	9.796		26.60	26.60	1012.5	63.7	336		64	29.422	246.3	-13.8	29.29
170	2019-07-03 10:39:09	9.813		26.60	26.60	1012.5	63.7	338		64	29.402	246.2	-14.1	29.29
171	2019-07-03 10:39:11	9.843		26.60	26.60	1012.5	63.8	340		64	29.366	246.0	-13.8	29.28
172	2019-07-03 10:39:13	9.850		26.60	26.60	1012.6	63.8	342		64	29.355	245.8	-13.7	29.29
173	2019-07-03 10:39:15	9.873		26.59	26.59	1012.5	64.0	344		64	29.329	245.6	-13.8	29.28
174	2019-07-03 10:39:17	9.885		26.58	26.58	1012.5	64.1	346		64	29.316	245.4	-13.8	29.28
175	2019-07-03 10:39:19	9.915		26.56	26.56	1012.5	64.3	348		64	29.281	245.4	-13.9	29.29
176	2019-07-03 10:39:21	9.940		26.56	26.56	1012.5	64.5	350		64	29.252	245.3	-13.7	29.28
177	2019-07-03 10:39:23	9.952		26.55	26.55	1012.6	64.6	352		64	29.238	245.1	-13.8	29.28
178	2019-07-03 10:39:25	9.963		26.54	26.54	1012.6	64.7	354		64	29.225	244.7	-13.8	29.28
179	2019-07-03 10:39:27	9.992		26.51	26.51	1012.5	64.8	356		64	29.194	244.6	-13.7	29.28
180	2019-07-03 10:39:29	10.007		26.51	26.51	1012.6	64.8	358		64	29.175	244.4	-14.1	29.28
181	2019-07-03 10:39:31	10.026		26.49	26.49	1012.5	64.9	360		64	29.155	244.3	-13.9	29.27
182	2019-07-03 10:39:33	10.050		26.48	26.48	1012.5	64.9	362		64	29.128	244.0	-13.9	29.28
183	2019-07-03 10:39:35	10.048		26.50	26.50	1012.5	64.7	364		64	29.129	243.8	-13.9	29.27
184	2019-07-03 10:39:37	10.073		26.51	26.51	1012.5	64.4	366		64	29.098	243.6	-13.7	29.28
185	2019-07-03 10:39:39	10.087		26.50	26.50	1012.6	64.3	368		64	29.082	243.4	-13.8	29.28
186	2019-07-03 10:39:41	10.093		26.49	26.49	1012.5	64.3	370		64	29.076	243.3	-13.8	29.28
187	2019-07-03 10:39:43	10.118		26.49	26.49	1012.5	64.2	372		64	29.045	243.2	-13.8	29.28
188	2019-07-03 10:39:45	10.140		26.49	26.49	1012.5	64.2	374		64	29.020	243.1	-13.9	29.28
189	2019-07-03 10:39:47	10.137		26.52	26.52	1012.5	64.2	376		64	29.020	242.9	-13.8	29.28
190	2019-07-03 10:39:49	10.147		26.53	26.53	1012.5	64.1	378		64	29.007	242.7	-13.8	29.28
191	2019-07-03 10:39:51	10.166		26.55	26.55	1012.5	64.0	380		64	28.983	242.6	-13.6	29.28
192	2019-07-03 10:39:53	10.180		26.57	26.57	1012.5	64.0	382		64	28.964	242.4	-13.9	29.28
193	2019-07-03 10:39:55	10.182		26.58	26.58	1012.5	64.0	384		64	28.959	242.2	-13.8	29.29
194	2019-07-03 10:39:57	10.204		26.59	26.59	1012.5	64.1	386		64	28.932	242.0	-13.9	29.29
195	2019-07-03 10:39:59	10.220		26.58	26.58	1012.5	64.1	388		64	28.915	242.1	-13.7	29.29
196	2019-07-03 10:40:01	10.225		26.57	26.57	1012.5	64.2	390		64	28.909	242.0	-13.7	29.28
197	2019-07-03 10:40:03	10.236		26.57	26.57	1012.6	64.2	392		64	28.896	241.6	-13.7	29.28
198	2019-07-03 10:40:05	10.254		26.56	26.56	1012.5	64.2	394		64	28.878	241.8	-13.6	29.29
199	2019-07-03 10:40:07	10.271		26.54	26.54	1012.5	64.2	396		64	28.860	243.9	-13.7	29.29
200	2019-07-03 10:40:09	10.279		26.53	26.53	1012.5	64.2	398		64	28.851	244.6	-14.0	29.28
201	2019-07-03 10:40:11	10.297		26.53	26.53	1012.4	64.2	400		64	28.831	244.6	-13.7	29.27
202	2019-07-03 10:40:13	10.324		26.52	26.52	1012.5	64.0	402		64	28.801	244.6	-13.6	29.28
203	2019-07-03 10:40:15	10.325		26.50	26.50	1012.5	64.0	404		64	28.801	243.1	-13.7	29.29
204	2019-07-03 10:40:17	10.329		26.50	26.50	1012.5	64.0	406		64	28.798	241.6	-13.8	29.29
205	2019-07-03 10:40:19	10.348		26.46	26.46	1012.5	64.0	408		64	28.778	230.5	-13.8	29.28
206	2019-07-03 10:40:21	10.402		26.18	26.18	1012.5	64.3	410		64	28.750	231.6	-13.7	29.29
207	2019-07-03 10:40:23	10.431		26.00	26.00	1012.4	64.5	412		64	28.739	231.3	-13.6	29.29
208	2019-07-03 10:40:25	10.461		25.88	25.88	1012.6	64.7	414		64	28.716	231.3	-13.8	29.29
209	2019-07-03 10:40:27	10.471		25.80	25.80	1012.5	64.8	416		64	28.716	231.2	-13.7	29.30
210	2019-07-03 10:40:29	10.491		25.74	25.74	1012.5	64.9	418		64	28.700	231.1	-14.0	29.29
211	2019-07-03 10:40:31	10.505		25.68	25.68	1012.5	65.0	420		64	28.691	231.0	-13.6	29.29
212	2019-07-03 10:40:33	10.529		25.64	25.64	1012.5	65.0	422		64	28.668	231.1	-13.8	29.30
213	2019-07-03 10:40:35	10.526		25.60	25.60	1012.6	65.0	424		64	28.674	230.7	-13.8	29.30
214	2019-07-03 10:40:37	10.536		25.57	25.57	1012.5	64.9	426		64	28.668	230.5	-13.7	29.30
215	2019-07-03 10:40:39	10.547		25.55	25.55	1012.5	64.9	428		64	28.657	230.8	-13.9	29.30
216	2019-07-03 10:40:41	10.559		25.52	25.52	1012.4	64.8	430		64	28.648	230.7	-13.9	29.30
217	2019-07-03 10:40:43	10.560		25.50	25.50	1012.5	64.5	432		64	28.649	230.7	-13.9	29.29
218	2019-07-03 10:40:45	10.573		25.48	25.48	1012.5	64.3	434		64	28.637	230.8	-13.8	29.30
219	2019-07-03 10:40:47	10.579		25.46	25.46	1012.5	64.1	436		64	28.632	230.8	-14.1	29.30
220	2019-07-03 10:40:49	10.570		25.45	25.45	1012.5	64.1	438		64	28.643	230.7	-13.8	29.30
221	2019-07-03 10:40:51	10.576		25.44	25.44	1012.5	64.0	440		64	28.639	235.6	-13.9	29.30
