#Log_File	LOG020
#Comment	
#Device	FireStingGO2_Pocket_Oxygen_Meter
#Firmware	3.37
#Unique_ID	24EB9B04575BA8F7
#Manufacturer	Pyro_Science_GmbH
#Settings	Sensor Code	Medium	Oxygen Units	Temperature	Salinity
#	XB7-537-209	Gas	%O2	Sensor	0.0 psu
#Calibration	Sensor Code	Calibrate Air	Calibrate 0%
#	XB7-537-209	29 Apr 2019	not cal.
#Adv. Settings	Temperature	Pressure	Salinity	Mode	LED Intensity	Amplification	Frequency
#	Sensor	Sensor	0 psu	default	10%	400x	4000 Hz
#Adv. Calibration	dphi0	dphi100	Temp0	Temp100	Pressure	Humidity	f	m	calFreq	tt	kt	bkgdAmp	bkgdDphi	useKsv	ksv	ft	mt	not used	PercentO2
#	53.000°	22.117°	20.00°C	11.22°C	1030 mbar	47%RH	0.804	0.122	4000 Hz	-0.056%/K	0.969%/K	0.30 mV	0.000°	0	0.017000/hPa	0.000000/K	-0.000303/K	0	20.95%O2
#
Data_Point	Date_Time(YYYY-MM-DD_hh:mm:ss)	Oxygen(%O2)	Warning 	Compensation_Temperature(°C)	Temperature(°C)	Air_Pressure(mbar)	Humidity(%RH)	Time(s)		Status	dphi(°)	Intensity(mV)	Ambient_Light(mV)	Case_Temperature(°C)
1	2019-04-30 11:02:16	20.301		21.46	21.46	1022.3	55.3	0		64	21.270	201.1	1.3	24.78
2	2019-04-30 11:02:18	20.356		21.50	21.50	1022.2	55.3	2		64	21.235	200.8	14.1	24.78
3	2019-04-30 11:02:20	20.373		21.55	21.55	1022.3	55.3	4		64	21.219	196.0	2.4	24.82
4	2019-04-30 11:02:22	20.706		21.59	21.59	1022.3	55.1	6		64	21.030	198.3	6.4	24.84
5	2019-04-30 11:02:24	20.528		21.62	21.62	1022.3	54.9	8		64	21.125	192.3	-5.3	24.86
6	2019-04-30 11:02:26	20.021		21.59	21.59	1022.3	54.8	10		64	21.413	194.8	-14.2	24.88
7	2019-04-30 11:02:28	18.904		21.59	21.59	1022.3	54.6	12		64	22.069	205.6	-13.8	24.90
8	2019-04-30 11:02:30	17.887		21.62	21.62	1022.3	54.4	14		64	22.707	213.1	-14.1	24.92
9	2019-04-30 11:02:32	17.012		21.57	21.57	1022.2	54.1	16		64	23.298	219.3	-14.1	24.93
10	2019-04-30 11:02:34	16.235		21.53	21.53	1022.3	53.9	18		64	23.852	230.3	-14.0	24.96
11	2019-04-30 11:02:36	15.483		21.52	21.52	1022.2	53.9	20		64	24.415	228.9	-14.1	24.97
12	2019-04-30 11:02:38	14.816		21.55	21.55	1022.2	53.8	22		64	24.935	236.5	-13.9	24.98
13	2019-04-30 11:02:40	14.172		21.58	21.58	1022.2	53.7	24		64	25.463	241.5	-14.2	25.00
14	2019-04-30 11:02:42	13.601		21.66	21.66	1022.2	53.7	26		64	25.947	250.4	-14.0	25.01
15	2019-04-30 11:02:44	13.040		21.75	21.75	1022.3	54.1	28		64	26.443	253.0	-14.1	25.03
16	2019-04-30 11:02:46	12.538		21.79	21.79	1022.2	54.2	30		64	26.911	259.7	-13.9	25.04
17	2019-04-30 11:02:48	12.065		21.85	21.85	1022.3	54.4	32		64	27.367	263.2	-14.0	25.06
18	2019-04-30 11:02:50	11.606		21.89	21.89	1022.2	54.7	34		64	27.832	268.5	-14.0	25.07
19	2019-04-30 11:02:52	11.200		21.87	21.87	1022.2	54.9	36		64	28.266	275.3	-13.9	25.09
20	2019-04-30 11:02:54	10.801		21.85	21.85	1022.2	54.8	38		64	28.707	279.1	-13.9	25.10
21	2019-04-30 11:02:56	10.415		21.89	21.89	1022.3	54.8	40		64	29.141	284.1	-14.0	25.12
22	2019-04-30 11:02:58	10.039		21.92	21.92	1022.2	54.8	42		64	29.581	287.7	-13.7	25.14
23	2019-04-30 11:03:00	9.697		21.95	21.95	1022.2	54.8	44		64	29.995	292.4	-14.0	25.16
24	2019-04-30 11:03:02	9.355		21.96	21.96	1022.3	54.8	46		64	30.425	297.0	-13.6	25.18
25	2019-04-30 11:03:04	9.038		21.99	21.99	1022.2	54.7	48		64	30.834	300.1	-13.7	25.21
26	2019-04-30 11:03:06	8.739		21.94	21.94	1022.2	54.7	50		64	31.243	306.4	-13.8	25.22
27	2019-04-30 11:03:08	8.442		21.94	21.94	1022.2	54.8	52		64	31.656	310.4	-14.0	25.23
28	2019-04-30 11:03:10	8.172		21.95	21.95	1022.3	54.8	54		64	32.038	314.8	-13.9	25.25
29	2019-04-30 11:03:12	7.902		21.92	21.92	1022.2	54.8	56		64	32.439	317.5	-13.9	25.28
30	2019-04-30 11:03:14	7.651		21.89	21.89	1022.2	54.8	58		64	32.823	321.2	-14.2	25.29
31	2019-04-30 11:03:16	7.410		21.89	21.89	1022.2	54.8	60		64	33.197	325.6	-14.1	25.30
32	2019-04-30 11:03:18	7.169		21.89	21.89	1022.2	54.8	62		64	33.581	330.5	-13.8	25.33
33	2019-04-30 11:03:20	6.947		21.86	21.86	1022.2	54.8	64		64	33.946	333.8	-13.8	25.34
34	2019-04-30 11:03:22	6.734		21.85	21.85	1022.2	54.7	66		64	34.306	337.4	-13.8	25.36
35	2019-04-30 11:03:24	6.525		21.79	21.79	1022.2	54.5	68		64	34.673	341.0	-14.1	25.37
36	2019-04-30 11:03:26	6.332		21.68	21.68	1022.2	54.2	70		64	35.025	342.9	-13.9	25.39
37	2019-04-30 11:03:28	6.150		21.61	21.61	1022.2	54.1	72		64	35.360	347.4	-14.0	25.42
38	2019-04-30 11:03:30	5.961		21.56	21.56	1022.3	54.0	74		64	35.712	350.9	-14.0	25.43
39	2019-04-30 11:03:32	5.790		21.51	21.51	1022.2	53.8	76		64	36.038	353.9	-14.0	25.45
40	2019-04-30 11:03:34	5.618		21.55	21.55	1022.2	53.7	78		64	36.366	357.1	-13.9	25.46
41	2019-04-30 11:03:36	5.449		21.62	21.62	1022.2	53.6	80		64	36.688	360.2	-14.0	25.48
42	2019-04-30 11:03:38	5.293		21.53	21.53	1022.2	53.5	82		64	37.009	363.9	-14.0	25.51
43	2019-04-30 11:03:40	5.143		21.50	21.50	1022.2	53.4	84		64	37.319	366.4	-14.0	25.52
44	2019-04-30 11:03:42	4.995		21.51	21.51	1022.2	53.4	86		64	37.623	368.6	-13.9	25.54
45	2019-04-30 11:03:44	4.858		21.50	21.50	1022.2	53.4	88		64	37.916	371.6	-13.9	25.56
46	2019-04-30 11:03:46	4.720		21.49	21.49	1022.2	53.3	90		64	38.213	374.1	-14.1	25.58
47	2019-04-30 11:03:48	4.596		21.47	21.47	1022.2	53.1	92		64	38.486	377.4	-14.1	25.60
48	2019-04-30 11:03:50	4.469		21.44	21.44	1022.2	53.1	94		64	38.771	379.5	-13.9	25.62
49	2019-04-30 11:03:52	4.346		21.43	21.43	1022.2	53.0	96		64	39.052	381.8	-14.0	25.64
50	2019-04-30 11:03:54	4.233		21.43	21.43	1022.2	53.0	98		64	39.310	384.0	-14.0	25.65
51	2019-04-30 11:03:56	4.119		21.50	21.50	1022.2	53.0	100		64	39.571	387.1	-14.0	25.67
52	2019-04-30 11:03:58	4.011		21.48	21.48	1022.3	53.1	102		64	39.828	389.3	-14.0	25.69
53	2019-04-30 11:04:00	3.914		21.41	21.41	1022.1	53.0	104		64	40.069	390.9	-14.0	25.72
54	2019-04-30 11:04:02	3.810		21.40	21.40	1022.2	53.0	106		64	40.322	393.0	-13.8	25.74
55	2019-04-30 11:04:04	3.721		21.33	21.33	1022.2	53.3	108		64	40.551	395.4	-13.9	25.76
56	2019-04-30 11:04:06	3.628		21.31	21.31	1022.2	53.3	110		64	40.784	397.2	-14.0	25.78
57	2019-04-30 11:04:08	3.539		21.34	21.34	1022.2	53.3	112		64	41.007	398.9	-14.0	25.79
58	2019-04-30 11:04:10	3.450		21.41	21.41	1022.2	53.3	114		64	41.228	400.8	-14.1	25.81
59	2019-04-30 11:04:12	3.369		21.45	21.45	1022.1	53.3	116		64	41.434	402.9	-14.1	25.84
60	2019-04-30 11:04:14	3.285		21.49	21.49	1022.2	53.3	118		64	41.651	404.8	-14.3	25.86
61	2019-04-30 11:04:16	3.208		21.55	21.55	1022.2	53.3	120		64	41.849	406.3	-13.7	25.88
