#Log_File	LOG009
#Comment	
#Device	FireStingGO2_Pocket_Oxygen_Meter
#Firmware	3.37
#Unique_ID	24EB9B04575BA8F7
#Manufacturer	Pyro_Science_GmbH
#Settings	Sensor Code	Medium	Oxygen Units	Temperature	Salinity
#	XB7-537-209	Gas	%O2	Sensor	0.0 psu
#Calibration	Sensor Code	Calibrate Air	Calibrate 0%
#	XB7-537-209	29 Apr 2019	not cal.
#Adv. Settings	Temperature	Pressure	Salinity	Mode	LED Intensity	Amplification	Frequency
#	Sensor	Sensor	0 psu	default	10%	400x	4000 Hz
#Adv. Calibration	dphi0	dphi100	Temp0	Temp100	Pressure	Humidity	f	m	calFreq	tt	kt	bkgdAmp	bkgdDphi	useKsv	ksv	ft	mt	not used	PercentO2
#	53.000°	22.117°	20.00°C	11.22°C	1030 mbar	47%RH	0.804	0.122	4000 Hz	-0.056%/K	0.969%/K	0.30 mV	0.000°	0	0.017000/hPa	0.000000/K	-0.000303/K	0	20.95%O2
#
Data_Point	Date_Time(YYYY-MM-DD_hh:mm:ss)	Oxygen(%O2)	Warning 	Compensation_Temperature(°C)	Temperature(°C)	Air_Pressure(mbar)	Humidity(%RH)	Time(s)		Status	dphi(°)	Intensity(mV)	Ambient_Light(mV)	Case_Temperature(°C)
1	2019-04-29 13:59:39	20.155		14.04	14.04	1028.4	41.6	0		64	22.158	194.9	8.3	18.88
2	2019-04-29 13:59:44	18.842		13.96	13.96	1028.3	43.0	5		64	22.953	202.1	-13.9	18.88
3	2019-04-29 13:59:49	17.171		13.91	13.91	1028.3	42.4	10		64	24.057	212.7	-13.8	18.88
4	2019-04-29 13:59:54	15.745		13.80	13.80	1028.3	42.0	15		64	25.107	220.3	-13.9	18.90
5	2019-04-29 13:59:59	14.564		13.40	13.40	1028.3	41.6	20		64	26.099	224.9	-14.0	18.90
6	2019-04-29 14:00:04	13.480		13.35	13.35	1028.3	41.5	25		64	27.043	235.6	-13.8	18.91
7	2019-04-29 14:00:09	12.483		13.47	13.47	1028.3	41.5	30		64	27.961	244.9	-14.1	18.93
8	2019-04-29 14:00:14	11.632		13.31	13.31	1028.3	41.2	35		64	28.841	255.4	-13.9	18.93
9	2019-04-29 14:00:19	10.868		12.95	12.95	1028.3	40.9	40		64	29.714	263.0	-13.8	18.93
10	2019-04-29 14:00:24	10.137		13.03	13.03	1028.2	40.8	45		64	30.545	268.5	-13.6	18.95
11	2019-04-29 14:00:29	9.477		13.06	13.06	1028.2	40.7	50		64	31.351	275.8	-13.8	18.94
12	2019-04-29 14:00:34	8.873		13.18	13.18	1028.3	40.7	55		64	32.120	286.5	-13.9	18.94
13	2019-04-29 14:00:39	8.300		13.37	13.37	1028.3	40.9	60		64	32.885	293.8	-13.9	18.93
14	2019-04-29 14:00:44	7.785		13.56	13.56	1028.3	41.0	65		64	33.610	299.4	-14.0	18.93
15	2019-04-29 14:00:49	7.330		13.64	13.64	1028.3	41.0	70		64	34.297	306.9	-13.9	18.93
16	2019-04-29 14:00:54	6.917		13.65	13.65	1028.2	41.1	75		64	34.956	312.8	-13.9	18.93
17	2019-04-29 14:00:59	6.525		13.73	13.73	1028.3	41.1	80		64	35.603	317.8	-13.9	18.92
18	2019-04-29 14:01:04	6.181		13.75	13.75	1028.2	41.2	85		64	36.202	324.2	-13.9	18.94
19	2019-04-29 14:01:09	5.858		13.80	13.80	1028.3	41.2	90		64	36.782	329.5	-13.7	18.93
20	2019-04-29 14:01:14	5.553		14.01	14.01	1028.3	41.4	95		64	37.328	334.2	-13.6	18.93
21	2019-04-29 14:01:19	5.267		14.24	14.24	1028.3	41.9	100		64	37.857	339.0	-13.9	18.94
22	2019-04-29 14:01:24	5.015		14.31	14.31	1028.3	42.2	105		64	38.356	343.7	-13.6	18.94
23	2019-04-29 14:01:29	4.780		14.41	14.41	1028.4	42.2	110		64	38.830	348.1	-13.7	18.96
24	2019-04-29 14:01:34	4.573		14.36	14.36	1028.3	42.1	115		64	39.280	351.4	-13.8	18.96
25	2019-04-29 14:01:39	4.378		14.28	14.28	1028.2	41.9	120		64	39.715	355.8	-14.0	18.96
26	2019-04-29 14:01:44	4.211		14.17	14.17	1028.3	41.6	125		64	40.102	359.0	-13.6	18.97
27	2019-04-29 14:01:49	4.042		14.12	14.12	1028.3	41.4	130		64	40.491	362.2	-13.7	18.97
28	2019-04-29 14:01:54	3.878		14.20	14.20	1028.3	41.4	135		64	40.866	365.2	-13.6	18.97
29	2019-04-29 14:01:59	3.730		14.36	14.36	1028.2	41.6	140		64	41.202	368.5	-13.6	18.98
30	2019-04-29 14:02:04	3.588		14.51	14.51	1028.2	41.7	145		64	41.532	370.6	-13.8	18.98
31	2019-04-29 14:02:09	3.462		14.61	14.61	1028.3	41.6	150		64	41.835	372.9	-13.7	18.99
32	2019-04-29 14:02:14	3.357		14.52	14.52	1028.1	41.6	155		64	42.110	375.5	-13.5	18.99
33	2019-04-29 14:02:19	3.254		14.33	14.33	1028.2	41.5	160		64	42.390	377.3	-13.6	18.98
34	2019-04-29 14:02:24	3.156		14.24	14.24	1028.2	41.4	165		64	42.652	379.7	-13.7	18.98
35	2019-04-29 14:02:29	3.060		14.32	14.32	1028.2	41.4	170		64	42.895	382.1	-13.8	18.98
36	2019-04-29 14:02:34	2.972		14.43	14.43	1028.2	41.4	175		64	43.120	383.8	-13.7	18.98
37	2019-04-29 14:02:39	2.886		14.54	14.54	1028.2	41.5	180		64	43.340	386.3	-13.8	18.98
38	2019-04-29 14:02:44	2.807		14.65	14.65	1028.2	41.5	185		64	43.543	388.0	-13.9	18.98
39	2019-04-29 14:02:49	2.737		14.73	14.73	1028.2	41.7	190		64	43.729	388.9	-13.7	18.99
40	2019-04-29 14:02:54	2.673		14.69	14.69	1028.1	41.7	195		64	43.912	390.5	-13.9	18.98
