Model:	LI-7810
SN:	TG10-01286
Software Version:	2.5.28
Timestamp:	2026-06-07 12:00:00
Timezone:	EST
DATAH	SECONDS	NANOSECONDS	NDX	DIAG	REMARK	DATE	TIME	H2O	CO2	CH4	CAVITY_P	CAVITY_T	LASER_PHASE_P	LASER_T	RESIDUAL	RING_DOWN_TIME	THERMAL_ENCLOSURE_T	PHASE_ERROR	LASER_T_SHIFT	INPUT_VOLTAGE	CHK
DATAU	secs	nsecs	index	diag		date	time	ppm	ppm	ppb	kPa	°C	kPa	°C		µsecs	°C	counts	°C	V	CHK
DATA	1780851600	166675090	70677	0	""	2026-06-07	12:00:00	13970.135	682.68896	2127.8018	39.7276	55.0003	44.7071	46.9332	0.00207115	11.3374	54.4998	-12.75	0.450178	24.0825	180
DATA	1780851601	166675090	70681	0	""	2026-06-07	12:00:01	13976.329	683.33716	2127.7886	39.728	55.0003	44.7071	46.9332	0.0020709	11.3391	54.4998	18.5	0.450178	24.0836	248
DATA	1780851602	166675090	70685	0	""	2026-06-07	12:00:02	13989.141	683.17834	2127.9302	39.7276	55.0003	44.7084	46.9332	0.00207715	11.3368	54.4998	30.5	0.450178	24.0848	 92
DATA	1780851603	166301012	70689	0	""	2026-06-07	12:00:03	14011.36	686.03772	2128.7751	39.7284	55.0003	44.7075	46.9332	0.00207453	11.3357	54.4998	86.75	0.450178	24.0829	 77
DATA	1780851604	166301012	70693	0	""	2026-06-07	12:00:04	14032.93	696.74774	2132.2571	39.7288	55.0003	44.708	46.9332	0.00207998	11.3374	54.4998	-68.25	0.450178	24.0825	 82
DATA	1780851605	166301012	70697	0	""	2026-06-07	12:00:05	14067.773	706.36383	2135.7295	39.7272	55.0003	44.7063	46.9332	0.00208674	11.3381	54.4998	-15.75	0.450178	24.0829	179
DATA	1780851606	166301012	70701	0	""	2026-06-07	12:00:06	14024.393	692.67847	2131.0464	39.7272	55.0003	44.7067	46.9332	0.00207857	11.3362	54.4998	-9.5	0.450178	24.0825	 59
DATA	1780851607	166301012	70705	0	""	2026-06-07	12:00:07	14006.056	693.04987	2131.0811	39.7284	55.0003	44.7059	46.9332	0.00207808	11.3367	54.4998	-37.75	0.450178	24.0832	161
DATA	1780851608	166301012	70709	0	""	2026-06-07	12:00:08	14009.623	696.18225	2131.865	39.7288	55.0003	44.7067	46.9332	0.0020647	11.3368	54.4998	65	0.450178	24.0829	138
DATA	1780851609	166301012	70713	0	""	2026-06-07	12:00:09	14023.671	697.58698	2132.3474	39.728	55.0003	44.708	46.9332	0.00207643	11.3385	54.4998	-6.5	0.450178	24.0829	233
DATA	1780851610	165932893	70717	0	""	2026-06-07	12:00:10	14030.753	700.6626	2133.4326	39.728	55.0003	44.708	46.9332	0.00208197	11.336	54.4998	-80.5	0.450178	24.0825	161
DATA	1780851611	165932893	70721	0	""	2026-06-07	12:00:11	14034.128	705.69287	2135.1455	39.7276	55.0003	44.7067	46.9332	0.00208035	11.3359	54.4998	-3	0.450178	24.0829	230
DATA	1780851612	165932893	70725	0	""	2026-06-07	12:00:12	14024.599	703.63641	2134.1431	39.7276	55.0003	44.708	46.9332	0.00207559	11.337	54.4998	31.75	0.450178	24.0821	 22
DATA	1780851613	165932893	70729	0	""	2026-06-07	12:00:13	14012.547	700.71753	2133.3018	39.7276	55.0003	44.7067	46.9332	0.00207383	11.3376	54.4998	-75.25	0.450178	24.0829	178
DATA	1780851614	165932893	70733	0	""	2026-06-07	12:00:14	14004.057	698.24701	2132.4114	39.728	55.0003	44.7071	46.9332	0.00206972	11.3367	54.4998	-9	0.450178	24.0825	173
DATA	1780851615	165932893	70737	0	""	2026-06-07	12:00:15	13984.627	696.71265	2131.8738	39.7276	55.0003	44.7051	46.9332	0.00206962	11.3366	54.4998	-65.5	0.450178	24.0825	160
DATA	1780851616	165932893	70741	0	""	2026-06-07	12:00:16	13978.152	696.92542	2131.8633	39.7276	55.0003	44.7051	46.9332	0.00207089	11.3386	54.4998	-34.5	0.450178	24.0829	151
DATA	1780851617	165932893	70745	0	""	2026-06-07	12:00:17	13976.369	697.24652	2132.1147	39.728	55.0003	44.7047	46.9332	0.0020651	11.3383	54.4998	79	0.450178	24.0829	167
DATA	1780851618	165565013	70749	0	""	2026-06-07	12:00:18	13971.594	697.35229	2131.9001	39.7272	55.0003	44.7067	46.9332	0.00206048	11.3375	54.4998	67.5	0.450178	24.0829	 98
DATA	1780851619	165565013	70753	0	""	2026-06-07	12:00:19	13971.039	697.07703	2131.6433	39.7288	55.0003	44.7092	46.9332	0.0020649	11.3367	54.4998	-14.25	0.450178	24.0852	133
DATA	1780851620	165565013	70757	0	""	2026-06-07	12:00:20	13983.602	698.90338	2131.6521	39.7276	55.0003	44.7084	46.9332	0.00206475	11.3385	54.4998	-19	0.450178	24.0825	 30
DATA	1780851621	165565013	70761	0	""	2026-06-07	12:00:21	13991.912	704.82269	2131.9817	39.7284	55.0003	44.708	46.9332	0.00207158	11.3384	54.4998	-38.75	0.450178	24.0829	137
DATA	1780851622	165565013	70765	0	""	2026-06-07	12:00:22	13989.31	707.68933	2132.2295	39.7276	55.0003	44.7063	46.9332	0.00206448	11.3371	54.4998	-13.75	0.450178	24.0829	133
DATA	1780851623	165565013	70769	0	""	2026-06-07	12:00:23	13992.885	714.80957	2132.0713	39.7276	55.0003	44.7063	46.9332	0.00207155	11.3364	54.4998	14	0.450178	24.0829	245
DATA	1780851624	165565013	70773	0	""	2026-06-07	12:00:24	14001.018	718.1051	2132.0735	39.7284	55.0003	44.7067	46.9332	0.00206431	11.3386	54.4996	50	0.450178	24.0825	147
DATA	1780851625	165194988	70777	0	""	2026-06-07	12:00:25	13979.798	705.79791	2131.5376	39.7276	55.0003	44.7063	46.9332	0.00206376	11.3378	54.4998	32	0.450178	24.0825	 37
DATA	1780851626	165194988	70781	0	""	2026-06-07	12:00:26	13999.348	708.16687	2131.1389	39.7276	55.0003	44.7047	46.9332	0.00208621	11.3366	54.4996	4	0.450178	24.0825	224
DATA	1780851627	165194988	70785	0	""	2026-06-07	12:00:27	14019.646	711.04852	2130.7004	39.7284	55.0003	44.7055	46.9332	0.00205635	11.3381	54.4998	86.75	0.450178	24.0821	140
DATA	1780851628	165194988	70789	0	""	2026-06-07	12:00:28	14036.718	713.22394	2130.4536	39.7276	55.0003	44.7059	46.9332	0.00208129	11.3373	54.4996	-82	0.450178	24.0821	 47
DATA	1780851629	165194988	70793	0	""	2026-06-07	12:00:29	14020.488	714.44257	2130.2109	39.728	55.0003	44.7051	46.9332	0.00206979	11.3375	54.4994	-42.5	0.450178	24.0832	 85
DATA	1780851630	165194988	70797	0	""	2026-06-07	12:00:30	14005.063	713.65735	2130.248	39.728	55.0003	44.7034	46.9332	0.00206588	11.3378	54.4998	-14.25	0.450178	24.0825	 77
DATA	1780851631	165194988	70801	0	""	2026-06-07	12:00:31	14017.409	711.64984	2130.2053	39.7272	55.0003	44.7038	46.9332	0.00208716	11.3378	54.4998	69.25	0.450178	24.0825	132
DATA	1780851632	165194988	70805	0	""	2026-06-07	12:00:32	14000.969	710.54675	2129.9248	39.7284	55.0003	44.7055	46.9332	0.00205941	11.3375	54.4998	22	0.450178	24.0813	246
DATA	1780851633	164819002	70809	0	""	2026-06-07	12:00:33	13996.913	710.08807	2129.7383	39.7276	55.0003	44.7071	46.933	0.00206667	11.3379	54.4996	-47	0.450178	24.0832	248
DATA	1780851634	164819002	70813	0	""	2026-06-07	12:00:34	13991.701	710.36334	2129.7676	39.728	55.0003	44.7059	46.9332	0.00206238	11.3382	54.4994	-51.25	0.450178	24.0829	119
DATA	1780851635	164819002	70817	0	""	2026-06-07	12:00:35	14024.255	711.57257	2129.7473	39.7272	55.0003	44.7059	46.9332	0.00207338	11.3371	54.4998	-38.75	0.450178	24.0832	177
DATA	1780851636	164819002	70821	0	""	2026-06-07	12:00:36	14034.83	711.45807	2129.7163	39.728	55.0003	44.7067	46.9332	0.00207515	11.3369	54.4994	35.75	0.450178	24.0832	 22
DATA	1780851637	164819002	70825	0	""	2026-06-07	12:00:37	14031.898	712.5274	2129.7844	39.728	55.0003	44.708	46.9332	0.00207621	11.3371	54.4994	-23.25	0.450178	24.0825	 17
